csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60
51340.42578125	n/a	n/a	2635839319.4000397	41213.04296875	n/a	n/a	1698514910.7440338	39993.11328125	n/a	n/a	1599449109.9268954	n/a	n/a	n/a	-0.094959785	-0.0389359828	0.017232576200000002	-0.0253277087	0.0824164398	-0.0068509509	0.0173681811	-0.008110615600000001	0.0007474453	-0.0538509941	0.0488535183	-0.0452948859	0.024005002999999997	-0.08708460400000001	0.0298915189	-0.081257576	0.0278427094	-0.0210765577	0.0675845955	-0.10353699529999999	0.0430459565	-0.0204946284	0.1414587809	-0.0890222699	0.059138416	-0.0010610038	0.0276631791	-0.0858201214	0.0435018296	-0.0274973821	-0.0053227456000000005	-0.0094851502	0.00022834680000000001	-0.0131596545	0.0525765544	-0.0295539314	0.0697198758	0.0046476038	-0.0883053632	0.028126616200000003	-0.0205443709	0.0597840309	-0.0247492188	0.0254213979	-0.076710218	0.1239885711	-0.00423467	-0.046088175700000004	0.0830442616	0.083040607	0.083034516	0.0830259889	0.0830150259	0.0830016274	0.0829857937	0.08296752519999999	0.000203462	n/a	n/a	4.1396785444e-08	-0.0994042	n/a	n/a	0.00988119497764	0.0982503	n/a	0.009653121450089999	n/a	-0.000878801	n/a	n/a	7.72291197601e-07	-0.00115777	n/a	1.3404313729e-06	n/a	-0.0010068	n/a	1.01364624e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50945.74609375	-394.6796875	155772.05572509766	2595469045.0488434	41218.53515625	5.4921875	30.16412353515625	1698967640.4270172	39964.0390625	-29.07421875	845.3101959228516	1597124418.1890259	1.1260629999999998	22.980623	0.148405012	0.059982475300000004	-0.0007942186	0.099131643	-0.0683204855	-0.0298464517	-0.0110581472	0.0379789459	-0.0046716089	-0.0015491302	-0.05019199480000002	-1.6866700000000002e-05	0.0669799389	-0.0328475779	0.0415341204	-0.059400111799999995	-0.0415389313	0.00652538	-0.0513796796	0.0748139568	-0.071827535	0.0282255954	-0.0514706093	0.08665671800000001	0.0034422049	0.0489169899	0.11141095990000001	0.0289679298	0.0482888996	-0.0322130834	0.0251039107	-0.0118098705	-0.0355998769	-0.006397039	0.0017945624	0.0554672258	-0.007367836	0.0162976492	0.0437901294	-0.0650565603	-0.0992360851	0.0055280911	0.08867466980000001	0.031952916899999996	0.10088163480000001	-0.0078342952	0.0721771249	-0.0163696623	0.0158202199	0.083034516	0.0830016274	0.08294682269999999	0.0828701163	0.0827715286	0.0826510855	0.0825088188	0.0823447662	-0.0103239	-0.010527361999999998	0.00011082535067904397	0.00010658291120999997	-0.0162893	0.08311489999999999	0.006908086602009997	0.00026534129449	0.0906281	-0.007622199999999996	0.008213452509610001	5.809793283999994e-05	-0.000713373	0.00016542800000000002	2.7366423184000002e-08	5.08901037129e-07	-0.000740168	0.000417602	5.478486682240001e-07	1.74391430404e-07	-0.000647019	0.000359781	4.18633586361e-07	1.29442367961e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51300.15234375	354.40625	125603.7900390625	2631705630.4919586	41260.9296875	42.39453125	1797.2962799072266	1702464318.6768188	40029.5390625	65.5	4290.25	1602363997.5562134	1.060884	21.650459	0.20456295	-0.0306499077	-0.020683706399999998	0.1049693716	-0.008985835400000001	0.0051376253	-0.026483810400000002	0.0465418379	0.0007602660000000001	-0.0211330162	-0.058218274699999996	0.043818888099999995	-0.0637169323	0.024750593900000003	0.0362640788	-0.0399791352	0.0285232196	0.0304464093	-0.0223847669	0.0375340727	-0.1149821875	0.0392226343	-0.0401253565	0.015890121	-0.0721150401	0.0771886027	0.0555562084	-0.0217901002	0.0138120993	0.041307635	0.027765960899999997	-0.028821983500000002	-0.053908125700000004	0.0125504195	-0.014193771899999999	0.0434363225	-0.0345643557	0.0230400861	-0.034527186099999996	0.0539722258	-0.014240416	0.0184156448	0.0815068719	0.0448638415	-0.011787291200000001	-0.0060411907999999995	0.1041059952	0.0482530229	0.0173017606	0.0830150259	0.08292368650000001	0.0827715286	0.0825586637	0.08228524799999999	0.0819514821	0.0815576107	0.0811039227	-0.0203913	-0.0100674	0.00010135254275999998	0.00041580511568999984	-0.0688709	-0.052581600000000006	0.00276482465856	0.00474320086681	0.161192	0.07056389999999998	0.025982860864	0.00497926398321	-0.0012120999999999998	-0.0004987269999999998	2.487286205289998e-07	1.4691864099999997e-06	0.000188106	0.000928274	3.5383867235999984e-08	8.61692619076e-07	-0.000647019	0.0	4.18633586361e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51118.17578125	-181.9765625	33115.469299316406	2613067895.202774	41205.171875	-55.7578125	3108.9336547851562	1697866189.248291	39938.21875	-91.3203125	8339.399475097656	1595061316.9228516	1.109024	22.632887	0.13564324999999994	-0.0781541174	-0.026220089300000003	0.031599171	0.0196768068	0.0795497399	-0.014588417900000001	0.019700887	0.0125850886	-0.011177158000000001	-0.055269968899999994	0.031802526	-0.0429737771	0.0335093126	-0.0688816565	-0.0070664534	-0.0034670176	0.0440082123	-0.029525674900000007	0.0423279842	-0.0520964534	0.0628275783	-0.011108536200000001	0.0498205403	-0.0626774625	0.0374537719	-0.0077891874	0.0045701839	-0.0898513886	0.0390008628	0.0186546785	-0.0133211592	-0.0278999625	-0.0076314561	-0.026649306400000003	0.059647526799999996	-0.0187518668	0.05225575	-0.0043291503	-0.0074660099	0.050306277999999996	0.0171732899	0.0333676174	-0.012846593	0.0249089111	-0.0261964128	0.030180394300000007	0.0743969571	0.0465789297	0.0829857937	0.0828068209	0.0825088188	0.0820922158	0.0815576107	0.0809057719	0.0801376364	0.0792543084	-0.0319328	-0.011541500000000001	0.00013320622225	0.0010197037158399995	-0.0101951	0.05867580000000001	0.00344284950564	0.00010394006401	0.158977	-0.0022149999999999948	0.025273686529000004	4.906224999999977e-06	-0.00123023	-1.81300000000001e-05	3.286969000000036e-10	1.5134658528999996e-06	-0.0006518219999999999	-0.0008399279999999999	4.248719196839999e-07	7.054790451839999e-07	-0.00105318	-0.000406161	1.1091881123999998e-06	1.6496675792099993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50754.8984375	-363.27734375	131970.42848205563	2576059715.40094	41190.45703125	-14.71484375	216.5266265869141	1696653750.4432526	39835.77734375	-102.44140625	10494.24171447754	1586889156.5808258	1.125355	22.966175	0.1500467	0.079817553	-0.0160604747	0.0920475263	0.020127918999999998	-0.042267707800000005	-0.0178857433	0.0288831775	0.0027186861999999997	-0.026436802599999996	-0.033167922999999995	-0.0364014748	0.045327045700000006	0.0264093783	0.06065582	-0.056541425199999995	0.0174118511	0.0235326754	-0.039700846	0.0024026341	-0.0517877193	-0.0022142421	-0.0331874627	0.0747034879	0.0562659347	0.0348175274	0.0728193658	-0.050608043	0.0473853267	-0.006859260600000001	0.025468828399999997	-0.0193212227	-0.027429375099999997	0.0058700951	-0.0172396869	0.040815673399999995	0.0161722204	0.0240502763	0.0251205934	0.0354713425	-0.0772480731	0.053951037300000004	0.07464894400000001	0.0722773463	0.0818460775	0.010054960600000001	0.0793884466	0.07004249809999999	-0.0360668799	0.08294682269999999	0.0826510855	0.082158971	0.0814716484	0.0805907508	0.07951837120000001	0.0782570576	0.07680980679999999	-0.0269868	0.004945999999999999	2.446291599999999e-05	0.0007282873742399999	-0.024063	-0.0138679	0.00019231865041000005	0.000579027969	0.197247	0.03827	0.038906379009	0.0014645929000000001	-0.0008408079999999999	0.0003894220000000001	1.5164949408400007e-07	7.069580928639996e-07	0.00025980400000000004	0.000911626	6.749811841600001e-08	8.31061963876e-07	-0.000494972	0.0005582079999999999	2.44997280784e-07	3.1159617126399994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50845.8828125	90.984375	8278.156494140625	2585303798.982483	41193.44140625	2.984375	8.906494140625	1696899614.890152	39811.54296875	-24.234375	587.304931640625	1584958953.5526276	1.006491	20.540394	0.15883125	0.0046091463	0.0354607089	0.0600488731	-0.0008121696	-0.006071404399999999	-0.009367078000000001	0.0346046248	0.0207197526	-0.041750143999999996	-0.0510378712	-0.0373765062	-0.0159727645	0.0032502355	0.0208872186	-0.0406079712	-0.012665564099999999	0.0062001001000000005	-0.0856431027	0.050336193099999996	-0.10283276150000001	0.013054582700000001	-0.0286383989	0.09110963429999999	-0.021430604	-0.022245019100000003	0.0452121126	-0.022994116600000003	0.0182417477	0.011464401	0.0461962233	-0.0160930156	-0.041716529700000005	0.0131729416	-0.029117285099999998	0.0626236202	0.0521953437	0.0623884662	0.007755471099999999	-0.0516276313	-0.0679354653	0.0801970628	0.041954828300000004	0.0208370139	0.026824762599999996	-0.0555966538	0.1330191813	0.0303579257	-0.0181006152	0.0828981175	0.0824565533	0.0817223544	0.08069812650000001	0.0793875044	0.0777951396	0.0759266832	0.0737887663	-0.031947199999999995	-0.004960399999999997	2.460556815999997e-05	0.0010206235878399998	-0.056716599999999985	-0.03265359999999999	0.0010662575929599994	0.003216772715559999	0.265081	0.067834	0.070267936561	0.004601451556000001	-0.0008489239999999999	-8.116000000000071e-06	6.586945600000111e-11	7.206719577759999e-07	-0.000670331	-0.000930135	4.4934364956100006e-07	8.651511182250002e-07	-0.000624386	-0.000129414	3.89857876996e-07	1.6747983396000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50879.55078125	33.66796875	1133.5321197509766	2588728687.701797	41189.94140625	-3.5	12.25	1696611273.0503082	39704.515625	-107.02734375	11454.852310180664	1576448561.0158694	0.986488	20.13217	0.16615985	-0.0505553375	0.0589552421	0.0187913912	0.0485353201	-0.00040072059999999996	-0.011813021399999998	0.0218689194	0.0097701495	-0.0178112567	-0.0206700304	-0.0248961105	-0.0682685913	0.012914779099999999	-0.0090974089	0.0339593375	0.0070295585	0.0345246281	-0.048485857	0.012261871499999999	-0.062047827	-0.0745392637	0.0047393007	0.0169952247	-0.059297764	-0.0468669006	-0.0053394204	-0.046081039000000004	-0.0164856962	0.0028301153000000003	-0.0182975045	-0.0114704348	-0.0272348738	-0.0019562379	-0.0125803005	0.0321432661	0.0375858757	0.026231516200000003	-0.048515271900000004	-0.015737988600000002	0.0200262647	0.0251621607	0.043961581900000005	-0.0161152427	-0.0066113013	0.0716149539	0.0429604223	0.0232004042	-0.0043443462	0.0828396838	0.08222331570000001	0.0811994303	0.0797731022	0.0779514008	0.07574335459999999	0.07315990730000001	0.0702138631	-0.0126081	0.019339099999999998	0.0003740007888099998	0.00015896418561000002	-0.0162112	0.040505400000000004	0.0016406874291599995	0.00026280300543999994	0.221416	-0.04366500000000004	0.04902504505599999	0.0019066322250000036	-0.000224269	0.0006246549999999999	3.9019386902499984e-07	5.0296584361e-08	-0.000525005	0.00014532599999999998	2.756302500250001e-07	2.1119646275999998e-08	-0.00014136	0.000483026	1.99826496e-08	2.3331411667600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50483.328125	-396.22265625	156992.39332580563	2548566418.576416	41193.77734375	3.8359375	14.71441650390625	1696927291.8464508	39565.6171875	-138.8984375	19292.77593994141	1565438063.4277954	1.541092	31.45051	0.11205085	0.059838625	-0.0558012665	-0.0166884609	0.0736982228	0.040872272	-0.0160881355	0.014634895700000001	-0.0062824149	-0.0100076436	-0.0264452023	-0.0142439099	0.0571262543	0.023043905099999998	-0.0346310639	0.047355117099999997	0.0586163638	0.047470167599999995	0.061296082	-0.0569247781	-0.029134316099999998	0.0011186456	-0.020938905600000002	-0.0169264173	0.0887343099	0.0166433766	-0.0200465328	-0.0512349613	-0.0431145832	0.0138017856	-0.011405380500000001	-0.022767498100000002	-0.016451625	0.0082869998	0.0026362875	0.013386314199999999	0.0045771951000000005	-0.0172526376	-0.0149420266	0.008900674499999999	0.0802996013	-0.0036880383000000004	0.0466804758	-0.011655727	-0.0159607139	0.0259503248	-0.0417042392	0.0256920211	-0.0279860972	0.0827715286	0.0819514821	0.0805907508	0.0786983123	0.0762866522	0.0733716817	0.0699726326	0.0661119306	-0.0248555	-0.0122474	0.00014999880675999996	0.0006177958802499999	-0.0511073	-0.0348961	0.00121773779521	0.00261195611329	0.19972	-0.021695999999999962	0.039888078400000006	0.00047071641599999854	-0.000112783	0.000111486	1.2429128196000002e-08	1.2720005089e-08	-0.00103568	-0.0005106749999999999	1.0726330624e-06	2.6078895562499995e-07	0.000100706	0.000242066	1.0141698436e-08	5.8595948355999994e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50276.7578125	-206.5703125	42671.294006347656	2527752376.1367803	41134.96484375	-58.8125	3458.91015625	1692085332.6965485	39467.76953125	-97.84765625	9574.163833618164	1557704831.7718658	1.194673	24.380804	0.070469875	0.0448294282	0.0511638187	-0.0412235108	-0.0064108465	-0.0852093866	0.006342345300000001	-0.0068379309	0.0019018498	-0.0044938545	-0.0039955691	-0.0414029145	0.038044065099999996	-0.024914364700000004	0.0667011559	0.028825966499999998	-0.0878720175	0.0193903923	-0.06600623900000001	-0.0098057765	-0.015499138700000003	-0.0046174657	0.024836386000000002	-0.015563713500000001	0.039093778100000004	-0.0787233351	-0.0056600468000000004	0.0085772337	0.0942889775	-0.0306309417	-0.033067667200000005	0.009986059200000001	-0.0024463185	0.0033768077	0.014694725700000001	0.0240542787	0.016497226299999997	-0.000508001	-0.0292239525	-0.0775370526	-0.0486286221	-0.000906907	0.021780204100000002	0.0819098957	-0.0039518714	-0.0112648807	-0.060086407	-0.0079843311	-0.010402339	0.08269365969999999	0.0816411802	0.0798969589	0.0774757746	0.0743981418	0.0706901371	0.06638317839999999	0.061513758200000004	-0.00014202	0.02471348	0.0006107560937104	2.01696804e-08	-0.0510884	1.890000000000225e-05	3.57210000000085e-10	0.00261002461456	0.182752	-0.01696800000000001	0.033398293504	0.0002879130240000004	-4.99631e-05	6.281989999999999e-05	3.9463398360099996e-09	2.49631136161e-09	-0.000915842	0.00011983800000000005	8.387665689639998e-07	1.4361146244000009e-08	-0.000292026	-0.000392732	8.527918467599999e-08	1.5423842382399998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50530.703125	253.9453125	64488.221740722656	2553351958.3068852	41203.1171875	68.15234375	4644.741958618164	1697696865.966858	39508.34765625	40.578125	1646.584228515625	1560909534.5271149	0.977842	19.95573	0.215523355	-0.0231890644	0.0525484136	-0.06624398690000001	0.0039684066	-0.0500374006	-0.0112993096	0.0060649988	-0.0046921701	0.0188360264	-0.006543829100000001	0.0159734715	-0.0506829668	-0.0402293854	0.0362011323	0.035667088900000005	-0.032905907400000003	0.0320344754	-0.0025009001	-0.0162621508	0.0382021383	-0.0318002634	-0.0147168696	-0.027901188900000002	-0.021146997400000003	-0.0634512608	-0.0403426506	0.010830025900000002	0.0325864477	-0.006636830799999999	-0.0136999145	-0.0077822827	-0.009047305	-0.0074382662	0.019604003300000002	0.011406720300000001	-0.0144872002	-0.0233706331	-0.025458974	0.0229264875	0.0187660233	-0.036404488799999996	0.0064899912	0.017454152	0.0036392681	-0.0041966583	-0.0055363204	-0.0707565736	-0.0258432303	0.0826060864	0.0812925556	0.0791187872	0.0761077842	0.0722914088	0.067710046	0.0624121757	0.05645386	0.0106164	0.01075842	0.0001157436008964	0.00011270794896	-0.131523	-0.0804346	0.00646972487716	0.017298299529	0.149101	-0.03365099999999998	0.022231108201000004	0.001132389800999999	0.000341382	0.0003913451	1.5315098729401e-07	1.16541669924e-07	0.000187201	0.001103043	3.5044214401e-08	1.2167038598489998e-06	2.71726e-05	0.0003191986	7.383501907600002e-10	1.0188774624195996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
