csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32
102860.859375	n/a	n/a	10580356391.363523	64614.046875	n/a	4174975053.564697	n/a	63254.6796875	n/a	n/a	4001154502.368225	n/a	n/a	n/a	-0.0868756856	0.0019976619	-0.019535661699999998	-0.09330573789999999	-0.053012478099999996	-0.0325071035	0.0156188482	-0.0120718676	0.0114664974	-0.1512266619	0.0474380083	0.1243769049	-0.0025504323	0.020267918500000003	-0.08638096960000001	-0.005394884599999999	0.0313037869	-0.0073299823	0.07777327769999999	-0.1179794957	-0.0957451455	-0.057005739000000014	0.0617178612	-0.04978853	0.0989768226	-0.1820995989	0.1692243296	-0.0513372587	0.0837232625	-0.041150571600000005	0.0589378896	-0.0028925821999999995	0.0885197899	-0.0179595494	0.0303104071	0.0830442616	0.083040607	0.083034516	0.0830259889	0.0830150259	0.0830016274	0.0829857937	0.08296752519999999	-0.00375129	n/a	1.40721766641e-05	n/a	0.0258264	n/a	n/a	0.0006670029369600001	-0.00298289	n/a	8.897632752100004e-06	n/a	0.0008149099999999999	n/a	6.640783080999998e-07	n/a	0.000147445	n/a	n/a	2.1740028025000003e-08	-6.72465e-05	n/a	n/a	4.522091762249999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
102347.65625	-513.203125	263377.44750976557	10475042739.868164	64606.9296875	-7.1171875	4174055363.645569	50.65435791015625	63256.0546875	1.375	1.890625	4001328454.6279907	1.165565	18.990639	0.108624749	-0.0904894649	-0.003563452	0.0842753925	-0.0978662295	-0.042000053200000005	-0.0826060215	-0.0118138335	0.0223562981	-0.0009403535000000001	-0.0889590408	0.030190159900000006	0.0142673008	0.09617798699999999	-0.1063921843	-0.0967189104	0.0423632695	-0.0161021963	-0.0268100261	0.0441950187	0.0040050392	-0.0997056036	-0.0352135858	0.0873555859	-0.017397075300000002	0.05428641360000002	-0.0588995662	0.1416241926	-0.0963288067	0.0612484866	0.00038981160000000004	0.0585261147	-0.0608108645	0.0329599723	0.0723117894	0.0308470437	0.083034516	0.0830016274	0.08294682269999999	0.0828701163	0.0827715286	0.0826510855	0.0825088188	0.0823447662	-5.4026e-05	0.003697264	2.9188086760000003e-09	1.3669761085696001e-05	0.0862217	0.0603953	0.00364759226209	0.00743418155089	-0.0181488	-0.01516591	0.00032937894144	0.0002300048261281	0.000369807	-0.0004451029999999999	1.36757217249e-07	1.9811668060899988e-07	0.000130812	-1.6632999999999998e-05	2.76656689e-10	1.7111779344000002e-08	-0.000192836	-0.0001255895	1.5772722510250006e-08	3.7185722896e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
102507.6015625	159.9453125	25582.502990722656	10507808378.096252	64604.77734375	-2.15234375	4173777255.6355133	4.632583618164063	63271.52734375	15.47265625	239.4030914306641	4003286172.410904	1.117674	18.210346	0.09558097399999996	-0.10114244689999999	-0.0139936341	-0.009916944300000001	-0.09965727810000001	-0.025732257999999997	-0.07042747320000001	-0.0062042056	0.0142592632	-0.0128944504	-0.1336302069	0.0937327901	0.12235869490000001	0.0299357014	-0.0268475938	-0.1015094292	-0.0006388151	0.026169831	-0.0224092015	0.0799946711	-0.1122878696	-0.09819321119999999	-0.0278968756	0.08241302889999999	-0.0274164119	0.0575872349	-0.15957331630000002	0.1535468523	-0.0375966256	0.0714474848	-0.0275036349	0.07158268849999999	-0.011149878899999998	0.0035973304	-0.0008409583	-0.0276830435	0.0830150259	0.08292368650000001	0.0827715286	0.0825586637	0.08228524799999999	0.0819514821	0.0815576107	0.0811039227	-0.015706399999999995	-0.015652373999999997	0.00024669100095999993	0.0002449968118358759	0.059439	-0.0267827	0.00071731301929	0.003532994721	0.018027900000000003	0.036176700000000006	0.00032500517841000016	0.0013087536228900006	0.000433288	6.348100000000005e-05	1.8773849094400002e-07	4.0298373610000056e-09	-0.0	-0.000130812	1.7111779344000002e-08	0.0	-0.000337927	-0.00014509099999999994	2.1051398280999996e-08	1.1419465732899997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
102374.84375	-132.7578125	17624.636779785156	10480608632.836914	64594.109375	-10.66796875	4172398965.9494634	113.80555725097656	63292.48828125	20.9609375	439.3609008789063	4005939072.8321686	1.153547	18.794817	0.0577399	-0.09246921529999999	-0.0057408356999999995	0.0304464839	-0.0941947958	-0.0377469714	-0.0841798817	0.021075044900000003	0.0626040012	-0.039046240499999996	-0.1422251351	0.0347835863	-0.0011062503	0.11518899070000001	-0.060299425	-0.0939807701	0.0542992547	0.025573048799999998	-0.0444510273	0.09911567060000001	0.030518511800000002	-0.0958105605	-0.026780819900000002	0.0788301781	-0.0346000596	0.085378724	-0.1063484844	0.12827981060000002	-0.08545793480000001	0.0726094425	-0.01852059	0.0477287629	-0.059331355999999995	0.05655558650000001	0.0860758197	0.043514484000000006	0.0829857937	0.0828068209	0.0825088188	0.0820922158	0.0815576107	0.0809057719	0.0801376364	0.0792543084	-0.016744499999999995	-0.0010381	0.00028037828024999993	1.0776516100000003e-06	0.0548777	-0.004561300000000004	2.080545769000004e-05	0.0030115619572899997	0.0330837	0.015055799999999998	0.00109453120569	0.00022667711363999994	0.000138827	-0.00029446100000000004	1.9272935929e-08	8.670728052100003e-08	0.000385382	0.000385382	1.4851928592399998e-07	1.4851928592399998e-07	-0.000276076	6.185099999999997e-05	3.825546200999997e-09	7.6217957776e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
102538.1796875	163.3359375	26678.628479003906	10514078293.626038	64622.83984375	28.73046875	4176111429.4709625	825.4398345947266	63308.97265625	16.484375	271.734619140625	4008026018.78981	1.172274	19.099939000000006	0.14297970000000002	-0.08854431869999999	0.033895467900000004	0.0177803706	-0.0962812099	-0.0571795243	-0.0960284466	-0.0195926102	0.038856285	-0.0004930612	-0.0873424984	0.0872978702	0.1322603794	0.0252820745	-0.1063355173	-0.0960000314	0.040155095	0.0023234263	-0.027957589900000003	0.0912639783	-0.1241268997	-0.09583887740000001	-0.053771327300000005	0.1039686067	0.0006639191	0.051221426699999996	-0.1034515786	0.1681300319	-0.0701420595	0.08968988509999999	-0.033748226400000005	0.0091761695	-0.1318601222	0.024003177599999998	0.0132935602	0.0308327326	0.08294682269999999	0.0826510855	0.082158971	0.0814716484	0.0805907508	0.07951837120000001	0.0782570576	0.07680980679999999	-0.0215164	-0.004771900000000006	0.00046295546896	2.2771029610000056e-05	0.0979075	0.04302980000000002	0.0018515636880400007	0.009585878556250002	-0.0356973	-0.06878100000000001	0.0012742972272900002	0.004730825961000001	0.000243231	0.00010440399999999996	5.916131936099999e-08	1.0900195215999992e-08	8.517209999999998e-24	-0.000385382	1.4851928592399998e-07	7.254286618409994e-47	-0.00031423	-3.815399999999999e-05	1.455727715999999e-09	9.87404929e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
102573.171875	34.9921875	1224.4531860351562	10521255588.498293	64621.77734375	-1.0625	4175974107.065201	1.12890625	63266.08984375	-42.8828125	1838.935607910156	4002598124.117447	1.106517	18.028566	0.13737533999999998	-0.09006851390000001	0.0034135629999999997	-0.058074091200000004	-0.0954798635	-0.04072335	-0.0943180808	0.09059524949999999	0.0396829672	-0.0505853425	-0.1301528955	0.0654680619	0.0561783871	0.0401139476	-0.0551790988	-0.0985400507	0.0289938088	0.1178624016	-0.0357534477	0.1312824578	-0.0377151583	-0.0956790994	-0.0321003837	0.0844426984	-0.0446439016	0.0817559839	-0.1512583276	0.1388211214	-0.065737452	0.074952905	-0.0178349403	0.055602653499999995	0.0026920640999999997	0.08628583470000001	0.01341495	0.027450145699999998	0.0828981175	0.0824565533	0.0817223544	0.08069812650000001	0.0793875044	0.0777951396	0.0759266832	0.0737887663	-0.0182472	0.0032692	0.0003329603078400001	1.068766864e-05	0.0626587	-0.03524880000000001	0.0012424779014400008	0.003926112685689999	0.0396852	0.07538249999999999	0.0015749150990399998	0.00568252130625	0.000623504	0.00038027300000000004	3.88757238016e-07	1.44607554529e-07	-5.21948e-05	-5.21948e-05	2.72429714704e-09	2.72429714704e-09	-0.000277201	3.7029e-05	1.371146841e-09	7.684039440099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
102478.84375	-94.328125	8897.795166015625	10501913416.336914	64653.265625	31.48828125	4180044755.976807	991.5118560791016	63354.33984375	88.25	7788.0625	4013772377.037369	1.226471	19.982981	0.147329079	-0.0986953043	0.0127948969	0.0663167365	-0.0971105518	-0.0351902745	-0.0666804716	-0.031395974300000004	0.1299875063	0.015568356399999999	-0.1329679023	0.0499780387	0.08390142490000001	0.0117184255	-0.0818437239	-0.0985281883	0.049403942400000005	-0.0342189269	-0.09079104119999999	0.0991143371	-0.060065350199999985	-0.09517526429999999	-0.029642648799999997	0.0644249608	-0.0572871164	0.0813801268	-0.1620841426	0.1040022859	-0.06247567480000001	0.0649852648	0.053977026500000004	0.00023199779999999998	-0.0482803321	0.0030109162	0.0397125718	-0.0354492071	0.0828396838	0.08222331570000001	0.0811994303	0.0797731022	0.0779514008	0.07574335459999999	0.07315990730000001	0.0702138631	0.000778589	0.019025788999999998	6.062008309210001e-07	0.00036198064707252097	0.0164195	-0.0462392	0.0021380636166399994	0.00026959998025	0.06810169999999999	0.028416499999999987	0.004637841542889998	0.0008074974722499994	0.000651477	2.7973000000000042e-05	4.24422281529e-07	7.824887290000022e-10	0.0005043280000000001	0.0005565228000000001	3.097176269198401e-07	2.54346731584e-07	0.000211255	0.000488456	2.38589263936e-07	4.4628675025000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
102605.6953125	126.8515625	16091.318908691406	10527928710.561584	64913.06640625	259.80078125	4213706190.262223	67496.44593811035	63214.35546875	-139.984375	19595.625244140625	3996054737.329483	2.730321	44.48531	0.115682889	-0.0722338958	0.0393857871	-0.051112127	-0.07802510900000001	-0.0262207679	0.0007948158999999999	0.0684280088	-0.0563136828	-0.0193384543	0.0176392897	-0.08969961060000001	-0.0778249514	0.0356764049	0.0400023812	-0.0837623267	0.0102825734	0.0311411711	0.1302362861	-0.13354252689999999	0.1327924657	-0.0774941745	-0.0232840627	-0.0400259559	0.0515830667	-0.017096308799999998	0.1311355225	-0.1368405416	0.11149335169999999	-0.119440781	-0.0724938787	-0.0911548049	0.0848038627	0.0072005428	0.0027733895	-0.0166092756	0.0827715286	0.0819514821	0.0805907508	0.0786983123	0.0762866522	0.0733716817	0.0699726326	0.0661119306	-0.0146858	-0.015464388999999999	0.00021567272163999999	0.000239147327143321	0.0617043	0.0452848	0.00205071311104	0.0038074206384900006	0.0795565	0.011454800000000015	0.006329236692250001	0.00013121244304000037	0.0	-0.000651477	0.0	4.24422281529e-07	0.000286227	-0.00021810100000000009	4.7568046201000026e-08	8.192589552899999e-08	0.000211255	0.0	0.0	4.4628675025000006e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
102507.1015625	-98.59375	9720.7275390625	10507705870.74469	64900.140625	-12.92578125	4212028253.144776	167.07582092285156	63025.21875	-189.13671875	35772.6983795166	3972178198.4853525	1.230742	20.052572	0.11289354	-0.0704330632	0.004970173499999999	-0.0014138911999999999	-0.0881519348	-0.05817537900000001	0.0072459241	-0.0824693624	-0.0693042768	-0.030704742799999997	0.0606500496	0.0077792764	-0.1866342503	-0.0236488636	0.21889769050000002	-0.0997093988	0.08653729859999999	-0.017407791699999998	0.1244308329	-0.0656186861	0.122625772	-0.0779001308	-0.0436772104	-0.028514374	0.0373904175	-0.0835409704	0.1570813782	-0.11974814449999999	0.119789542	-0.0899908989	-0.09751373880000001	-0.0351567935	-0.1017709887	-0.0297900509	-0.0433719514	-0.0002962034	0.08269365969999999	0.0816411802	0.0798969589	0.0774757746	0.0743981418	0.0706901371	0.06638317839999999	0.061513758200000004	-0.00119756	0.01348824	1.4341499536000004e-06	0.0001819326182976	0.08004639999999999	0.018342099999999983	0.00033643263240999954	0.00640742615296	0.033142800000000014	-0.0464137	0.0010984451918400005	0.00215423154769	0.0	0.0	0.0	0.0	-0.0	-0.000286227	8.192589552899999e-08	0.0	-0.000195508	-0.00040676300000000004	1.6545613816899998e-07	3.8223378064e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
102902.875	395.7734375	156636.6138305664	10589001683.265623	64884.66015625	-15.48046875	4210019123.5920563	239.64491271972656	63096.1640625	70.9453125	5033.237365722656	3981125919.401917	1.283787	20.916834	0.30644016	-0.0766672691	0.008751971400000001	0.0363655195	-0.08254320009999999	-0.007921888	0.026022883700000003	-0.047311190700000005	-0.0112201882	-0.0174067286	0.0022954820999999998	-0.021431682400000002	0.014193583000000001	-0.1511311123	0.0905315345	-0.0895333189	0.003901657	-0.0253451118	-0.0021069456	-0.018879716100000003	-0.023251372599999997	-0.0784669161	-0.008384813100000001	-0.03014849	0.0008700829	0.0125894289	0.0207130603	-0.1062747955	0.10185405609999999	-0.09174330619999999	0.035562833599999996	-0.0768716933	-0.0365188631	-0.0390011403	-0.10214243070000001	-0.054042744000000004	0.0826060864	0.0812925556	0.0791187872	0.0761077842	0.0722914088	0.067710046	0.0624121757	0.05645386	0.0284392	0.02963676	0.0008087880966400001	0.0008783375432976001	-0.0043426	-0.08438899999999999	0.007121503320999999	1.885817476e-05	0.140476	0.1073332	0.019733506576	0.011520415822239996	0.000508006	0.000508006	2.58070096036e-07	2.58070096036e-07	0.000799315	0.000799315	6.38904469225e-07	6.38904469225e-07	0.000198795	0.000394303	1.5547485580900007e-07	3.9519452025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
