csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
48299.78515625	n/a	n/a	2332869246.139908	32578.990234375	n/a	n/a	1061390604.6915016	31867.642578125	n/a	1015546643.4871254	n/a	n/a	n/a	n/a	0.011287410500000001	0.0020468937	-0.0173472195	0.0200140088	-0.0224081987	-0.0065596712	0.0333025586	-0.0031400584000000004	0.0152634188	-0.0098671123	0.0118693361	-0.0402379114	0.027238622200000003	-0.1319795739	0.09494702210000001	-0.019417046599999998	0.0243121644	-0.072783554	0.0114154384	-0.0670554414	0.061517732	-0.054931969000000004	0.037078200299999996	-0.0614775626	0.0541781405	0.0439248684	-0.0349075633	0.042882784699999996	-0.025280074399999998	0.045399925599999995	-0.08499174429999999	0.0353104838	-0.0545632259	0.030769683199999998	-0.089618553	0.0171878341	-0.041291219	0.0143369528	-0.037066102999999996	0.0174506761	0.0321303775	-0.030757706200000002	0.0039376713	-0.040617009100000004	0.028855158500000002	-0.0877208492	0.0318652223	-0.0557944454	0.027873381099999997	-0.0468399836	-0.0046790138	-0.0316537608	0.0024765639	-0.0160140891	0.051933020499999996	-0.0465125676	0.0237307343	-0.12386644179999999	0.0549026559	-0.001595645	0.0282760185	-0.0512573213	0.0776827544	-0.0333789685	0.0323948773	-0.0709882867	0.0907607296	-0.034054875400000004	0.017722248899999998	-0.021252985800000002	0.0113376806	-0.0505838775	0.006909109599999999	-0.0787105067	0.08862410820000001	-0.0007379430999999999	0.0120310994	-0.0425879944	0.0912847108	-0.041859551200000004	6.56992e-05	0.0635422058	-0.0946247652	0.0715596147	-0.033531168199999996	-0.0004753779	0.0102826042	0.0274649285	-0.0053930705	0.0830442616	0.083040607	0.083034516	0.0830259889	0.0830150259	0.0830016274	0.0829857937	0.08296752519999999	-0.07132639999999997	n/a	n/a	0.0050874553369599975	-8.359879999999997e-05	n/a	n/a	6.9887593614399955e-09	0.0431584	n/a	0.00186264749056	n/a	-0.00203067	n/a	4.1236206489e-06	n/a	0.000353833	n/a	n/a	1.25197791889e-07	-0.0009810939999999998	n/a	9.625454368359995e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48085.578125	-214.20703125	45884.65223693848	2312222823.6154785	32571.109375	-7.880859375	62.10794448852539	1060877165.9182127	31832.84765625	-34.794921875	1013330189.9060212	1210.6865882873535	0.828484	14.172395000000002	0.0509069488	-0.025192274900000002	-0.0078351925	0.0259384689	0.0564783805	0.0303279583	-0.0157753199	0.022039848900000002	0.0048610694	-0.0159160782	-0.0342249513	0.0078054477	-0.0609729795	-0.021235070800000002	-0.1446775231	0.0763583529	-0.0048189741	0.0308310445	-0.08590192810000001	0.0282022767	-0.0501260729	0.060959610199999986	-0.018775658400000002	0.040028857599999995	-0.0188031198	0.0022826814	0.0599304039	-0.0947186976	0.0354833561	0.030694237000000006	-0.0358899421	-0.0219076606	0.0421889805	-0.09714394300000001	0.0089852311	-0.0665325807	0.0751973592	-0.0728788931	-0.012155088100000001	0.0360576476	0.0249735747	-0.0073003483	0.0048299025	0.0324622959	-0.0326178166	0.0472237335	-0.0610353892	0.0707060461	-0.0127353565	-0.0069172090000000006	-0.0635499509	-0.0146896444	-0.020852642	-0.0042117466	0.0005527574	0.0523757637	-0.0649851856	0.0608516567	-0.1355471313	0.046859299900000005	0.00033859160000000005	0.010373413199999999	-0.0473815844	0.070161926	-0.026254581800000003	0.0645605321	-0.0812066388	0.0417672583	-0.0533251957	0.0046631161	-0.0194354883	0.0572356709	-0.042744047599999994	-0.042572973	-0.0609791129	0.022243717200000002	0.0152821012	0.037978769100000004	0.0159132798	0.0340803291	0.043611028600000004	-0.0130392077	-0.034431670899999996	-0.0782818186	0.047940057800000005	0.0349065844	0.030747549300000006	0.019718915400000002	-0.08129172559999999	-0.0002858411	0.083034516	0.0830016274	0.08294682269999999	0.0828701163	0.0827715286	0.0826510855	0.0825088188	0.0823447662	-0.07230849999999997	-0.0009820999999999858	9.64520409999972e-07	0.005228519172249996	0.0289272	0.029010798799999998	0.0008416264470140815	0.00083678289984	0.0412404	-0.001918000000000003	0.0017007705921599993	3.678724000000012e-06	-0.0018633	0.00016737000000000024	3.4718868899999994e-06	2.8012716900000078e-08	0.000294999	-5.883400000000001e-05	3.4614395560000016e-09	8.702441000099999e-08	-0.000827377	0.00015371699999999983	6.845527001290001e-07	2.3628916088999948e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48051.8125	-33.765625	1140.117431640625	2308976684.535156	32563.755859375	-7.353515625	54.07419204711914	1060398195.6689796	31857.462890625	24.615234375	1014897941.827549	605.9097633361816	0.940904	16.095492999999998	0.05986145	-0.0321468828	-0.0020774696	0.0411458446	0.049387753	0.0322744248	-0.0253582267	0.0176279123	-0.0068259614	-0.021229980699999998	-0.048231095	0.0099388234	-0.0718103438	-0.0104151469	-0.0921586925	0.022619888199999997	-0.0594269907	0.0404146205	-0.07014881790000001	0.0418447238	-0.014182759199999999	0.0153072754	0.0236511514	0.029273809700000007	-0.0082338885	0.0033318625	0.0603296188	-0.0942610375	-0.0134553618	0.0551253411	0.0029029366	-0.0437750967	0.051807964299999995	-0.0757338048	0.0135848052	-0.0553200094	0.017275461399999997	-0.0071133386	0.06720407639999999	-0.0337777919	0.0227806211	-0.0185823619	0.0132263269	0.0430384945	-0.0354860285	0.0262409558	0.0315712241	0.0213355897	0.012062749099999999	-0.01440817	0.0024018365	-0.0243465071	-0.018088444199999998	0.0071340461	0.0048113435	0.0749620886	-0.0703357849	0.043796030199999995	-0.0816569363	0.0195012803	-0.0032836483000000002	-0.043157196200000005	-0.0707941586	0.0327440688	-0.0027446241	0.0497645937	-0.027794324900000004	0.0317559969	-0.013700370600000001	-0.0084500167	-0.0120762848	0.0767869013	-0.0463357121	-0.008350839399999999	-0.052608305	0.0426884025	0.060583925199999986	0.0249102888	-0.0079125228	0.054182172800000004	-0.0712967742	-0.0025191582999999997	-0.016424698999999997	-0.0219533369	0.0350741897	0.0225793695	0.039683635	-0.0113055787	0.0100036067	0.1097927262	0.0830150259	0.08292368650000001	0.0827715286	0.0825586637	0.08228524799999999	0.0819514821	0.0815576107	0.0811039227	-0.0642282	0.00808029999999997	6.529124808999952e-05	0.00412526167524	0.0307648	0.0018375999999999985	3.3767737599999938e-06	0.00094647291904	0.0234176	-0.017822799999999996	0.0005483839897599999	0.00031765219983999983	-0.0019532	-8.990000000000018e-05	3.81499024e-06	8.08201000000003e-09	0.000441326	0.00014632699999999994	2.141159092899999e-08	1.94768638276e-07	-0.000421189	0.00040618800000000004	1.7740017372100004e-07	1.6498869134399995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48234.12890625	182.31640625	33239.27198791504	2326531191.3447423	32600.6171875	36.861328125	1358.757511138916	1062800241.0059203	31938.3671875	80.904296875	1020059298.6035768	6545.505252838135	0.9248980000000002	15.821692	0.06150478999999999	0.0076379796999999985	-0.0070884053	0.0015072026	0.0469334215	0.0355286594	-0.0118637721	0.0284581896	0.0046040409	0.0001381558	-0.0539529813	-0.028992266800000006	-0.0183918571	-0.023972791099999998	-0.08686401349999999	-0.0017559696	-0.0709743066	0.012682125	-0.0607542399	0.018006773400000002	-0.0149955759	0.0457479584	0.054053463899999994	0.0326580061	0.0376191456	0.0377095783	0.0719304667	-0.0769169275	-0.0228291583	-0.0259948041	0.0320505945	-0.075325182	-0.0052188981	-0.0181886052	0.010885879	-0.0884636805	-0.060979436	-0.0015307965	0.0335974829	-0.0563692804	0.0124265224	0.0333938396	0.0208932862	0.0353717948	-0.0189362274	-0.018521166699999998	0.033022067	-0.008268392	-0.0096102954	0.0161788499	-0.028742692099999998	-0.013063368600000002	-0.0265733699	-0.004753383	-0.0033077122999999996	0.037539457000000005	-0.0317638778	0.0188158714	-0.101243864	0.0251174896	0.0428788664	-0.067048946	-0.0435939967	0.044422454699999996	-0.0076436475	0.06516548650000001	-0.0057165377000000005	-0.0136486948	0.0051247173	-0.0034102525	-0.0356947117	0.035941003199999995	-0.032341240699999996	0.002075954	-0.0351667222	0.09251069349999999	0.0930333223	0.0828231201	0.0007826546	-0.056246860499999995	-0.059237055999999996	-0.0016793789000000001	-0.0463382311	0.0006806325999999999	0.0496512007	-0.050011687699999995	0.0610595147	-0.012970446699999999	0.0912764727	0.0833871034	0.0829857937	0.0828068209	0.0825088188	0.0820922158	0.0815576107	0.0809057719	0.0801376364	0.0792543084	-0.064236	-7.800000000002251e-06	6.08400000000351e-11	0.0041262636960000005	0.00981741	-0.02094739	0.00043879314781209984	9.63815391081e-05	0.0155185	-0.0078991	0.00024082384225000006	6.239578080999999e-05	-0.0019532	0.0	3.81499024e-06	0.0	0.00091863	0.0004773040000000001	2.2781910841600012e-07	8.438810769000002e-07	-0.000596895	-0.00017570599999999992	3.562836410249999e-07	3.087259843599997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48361.29296875	127.1640625	16170.698791503906	2338814657.609268	32641.666015625	41.048828125	1685.006290435791	1065478360.2756081	31958.619140625	20.251953125	1021353337.3755226	410.14160537719727	0.799567	13.677725	0.023880394900000008	0.0452600479	-0.0187642784	-0.0180301174	0.0269328932	0.0291465621	-0.0020283282	0.0270554405	0.002469429	0.0257111089	-0.0377830538	-0.047228803099999994	-0.007484930600000002	0.0036144096	-0.10730178230000001	0.0218862571	-0.0459853346	0.0288156172	-0.0211002788	0.0152076248	-0.0312562896	0.0323862924	0.0537444516	0.0508608648	0.0615619445	0.0291563465	0.0713462519	-0.0368942649	0.0052205772	-0.1016602189	-0.008855203399999999	-0.0358802928	-0.024017914799999998	-0.0116818863	0.006401879399999999	-0.098076594	-0.0793807187	-0.0604623019	0.0264469098	-0.0431493963	-0.0435543882	0.0698842831	0.0053986237	0.0120460202	0.0050399343	-0.0327115458	0.02205815	0.024279541600000003	0.0121000902	0.0378321337	-0.0477703787	-0.0058663938	-0.0246188666	-0.0018294142000000002	-0.0169173079	0.0251056643	-0.0235289767	-0.0050276155	-0.1139488439	0.058999996	0.0045415064	-0.0468716645	-0.0092266233	0.0428363709	-0.04349871809999999	0.0547592664	-0.0085681434	1.89846e-05	0.0071784677	0.0130236929	-0.09703906220000001	-0.0196347987	-0.0308157432	0.0050424855	-0.0111147148	0.0927294134	0.07321387509999999	0.1377060678	-0.0086409417	-0.0270339739	-0.0361511534	0.08246322589999999	0.0436408511	0.0156527251	-0.0198164996	0.0429138321	-0.0210689363	0.0337032712	0.0975459414	0.0417626735	0.08294682269999999	0.0826510855	0.082158971	0.0814716484	0.0805907508	0.07951837120000001	0.0782570576	0.07680980679999999	-0.064228	8.000000000008e-06	6.400000000012802e-11	0.004125235983999999	-3.74849e-05	-0.0098548949	9.711895349004605e-05	1.4051177280099995e-09	0.0244237	0.008905199999999999	0.0005965171216900001	7.930258703999998e-05	-0.0019532	0.0	3.81499024e-06	0.0	0.0008211510000000001	-9.747899999999991e-05	9.502155440999986e-09	6.742889648010001e-07	-0.000592128	4.766999999999922e-06	3.50615568384e-07	2.272428899999926e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48295.0703125	-66.22265625	4385.440200805664	2332413816.4893193	32621.486328125	-20.1796875	407.21978759765625	1064161370.2560463	31930.150390625	-28.46875	1019534503.9679297	810.4697265625	0.8229989999999999	14.078564000000002	0.06554963219999999	0.0381545156	-0.010147550600000001	-0.0137529999	0.0081055188	-0.0061708909999999995	-0.0140103137	0.023811711699999998	0.0047586783	0.028945935	-0.0265500652	-0.0365217462	-0.005613646	-0.0040761103000000005	-0.1236960772	0.0078937005	-0.031434272400000005	0.032189662599999995	-0.0107633902	-0.016229900000000002	-0.031979975	0.0033656159999999997	0.0102595411	-0.0164451906	0.0570583313	0.0284442412	-0.0023660466	-0.0181837241	-0.0024084126	-0.0416852028	-0.0396121418	0.0007976725999999999	0.026656726000000002	-0.0261539164	0.0372778902	0.0079994743	0.049390324400000005	0.0045825203	-0.0199784922	-0.0537504928	-0.06826389599999999	0.051268582400000005	-0.0043910119	0.007961918299999999	-0.0010869834	-0.0311229531	0.0276065233	0.0378107622	0.013331728999999999	0.0608577783	-0.020706378	-0.0172500765	-0.0182715206	-0.0033507945	-0.0197596419	0.023968301	-0.0256291004	0.006963133000000001	-0.12544160640000002	0.035912349100000004	-0.0092429269	-0.0147425682	-0.0088135145	0.027312907400000003	-0.042993829000000004	0.0214068938	0.036976837	0.0048733832	-0.024210139300000003	0.0144648153	0.0165736078	-0.011912311100000001	-0.0056114131000000005	-0.07055495690000001	0.042016371100000005	-0.0080967616	0.0055378356999999994	0.028976489700000007	-0.0242506838	0.0809712182	0.0103763616	-0.0549867432	0.0060468872	-0.0308260758	-0.0207502693	0.0138374002	-0.1181424465	0.0458283864	0.0785740112	0.1079447696	0.0828981175	0.0824565533	0.0817223544	0.08069812650000001	0.0793875044	0.0777951396	0.0759266832	0.0737887663	-0.0641944	3.3599999999994745e-05	1.1289599999996468e-09	0.00412092099136	5.48523e-05	9.23372e-05	8.52615850384e-09	3.0087748152899998e-09	0.017676499999999998	-0.006747200000000003	0.00031245865224999994	4.552470784000002e-05	-0.00166365	0.00028955	2.7677313225000003e-06	8.383920249999998e-08	0.000441326	-0.00037982500000000014	1.442670306250001e-07	1.94768638276e-07	-8.79731e-05	0.0005041549	7.73926632361e-09	2.5417216319401e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48279.9375	-15.1328125	229.00201416015625	2330952365.0039067	32612.84375	-8.642578125	74.69415664672852	1063597577.4619141	31895.275390625	-34.875	1017308592.2438087	1216.265625	1.208735	20.677116	0.1644702477	0.0391334517	-0.0093657007	-0.0704972049	-0.01245522	-0.0061063855	-0.0106245634	0.011353038000000001	-0.005607278100000001	0.0122088943	-0.0539480113	-0.0240088331	0.0111992558	-0.0223929674	-0.15139608710000002	0.0537878006	-0.056591683	0.0030932254	-0.0875938775	-0.017809736399999998	0.0348831092	0.030354172599999996	-0.0680152112	-0.0207460535	0.0891632934	-0.021222331	-0.0203504478	0.0029514029	-0.0348165295	0.0066123068	0.0439523907	-0.009928051	0.0429503438	0.0538955014	0.0309632812	-0.0708474199	0.0643457542	-0.060127995499999996	0.0034250503000000003	-0.029232348	-0.1704208607	0.0445312553	0.0154890532	0.043959613	0.02058255	-0.07332360519999999	-0.0895718181	0.0225348703	-0.048548855099999996	0.0572024108	0.0098149929	-0.0102168525	-0.0074290328000000015	0.001055449	-0.0074023597	0.0295907163	-0.009641093	0.037703484700000005	-0.1412696833	0.0723906922	0.0365015583	-0.021689569	-0.08765435070000001	-0.0171803858	0.0031340451000000003	0.032826501200000004	0.0399304984	-0.0273076254	-0.0014001306	-0.042649732999999995	-0.010675188200000001	0.06950955389999999	-0.0830488504	-0.0049922982	0.0033025482000000003	0.0194690542	-0.051193819800000005	0.06114839070000001	0.0011193671	0.0515875062	0.015736503500000002	-0.0806852608	0.0783743699	0.0093561276	-0.0957281944	-0.07973192650000001	0.0673646324	-0.0598187355	0.0481156429	-0.0071361003	0.0828396838	0.08222331570000001	0.0811994303	0.0797731022	0.0779514008	0.07574335459999999	0.07315990730000001	0.0702138631	-0.0589	0.005294399999999998	2.8030671359999977e-05	0.00346921	0.0650985	0.0650436477	0.004230676106121715	0.004237814702250001	-0.0140969	-0.031773399999999986	0.00019872258961	0.0010095489475599995	-0.000416474	0.001247176	1.7345059267599999e-07	1.555447974976e-06	0.000441326	0.0	0.0	1.94768638276e-07	-8.79731e-05	0.0	7.73926632361e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48291.0703125	11.1328125	123.93951416015624	2332027471.9268193	32623.07421875	10.23046875	104.66249084472656	1064264971.4820707	31964.884765625	69.609375	1021753858.0796852	4845.465087890625	1.27921	21.882704	0.157373005	0.0530157622	-0.0257967654	-0.0142918027	0.024093137	0.0467651962	-0.0080152439	-0.0012866832000000001	0.011196166799999999	0.0185691093	-0.0385632421	0.0014459932	0.0043257635	-0.06529464089999999	-0.1313797862	-0.0076899688	-0.0576549919	0.0016071298000000002	-0.020918202099999998	-0.0397343842	0.0096256457	-0.0171631501	0.0080804276	-0.0451117272	0.11893931869999999	-0.0084973113	-0.032522174	0.000492156	-0.0530077591	-0.0598471915	0.0421947842	-0.0345322745	0.024875955099999996	0.0298843352	-0.0420010508	0.022253503199999997	0.09442886019999999	0.045663504	-0.1546893084	0.1117560836	-0.0650205072	0.0606393659	0.0188950071	0.0319674023	0.0049031815	-0.0340321767	0.0239589677	0.0076902661	0.051805663099999996	0.0208145719	-0.0313509442	-0.0110965769	0.0102137302	-0.0125230724	-0.01138872	0.0265346327	0.0028571901	0.076831125	-0.1302272741	0.0368411793	0.0213947675	-0.0031836458	-0.029621213700000006	-0.0207136768	-0.026977147799999997	0.0150844276	0.1119404452	-0.076211246	-0.010891158	-0.0436873366	0.0161302142	0.033141955099999995	-0.009796116	-0.0441148696	-0.0010037227	-0.020929426	-0.1532099632	-0.023750492	0.0350498556	-0.0318310225	0.14147369029999998	-0.08242023009999999	0.0471092815	-0.0829427679	-0.0675961954	-0.0491259333	0.0270721893	0.026036936899999998	-0.0412244613	-0.0981421496	0.0827715286	0.0819514821	0.0805907508	0.0786983123	0.0762866522	0.0733716817	0.0699726326	0.0661119306	-0.0426647	0.016235299999999998	0.00026358496609	0.00182027662609	0.0183786	-0.046719900000000016	0.0021827490560100008	0.00033777293795999994	-0.0341503	-0.0200534	0.0011662429900899998	0.00040213885156000016	-0.000947379	-0.0005309049999999999	8.975269696409998e-07	2.8186011902499993e-07	0.000766941	0.00032561500000000013	1.0602512822500003e-07	5.88198497481e-07	0.000542795	0.0006307681	2.94626412025e-07	3.9786839597761e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48399.4296875	108.359375	11741.754150390625	2342504794.075257	32635.416015625	12.341796875	152.31995010375974	1065070378.5129128	31972.05078125	7.166015625	1022212031.1588287	51.35177993774414	1.140632	19.512129	0.1446411	0.08780896210000001	-0.0073630163	-0.0717932579	-0.0328007479	-0.024981499700000003	-0.0070747024	-0.0011876358	-0.0011810329	0.028101759700000003	0.044697465199999994	0.0133455146	0.0180858372	-0.036820152099999996	-0.1174922	-0.010520557600000001	-0.0596884737	-0.0019316035999999998	-0.0546961708	-0.1118730484	0.1082494273	-0.0047901591	-0.062031385700000004	-0.031771655499999996	0.0655983013	-0.0042275311	-0.083407652	0.031897266699999996	-0.0145662375	-0.0050827263	0.0193711311	-0.0228208048	-0.0053398402	0.0508253046	-0.0038537763	0.0452916705	0.090103485	0.036576415	-0.1803938105	0.0147628481	-0.08911381550000001	0.0762172198	-0.049897227	-0.024975879	0.0077049380000000015	-0.055969500199999994	-0.08937498099999999	-0.0205739738	-0.0023489997	-0.0368137872	-0.047847597199999994	-0.0067170067	0.0071768365	-0.0067051457	-0.0092599517	-0.0201964142	0.0168504365	0.07496814610000001	-0.0921494934	0.019155303000000002	0.0203990795	0.0367818835	-0.09942244369999999	-0.0703938217	0.0524407945	0.0551697686	0.1050293563	-0.0410870013	0.0098971859	-0.0508285993	0.037884049700000005	-0.0070503639	0.028066105	-0.08839478460000001	-0.0038169021	-0.033105559799999996	-0.1198052092	-0.0198320835	-0.0260330425	-0.0649175059	0.030644458700000002	-0.0873799147	0.09272615449999999	-0.0815891085	0.0054187008	-0.07132215730000001	0.021191187099999998	-0.0965536682	-0.0005358678	-0.11436572390000001	0.08269365969999999	0.0816411802	0.0798969589	0.0774757746	0.0743981418	0.0706901371	0.06638317839999999	0.061513758200000004	-0.0425865	7.820000000000049e-05	6.115240000000077e-09	0.00181360998225	0.07244409999999997	0.054065499999999975	0.0029230782902499967	0.005248147624809995	-0.051746900000000005	-0.017596600000000004	0.002677741659610001	0.0003096403315600001	-0.000421303	0.0005260759999999999	1.7749621780900004e-07	2.767559577759998e-07	0.000441326	-0.00032561500000000013	1.0602512822500003e-07	1.94768638276e-07	0.00114912	0.000606325	1.3204767744e-06	3.67630005625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48167.62109375	-231.80859375	53735.22413635254	2320119721.83107	32638.306640625	2.890625	8.355712890625	1065259060.367466	31845.576171875	-126.474609375	1014140721.7186928	15995.826816558838	1.249431	21.373281	0.0968537	-0.0014260785	0.0062839108	0.0206909701	-0.0193443886	-0.0291595412	-0.008469896	-0.015811104399999998	-0.0059488475	0.0152592171	0.0836677795	0.0612227196	-0.0058490407	-0.029645716000000006	-0.0528922057	-0.0143160167	-0.0078771024	-0.0037914822999999998	-0.0349887996	-0.047570130700000005	0.1292839731	-0.0684002242	-0.0279165602	0.007344773499999999	-0.0031796618	0.0629720462	-0.053941746500000005	-0.1169639724	0.004806476	0.0422986805	0.0121014824	-0.07543466480000001	0.0147297608	-0.0393488076	-0.07292099190000001	0.12595787349999998	0.0079214451	0.06051717650000001	-0.0651296624	0.0833659686	-0.0257107561	-0.0275168957	-0.074157912	-0.043232520700000006	-0.0198262515	0.07123542599999999	-0.0047592397	-0.0027625441999999997	0.0727598342	-0.0793230365	-0.011735104	-0.0063623901	0.0156005454	0.0049118214	-0.0125116099	-0.027122034	0.0226804771	0.0595762009	-0.0352017552	-0.0013978818	0.000952927	0.044969058799999996	-0.0934273748	-0.1119145204	0.0372729532	0.0380093702	0.0944535394	0.0200321206	0.0056590056	-0.0328821261	0.0786836693	-0.0015176561999999999	0.0589955557	-0.0234650956	0.0071539496999999995	0.0100786423	-0.0692322596	-0.0294538148	-0.06670153969999999	-0.075735232	0.0473759513	-0.030031136	-0.005737154	-0.0743854835	-0.025146641	0.010800769699999999	-0.0106095299	-0.0005825981	0.04725835230000002	-0.0411398161	0.0826060864	0.0812925556	0.0791187872	0.0761077842	0.0722914088	0.067710046	0.0624121757	0.05645386	-0.0425837	2.799999999997249e-06	7.839999999984598e-12	0.00181337150569	0.024209900000000003	-0.04823419999999996	0.0023265380496399965	0.0005861192580100003	-0.0337119	0.018035	0.0011364922016100002	0.00032526122500000016	-0.000599475	-0.00017817200000000001	3.593702756250001e-07	3.1745261583999986e-08	0.0006582480000000001	0.0002169220000000001	4.705515408400004e-08	4.3329042950400007e-07	0.0013656600000000005	0.00021654000000000053	1.8650272356000012e-06	4.688957160000023e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
