csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64
455767.0625	n/a	n/a	207723615259.8789	325851.25	n/a	n/a	106179037126.5625	318127.15625	n/a	n/a	101204887543.71193	n/a	n/a	n/a	0.0160414135	0.0076934768000000014	-0.0161948754	0.051200249100000005	-0.0181332349	-0.0042570824	-0.019505209199999998	0.019646188999999998	-0.0216964712	0.0374179473	-0.0181465673	0.0588673694	-0.006595907099999999	0.0095956549	-0.005776579499999999	0.0590145845	-0.0117403388	-0.0081588787	-0.0177870273	0.0092044886	-0.0059052672	0.0084826746	-0.0815061518	0.0233753893	-0.0023966282999999997	-0.0197550561	-0.0051733529	0.0212594194	-0.0212181061	0.015557876699999999	-0.0282812242	0.0189838864	-0.0507206183	0.012524701000000001	0.0244006244	-0.0185684552	0.055271556799999996	-0.0171604341	0.0830442616	0.083040607	0.083034516	0.0830259889	0.0830150259	0.0830016274	0.0829857937	0.08296752519999999	0.0520254	n/a	0.0027066422451599995	n/a	0.0248611	n/a	0.00061807429321	n/a	-0.12500900000000004	n/a	n/a	0.01562725008100001	0.00030863900000000004	n/a	9.525803232100004e-08	n/a	0.000277482	n/a	7.6996260324e-08	n/a	0.000331474	n/a	n/a	1.09875012676e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
455255.40625	-511.65625	261792.1181640625	207257484919.85254	325974.46875	123.21875	15182.8603515625	106259354276.84473	318139.5	12.34375	152.3681640625	101212741460.25	0.5698449999999999	13.446491000000005	0.08888805000000001	-0.0009979442999999998	0.0226868376	-0.014357809499999999	0.0507382882	-0.021434497	-0.0178249012	-0.0104938313	0.0326833558	-0.0170727249	0.0325091906	-0.007423876899999998	0.057707972	-0.0037885671999999997	0.0215970921	0.0038062593	0.0632069995	-0.029657574	-0.0020049179	-0.033217258900000005	0.0202558782	-0.0133963716	-0.0027121806	-0.034151213300000004	-0.0012556109	0.0215042365	-0.0239217977	-0.0169551991	0.0128158566	-0.0328907004	0.0152871454	-0.0264937606	0.0049485414	-0.056444696600000004	0.0155841992	0.0355615166	-0.0318814442	0.0627114292	-0.0160609299	0.083034516	0.0830016274	0.08294682269999999	0.0828701163	0.0827715286	0.0826510855	0.0825088188	0.0823447662	0.052448900000000014	0.0004235000000000072	0.0027508871112100013	1.793522500000061e-07	0.0185147	-0.0063463999999999994	0.00034279411609000013	4.027679295999998e-05	-0.08570719999999997	0.03930180000000007	0.0015446314832400054	0.007345724131839995	0.0005246869999999999	0.00021604799999999988	2.7529644796899993e-07	4.667673830399995e-08	0.000620687	0.000343205	3.85252351969e-07	1.1778967202499998e-07	0.000628548	0.00029707400000000004	8.825296147600002e-08	3.95072588304e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
457161.375	1905.96875	3632716.8759765625	208996522791.89066	325991.875	17.40625	302.9775390625	106270702566.01562	318615.6875	476.1875	226754.53515625	101515956321.09766	0.6594949999999999	15.561937	0.151488175	-0.029476901	0.0393240598	-0.0044541139	0.044618646799999995	-0.0149406019	-0.0420006917	-0.006999861800000001	0.024314240499999997	0.0038201258	0.0215061889	-0.028722590200000002	0.0048802495	0.0060694727	0.0195397168	-0.0573255305	0.0341386865	-0.0115801018	0.0364241496	-0.0531616242	0.0049894179	-0.0149132965	0.028734364300000002	-0.0455769963	0.037260080099999995	-0.0010150242999999999	-0.0166336331	-0.0383416943	0.0036340696999999996	-0.027057991899999998	-0.0019905507	-0.011466602	0.0229662937	-0.0078988303	0.0042340858000000006	0.024453477	0.0386652092	0.0263552429	-0.0111568826	0.0830150259	0.08292368650000001	0.0827715286	0.0825586637	0.08228524799999999	0.0819514821	0.0815576107	0.0811039227	0.0344366	-0.01801230000000001	0.00118587941956	0.0003244429512900003	0.008248999999999998	-0.010265700000000004	6.804600099999996e-05	0.00010538459649000009	-0.048893300000000015	0.03681389999999996	0.001355263233209997	0.002390554784890001	0.0	-0.0005246869999999999	0.0	2.7529644796899993e-07	-0.0	-0.000620687	0.0	3.85252351969e-07	4.59965e-05	-0.0005825515	3.3936625015225e-07	2.11567801225e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
456924.09375	-237.28125	56302.3916015625	208779627449.2588	325836.40625	-155.46875	24170.5322265625	106169363637.91504	318853.40625	237.71875	56510.2041015625	101667494677.22754	0.765486	18.062994	0.129036715	0.018399570900000002	0.07680030780000001	-0.0003939955	0.011352573799999998	-0.0252015165	-0.0010034242	-0.0151472014	0.028020461	0.0034578212	0.015693260900000002	-0.0063597744	0.021908260899999997	0.011704578799999999	0.037571294500000005	0.00831512	0.0349815164	-0.06049706570000001	-0.0089546959	-0.0850575634	-0.0264261769	-0.0265105961	0.0167149268	-0.0118382604	0.050691302699999996	-0.0514572358	-0.0276459025	-0.0023231311	0.022553248999999997	-0.0311153404	-0.0020630617	-0.013615253899999999	0.014387364	-0.0107579845	0.0114385402	0.0327843279	-0.030023721099999998	0.0575479222	0.029702093	0.0829857937	0.0828068209	0.0825088188	0.0820922158	0.0815576107	0.0809057719	0.0801376364	0.0792543084	0.043087699999999986	0.008651099999999995	0.0018565498912899996	7.484153120999991e-05	0.0345039	0.0262549	0.00119051911521	0.0006893197740099997	-0.0825196	-0.03362629999999999	0.0011307280516899994	0.00680948438416	0.000973511	0.000973511	9.47723667121e-07	9.47723667121e-07	6.74748e-05	6.74748e-05	4.55284863504e-09	4.55284863504e-09	0.000215099	0.0001691025	2.859565550625e-08	4.626757980100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
457050.875	126.78125	16073.4853515625	208895502338.2656	325735.84375	-100.5625	10112.81640625	106103839903.5244	318689.9375	-163.46875	26722.0322265625	101563276263.7539	0.8059349999999998	19.017439000000003	0.11843604	0.0006208731	0.08458262039999999	-0.0127196438	-0.0610899205	-0.0160670373	-0.020932980900000002	0.0019358849	0.0078431786	-0.0180368097	0.0168926375	-0.0049467486	-0.00526787	0.0040092512	-0.007458595799999999	-0.0302598777	-0.0019118014000000002	-0.057678136799999995	0.0018802108999999999	-0.0895591474	-0.013896551200000001	0.0103252124	-0.0133215706	0.057782565599999995	-0.0124846224	-0.0846573066	-0.0150161774	-0.0191641331	-0.0054138314	-0.0052984943000000005	0.021624518199999998	-0.0243780595	0.0032779193	-0.006876518199999999	0.0063683862	-0.00015585219999999998	0.0244316331	0.0249372677	0.0214969769	0.08294682269999999	0.0826510855	0.082158971	0.0814716484	0.0805907508	0.07951837120000001	0.0782570576	0.07680980679999999	0.055829599999999986	0.0127419	0.0031169442361599986	0.00016235601561	0.034414	-8.989999999999694e-05	0.001184323396	8.082009999999448e-09	-0.06710310000000001	0.015416499999999988	0.00023766847224999962	0.0045028260296100025	-0.000324811	-0.001298322	1.05502185721e-07	1.685640015684e-06	-0.0	-6.74748e-05	0.0	4.55284863504e-09	0.000653057	0.000437958	1.91807209764e-07	4.26483445249e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
456713.375	-337.5	113906.25	208587106903.89066	325759.125	23.28125	542.0166015625	106119007520.76562	318262.65625	-427.28125	182569.2666015625	101291118363.30566	1.002669	23.65974	0.3228889999999999	-0.0355775634	0.0262806892	-0.030215202400000002	-0.0884134008	-0.006626695500000001	-0.0635276973	0.0359533764	-0.019250206000000002	0.0120840306	-0.0198759472	-0.0553011166	0.0146872206	0.0278764101	0.044130298600000006	-0.0481454694	0.021685673	-0.0492229063	0.029692674300000006	-0.054601142199999994	0.0296338287	0.011885221000000001	0.0057490454000000005	0.1124651409	0.0390962548	-0.0459879738	-0.0042399529	-0.065504376	-0.0331815642	0.0175027346	-0.0197381872	0.0191403672	0.052070356100000006	-0.0122866045	0.0022335557999999998	0.063141154	0.0280894089	0.0458432744	-0.020870496699999998	0.0828981175	0.0824565533	0.0817223544	0.08069812650000001	0.0793875044	0.0777951396	0.0759266832	0.0737887663	0.0666819	0.01085230000000001	0.004446475787610001	0.0001177724152900002	-0.0183897	-0.052803699999999995	0.0003381810660900001	0.0027882307336900003	0.07882810000000001	0.14593120000000004	0.02129591513344001	0.006213869349610003	-0.00197689	-0.001652079	3.9080940721e-06	2.7293650222409995e-06	-0.0005236780000000001	-0.0005236780000000001	2.7423864768400014e-07	2.7423864768400014e-07	0.000562778	-9.027899999999997e-05	8.150297840999994e-09	3.16719077284e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
453323.5625	-3389.8125	11490828.78515625	205502252317.6914	325301.25	-457.875	209649.515625	105820903251.5625	317335.21875	-927.4375	860140.31640625	100701641059.11037	0.8699329999999998	20.527601	0.19016	-0.038316242	-0.0821201594	-0.046782118600000006	-0.0637256183	-0.011603411899999999	-0.0437513092	0.0087875548	-0.038020652200000005	0.043320088099999994	-0.0019625888	-0.0051637496	-0.0062471183	0.030067799500000002	0.048542690199999995	0.0234459871	0.0123015707	0.04802579059999999	0.0190053493	0.0646209705	0.0828646232	0.0412355563	-0.005335766600000001	0.0819835968	0.0141264679	0.014214235300000001	-0.010208312800000001	-0.0530655772	-0.0026317859	0.0336522232	-0.043745609000000005	3.64842e-05	0.0055877033999999996	0.0183575941	0.0030817725	0.0464214763	-0.0314852338	-0.00082895	-0.051245247599999995	0.0828396838	0.08222331570000001	0.0811994303	0.0797731022	0.0779514008	0.07574335459999999	0.07315990730000001	0.0702138631	0.0533758	-0.0133061	0.00284897602564	0.00017705229721000004	0.0195411	0.03793080000000001	0.00038185458921	0.0014387455886400002	0.130971	0.052142899999999985	0.00271888202041	0.017153402841	-0.00060561	0.00137128	3.667634721000001e-07	1.8804088384e-06	-0.000404958	0.00011872000000000004	1.6399098176400001e-07	1.4094438400000013e-08	0.00031717400000000004	-0.000245604	6.032132481599997e-08	1.0059934627600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
454327.0625	1003.5	1007012.25	206413079719.8789	325486.46875	185.21875	34305.9853515625	105941441339.34473	317155.1875	-180.03125	32411.2509765625	100587412958.16016	0.8430610000000001	19.893497	0.11470320000000002	-0.0424669816	-0.051018769400000004	-0.0458936366	-0.0228703435	-0.00964196	-0.03427433	0.0048718903999999995	0.0014792484	0.0590307126	-0.0044247907	0.0191365021	0.006795746	0.0011898308999999999	0.007182354300000002	-0.0009115328999999999	0.1527546262	0.050294827800000004	0.0274348129	0.0362311455	0.0567535553	0.046354882800000004	0.0152500673	0.0164859833	-0.029342076	0.033141036	-0.009445210899999999	-0.0374270627	-0.000710718	-0.0043836595	-0.0479629008	-0.0033525995	-0.0281424113	0.0019183516	0.0123945648	0.0064229571	-0.0050214711	0.1219167511	-0.0698239138	0.0827715286	0.0819514821	0.0805907508	0.0786983123	0.0762866522	0.0733716817	0.0699726326	0.0661119306	0.055849	0.002473200000000002	0.0031191108010000003	6.116718240000009e-06	0.0319198	0.012378700000000001	0.00101887363204	0.00015323221369	0.0958274	-0.03514360000000001	0.0012350726209600007	0.00918289059076	-0.00016349999999999996	0.0004421100000000001	2.6732249999999988e-08	1.9546125210000004e-07	0.000177355	0.000582313	3.1454796025e-08	3.39088429969e-07	0.000586905	0.00026973099999999994	7.275481236099996e-08	3.44457479025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
452585.40625	-1741.65625	3033366.4931640625	204833549950.47754	324909.84375	-576.625	332496.390625	105566406565.6494	316894.8125	-260.375	67795.140625	100422322189.41016	1.153509	27.219076	0.3428193	0.039193607000000005	-0.0021298986	-0.0085879121	0.0953865507	-0.0194595412	0.0421119612	-0.0051733343	-0.004527224099999999	-0.0075059045	0.026827342799999997	0.0070945984999999994	0.0170439742	0.0394323981	0.0995047407	0.054904366600000004	0.023767277799999997	0.0234490839	-0.041761877999999995	-0.012179638999999999	0.0193014472	-0.0676804764	0.0282340188	-0.0631175542	0.0375270016	0.061778686900000004	-0.0201006577	0.040935493999999996	0.0085699714	0.0081642433	0.0036669056	-0.0196725616	0.0063103804	0.0194262124	0.047172761699999996	0.0845920041	-0.065631056	0.014770926100000003	3.69017e-05	0.08269365969999999	0.0816411802	0.0798969589	0.0774757746	0.0743981418	0.0706901371	0.06638317839999999	0.061513758200000004	0.0559462	9.719999999999868e-05	0.00312997729444	9.447839999999743e-09	0.07631939999999998	0.044399599999999984	0.005824650816359998	0.0019713244801599986	-0.114179	-0.2100064	0.044102688040959986	0.013036844040999999	0.000930956	0.0010944560000000002	8.666790739360001e-07	1.1978339359360002e-06	0.000419256	0.000241901	1.7577559353600002e-07	5.851609380100001e-08	0.00015694	-0.000429965	1.84869901225e-07	2.46301636e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
456694.71875	4109.3125	16886449.22265625	208570066134.1416	325898.0	988.15625	976452.7744140624	106209506404.0	317909.78125	1014.96875	1030161.5634765624	101066629014.42284	1.127681	26.609615	0.23220691	0.0561596175	0.0702694822	0.002541959	-0.069874323	-0.0060679699	0.0059475539	0.022517155499999997	0.0459543638	-0.0229403689	-0.0018968937	0.0114409977	-0.0176971736	-0.0242310206	-0.0087807098	-0.0622202268	0.0087151173	-0.111987793	-0.0440844825	-0.0661901852	-0.060489036600000004	0.017151714499999998	-0.048614352699999995	0.04157704	0.024360272599999996	-0.10432482679999999	-0.007711222399999999	0.0179129024	-0.0249741012	-0.0466416987	0.0244522917	-0.0095022436	-0.0084737862	0.0091197828	-0.0188285426	-0.021902409700000004	0.0297084104	0.0701057385	0.0976241182	0.0826060864	0.0812925556	0.0791187872	0.0761077842	0.0722914088	0.067710046	0.0624121757	0.05645386	0.0390515	-0.016894700000000006	0.0015250196522499993	0.0002854308880900002	-0.00743396	-0.08375335999999999	5.52637612816e-05	0.0070146253112895966	-0.159871	-0.04569200000000001	0.0020877588640000008	0.025558736641	-0.000103626	-0.001034582	1.0738347876e-08	1.0703599147240002e-06	0.00033178300000000005	-8.747299999999998e-05	1.1007995908900003e-07	7.651525728999995e-09	0.000752222	0.0005952819999999999	3.5436065952399995e-07	5.65837937284e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
