csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79
79920.4375	n/a	6387276330.191406	n/a	60503.99609375	n/a	3660733543.312515	n/a	59586.671875	n/a	n/a	3550571465.1389155	n/a	n/a	n/a	0.011014076599999999	0.007282166999999998	-0.13158655390000001	-0.0113038784	-0.027655788900000002	0.0341767594	-0.0053951512	0.052719804599999996	-0.09141694449999999	0.1461798023	-0.0410482042	0.0498310197	-0.024513296299999997	0.0993437055	-0.04750932980000002	0.0133037584	-0.0730471593	0.0708270403	-0.0070763271	0.0962591986	-0.1007248233	-0.0112639725	-0.0252609448	0.13222094880000002	-0.09420292039999999	0.0877574362	-0.0064936917	0.0339141956	-0.025021040499999998	0.011410313100000001	-0.0590407118	0.0654366509	-0.061476192400000004	0.1232739783	-0.06618752259999999	0.010445781	-0.0190098741	0.1218721705	-0.05949423280000001	0.0294058065	-0.020194850900000002	0.0105179126	-0.029198841	0.0641215537	-0.014349653899999999	0.0324470676	-0.0518474616	0.0830442616	0.083040607	0.083034516	0.0830259889	0.0830150259	0.0830016274	0.0829857937	0.08296752519999999	0.400083	n/a	0.16006640688899998	n/a	-0.116592	n/a	n/a	0.013593694464	0.0491461	n/a	n/a	0.00241533914521	-0.000402869	n/a	n/a	1.6230343116100002e-07	0.00148081	n/a	2.1927982561e-06	n/a	8.17983e-05	n/a	6.69096188289e-09	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80086.6484375	166.2109375	6413871257.951721	27626.075744628906	60418.46484375	-85.53125	3650390894.0754547	7315.5947265625	59490.51171875	-96.16015625	9246.775650024414	3539120984.558731	0.613157	15.113404999999998	0.041255495	-0.0026280421	-0.0625369259	-0.1415275044	-0.0270831102	-0.0310686398	0.0149041408	0.0031413058000000003	0.044266935800000004	-0.10062933210000001	0.1635634306	-0.0150755066	0.050018794400000004	-0.0320792356	0.0924858933	-0.0283137823	0.021996984900000002	-0.049516265	0.0904553075	0.0002841531	0.044955229900000004	-0.1008506377	0.0073976888	0.0254495283	0.1601933083	-0.0792770147	0.08876539439999999	-0.024222190499999997	0.0331823615	-0.0119316497	0.0113481432	-0.058016867800000003	0.059404221500000014	-0.0435905295	0.1419794357	-0.07892667610000001	0.007966242	-0.0093541911	0.13127070470000002	-0.022776916600000002	0.0375363533	-0.0345512484	0.012807849199999999	0.0033261563	-0.008300216	-0.0308148451	0.0347775093	0.0079852563	0.083034516	0.0830016274	0.08294682269999999	0.0828701163	0.0827715286	0.0826510855	0.0825088188	0.0823447662	0.405747	0.005664000000000002	0.16463062800899994	3.208089600000003e-05	-0.126962	-0.01036999999999999	0.00010753689999999979	0.016119349443999998	0.049229	8.290000000000379e-05	6.8724100000006306e-09	0.0024234944410000004	-0.000187587	0.000215282	4.634633952400001e-08	3.5188882569000014e-08	0.00176271	0.00028190000000000013	3.1071465441e-06	7.946761000000005e-08	7.62084e-05	-5.589899999999999e-06	5.80772023056e-09	3.1246982009999985e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79855.7734375	-230.875	6376944551.3013315	53303.265625	60482.453125	63.98828125	3658127136.0178227	4094.5001373291016	59454.16796875	-36.34375	1320.8681640625	3534798088.8563385	0.7410399999999999	18.265532	0.10362185	-0.0053137056	-0.000591168	-0.1407532558	-0.0096158185	-0.0364275124	0.033633517200000004	0.0081262857	0.0507697279	-0.0803820033	0.16509584019999998	-0.0336033654	0.0353034964	-0.0437243476	0.0811287658	-0.0696472881	0.0755379568	-0.0424096533	0.0849558522	0.038140746499999996	0.052577153499999994	-0.11211078070000001	-0.0030714074	-0.0314708698	0.1558136161	-0.098045536	0.0300762409	-0.0012975106	0.0407344617	-0.019482045400000002	0.0037802159000000003	-0.0647272433	0.0522790808	-0.0498356728	0.1305197897	-0.05962784030000001	-0.0065108299	0.0041820723	0.1569149931	0.009416645	0.09092666810000001	0.0260709432	0.0062670658	-0.013334168899999999	0.029349567000000007	-0.0290483648	0.08404675060000001	0.0425753491	0.0830150259	0.08292368650000001	0.0827715286	0.0825586637	0.08228524799999999	0.0819514821	0.0815576107	0.0811039227	0.412577	0.006830000000000057	0.17021978092900006	4.6648900000000786e-05	-0.155143	-0.02818100000000001	0.0007941687610000008	0.024069350449	0.084918	0.035688999999999985	0.0012737047209999994	0.007211066723999998	-0.000651631	-0.000464044	2.1533683393599996e-07	4.24622960161e-07	0.00158998	-0.00017273000000000006	2.5280364004e-06	2.983565290000002e-08	5.45454e-05	-2.1663000000000002e-05	2.9752006611600003e-09	4.69285569e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79764.4140625	-91.359375	6362361750.733948	8346.535400390625	60533.15234375	50.69921875	3664262532.671646	2570.410781860352	59658.7890625	204.62109375	41869.79200744629	3559171112.4038696	0.762908	18.804554	0.10419118000000004	-0.0024609556	-0.0030628229999999997	-0.1132248025	-0.004645187	-0.0394831873	0.0370680138	0.0106412003	0.039522944	-0.0934553859	0.1533276133	-0.0468884677	0.0501907565	-0.0442880504	0.0976618221	-0.0439238904	0.0167388794	-0.0286841402	0.0509838635	-0.022238771600000002	0.09848430960000001	-0.0585100719	-0.0037682490000000004	-0.0210279886	0.12833029029999998	-0.07447503400000001	0.0913904112	0.0007144950999999999	0.0442078387	-0.0208327776	0.0035081542	-0.046157168	0.0607921166	-0.07932278549999999	0.1294739409	-0.0758285979	0.014408996799999999	0.0059702068999999995	0.1466746662	-0.0277854032	0.0469851777	-0.0433709396	0.0526001772	-0.0137654696	0.035962082400000005	-0.0240472119	0.0069372067	-0.0429713	0.0829857937	0.0828068209	0.0825088188	0.0820922158	0.0815576107	0.0809057719	0.0801376364	0.0792543084	0.410309	-0.0022679999999999922	0.16835347548100002	5.143823999999965e-06	-0.109188	0.045955	0.0021118620249999994	0.011922019344	0.063461	-0.02145699999999999	0.0004604028489999996	0.004027298521	-0.0006382369999999999	1.3394000000000016e-05	1.7939923600000038e-10	4.073464681689999e-07	0.00133448	-0.0002554999999999999	1.7808368704000004e-06	6.528024999999991e-08	0.000475875	0.0004213296	2.26457015625e-07	1.7751863183615998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80673.0625	908.6484375	6508143013.128906	825641.9829711914	60536.12109375	2.96875	3664621957.077164	8.8134765625	59598.33984375	-60.44921875	3654.108047485352	3551962112.131119	0.8251009999999999	20.337523	0.047464449999999984	-0.01201028	-0.09903958119999999	-0.1477086053	-0.0054885638	-0.0366003114	0.0120435795	0.0043296017	0.0217945087	-0.10877796960000001	0.1454914916	-0.0075484498	0.0842531596	-0.0425119489	0.0735466423	-0.0343057215	0.051383431900000005	-0.0216427802	0.06203873820000001	0.022768242200000004	0.0260088225	-0.0708154359	0.0148327564	0.0548135951	0.1758592675	-0.0619594759	0.0075172263	0.0026924278	0.0393381645	-0.0177253806	0.0085879161	-0.0264098096	0.07510788389999999	-0.0425357587	0.1217284151	-0.09185741050000001	0.0161852652	0.0015465364000000002	0.1408809133	-0.0217654304	0.059638849	-0.008420677	0.0342497808	-0.0123266295	0.0258595289	-0.052724619	0.0425033666	0.0344607145	0.08294682269999999	0.0826510855	0.082158971	0.0814716484	0.0805907508	0.07951837120000001	0.0782570576	0.07680980679999999	0.401063	-0.009246000000000032	0.16085152996899998	8.548851600000059e-05	-0.12822	-0.019031999999999997	0.00036221702399999976	0.016440368400000002	0.06607289999999999	0.0026118999999999865	6.822021609999929e-06	0.00436562811441	-0.00086854	-0.0002303030000000001	5.303947180900003e-08	7.543617316e-07	0.00129532	-3.9160000000000106e-05	1.6778539024e-06	1.5335056000000085e-09	0.000413847	-6.202800000000005e-05	1.7126933940899995e-07	3.847472784000007e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79785.5	-887.5625	6365726010.25	787767.19140625	60477.234375	-58.88671875	3657495877.648681	3467.6456451416016	59487.62890625	-110.7109375	12256.911682128906	3538777992.88771	0.8136909999999999	20.056271	0.0926455	-0.015246551	-0.011079273300000001	-0.1149160074	-0.019753703	-0.0414910285	0.0286360406	0.006265970500000001	0.0362145998	-0.08021271440000001	0.1755004174	-0.0224662388	0.0608521974	-0.007607049100000002	0.0830823741	-0.0413150962	0.012373639099999998	-0.0467010812	0.0753106595	-0.0054839345	0.0730563947	-0.045867075800000004	0.0154414863	-0.0058805091	0.1274217079	-0.0688993012	0.10559603460000001	-0.0078613188	0.046102864699999996	-0.014158535	-0.0016821895000000001	-0.049773727999999996	0.053669815700000005	-0.0501188466	0.1444147159	-0.10099327039999999	0.0072952641000000006	-0.0192215347	0.1386823272	-0.0378511043	0.0416477343	-0.0193988226	0.0335605529	0.008383263	0.0346768528	0.0276316495	0.0070205247	-0.0774505137	0.0828981175	0.0824565533	0.0817223544	0.08069812650000001	0.0793875044	0.0777951396	0.0759266832	0.0737887663	0.388174	-0.012889000000000041	0.15067905427599998	0.00016612632100000102	-0.105499	0.022721	0.0005162438410000002	0.011130039000999998	0.0766325	0.010559600000000016	0.00011150515216000034	0.005872540056250001	-0.0008976709999999998	-2.913099999999984e-05	8.486151609999908e-10	8.058132242409997e-07	0.0007304829999999997	-0.0005648370000000003	5.336054132889996e-07	3.190408365690004e-07	7.8297e-05	-0.00033554999999999994	6.130420209000001e-09	1.1259380249999995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79589.203125	-196.296875	6334441254.07251	38532.463134765625	60440.921875	-36.3125	3653105037.099853	1318.59765625	59443.24609375	-44.3828125	1969.834045410156	3533499506.162125	0.6902010000000001	17.012423000000002	0.07931260000000001	0.0043255789	0.0298781942	-0.1436624483	-0.0186159999	-0.0323584292	0.0477807476	0.0046306596999999994	0.0496576496	-0.0750570118	0.153140454	-0.0432306869	0.0547619496	-0.0159852043	0.07998357269999999	-0.0451450525	0.015404018500000003	-0.0848735578	0.0784164613	0.0202341997	0.045319899500000004	-0.0884897026	-0.002472572	-0.053569871399999996	0.1322668539	-0.10156013289999999	0.0745994227	-0.009949267099999999	0.035862617799999996	-0.0333341812	0.0029320496	-0.058671827	0.0424155901	-0.0663398628	0.11883587710000001	-0.08470299960000001	-0.0167883904	-0.024298474100000002	0.11599628669999999	-0.045296984500000005	0.054044416799999995	-0.030378262200000002	-0.0128883796	0.0106050902	0.066934678	-0.016031994	0.0579655073	-0.013085525	0.0828396838	0.08222331570000001	0.0811994303	0.0797731022	0.0779514008	0.07574335459999999	0.07315990730000001	0.0702138631	0.408546	0.020372000000000057	0.16690983411600002	0.00041501838400000233	-0.105503	-4.000000000004e-06	1.6000000000032004e-11	0.011130883009	0.0634464	-0.013186100000000006	0.00017387323321000017	0.00402544567296	-0.000720017	0.00017765399999999983	3.156094371599995e-08	5.184244802890001e-07	0.00138998	0.0006594970000000004	1.9320444004000003e-06	4.349362930090006e-07	0.000156156	7.785900000000001e-05	2.4384696336000006e-08	6.0620238810000014e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81212.3359375	1623.1328125	6595443508.425354	2634560.12701416	60620.90625	179.984375	3674894274.571289	32394.375244140625	59629.1640625	185.91796875	34565.491104125984	3555637206.7925406	2.0214540000000003	49.82584	0.698135585	0.014162598600000001	0.0157049533	0.09275902300000001	0.0130950741	-0.0086174446	-0.0245268773	-0.0325037056	-0.0189439374	0.0744883554	-0.0869749787	0.0265128564	-0.0531299117	-0.0686667029	-0.0513318269	0.11922794269999999	-0.0484800355	-0.0685175943	-0.0727196188	0.0075071711	-0.0548197749	-0.0480520445	-0.0285610799	0.0318297573	-0.1462318617	0.1162072684	-0.08983595960000001	0.0041306139	0.010756051200000002	0.0116132068	0.0103003381	0.0278214422	-0.0589261	0.0294523193	-0.041550430299999996	0.059040007199999994	0.0806117312	0.0503390139	-0.1101351692	-0.09678473609999999	-0.042265544	0.0316873909	-0.11032343650000001	-0.0131042668	-0.0231630648	-0.09012937230000001	-0.0275001833	-0.0023665673	0.0827715286	0.0819514821	0.0805907508	0.0786983123	0.0762866522	0.0733716817	0.0699726326	0.0661119306	-0.08212919999999999	-0.49067520000000003	0.006745205492639998	0.24076215189504	-0.126654	-0.02115099999999999	0.0004473648009999996	0.016041235715999996	0.132962	0.06951560000000001	0.00483241864336	0.017678893443999998	-0.00108062	-0.000360603	1.3003452360900002e-07	1.1677395844e-06	7.23443e-05	-0.0013176357	5.23369774249e-09	1.7361638379144898e-06	0.000813793	0.000657637	6.622590468490001e-07	4.3248642376899996e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79204.7734375	-2007.5625	6273396135.2857065	4030307.19140625	60592.57421875	-28.33203125	3671460050.454727	802.7039947509766	59283.171875	-345.9921875	119710.59381103516	3514494467.560791	0.9881740000000002	24.357006	0.043591895	-0.0107242983	0.024081224	0.051817516200000004	0.0004416725	-0.013990407	-0.017211811100000002	-0.0207241432	0.0080897778	0.055330680599999994	-0.0378479583	0.0203061041	-0.0359119273	-0.0385718856	-0.0073155174	0.0800418705	-0.0220453079	-0.022794095099999998	-0.09083724259999999	0.007093121	-0.07798003190000001	0.0217129523	0.0105665299	-0.0236390215	-0.043207483600000006	0.036264169900000004	-0.07577659440000001	0.0035923187	0.0172689202	0.0103698443	0.0244373536	-0.0038797798999999997	-0.0372610715	0.0473827328	-0.0414877275	0.0496153429	0.0726278064	0.022976311800000003	-0.0636229139	-0.0413670739	-0.0289132991	0.0418636862	-0.0682434832	-0.0118622377	-0.0038638069	-0.1004488002	-0.0338473076	0.031098571000000002	0.08269365969999999	0.0816411802	0.0798969589	0.0774757746	0.0743981418	0.0706901371	0.06638317839999999	0.061513758200000004	-0.07843179999999997	0.0036974000000000173	0.006151547251239995	1.3670766760000129e-05	-0.110376	0.016277999999999987	0.0002649732839999996	0.012182861376	0.132972	1.0000000000010001e-05	1.000000000002e-10	0.017681552784000003	-0.00100247	7.814999999999992e-05	6.107422499999988e-09	1.0049461009000003e-06	-3.02086e-05	-0.0001025529	9.1255951396e-10	1.0517097298410002e-08	0.000522366	-0.00029142700000000003	2.72866237956e-07	8.492969632900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79939.375	734.6015625	6390303675.390625	539639.4556274414	60642.578125	50.00390625	3677522281.646729	2500.390640258789	59374.75	91.578125	8386.552978515625	3525360937.5625	0.622741	15.349626	0.07164636999999999	-0.0260402501	-0.0145051297	0.0455921884	0.0016554598	-0.0099702484	-0.0317361339	-0.0302963575	-0.0136386479	0.0401883274	-0.047794195	0.0137008279	-0.032924946600000005	-0.0109873481	-0.0374204704	0.0750615077	-0.0093272177	0.037957365800000004	-0.10998512220000001	0.0069329445	-0.067386407	0.06117849030000001	0.0265483542	0.0135663171	-0.0329923409	0.0373364814	-0.09404222599999999	0.0059197513	0.0092619339	0.015864914	0.0238413756	0.0187975319	-0.0358401671	0.030790352000000007	-0.041460981800000005	0.042137541900000006	0.05341946980000002	0.0005658172	-0.0812488412	0.0029675393	-0.047462886600000004	0.0394218684	-0.031773135200000004	0.0027316627000000004	-0.054963361399999994	-0.027026752999999997	-0.0217015931	0.0030254032	0.0826060864	0.0812925556	0.0791187872	0.0761077842	0.0722914088	0.067710046	0.0624121757	0.05645386	-0.0522799	0.026151899999999968	0.00273318794401	0.0006839218736099986	-0.110333	4.3000000000015255e-05	1.8490000000013116e-09	0.012173370888999994	0.150252	0.01727999999999999	0.00029859839999999967	0.022575663504	-0.0008215069999999999	0.00018096300000000024	3.2747607369000083e-08	6.748737510489998e-07	-0.000298996	-0.0002687874	8.9398608016e-08	7.224666639876001e-08	0.000636045	0.000113679	4.04553242025e-07	1.2922915040999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
