csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
59149.62890625	n/a	3498678599.7470856	n/a	33786.16015625	n/a	1141504618.103775	n/a	35479.44921875	n/a	n/a	1258791316.86586	n/a	n/a	n/a	-0.0066799474	-0.0102191327	-0.0112528279	0.0132512728	-0.0623997348	0.0346758853	-0.0334253428	0.0341677894	-0.0409874579	0.1026089758	-0.0307919563	0.0229982771	-0.0741822649	0.06265709480000001	-0.0614981571	0.031408353300000004	-0.0246682148	0.0602327388	-0.0868712385	-0.0710380567	0.0024983266	-0.054944394900000006	0.0650352969	-0.1323149478	0.09589333130000001	-0.0809294046	0.0763215535	-0.09595866730000001	0.015946338600000002	-0.2478915115	0.0087362551	-0.0274294636	-0.0127218755	0.1301498509	-0.1191767352	-0.005686533299999999	0.034755730299999996	-0.043982722800000006	0.0514967312	-0.0007690430000000001	0.0576436601	-0.0438430809	0.051906483600000004	-0.037015952000000005	-0.012253519499999999	0.0196014636	-0.0369874389	0.012091416399999999	-0.0207884204	0.054720306600000004	-0.023544490699999997	0.06971068009999999	-0.081740357	0.1275522205	-0.0625288474	0.0971568448	-0.088585676	0.0331122081	-0.0749697616	0.0728508785	-0.0332319927	0.1063312709	-0.0583176253	0.16981246120000001	-0.0812236434	0.0091686817	-0.0203219724	0.0306569941	-0.0210550962	0.0322931258	0.0223224233	-0.1463295683	-0.0045552954	0.0987749816	0.0783326865	-0.0100975881	0.0263490077	-0.0415282679	0.0646335139	-0.15044460699999998	8.878059999999999e-05	-0.0081928939	0.0830442616	0.083040607	0.083034516	0.0830259889	0.0830150259	0.0830016274	0.0829857937	0.08296752519999999	0.0444187	n/a	n/a	0.0019730209096900002	0.0147338	n/a	0.00021708486244	n/a	-0.11843900000000003	n/a	0.014027796721000005	n/a	-0.0006918460000000001	n/a	4.786508877160001e-07	n/a	-0.000918601	n/a	8.43827797201e-07	n/a	0.000888295	n/a	7.890680070249998e-07	n/a	0.0	0.0
59131.16015625	-18.46875	3496494101.4240875	341.0947265625	33759.76171875	-26.3984375	1139721511.306778	696.8775024414062	35466.93359375	-12.515625	156.640869140625	1257903378.5434725	0.8911409999999998	19.980612	0.119250403	-0.0031575390999999996	-0.0117560589	-0.0073486453000000005	-0.0391313883	-0.0613554276	-0.1215744465	0.0009224979	-0.0005843338	-0.028320149300000007	0.0741140753	-0.0299628556	0.0777987089	0.0709180456	0.0221867132	-0.067118216	0.013112704099999999	0.005309513399999999	0.0127961752	-0.018401790300000002	-0.08126464139999999	0.030190280099999998	0.0111421305	-0.059454103200000004	0.023727326099999998	-0.0007898366	-0.0631309179	-0.0285521052	0.0324235857	-0.0393133417	0.0062915913	-0.11148434730000001	-0.024820087400000003	0.0367421052	0.0519894088	-0.0112085555	-0.0078759209	-0.0334591909	-0.0648004682	-0.10272165429999999	-0.04346446599999999	0.00967747	-0.0242760707	0.07907362309999999	-0.017945556100000003	-0.0087536231	-0.0045921112	0.0185846687	-0.011588821899999999	0.0455626814	0.0344510909	-0.0359695998	-0.0265676468	-0.0614639474	0.0175510439	0.048813097199999995	-0.0180368998	0.0035896093	0.11731057199999999	0.0731197048	0.0885711318	-0.024702408199999998	-0.044428869100000004	0.021716822	0.0215662867	0.007278500699999998	0.0085567153	0.047130284	-0.0100524482	0.08418122689999999	0.0033922592	-0.0901948975	0.0264921566	-0.0049348874	0.0431215698	-0.028684818100000002	0.0520401682	-0.0710935135	0.0067130852	0.050241433099999996	0.0584381801	0.0300093833	0.017129745800000002	0.083034516	0.0830016274	0.08294682269999999	0.0828701163	0.0827715286	0.0826510855	0.0825088188	0.0823447662	0.0279209	-0.016497799999999996	0.0002721774048399999	0.0007795766568100001	0.0192031	0.004469299999999997	0.00036875904960999984	1.9974642489999976e-05	-0.07321889999999999	0.045220100000000034	0.005361007317209999	0.002044857444010002	2.68306e-06	0.0006945290600000001	7.198810963600001e-12	4.823706151844838e-07	-0.000994203	-7.560199999999992e-05	9.884396052089998e-07	5.715662403999988e-09	0.0005971619999999999	-0.0002911330000000001	3.566024542439999e-07	8.475842368900003e-08	0.0	0.0
58954.83984375	-176.3203125	3475673141.0022125	31088.852600097656	33735.890625	-23.87109375	1138110316.2619631	569.8291168212892	35460.45703125	-6.4765625	41.94586181640625	1257444012.8651276	0.8956719999999999	20.082199	0.110463097	-0.0045522687	-0.0118053128	-0.0079656451	0.0008246171000000001	0.0007115125	0.0675902991	0.0546747179	0.0139394176	0.0077747312	0.0113895704	-0.052736659299999995	0.019162877	-0.0680747592	0.012157606100000001	0.0233359923	-0.030056148900000006	-0.0169488086	-0.0672476892	-0.0521953505	-0.0723271006	-0.0489418474	-0.0353332721	-0.0109427768	-0.0128409827	-0.06588453080000001	-0.0929003336	0.0468133014	0.023105943700000003	-0.0226192123	0.0952221903	0.0403622826	-0.0709195945	-0.025699904300000003	0.0076894667000000005	0.016817864	-0.012925998999999999	0.006334562199999999	0.022057046299999997	0.0729626074	-0.0310260404	-0.0179645587	-0.0040910016	0.0333223135	0.0263665131	-0.0071373222999999986	-0.0056185879	0.0340979309	-0.0086468571	-0.0517858151	0.028519640099999997	-0.00021300060000000002	0.1090835595	0.0018375236	-0.0957251837	-0.0381182695	0.0039880934	0.0699886339	-0.0409381437	-0.052099013799999996	0.07575902400000001	0.0812236654	-0.030546104100000002	0.0475736573	-0.0140036605	-0.0202094817	-0.0851576951	0.0663443172	0.07539493650000001	-0.060602020300000004	0.0512194288	-0.0921011074	0.0300735398	0.0545511075	0.0011196324	-0.1359736517	0.10867413279999999	0.029279985699999997	-0.0324749936	0.0807402911	0.0234833197	0.0597183623	0.0724187712	0.0830150259	0.08292368650000001	0.0827715286	0.0825586637	0.08228524799999999	0.0819514821	0.0815576107	0.0811039227	0.0118896	-0.016031300000000002	0.00025700257969000004	0.00014136258816	0.019161900000000003	-4.1199999999994706e-05	0.00036717841161000017	1.6974399999995646e-09	-0.0896865	-0.016467600000000013	0.00804366828225	0.00027118184976000043	0.000539002	0.00053631894	2.90523156004e-07	2.876380054027236e-07	-0.000449511	0.0005446919999999999	2.02060139121e-07	2.966893748639999e-07	0.000119713	-0.0004774489999999999	1.4331202369e-08	2.2795754760099987e-07	0.0	0.0
58899.0859375	-55.75390625	3469102324.2730107	3108.498062133789	33730.9375	-4.953125	1137776144.6289062	24.533447265625	35431.58984375	-28.8671875	833.3145141601562	1255397558.855728	0.8797799999999999	19.72588	0.084334235	-0.0045411187	-0.013766795	-0.004329304	-0.0294261583	0.012227163400000001	-0.09423093589999999	0.0330135234	-0.026176426200000002	0.0266942533	-0.0271356762	-0.027760497599999996	0.0406308254	-0.0243960404	-0.0084011147	0.0189608281	-0.0179713899	0.011982384099999998	-0.0348794686	0.028309031600000006	-0.003375298	-0.0614304189	0.0224840059	-0.0576784031	0.0854773012	-0.0127610506	0.0570956704	-0.026827169799999998	0.0444734466	0.043442988499999995	-0.051164490800000004	0.0224087458	-0.023627497999999997	-0.0450346495	-0.0315425866	-0.0293306544	-0.014507116799999999	-0.0390061342	-0.0025490053	-0.0835346801	-0.0193498762	-0.042497692999999996	0.014385973100000001	0.0005692853	0.0306600452	-0.003160312	-0.0175470239	0.0509433479	-0.016326863	-0.0226847771	-0.034152342	-0.0499649996	-0.024448522900000002	-0.028585014199999998	0.06912597820000001	5.1492e-06	0.029033247999999998	0.004022630399999999	0.0013782698000000002	0.0515201955	-0.0613913776	0.0359308728	-0.0355516657	0.0326715615	-0.029818023199999998	0.0028058798999999997	0.042762219500000004	0.0770149661	-0.045571622	-0.1308305984	-0.0266548504	-0.0203238937	-0.0368449737	0.0296694765	-0.0798533304	-0.0492147765	0.0418171288	-0.0130354749	-0.0460325196	0.0404743723	0.0373422846	-0.0084827345	-0.0101421447	0.0829857937	0.0828068209	0.0825088188	0.0820922158	0.0815576107	0.0809057719	0.0801376364	0.0792543084	0.0189603	0.007070699999999998	4.999479848999999e-05	0.00035949297608999994	0.0191812	1.9299999999999876e-05	0.00036791843344000016	3.724899999999951e-10	-0.0519212	0.0377653	0.00269581100944	0.00142621788409	8.026229999999999e-05	-0.0004587397	6.442036801289999e-09	2.1044211235608999e-07	-0.0007803499999999999	-0.0003308389999999999	6.089461224999998e-07	1.0945444392099993e-07	0.000119713	0.0	1.4331202369e-08	0.0	0.0	0.0
58903.48828125	4.40234375	3469620931.699356	19.380630493164066	33730.1953125	-0.7421875	1137726075.819397	0.55084228515625	35490.54296875	58.953125	3475.470947265625	1259578640.21669	0.946227	21.215706	0.132309006	-0.015945821000000002	0.0151432323	-0.0161179337	-0.0198180591	0.0392236413	-0.0008990469	0.10261260529999999	0.027370895099999997	0.005842778000000001	-0.0544396493	-0.015517554199999999	-0.0125407665	0.0554041442	-0.1044694748	0.011313307199999999	-0.0097709798	0.0400046385	0.091318719	0.0288189096	0.1104489713	-0.0214396268	-0.0508441632	0.0123901724	0.0955535022	-0.0117491219	0.0401431389	-0.023073192599999997	0.00040577129999999997	0.035479918900000004	-0.0592123004	-0.0707047304	-0.009120061899999999	-0.0013948365	0.0616454825	0.0605310042	-0.020934192	-0.025848749900000002	0.0616017839	0.0164188833	-0.08004818	-0.0145505121	0.008927744	-0.030379665	-0.0176518003	-0.0140256861	-0.0116321399	0.09136876199999999	-0.0307674193	0.0674102329	0.052722486500000006	-0.010168485500000001	-0.08597027130000001	0.0945052598	0.010999322800000001	0.0016455701	0.054016435700000004	-0.0247975704	-0.1002452647	0.0441146205	0.021491825099999997	0.0711077443	0.0324771823	-0.0304186657	-0.0072883648	0.053674644400000006	0.0416698496	-0.0509192711	-0.0422117991	-0.08994404310000001	-0.0004910333	0.0440823645	-0.0583190076	-0.0363756055	0.0101523611	0.0293360537	-0.0479044104	-0.0135884046	-0.0098597294	-0.0238362806	-0.0204421115	0.046291787300000005	-0.0702242981	0.08294682269999999	0.0826510855	0.082158971	0.0814716484	0.0805907508	0.07951837120000001	0.0782570576	0.07680980679999999	0.0279226	0.0089623	8.032282128999999e-05	0.00077967159076	0.0191632	-1.8000000000000658e-05	0.0003672282342400001	3.2400000000002354e-10	-0.0007780089999999998	0.051143191	6.052980040809997e-07	0.0026156259856624808	-0.000414165	-0.0004944273000000001	1.7153264722499998e-07	2.4445835498529e-07	-0.000109081	0.0006712689999999997	1.1898664561e-08	4.506020703609998e-07	0.000397727	0.00027801399999999993	1.5818676652899996e-07	7.729178419599996e-08	0.0	0.0
59049.62109375	146.1328125	3486857751.315445	21354.79888916016	33756.140625	25.9453125	1139477029.8947756	673.1592407226562	35550.078125	59.53515625	3544.434829711914	1263808054.6936035	0.958952	21.501036	0.16670323599999998	-0.0182547751	0.0135333722	-0.0005226841000000001	-0.0268347833	-0.06336045950000001	0.103230965	0.0452288071	-0.006140400600000001	0.044019111	0.0357818366	0.025495112400000002	-0.006351958299999999	-0.0303574398	-0.0029835703999999998	0.0067590193	-0.0150990477	0.0095127148	-0.061814095199999995	0.067354035	-0.0106353547	-0.016037807	0.0159489807	-0.0335054176	0.01238624	-0.0020688952	0.033372105299999996	0.0419247099	0.06698234269999999	-0.001596512	0.07586365889999999	-0.0419018132	0.0052120613	-0.0567396337	0.0061530879000000005	0.0857497083	-0.0215616311	-0.022250554	-0.0443283389	0.09497270810000001	-0.0271027867	-0.023238705699999997	0.0446345104	0.0021454157999999997	-0.0032475887	0.004872584	-0.040888828700000004	0.0465326985	0.018467166299999997	-0.023575210099999997	0.0116474353	0.0961885192	0.0073529826	0.0638535955	-0.0697189267	-0.008727235600000001	0.0334637692	0.0399179807	0.0156521527	0.0353020617	-0.0354248917	0.0343933932	-0.0398393976	0.0640428361	-0.0959190217	-0.0645701167	-0.0278135505	-0.0187726165	-0.0602189659	-0.050176913499999996	-0.1004066936	0.0013141498000000002	-0.0824464324	0.0935516207	0.0359778233	-0.0449466513	0.056777577999999995	0.0839394034	0.0330651253	0.0253637538	0.0777728951	-0.0678761926	0.0815057525	0.0828981175	0.0824565533	0.0817223544	0.08069812650000001	0.0793875044	0.0777951396	0.0759266832	0.0737887663	0.027864	-5.8599999999998924e-05	3.4339599999998747e-09	0.000776402496	0.0480722	0.028908999999999994	0.00231093641284	0.0008357302809999997	-0.050682300000000007	-0.049904290999999996	0.0025686955332900004	0.002490438260212681	3.74389e-05	0.0004516039	1.40167123321e-09	2.0394608249520995e-07	-0.00113609	-0.001027009	1.2907004881e-06	1.054747486081e-06	0.000119713	-0.00027801399999999993	1.4331202369e-08	7.729178419599996e-08	0.0	0.0
58960.9375	-88.68359375	3476392150.8789067	7864.779800415039	33778.234375	22.09375	1140969117.4924314	488.1337890625	35524.02734375	-26.05078125	678.6432037353517	1261956518.7194974	0.964582	21.627256	0.103028845	-0.022261588500000002	0.0439607075	-0.0050159696000000005	-0.043827839400000006	0.049950231399999996	-0.0702857834	0.0034877585	0.0227688019	0.023739340600000002	-0.002459635	0.08688884289999999	-0.0164849605	-0.0740653388	-0.050252009699999996	0.034514215200000004	-0.0933338537	0.0250827756	-0.026638746600000002	0.0407091978	0.05732916900000001	-0.0080331348	-0.0344625396	-0.0531002505	-0.0409218249	0.0156460198	-0.0007776475	0.0649931136	0.015269983400000001	-0.042438722000000005	-0.0397456023	0.093246638	-0.04995465599999999	-0.1062899491	0.0254415878	0.015495563799999999	-0.0115859254	-0.056719501	0.053471525	-0.05753470190000001	-0.028043813900000002	0.0289010042	0.0488265354	-0.0635116664	-0.0481549057	-0.005957645	-0.031674634	-0.0122817879	-0.0143171275	-0.0036772345000000003	-0.0505124947	-0.0249104263	-0.0842725577	-0.07652736480000001	-0.0749663862	0.0773989004	0.0132557656	-0.0455341173	-0.0235097881	-0.0191509961	0.006070878	0.044298309400000006	0.0247265508	0.0295702969	-0.008791019	-0.0307231781	0.0001155091	0.0154842724	0.0332069132	0.054048867300000004	-0.07306449940000001	0.1288374415	-0.0438057413	-0.0241807652	-0.0955485668	-0.0772995331	-0.0276051622	-0.0085193858	-0.14630672949999998	0.044961782	0.0011943269	0.121492771	0.11319218869999999	0.0828396838	0.08222331570000001	0.0811994303	0.0797731022	0.0779514008	0.07574335459999999	0.07315990730000001	0.0702138631	0.014285	-0.013578999999999999	0.000184389241	0.000204061225	0.026633	-0.0214392	0.0007093166889999997	0.0004596392966399999	-0.0586375	-0.007955199999999996	0.0034383564062500003	6.328520703999993e-05	-0.000626669	-0.0006641078999999999	3.927140355610001e-07	4.410393028424101e-07	-0.000599089	0.000537001	3.589076299210001e-07	2.88370074001e-07	0.000119713	0.0	1.4331202369e-08	0.0	0.0	0.0
59044.57421875	83.63671875	3486261744.673477	6995.100723266602	33760.00390625	-18.23046875	1139737863.7500153	332.34999084472656	35506.4453125	-17.58203125	309.12782287597656	1260707658.7295532	0.97284	21.812424	0.07365650000000001	-0.030030413	0.0188103623	-0.023490475099999998	0.0050863074	-0.0415378737	0.0867415912	0.0033500371	-0.0087426712	-0.0009009334	-0.015857019	-0.0077286859	0.019147668	-0.05417558980000002	-0.0548017384	-0.0170585577	-0.0328720314	0.05829779490000001	0.0833867841	-0.0409938501	-0.044989218899999996	0.0037371327	-0.0437619841	0.051094723700000004	-0.0171978209	-0.013336861399999999	-0.10538994689999999	0.0448552559	-0.0375817848	-0.0816002583	0.0298524964	-0.0697660955	0.097709299	0.041394050099999996	0.10697832789999999	0.042135059	-0.0345008318	-0.0027770047	-0.0159959531	0.09291166320000001	0.0238104477	0.0159115775	-0.0044444839	-0.03282293	-0.0244534269	-0.0203136373	0.0092120524	0.021801090099999997	0.0118018805	-0.0625572827	0.047250359299999996	0.0361957677	0.026735471400000002	0.0029494240000000004	-0.07897077870000001	-0.04362952	0.04591035809999999	-0.0338050881	0.0344540873	-0.0326539846	0.0916940587	-0.0029334443	0.0315873511	0.0381737989	0.0746610106	0.1271725322	-0.0043587604999999995	0.1470170176	0.048705060999999994	0.023977696099999998	0.0344344702	0.0035265879999999998	-0.018393131899999998	0.0061678984	0.0901643836	0.0210262196	0.0144021802	-0.0958174193	-0.0306525353	0.037411871299999996	-0.0290238087	-0.1010402839	0.04844949	0.0827715286	0.0819514821	0.0805907508	0.0786983123	0.0762866522	0.0733716817	0.0699726326	0.0661119306	0.014295600000000004	1.0600000000002968e-05	1.123600000000629e-10	0.00020436417936000006	0.0192062	-0.007426799999999997	0.00036887811843999994	5.515735823999996e-05	-0.0333676	0.025269900000000005	0.0011133967297599998	0.0006385678460100003	-0.00106679	-0.0004401209999999999	1.1380409041e-06	1.9370649464099996e-07	-0.000599089	0.0	3.589076299210001e-07	0.0	0.000498576	0.000378863	2.4857802777600003e-07	1.43537172769e-07	0.0	0.0
58975.57421875	-69.0	3478118354.4312897	4761.0	33756.29296875	-3.7109375	1139487314.9920807	13.77105712890625	35506.2421875	-0.203125	0.041259765625	1260693234.2774048	1.024642	22.97389	0.136495075	-0.0151474356	0.00047257	-0.0012540572000000001	-0.0707629807	-0.0301638503	-0.08432648449999999	0.0158820104	-0.0302686364	0.0040481711	-0.040390068700000004	-0.0331760928	0.026784082400000003	0.1108316499	-0.015328308799999999	-0.07952846	-0.0544453485	0.0730421235	0.10058464880000001	0.0678436997	-0.010910366299999998	-0.016277691599999998	0.022830954900000002	0.020369003400000002	-0.006059418299999999	-0.0778813628	-0.0140403202	0.062075957699999997	-0.0033440617	-0.0681125643	0.041438202	-0.0079374944	0.0312303617	0.040106163199999996	-0.0802395441	0.0482353491	-0.019925121299999998	-0.09070130289999999	-0.0425017972	-0.0671008303	-0.0449206954	-0.0435721864	-0.0020033056	0.0353339587	0.048907868300000004	-0.0008472221	-0.0322784119	0.0282518468	-0.0327930615	0.0256189666	0.024453957999999998	-0.0553059376	-0.023702438	0.0324521069	-0.014669411499999997	0.0666193415	0.028538761	-0.0653176361	0.0785606621	0.0469363566	-0.0322604648	-0.1037242779	-0.0183121453	0.0720583195	0.024676072200000003	-0.026191010299999998	-0.0629945907	-0.0577501766	-0.0076041403	0.011426730900000001	-0.0496804788	0.0985837258	0.0924251676	-0.0107372693	0.0219032365	0.0067906578000000006	-0.028971196299999998	-0.1359539943	0.1011481157	-0.060273847	0.084070613	0.0582814464	-0.0386940179	0.08269365969999999	0.0816411802	0.0798969589	0.0774757746	0.0743981418	0.0706901371	0.06638317839999999	0.061513758200000004	0.0299392	0.015643599999999997	0.0002447222209599999	0.00089635569664	0.0192179	1.1699999999999905e-05	0.00036932768041	1.3688999999999778e-10	0.0195139	0.052881500000000005	0.00038079229321	0.0027964530422500003	-8.648749999999998e-05	0.0009803025	7.480087656249997e-09	9.6099299150625e-07	-0.000599089	0.0	3.589076299210001e-07	0.0	0.000119713	-0.000378863	1.4331202369e-08	1.43537172769e-07	0.0	0.0
58998.5859375	23.01171875	3480833142.624573	529.5391998291017	33795.9375	39.64453125	1142165391.5039062	1571.6888580322266	35550.34765625	44.10546875	1945.2923736572266	1263827218.48024	0.962314	21.576405	0.054063593	-0.0374546456	0.048274137	-0.0122178901	-0.0281446581	0.0740929173	0.0619762422	0.0009902414	0.039492775699999996	0.0020694629999999997	0.0343565739	-0.1031978268	0.0367574356	0.0372237589	0.005348820400000001	0.0043987089	-0.0152634905	-0.0292613742	0.055101647000000004	-0.028863862999999997	0.0033010640000000003	-0.0305609876	-0.0015293828	0.0181482829	-0.0229281501	0.0286139912	0.0360398145	0.0844103065	0.0583078074	0.06052670440000001	-0.0284388479	0.032716632	0.0778429659	0.1471476904	-0.011185206999999999	0.0607642428	-0.0317053721	-0.0233181375	0.0722527798	0.059554587199999995	0.0287751315	-0.0101141285	-0.0235278766	0.0941857943	0.030223345099999997	-0.0073074709	-0.036709157400000005	-0.029587197200000002	-0.0015762085000000001	0.038801824900000004	0.12176250279999999	0.019016794099999998	0.0848054003	0.022644324900000002	0.10679645789999999	-0.0419366452	0.0153162109	-0.0269654415	-0.029186795	-0.0116479715	0.0170768524	-0.0917012758	-0.0101682771	0.0735697804	-0.0050010065	0.0251616747	-0.2115485958	-0.0126340495	-0.0722727623	0.0068558052000000005	0.0364105242	0.150476349	-0.07084899139999999	0.0371564879	0.09727316359999999	-0.0165582273	-0.0218895471	-0.0765463508	0.0929725834	0.0006761329	0.0971857092	-0.12489919599999999	-0.0712544958	0.0826060864	0.0812925556	0.0791187872	0.0761077842	0.0722914088	0.067710046	0.0624121757	0.05645386	0.0212356	-0.008703599999999999	7.575265295999997e-05	0.00045095070736	-0.000865768	-0.020083668	7.495542298240002e-07	0.00040335372033422403	0.0195243	1.0399999999997217e-05	0.00038119829048999986	1.0815999999994211e-10	-0.00024644	-0.00015995250000000002	6.073267360000001e-08	2.558480225625001e-08	-0.000485087	0.00011400200000000005	2.35309397569e-07	1.2996456004000008e-08	0.000351077	0.00023136400000000002	1.2325505992899998e-07	5.3529300495999993e-08	0.0	0.0
