csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54
67700.9453125	n/a	n/a	4583417996.206116	44955.17578125	n/a	2020967829.5230863	n/a	44954.2109375	n/a	n/a	2020881081.0132449	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	-6.59899e-05	n/a	n/a	4.354666902010001e-09	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66943.9140625	-757.03125	573096.3134765625	4481487630.007385	44856.21875	-98.95703125	2012080360.547852	9792.494033813477	44742.96484375	-211.24609375	44624.91212463379	2001932903.0090485	1.434447	22.746643	0.227843645	-0.3258552305	0.0697014681	0.0472195593	0.0016127493	-0.3667000845	0.0356370639	-0.0070414059	0.0332299249	-0.0477076292	0.054071625400000004	-0.0203466129	0.11235551	-0.0625939385	0.011580283500000002	-0.0275172493	0.0369001999	-0.0551205337	0.0244506044	-0.0600927401	0.0425370657	-0.0153842083	0.015603851299999999	-0.004132974	0.09528775490000001	-0.1594577046	0.3247713746	-0.0523733593	0.1056262442	-0.0103517539	0.0840643269	-0.034019824500000004	0.09484877609999999	-0.3262072547	0.09754628300000001	-0.0304920931	0.09981411779999999	-0.0063945882	0.0542230996	-0.0928416947	-0.3683015438	-0.0296566169	-0.0144283875	0.023575601600000003	-0.059395579500000004	0.0586997855	-0.0138069529	0.0953968224	-0.0057888317	0.0134717738	-0.0219907815	0.030917133500000006	-0.050231747400000006	0.0644229944	-0.034564392400000005	-0.050717088099999995	0.0017662048999999996	-0.0074800163000000005	0.1194183414	-0.08773519119999999	0.19439699300000002	-0.12245456589999999	0.1458391283	-0.1009828166	0.1224927974	-0.0342396363	0.0343163894	-0.1206726678	0.1505773282	-0.0139503731	0.0831878043	0.08318411790000001	0.0831779742	0.0831693731	0.083158315	0.0831448003	0.0831288293	0.0831104025	0.0	0.0164773	0.0164773	0.00027150141529000004	0.00027150141529000004	0.0408979	0.0408979	0.0016726382244099999	0.0016726382244099999	-0.0497198	-0.0497198	0.0024720585120400003	0.0024720585120400003	0.00169619	0.0017621799	3.1052779999640095e-06	2.8770605161e-06	0.000455376	0.000455376	2.07367301376e-07	2.07367301376e-07	0.000197417	0.000197417	3.8973471889e-08	3.8973471889e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66904.3515625	-39.5625	1565.19140625	4476192257.998596	44776.03515625	-80.18359375	2004893324.313736	6429.408706665039	44574.2421875	-168.72265625	28467.334732055664	1986863066.5899048	1.273	20.186499	0.12514035	-0.3222037681	0.1078676531	0.0423485742	-0.0641502687	-0.3694303032	0.052903753399999996	-0.0098200489	-0.0321458658	-0.0509200071	0.0465643799	-0.13285674179999998	0.0234752091	-0.0706409531	0.029459865800000002	-0.0009208013000000001	0.0310250921	0.0124614351	0.057117194800000014	-0.0897915531	-0.0043334956	0.1304704063	0.11185234210000004	-0.11467585050000001	0.1008470618	-0.1054965555	0.1362414677	0.1013347493	0.10765700130000001	0.0007687525	0.0326088781	0.07384027280000001	0.11388908619999999	-0.3343214537	0.10623421960000001	0.063278076	0.028779995	0.0297335591	0.054703868499999996	-0.1293182367	-0.36644541280000004	-0.0597610265	0.0253875992	-0.0348343895	-0.0743536528	-0.0007873772999999999	-0.08504917199999999	0.0675226766	0.0574236471	0.0910700185	-0.0335813889	-0.041473763	-0.0523784768	-0.00283456	0.0576606706	0.13626702710000002	0.0136259974	0.0171781615	0.07988530349999999	-0.09342071199999999	0.1046166244	0.0433209203	0.0739539891	-0.1065851816	0.0412743332	0.0455745843	-0.0558720829	-0.048992447800000005	0.0972473682	-0.1044180209	0.0831779742	0.0831448003	0.0830895204	0.08301214900000001	0.08291270690000001	0.0827912203	0.0826477217	0.0824822491	0.0	-0.00975339	-0.02623069	9.512861649210002e-05	0.0006880490978761001	0.00201309	-0.03888481	4.0525313480999985e-06	0.0015120284487360998	-0.0386155	0.011104300000000004	0.0014911568402499998	0.0001233054784900001	0.00110362	-0.0005925699999999999	3.511392049e-07	1.2179771044e-06	0.0006437999999999999	0.00018842399999999992	4.144784399999999e-07	3.550360377599997e-08	0.0	-0.000197417	3.8973471889e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66846.78125	-57.5703125	3314.3408813476562	4468492163.4853525	44783.4375	7.40234375	2005556274.3164067	54.79469299316406	44759.32421875	185.08203125	34255.358291625984	2003397104.5191805	1.89334	30.023502	0.53735035	-0.3077283338	0.051181866	0.1557937047	-0.0209618877	-0.35891832520000005	0.0367388913	-0.1032282057	0.021585020099999998	-0.0545773436	-0.1271634546	0.060114047300000015	-0.0404908474	0.001773506	0.0748215529	0.0148821034	-0.0907857384	0.0762802623	-0.0794258768	-0.0385363343	-0.0963066134	-0.09461259640000001	-0.0844242248	0.050325755	0.0505181274	0.0099446463	-0.2232008707	-0.0845288524	-0.2057533747	-0.06824217190000001	0.1001466558	-0.10125598359999999	-0.0731080369	-0.2876731206	0.1400832339	-0.0091232849	0.208869589	-0.0580894694	0.050782433499999995	0.0372059436	-0.3609238083	-0.0174337241	0.0649841971	0.0389436816	-0.041290692000000004	-0.1118104957	0.0030301890999999996	-0.060800985700000004	-0.044026853	0.11119171050000001	0.0645366641	0.005351769399999999	0.1168306721	0.0521751968	-0.0023514957	-0.09395974509999999	0.06232286820000001	0.0114285402	-0.07511473610000001	0.0316583589	-0.08942426560000001	0.1414840796	-0.0872862619	0.112325585	-0.0913700343	0.0968509284	0.0590114255	0.055313896200000004	-0.09112055599999999	0.0639153824	0.083158315	0.08306618360000001	0.08291270690000001	0.08269799809999999	0.0824222159	0.08208556389999999	0.08168829080000001	0.08123069	0.0	0.0434572	0.05321059	0.0018885282318399997	0.0028313668881480994	0.046066	0.04405291	0.0021220763560000004	0.0019406588794681	-0.29243800000000003	-0.2538225000000001	0.08551998384400003	0.06442586150625003	-0.00132879	-0.0024324100000000003	5.9166184081000025e-06	1.7656828641e-06	0.000367943	-0.0002758569999999999	1.35382051249e-07	7.609708444899996e-08	0.0010170200000000002	0.0010170200000000002	1.0343296804000004e-06	1.0343296804000004e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66874.0546875	27.2734375	743.8403930664062	4472139190.346741	44863.3828125	79.9453125	2012723117.3809204	6391.252990722656	44733.19140625	-26.1328125	682.9238891601562	2001058413.3881989	1.376881	21.833786	0.05481315000000003	-0.3135819024	0.0435935444	0.007190998000000001	-0.0870524701	-0.38240067689999996	0.019782594299999998	-0.07339071030000001	0.0440478659	0.0261160237	-0.0244982104	0.0369615232	-0.0020450729	0.0819763209	-0.060009085199999986	0.0061789579	-0.027777516000000002	-0.0770336138	-0.034527877	0.1052979007	0.0369843999	-0.0154844931	-0.0225999596	0.059970190199999995	-0.11673822630000001	0.1727590684	-0.1941634799	0.008382755300000001	-0.0297086039	0.080674183	-0.016332941	-0.1338216609	-0.0903332492	-0.3178656418	0.092119392	0.044181675499999996	0.11427218	0.0644282533	0.0261407006	-0.0684332726	-0.3849961522	-0.0176502128	0.0092043751	0.07019290019999999	0.0156137626	-0.0233323686	0.10071897769999999	-0.0191687221	-0.024867029900000004	-0.0994264326	-0.0008016728999999999	0.0636927474	-6.7896e-05	-0.006833668	0.0014539385	0.0099014047	-0.0240816641	-0.0196563451	-0.0766409387	0.0649655935	-0.20894881070000001	-0.0236113751	-0.1258553818	-0.01320875	-0.1122826482	-0.09526651400000001	0.099363899	-0.0064888003	-0.1407432599	-0.037244039300000004	0.0831288293	0.0829483051	0.0826477217	0.0822275142	0.08168829080000001	0.0810308321	0.0802560895	0.0793651845	0.0	0.0276251	-0.015832099999999998	0.0007631461500099997	0.0002506553904099999	0.0610043	0.014938299999999996	0.00372152461849	0.00022315280688999986	-0.302246	-0.009807999999999985	0.091352644516	9.619686399999968e-05	-0.00127462	5.417000000000009e-05	2.934388900000009e-09	1.6246561444e-06	0.000598468	0.000230525	3.58163947024e-07	5.314177562499999e-08	0.0010170200000000002	0.0	0.0	1.0343296804000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67258.1953125	384.140625	147564.01977539062	4523664836.694397	44814.5234375	-48.859375	2008341510.9302368	2387.238525390625	44630.6171875	-102.57421875	10521.470352172852	1991891990.5371704	1.341155	21.267271	0.19248265	-0.343720662	0.016931946200000002	0.0399365815	-0.0741369739	-0.3762233370000001	0.022011095699999997	-0.0306085738	0.005951434100000001	0.0667019836	0.0597330758	0.0047850823	-0.09202205039999999	0.0377637865	-0.0143129658	-0.0198516837	0.05448568769999999	0.039246165699999995	0.0333133731	0.10421207240000001	0.0383911265	-0.0115385352	-0.0400540141	0.0648075255	-0.0710690517	0.055681925199999996	-0.0480084118	0.037733062799999995	0.025124711400000003	-0.030945245	-0.22392261440000005	0.162417253	-0.0370843208	-0.3796383768	0.0139414629	0.066321358	0.023382068500000002	-0.0057806651	0.0598814048	-0.06094301730000001	-0.3747739988	-0.034666227	0.0117300653	0.0472352612	0.012848546899999999	0.041041578599999996	-0.0011928436999999999	-0.06059475	0.0232997554	-0.0715299871	-0.0193727877	-0.0288396667	-0.0090674568	-0.10836548300000001	-0.005714850699999999	-0.0468836269	-0.09208669679999999	0.0694511333	-0.0766157663	0.0876359099	0.0052068331	-0.0301161317	0.0023559916	0.09896763160000001	0.0478727492	-0.0006493623	-0.1244368444	0.13049002310000002	-0.0280623125	0.0882962384	0.0830895204	0.0827912203	0.0822948466	0.0816015867	0.0807130993	0.07963151	0.0783594065	0.0768998322	0.0	0.017028599999999998	-0.010596499999999998	0.00028997321795999994	0.00011228581224999995	0.046622	-0.014382299999999994	0.002173610884	0.00020685055328999982	-0.19972	0.102526	0.039888078400000006	0.010511580676000002	-0.00126481	9.81000000000007e-06	9.623610000000138e-11	1.5997443360999997e-06	-0.000405709	-0.001004177	1.6459979268100006e-07	1.0083714473290001e-06	0.00130259	0.0002855699999999997	8.155022489999985e-08	1.6967407081e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65403.52734375	-1854.66796875	3439793.2743072514	4277621389.004654	43936.578125	-877.9453125	1930422897.3342285	770787.9717407227	44091.3203125	-539.296875	290841.11938476557	1944044526.899475	6.350746	100.706482	7.11902655	0.0988889794	0.11485026970000001	-0.0722787921	0.05749869110000001	0.1497603238	0.1152930603	0.22476686829999998	-0.2848498028	-0.1168808583	0.1363152353	-0.14020177890000002	0.1604835996	-0.1628976144	0.22071650829999998	-0.0546089179	0.0032855416999999997	0.2543288665	0.033893065699999995	0.3299260645	-0.0019035185	0.0374032571	0.015095378799999996	0.013669123500000002	0.027934243799999998	0.0006795792999999999	-0.0831698096	-0.0925242233	-0.036970546800000004	0.0043526484999999995	-0.1276846705	-0.11705577019999999	-0.0515729655	0.15075594609999998	0.0947139192	0.0615055013	-0.1359480199	0.0732456709	0.0159304639	-0.2650085059	0.1543883247	-0.1247225426	0.0494213874	-0.3713901685	0.020210014499999998	0.19580404269999999	-0.10345440730000001	0.1429372884	0.0604917675	0.2299348884	0.0226593318	-0.0240367647	0.10606181199999999	-0.2262510331	0.2046224968	0.001124784	-0.0691344032	0.0859148216	-0.0879204684	0.09921594710000001	-0.0049601096	-0.1414791792	-0.0321641618	0.06508237389999999	0.031769256600000004	0.038818369	0.0333112111	-0.053501797999999996	-0.1129036457	0.0435179954	0.0830403929	0.08259500360000001	0.0818544568	0.0808213989	0.0794995215	0.07789354849999999	0.0760092189	0.0738532663	0.0	-3.26986	-3.2868885999999997	10.6919844196	10.80363666880996	0.749807	0.7031850000000001	0.562210537249	0.4944691442249999	0.7419949999999998	0.941715	0.5505565800249997	0.8868271412249997	0.00962313	0.01088794	0.0001185472374436	9.260463099690002e-05	0.0107812	0.011186909000000002	0.00011623427344000005	0.00012514693297428103	0.0229725	0.02166991	0.0004695849994081	0.00052773575625	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65093.22265625	-310.3046875	96288.99908447266	4237127635.7761374	43988.86328125	52.28515625	1935020092.7765048	2733.737564086914	43835.66796875	-255.65234375	65358.120864868164	1921565786.266495	2.641912	41.893932	0.994341	-0.09353017029999999	0.20864566829999998	-0.0675221362	0.1835808539	0.0891614248	0.1544563856	0.2895601091	-0.31911798550000003	-0.286663739	0.1877239613	0.0785471232	-0.0394224418	0.12154635189999999	0.0286712246	0.09112166960000001	0.0133468176	-0.026449404	0.12776527880000002	-0.0778390276	-0.0818655011	-0.08986764009999999	0.2006220929	-0.0662629787	-0.2285811504	0.1916195372	0.0475072657	-0.0017306894	-0.0263803237	0.11776098789999999	0.11329672210000001	0.12426106890000001	0.1552402172	-0.023425298100000002	0.1736060898	-0.20006340420000002	-0.2870928346	0.0082620889	0.09083131189999999	0.2502003728	0.0954523109	-0.1648460604	0.11693216779999999	-0.4695068289	-0.0481244433	0.23909884280000002	0.131500373	-0.07179842089999999	0.011821673000000001	0.0021857902	0.015446133700000001	-0.0295090047	-0.1949746241	0.0108799929	-0.0375499117	0.0654014597	0.18473566870000002	-0.18360712210000002	0.1317186819	0.06721283730000001	-0.092702572	-0.025933681299999997	-0.09961585419999999	0.0376163422	0.0824164898	0.0328553727	0.0260059515	-0.1110377057	0.1090794322	0.0181215853	0.08298145280000001	0.08235974780000001	0.0813270208	0.0798884257	0.0780511418	0.0758243384	0.0732191283	0.0702485132	0.0	-2.96578	0.3040799999999999	8.7958510084	0.09246464639999996	0.6979609999999999	-0.051846000000000066	0.4871495575209999	0.002688007716000006	0.68762	-0.05437499999999984	0.4728212644	0.0029566406249999827	0.00637193	-0.003251200000000001	1.0570301440000006e-05	4.06014919249e-05	0.0103561	-0.0004251000000000012	0.00010724880721	1.8071001000000102e-07	0.014968	-0.0080045	6.407202024999999e-05	0.000224041024	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65826.3125	733.08984375	537420.7190093994	4333103417.347656	44059.9140625	71.05078125	1941276027.1948853	5048.2135162353525	44218.328125	382.66015625	146428.79518127438	1955260542.170166	3.5119870000000004	55.691074	2.6388115	0.1941618659	-0.0228028619	-0.014694848600000001	-0.03586308	0.1728218889	0.028471047000000006	-0.0732680337	-0.0301510911	0.0514286016	-0.010669473799999999	-0.1263931945	0.1941870668	-0.0091207166	-0.0056483118999999995	-0.1577473926	-0.0114339126	-0.0025756932999999997	-0.0804872646	0.14894070880000002	0.0238715828	-0.032827081800000005	0.0448985197	0.257705597	0.0041288634	0.0740984713	0.1175614806	0.024621427999999997	-0.067045007	-0.047559250899999995	0.0094642076	-0.1013219424	-0.0014022301999999998	0.2128428645	0.0150433058	0.1436962015	0.0568001486	0.0456861603	-0.0374569861	-0.2538368532	0.1724793099	-0.0314680585	0.042829719100000004	0.0469629874	0.036400842999999995	-0.0208157603	0.0377141227	0.2201193848	0.013830759299999999	-0.027323265299999996	-0.0205798218	0.046449551299999996	0.0357939417	0.014316066100000004	0.0023592592000000003	-0.0914730973	-0.030583671200000002	0.15011005689999998	0.0581398563	0.152625619	-0.0677040647	-0.0298969998	0.10053908519999999	0.0478429816	0.0670535694	0.0209237348	0.1378756993	-0.0336754956	-0.0219263952	0.0081185758	0.08291270690000001	0.08208556389999999	0.0807130993	0.0788044307	0.076372238	0.0734326791	0.0700052825	0.0661128175	0.0	-3.53502	-0.5692399999999997	12.4963664004	0.3240341775999997	0.322093	-0.375868	0.10374390064899998	0.14127675342399998	1.32533	0.6377099999999999	1.7564996088999998	0.4066740440999999	0.0149744	0.008602470000000001	7.400249010090002e-05	0.00022423265536000004	0.0119242	0.0015681000000000009	0.00014218654564000002	2.458937610000004e-06	0.0259173	0.0109493	0.00011988717048999999	0.00067170643929	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64981.99609375	-844.31640625	712870.193862915	4222659816.32814	44193.703125	133.7890625	1953083395.9006348	17899.513244628906	44264.921875	46.59375	2170.9775390625	1959383308.599853	2.539492	40.269814	1.3797720000000002	0.025641775099999996	0.120509693	-0.0143878738	0.24481005399999997	0.10606778730000001	0.09880821570000001	0.23507246539999999	-0.05820131980000001	-0.1036524966	0.0301535798	0.2154535336	-0.0492927421	-0.0378320296	-0.1542274813	0.0695987072	0.0134147543	-0.1134408083	-0.06351095820000001	-0.2552054499	0.08913729029999999	-0.025282519399999998	-0.0718947513	0.001262165	0.0325060691	-0.038356199199999996	-0.0123560071	-0.11181376970000001	-0.0237313572	-0.07682832349999999	0.10538423640000001	-0.074549777	-0.07873043910000001	0.0752852057	0.118267789	-0.20013521780000001	-0.1859928748	-0.0889481715	0.1288474329	0.11742879310000001	0.10642018689999999	-0.0746408541	-0.1074779532	-0.2069196151	-0.0021278587	0.1074423184	0.0352850933	-0.1172030058	-0.1256907891	-0.1407739914	0.030997274100000007	-0.061110307300000014	-0.047586591	0.1552669804	-0.1763858398	-0.0087888109	-0.0949803743	-0.0841238998	0.0048525777	-0.0717959518	0.052452037800000004	0.0718282625	0.0353968654	0.013065034	-0.082641093	0.0027934609	0.0571741328	0.0407135441	-0.0081782426	-0.11116051029999999	0.0828341633	0.0817725817	0.0800133452	0.0775714631	0.0744677687	0.0707287414	0.0663862815	0.061477437300000014	0.0	-3.263	0.27201999999999993	10.647169	0.07399488039999996	0.264347	-0.057745999999999964	0.069879336409	0.0033346005159999963	1.09827	-0.22705999999999985	1.2061969929000005	0.05155624359999992	0.011247900000000002	-0.0037264999999999993	1.3886802249999993e-05	0.00012651525441000004	0.00905508	-0.002869120000000001	8.19944738064e-05	8.231849574400006e-06	0.016053999999999995	-0.009863300000000005	9.728468689000009e-05	0.0002577309159999999	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
