csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47
144212.578125	n/a	n/a	20797267689.459232	91664.0859375	n/a	n/a	8402304650.757384	94874.421875	n/a	n/a	9001155926.11548	n/a	n/a	n/a	-0.13923925880000002	0.0993181291	-0.188120459	0.1224969554	0.0329023984	-0.0351424362	0.0307559936	-0.0377480587	0.0094322451	-0.017855228600000002	0.0445729395	-0.06505398429999999	0.011474218799999998	-0.0372567929	0.0184343319	-0.011468148400000001	-0.0466812288	0.0282498713	-0.0144751502	0.047330609800000006	-0.0206860355	0.0646740615	-0.0541857107	0.0626165519	-0.0228226283	0.0628259173	-0.0167381575	0.030797334500000002	-0.0191335729	-0.0025698930999999998	-0.024418552000000003	0.0203274181	0.0524105632	-0.1043214105	0.0445544161	-0.0697018467	0.025784442400000003	-0.0272007587	-0.1145806426	-0.1233153801	0.1654960304	0.0273478634	-0.2128039284	0.0782843975	-0.0340572612	0.053590894699999995	-0.0296798161	0.0213077973	-0.0311315821	0.0266041583	-0.0358901116	0.02955783	-0.0964732771	0.001625207	-0.0343072271	0.0064966436	-0.0405209171	0.0273632237	-0.085633131	0.0045475325	-0.0535205195	0.0231575416	-0.0286611139	0.0578748385	-0.0283657355	0.0063689938	0.0287198948	-0.0038914394	-0.0631703235	0.0175905851	0.1023593758	0.0692390229	-0.05868667440000001	0.0297109335	-0.0373189758	0.045363025999999994	-0.0152933978	0.040669101	-0.0154118201	0.0810080244	-0.029838785299999997	0.0401619223	0.0830442616	0.083040607	0.083034516	0.0830259889	0.0830150259	0.0830016274	0.0829857937	0.08296752519999999	4.39472	n/a	n/a	19.3135638784	0.913884	n/a	0.8351839654559999	n/a	-2.1630000000000003	n/a	4.678569000000001	n/a	-0.01086	n/a	n/a	0.00011793959999999998	-0.0225551	n/a	0.0005087325360099999	n/a	-0.032255	n/a	n/a	0.0010403850250000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
143107.71875	-1104.859375	1220714.2385253906	20479819165.8291	91480.171875	-183.9140625	33824.382385253906	8368621846.279541	94413.859375	-460.5625	212117.81640625	8913976842.082275	0.755471	22.053711	0.2677969999999993	-0.1439926875	0.0886702463	-0.20212953620000002	0.1190589825	0.0123225966	-0.0085936924	0.028969425099999998	-0.0236651006	-0.035899354700000004	-0.0356382977	-0.0645004776	0.0030831269	0.001996841	-0.0254154512	-0.0108371486	-0.033325585299999995	0.0301650755	-0.0412282824	-0.0009936686	0.0018121173000000001	-0.007688214899999999	0.0024292858	-0.045687547800000006	-0.0008341005999999999	0.0914731114	-0.0203495922	-0.0088773499	-0.0161674452	0.019504110800000002	-0.0640761255	-0.0630023834	-0.0447533915	0.0055886046	0.0496196142	0.0011739460000000001	0.0586132042	0.043901110199999996	0.0341002158	-0.1328587466	-0.1120698497	0.13730703019999999	0.0085423819	-0.2234977682	0.0734034707	-0.015337604	0.031231300099999998	-0.030343118399999997	-0.036379004300000004	-0.024355990600000002	0.0412621374	0.0494249191	-0.040871399100000004	0.0084663093	0.0148089696	0.0181326272	0.0245176554	-0.0413187294	0.0222253479	0.038697112799999996	0.0321858861	-0.046497741100000003	0.020594127	0.0330988248	-0.0823500166	-0.06921801820000001	-0.0111156555	-0.0402236658	-0.0607039843	0.071891827	0.0248344731	-0.0027151242	0.0332632283	0.0073850805	0.0399520573	0.013899358200000001	-0.0054166469	0.0040626994	0.0043316223	-0.0301805686	-0.045091207300000005	-0.0450127394	0.06493212129999999	0.083034516	0.0830016274	0.08294682269999999	0.0828701163	0.0827715286	0.0826510855	0.0825088188	0.0823447662	4.40351	0.008790000000000298	7.726410000000524e-05	19.3909003201	0.964876	0.05099200000000004	0.9309856953760002	0.002600184064000004	-2.2734400000000003	-0.1104400000000001	5.168529433600002	0.01219699360000002	-0.0099551	0.0009049	8.188440100000003e-07	9.910401601000001e-05	-0.0219896	0.0005655	0.0004835425081599999	3.1979025000000004e-07	-0.0327361	-0.00048109999999999814	2.3145720999999823e-07	0.00107165224321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
143594.390625	486.671875	236849.5139160156	20619349018.965088	91451.5234375	-28.6484375	820.7329711914062	8363381139.039613	94432.6328125	18.7734375	352.44195556640625	8917522139.900452	0.777072	22.684267	0.27722599999999953	-0.1415038502	0.089616979	-0.2027928858	0.11314556279999999	0.0108199569	-0.013487643600000002	0.0363581365	0.018518498300000002	0.0314794783	-0.0507551236	0.0606267292	-0.019983717800000002	0.08660771490000001	0.00017892810000000005	0.0051886296	0.0513512875	0.0340051219	0.0374169537	-0.0238072978	-0.1119135125	0.0501817308	-0.0256993395	-0.0086643429	-0.0155816013	-0.0133167467	-0.0342626425	0.0372781993	0.0275890898	0.0283388935	0.0088581237	-0.0181897293	-0.0809413362	0.0794145101	-0.030144857799999997	0.1460491475	-0.0656344955	0.0085658481	0.046264862000000004	-0.137140337	-0.11294820289999999	0.1528873841	-0.0086435872	-0.2243452399	0.0627357038	-0.013411088500000001	0.0360118091	0.0071628161	0.0247029257	-0.058477873300000004	-0.07048547	0.0352796639	0.071936595	-0.014964041	-0.0546914578	-0.0381130575	-0.0298357917	0.000313488	0.0022605888	0.0731757832	-0.042346796799999996	-0.005842576800000001	0.0301143739	-0.0017312865	0.060022376900000014	0.0090638993	0.08728458550000001	0.07833943389999999	0.0105869418	0.0498429733	0.0288776083	-0.0334475634	0.08391294199999999	0.0512061952	0.0943397743	-0.0318376774	0.0757923371	0.0784156905	0.0001272625	0.0510186852	0.028111410400000002	0.021696041800000003	-0.0027528162	0.0830150259	0.08292368650000001	0.0827715286	0.0825586637	0.08228524799999999	0.0819514821	0.0815576107	0.0811039227	4.41669	0.013180000000000192	0.00017371240000000506	19.507150556099997	0.919125	-0.0457510000000001	0.844790765625	0.002093154001000009	-2.15601	0.1174300000000006	4.6483791200999995	0.013789804900000138	-0.0108897	-0.0009346000000000008	8.734771600000013e-07	0.00011858556609	-0.0222125	-0.00022290000000000162	0.00049339515625	4.9684410000000697e-08	-0.0318763	0.0008598000000000007	7.392560400000014e-07	0.0010160985016899997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
143419.75	-174.640625	30499.347900390625	20569224690.0625	91370.390625	-81.1328125	6582.533264160156	8348548282.965088	94617.2890625	184.65625	34097.9306640625	8952431389.536682	0.7750639999999999	22.625643	0.2284029999999997	-0.1374027379	0.07872646950000001	-0.2006872193	0.1082372462	0.009277664100000001	-0.0199268442	-0.0035484213	0.0022943902	-0.0324061057	-0.009783535999999999	-0.0155041839	-0.029167192	0.0556969775	-0.018253238	-0.060327193	-0.0911273191	-0.0145770771	-0.0588283143	0.0103990771	0.012867846200000001	0.0334566671	0.0171819733	0.0014208658	0.01162665	-0.011834955	-0.009519399100000001	0.0335943997	-0.052329756100000006	0.030190238900000006	-0.0068335083	0.09953011210000001	0.0576176334	0.0549823808	0.0119764133	-0.0820350695	0.0167384478	-0.0404458922	-0.0048707343	-0.12092277119999999	-0.107818044	0.1294123341	0.0295005529	-0.2198257237	0.060935591	-0.0050386699	0.0048632218	-0.0026381720000000003	-0.0397049377	-0.0325203152	0.0099947154	0.0602362397	0.0007613774000000001	0.0276329417	0.065919836	-0.030446069300000007	0.0705787095	0.028864715099999997	0.0572431745	-0.0251562656	0.0712821914	-0.027794864300000003	-0.022034607799999998	-0.040184288900000004	-0.0475302072	0.0325054511	-0.016677321999999998	0.011457169199999999	0.1021180132	0.026448601800000002	-0.0973511701	-0.0674113236	-0.0183763183	0.0421707178	-0.0539931059	0.040552227	-0.050218403700000004	-0.0572446303	-0.010462857800000001	0.0030143389	0.0187151375	0.101342339	-0.053454890899999996	0.0829857937	0.0828068209	0.0825088188	0.0820922158	0.0815576107	0.0809057719	0.0801376364	0.0792543084	4.39935	-0.01733999999999991	0.00030067559999999693	19.3542804225	0.956968	0.03784300000000007	0.915787753024	0.0014320926490000055	-2.21801	-0.06200000000000028	4.9195683600999995	0.0038440000000000345	-0.0106694	0.00022029999999999966	4.853208999999985e-08	0.00011383609636000003	-0.0237116	-0.0014990999999999995	0.0005622399745599999	2.24730081e-06	-0.0323813	-0.0005050000000000053	2.5502500000000555e-07	0.00104854858969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
143121.40625	-298.34375	89008.9931640625	20483736926.97754	91571.2421875	200.8515625	40341.350158691406	8385292395.76178	94561.8203125	-55.46875	3076.7822265625	8941937860.813538	0.7094199999999999	20.709381	0.15501099999999954	-0.1460627657	0.0828011801	-0.1993386458	0.1238826817	0.0159052567	-0.0211183214	0.021894179700000002	0.0117575528	-0.0279251758	-0.0540149245	-0.0670606829	0.028507127599999998	0.0051082156	0.039907832000000004	-0.0353197901	-0.015619246000000003	0.06469954280000001	0.0424906947	0.0632179916	-0.00013947299999999998	0.046579777	0.021724382900000002	-0.0159172881	0.024364345099999997	-0.0097185977	0.053463015999999995	-0.0331441098	-0.027939598399999998	0.0185256811	0.057271505099999995	0.012670230800000001	0.0681568265	-0.059392781900000004	0.0573958121	0.0241601754	8.438010000000001e-05	-0.0506942117	0.0190225434	-0.1315095666	-0.11477513730000001	0.13153117179999999	0.0194825448	-0.22101570510000002	0.0811638941	-0.0168243753	0.0379656543	0.014481850400000001	-0.0121363487	-0.0404399047	0.022805721400000003	0.0628129543	-0.0251457755	0.0399342273	0.0063732763	-0.0066136629	0.053879165199999995	-0.0151145265	-0.0231895031	-0.030065163399999997	-0.0477222076	-0.0131529089	-0.0896308499	0.0061880971	0.059904615	-0.021233526200000002	-0.0446553417	-0.0509958029	-0.0333531906	-0.060263405199999995	-0.0041285496	0.011321647800000001	-0.017405793500000002	-0.010276199100000001	-0.0568057615	0.0598380854	0.0631820484	-0.0567094057	0.0159263204	-0.105307178	-0.012678890200000001	0.0056817499	-0.058216368399999996	0.08294682269999999	0.0826510855	0.082158971	0.0814716484	0.0805907508	0.07951837120000001	0.0782570576	0.07680980679999999	4.41139	0.012039999999999829	0.00014496159999999588	19.4603617321	0.9799890000000002	0.02302100000000018	0.9603784401210004	0.0005299664410000083	-2.21103	0.006979999999999986	4.888653660899999	4.872039999999981e-05	-0.010514	0.00015539999999999998	2.4149159999999998e-08	0.00011054419600000002	-0.0218024	0.0019092	0.00047534464576	3.6450446399999983e-06	-0.0325761	-0.00019479999999999498	3.7947039999998036e-08	0.0010612022912099997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
143454.84375	333.4375	111180.56640625	20579292195.336914	91545.875	-25.3671875	643.4942016601562	8380647229.515625	94578.4296875	16.609375	275.871337890625	8945079362.153381	0.753626	21.999838	0.19898299999999985	-0.1391389897	0.0832152503	-0.1950781783	0.12007471130000001	0.0024036439000000003	-0.013313646299999999	0.0236609323	0.0290622992	0.0195531868	0.048713424500000005	0.0539303597	-0.0103789562	0.0030807444	0.0324083416	0.0555457857	0.081548781	-0.0228973286	0.022220141800000003	-0.023625969700000003	-0.10619529039999999	0.0034712256	0.001591516	0.023035091299999998	-0.0310379627	-0.0566708221	-0.0037917452	0.0140706989	-0.0455012965	-0.0065226098	-0.0379028371	-0.0143036839	-0.0371255498	-0.0479397559	0.0373341461	-0.027593689900000003	0.0932806487	0.0390679427	-0.0058158985	-0.1365711746	-0.1075127475	0.15423929320000002	-0.0031771724	-0.2146423318	0.0744699798	-0.00054665	0.016378985	0.0301881437	0.0045340814	0.0469471884	-0.0285255014	-0.051575535	0.0648554095	-0.00344131	-0.019419047	0.0360203819	-0.0858499306	0.0349884434	-0.0014949664	0.029416334199999998	-0.051246321399999996	-0.0053106611	0.0184814687	-0.014903864	-0.0272877722	0.04842633650000002	0.0966865042	-0.0415294819	-0.0104647009	0.045753114000000004	0.0315576469	-0.0092066317	-0.0672993125	0.0041401491	0.0166889981	-0.057600279000000004	-0.041213278799999996	-0.050543110599999996	-0.0462824704	0.0388855171	-0.0438966646	0.0446449295	-0.0312927241	0.0828981175	0.0824565533	0.0817223544	0.08069812650000001	0.0793875044	0.0777951396	0.0759266832	0.0737887663	4.41143	4.000000000026205e-05	1.6000000000209641e-09	19.4607146449	0.950591	-0.029398000000000257	0.903623249281	0.0008642424040000153	-2.12054	0.09048999999999996	4.4966898916	0.008188440099999994	-0.0114231	-0.0009090999999999996	8.264628099999991e-07	0.00013048721361	-0.0223132	-0.0005108000000000021	0.0004978788942400001	2.609166400000023e-07	-0.0324149	0.00016119999999999332	2.5985439999997838e-08	0.0010507257420100003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
142801.890625	-652.953125	426347.7834472656	20392379966.074463	91478.390625	-67.484375	4554.140869140625	8368295951.340088	94444.421875	-134.0078125	17958.093811035156	8919748823.30298	0.7565609999999999	22.085512	0.21050700000000025	-0.1472873942	0.06159004150000001	-0.201998454	0.1227731577	0.0124551098	-0.030214699900000006	0.0015717987	0.0140426995	-0.0333493866	-0.0120796216	-0.0081409904	0.023972185400000002	-0.0364627347	-0.04779082849999999	0.0224112173	-0.0378397044	-0.0701352663	-0.0696327008	0.033609810899999995	0.0888957025	-0.0205337861	-0.0921614823	-0.06355288349999999	0.0398009033	0.07040399209999999	-0.0521577055	0.0270701808	0.011056968200000001	-0.0075230951	-0.0557193967	-0.012520402199999999	-0.065415747	-0.0629439869	-0.0145460043	-0.0217160825	-0.0782711905	-0.0204018223	-0.0632447588	-0.1260511912	-0.1004420675	0.1179365889	0.0329657493	-0.2244974291	0.076395348	-0.005668642099999999	0.0196938838	0.0171771182	-0.0273088321	-0.0250434675	-0.0008565822	-0.0569098904	-0.059121878499999996	-0.033972584	-0.0076181296999999985	0.041839421200000004	0.0125735107	-0.1056863002	0.0384043821	-0.017762194199999998	0.08567825300000001	0.0777102863	-0.035397144	0.0089591631	-0.0747771591	-0.025361424599999998	-0.05802598480000001	0.0115370875	-0.0534983338	-0.009766681999999999	-0.017484250700000002	-0.0362598723	-0.021457633599999998	0.0705303115	-0.026126826800000003	-0.0300032416	-0.0689610327	-0.0235539704	0.0798084751	0.0582765207	-0.0185839784	0.0010327069	0.0361726917	0.0828396838	0.08222331570000001	0.0811994303	0.0797731022	0.0779514008	0.07574335459999999	0.07315990730000001	0.0702138631	4.39715	-0.01428000000000029	0.0002039184000000084	19.3349281225	0.972578	0.02198700000000009	0.945907966084	0.0004834281690000039	-2.20289	-0.08234999999999992	4.8527243521	0.006781522499999988	-0.0107393	0.0006838000000000018	4.675824400000024e-07	0.00011533256448999995	-0.0233216	-0.001008399999999996	0.0005438970265599999	1.016870559999992e-06	-0.0325605	-0.00014559999999999573	2.119935999999876e-08	0.00106018616025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
142607.765625	-194.125	37684.515625	20336974816.55493	91569.28125	90.890625	8261.105712890625	8384933268.641602	94407.078125	-37.34375	1394.5556640625	8912696400.099855	0.741471	21.645008	0.1413929999999997	-0.1465225491	0.0653012143	-0.2082151891	0.1301553309	0.0016337545	-0.0097860191	0.009094209499999999	0.0201897257	-0.0041185838	0.029177839100000002	-0.046788271299999996	0.059696886399999996	-0.0851273592	0.0028000815999999996	-0.0242571075	-0.024024551800000002	0.0322402322	0.0218214832	-0.025317727400000004	0.029910550600000002	0.005076782199999999	0.010730924199999999	0.10513786800000001	-0.012422156200000001	-0.059462111399999996	0.027413619900000002	-0.0241105398	-0.0169124283	-0.0781731306	0.1103909534	0.0095491925	0.033288144	-0.0870821983	0.08294804929999999	-0.0947371171	0.023329719500000002	-0.019913478000000002	-0.0073672824	-0.1342877184	-0.10749466220000001	0.13264128050000001	0.0143220632	-0.23063183620000002	0.0814653422	-0.0031269317999999997	0.008544936999999999	0.0261836344	0.0026368824	0.065089284	0.0223742749	-0.0014558103	-0.06922143879999999	0.0349146751	0.0305472037	-0.016108463	-0.0145261644	0.09584757199999999	-0.056617207	-0.0239092092	-0.0401852442	0.013106293100000001	0.0307915022	0.0008918187	0.036653629300000004	0.055073629900000004	-0.042098854299999995	0.0026383398	0.027651151800000003	-0.044379297699999994	0.014032695100000001	0.012366910600000001	-0.080636392	-0.0118024825	-0.0297353154	0.061232931399999996	-0.054565530999999994	0.0444182371	-0.0728432295	-0.0695717087	-0.0739388163	-0.155136045	-0.08695132039999999	0.0827715286	0.0819514821	0.0805907508	0.0786983123	0.0762866522	0.0733716817	0.0699726326	0.0661119306	4.39985	0.002699999999999925	7.289999999999592e-06	19.3586800225	0.967255	-0.0053230000000000785	0.935582235025	2.833432900000083e-05	-2.17268	0.03021000000000029	4.720538382399999	0.0009126441000000176	-0.0109661	-0.00022680000000000099	5.143824000000043e-08	0.00012025534920999998	-0.0215283	0.0017932999999999977	0.00046346770088999997	3.215924889999992e-06	-0.0325174	4.309999999999731e-05	1.857609999999768e-09	0.00105738130276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
143778.9375	1171.171875	1371643.5607910156	20672382868.628902	91584.5390625	15.2578125	232.80084228515625	8387727795.290587	94812.2109375	405.1328125	164132.59576416016	8989355342.856995	0.853144	24.904957	0.244912	-0.1440467175	0.0877105583	-0.2108675615	0.1355236687	0.0118756523	-0.019215006200000002	0.029443158799999997	0.0110614174	0.0417022123	0.037826143900000005	0.0632871867	0.0404031072	-0.036381314500000005	0.0270926574	-0.0215074219	0.0661086523	-0.0243042529	-0.0046044721000000005	-0.0144979893	0.0291521792	-0.0625595389	0.0014048978	0.0453435201	-0.0726406531	0.0215914289	-0.049002120700000006	-0.0462876844	0.0970976647	0.0064774522999999995	-0.0273917329	0.0106994757	0.0514257696	0.0598552171	-0.0905938533	0.0206062004	0.0509042879	0.0307339128	0.021865542999999998	-0.1304821998	-0.120103614	0.1777880268	0.0143049131	-0.2333043317	0.08631676810000001	-0.012578021100000001	0.0313721043	0.0059729318	0.0322830734	0.0483520202	-0.0404208163	-0.0559726983	-0.0119067446	0.0532707047	-0.0240762127	-0.0124208279	-0.0355275973	-0.0035916505	-0.0652811117	0.0371037071	-0.0024684073000000003	0.057707377000000004	0.0267400785	0.039451827	-0.0224670327	0.011658013600000001	0.0058106247	-0.0094844283	0.0193436026	-0.0135271299	0.0054445903000000006	0.0020060164	-0.0040241283	-0.1153789195	0.004767876	-0.0253617496	0.0183705524	0.053538040700000004	-0.0168838254	0.09170843390000001	0.049468525	0.0661555682	0.08169600889999999	0.08269365969999999	0.0816411802	0.0798969589	0.0774757746	0.0743981418	0.0706901371	0.06638317839999999	0.061513758200000004	4.41222	0.01236999999999977	0.0001530168999999943	19.467685328399998	0.918023	-0.04923200000000005	0.8427662285289999	0.002423789824000005	-2.07391	0.09877000000000002	4.301102688099999	0.009755512900000004	-0.0115481	-0.0005820000000000009	3.387240000000011e-07	0.00013335861361	-0.0225733	-0.0010450000000000008	0.00050955387289	1.0920250000000016e-06	-0.0324536	6.380000000000273e-05	4.07044000000035e-09	0.0010532361529599998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
142110.765625	-1668.171875	2782797.404541016	20195469706.52368	91057.7734375	-526.765625	277482.02368164057	8291518103.3950815	93285.265625	-1526.9453125	2331561.9873657227	8702140782.726807	4.317553	126.037933	7.8565197494999985	0.024399085	-0.1973745319	0.028185951600000002	-0.21128046829999997	-0.2585381144	0.09240264179999999	-0.5277589822	0.04627959	0.0352312487	0.1281408592	0.0109225836	-0.05087721	-0.0337346725	0.1642494982	-0.1360262066	-0.0714379982	0.0836574051	0.3238426131	0.0051834894	0.039258160099999995	-0.20408862379999998	-0.040705235	0.10120208359999999	0.0312904027	-0.0050988961	0.0564603551	0.033065915099999996	-0.079254372	-0.0029079951	0.0012310767999999998	-0.0033158073999999997	-0.0295652473	0.0026835982	-0.1025531756	0.0141201984	0.0359805614	0.028434743199999998	0.0673769201	0.0182391194	0.16006198259999999	-0.0718908497	0.0322201373	0.0684326178	-0.2140148247	0.3296282862	-0.43554586840000004	0.11767485289999999	-0.0070888181999999985	0.1256215127	0.1070836099	-0.024101642200000002	0.0722438389	0.0046162653	0.0437831174	-0.0983868686	0.0072845599	0.12297923720000001	-0.049367243600000006	0.1195179747	0.033791463	0.0255322312	-0.0667304233	-0.028043962599999996	0.1876064015	-0.0126482844	-0.0682916009	0.0263050839	-0.0268226285	0.0315325857	0.007316273199999998	0.0399049959	0.0026185102999999998	-0.11859275	-0.038575194	-0.062183959000000004	-0.0005460383999999999	-0.0492912617	-0.0175092235	-0.0103858193	0.0804549668	-0.026690055600000002	0.021009627000000003	0.0826060864	0.0812925556	0.0791187872	0.0761077842	0.0722914088	0.067710046	0.0624121757	0.05645386	0.269637	-4.142582999999999	17.160993911888994	0.072704111769	0.8509799999999998	-0.06704300000000007	0.7241669603999997	0.00449476384900001	-1.56499	0.5089199999999998	2.4491937000999995	0.2589995663999998	-0.00260779	0.00894031	7.99291428961e-05	6.8005686841e-06	-0.00121478	0.02135852	1.4756904484e-06	0.0004561863765904001	7.044989999999999e-06	0.032460644989999995	0.0010536934731668122	4.963188410009999e-11	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
