csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33
58102.82421875	n/a	n/a	3375938182.194961	38002.2265625	n/a	1444169223.7075806	n/a	38021.40625	n/a	1445627333.227539	n/a	n/a	n/a	n/a	-0.0441580137	-0.0005649118	0.013423449399999999	-0.1173318436	-0.055431950300000005	0.0081459297	-0.0546421956	0.058361692199999995	-0.0425527262	0.0130823248	-0.0396647761	0.06602022889999999	0.0113093111	-0.1110180945	0.023421224900000003	-0.013902587	0.07976553360000001	-0.0849874074	0.1249206079	-0.0495378661	0.0860295654	-0.027430231800000003	0.0020433784	0.05163371940000002	-0.048081608600000006	0.0824406706	-0.1157093908	-0.056561241	0.0430226483	-0.0172626689	0.0469398313	-0.0266696794	0.018172288300000002	-0.10092556720000001	0.045652827400000005	-0.062752111	0.09694127529999999	-0.0548033574	-0.05558098	0.0023500718	-0.026056479100000002	0.0680165922	-0.06574257139999999	0.0036403102000000004	-0.0334893769	0.0860660297	-0.0005184294000000001	0.0287776343	-0.0128074514	0.11507093369999999	-0.0208242404	0.10593545800000001	-0.010863438700000002	0.1155808961	-0.0222252822	0.1454742277	-0.0315618153	0.0731978356	-0.0239653105	0.08105030469999999	-0.0407582446	0.0411069436	-0.025745505099999996	0.0442029492	-0.062266380999999996	0.0276969629	-0.0094342029	0.0318845249	-0.0673516349	0.0434875294	0.0830442616	0.083040607	0.083034516	0.0830259889	0.0830150259	0.0830016274	0.0829857937	0.08296752519999999	0.168254	n/a	0.028309408515999994	n/a	0.0370703	n/a	n/a	0.00137420714209	0.00746026	n/a	n/a	5.56554792676e-05	0.000803303	n/a	6.45295709809e-07	n/a	-0.00151595	n/a	n/a	2.2981044025000003e-06	0.0009825460000000002	n/a	9.653966421160005e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58062.28515625	-40.5390625	1643.4155883789062	3371228957.565689	38029.65625	27.4296875	1446254754.493164	752.3877563476562	38051.3515625	29.9453125	1447905355.7329712	896.7217407226562	1.007058	20.585451000000006	0.03761534	-0.0313496081	-0.009817529	-0.0068789422	-0.0956479999	-0.0541550029	0.0215309798	-0.039628037799999995	0.06911638610000001	-0.0319521905	0.0066023475	-0.0040571833	0.044253964900000005	0.0230637739	-0.0442597845	0.010938063100000001	-0.0587906569	-0.051624859800000006	-0.008335492	0.0956789069	-0.1175665975	0.0632020909	-0.072300344	0.0138419471	-0.0112909793	-0.08780978060000001	0.07343131280000001	-0.08466876699999999	-0.013064216000000002	0.028794995299999997	-0.012689351100000001	0.054204673499999995	-0.0172209511	0.018945224899999998	-0.022364365299999998	0.0410960893	-0.019050341000000002	-0.0211386494	0.024657219100000002	-0.0594890108	0.016220586000000002	-0.0086909807	0.060660440499999996	-0.0635526886	-0.007987128000000001	-0.0415103805	0.0397014162	-0.0096479643	0.05707336530000001	-0.0317749128	0.1017076581	-0.08099178580000001	0.0368822625	0.0239823345	0.0560682767	-0.0011453964	0.057138940599999986	-0.1193851826	0.0399484804	0.0220554568	0.05552779150000002	-0.0324094366	0.0086708617	-0.097910056	0.0435781542	-0.12535353470000002	0.0413254995	-0.042148190700000004	0.1127450924	0.0329471157	-0.0169861947	0.083034516	0.0830016274	0.08294682269999999	0.0828701163	0.0827715286	0.0826510855	0.0825088188	0.0823447662	0.17641800000000002	0.00816400000000003	0.031123310724000007	6.665089600000052e-05	0.0369957	-7.460000000000105e-05	5.5651600000001574e-09	0.0013686818184900002	0.01347	0.00600974	3.61169748676e-05	0.0001814409	0.0007756369999999999	-2.7666000000000087e-05	6.016127557689999e-07	7.654075560000046e-10	-0.00151314	2.8100000000000087e-06	7.896100000000049e-12	2.2895926596e-06	0.00141941	0.00043686399999999986	2.0147247481e-06	1.9085015449599996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58031.95703125	-30.328125	919.795166015625	3367708036.8768463	38052.7578125	23.1015625	1448012377.1367798	533.6821899414061	38051.5078125	0.15625	1447917246.8047485	0.0244140625	1.160858	23.729292	0.10635743	0.01372899	-0.0200338936	0.0512030496	0.0727655128	0.0344812018	-0.0171194401	-0.0039542193	0.0700395604	0.056379632	0.07333362780000001	-0.0648385272	-0.0376671928	-0.0634562576	-0.0582027174	0.0622119224	-0.0375818621	-0.0414369902	-0.08068175849999999	0.0284784465	-0.0044899933	-0.08667433220000001	-0.035998089500000004	0.0366718609	0.0601163783	0.0113455652	-0.0111292907	0.0175095448	0.1127714732	0.053380501399999995	0.0078188402	0.0230232948	0.0316922426	-0.0512364458	-0.0934384023	0.058476928899999996	0.0049507976	0.0173276162	0.052365739800000005	0.036906154100000005	-0.0137475774	0.033914404599999996	-0.0069539676	-0.0709773632	0.1114877579	0.012886893600000001	-0.0441930039	0.012753187099999999	-0.010334311899999999	-0.052695205300000006	-0.0568954726	-0.1159870392	0.0133902148	0.04928997809999999	0.001860116	-0.0283252711	0.029584641000000002	0.0767727822	0.0101017546	0.2267801447	-0.0910853384	-0.15804050990000001	-0.0546898107	-0.0011292872	0.0076629335	0.09077522130000001	-0.0773546048	0.050253845199999994	0.09249395	0.1017596475	-0.0383195679	0.0830150259	0.08292368650000001	0.0827715286	0.0825586637	0.08228524799999999	0.0819514821	0.0815576107	0.0811039227	0.179311	0.002892999999999979	0.032152434721	8.36944899999988e-06	0.0296952	-0.007300499999999999	5.329730024999997e-05	0.0008818049030400002	-0.00624378	-0.01971378	0.0003886331218884	3.89847886884e-05	0.00177962	0.001003983	3.1670473444e-06	1.007981864289e-06	-0.00125456	0.00025858	6.68636164e-08	1.5739207936e-06	0.00115297	-0.00026644000000000017	1.3293398208999998e-06	7.099027360000009e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57991.4453125	-40.51171875	1641.1993560791016	3363007729.432678	38098.83203125	46.07421875	1451521002.145401	2122.833633422852	38165.1875	113.6796875	1456581536.9101562	12923.071350097656	1.16619	23.838284	0.08607458999999998	-0.0146293987	0.011575086399999998	0.025791614700000003	-0.0622506147	-0.0041982121	-0.0081406096	-0.0548784095	0.0744261252	-0.0153517983	-0.0068306177000000004	-0.070692226	0.0029092983000000004	-0.0065502086	-0.049780671500000005	0.0023993115	-0.0730117165	0.0030446203	-0.04792818	0.1291613556	-0.0020835502	-0.0784272448	-0.0509148949	0.015231358899999999	0.0730019717	-0.0684807499	0.0810897742	-0.055956086399999994	-0.033459482799999996	0.1370184035	0.0196582628	0.074253167	0.0028359791	0.014559576999999999	-0.055300512999999996	0.057937777999999995	-0.0660292874	0.09457400980000001	0.0160862773	-0.0021717919	-0.0217335641	-0.0295122997	0.032649647000000004	-0.09500949480000001	0.0223249825	0.022263156	0.0161990376	-0.0171543605	0.057675259699999995	-0.0560082434	0.0106544154	-0.060931813499999994	0.030122940600000002	0.09546623929999999	0.0563784134	0.0050194226	0.0492169962	-0.0072474659	0.0773700056	0.1332229851	-0.0954004566	-0.0793711479	-0.11241869130000001	0.0328005223	0.0893949501	0.07235895839999999	0.0637873621	0.038451651	0.052890858	-0.0597102026	-0.0351394918	0.0829857937	0.0828068209	0.0825088188	0.0820922158	0.0815576107	0.0809057719	0.0801376364	0.0792543084	0.174244	-0.005066999999999988	0.030360971536	2.567448899999988e-05	-0.0108618	-0.040557	0.0016448702490000002	0.00011797869923999998	-0.008003619999999998	-0.0017598399999999978	3.0970368255999918e-06	6.405793310439998e-05	0.00194445	0.00016482999999999992	3.7808858025e-06	2.7168928899999976e-08	-0.00145782	-0.00020326000000000006	4.131462760000001e-08	2.1252391524000004e-06	0.000747245	-0.00040572499999999985	5.58375090025e-07	1.646127756249999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58231.65234375	240.20703125	57699.41786193848	3390925334.683365	38087.05859375	-11.7734375	1450624032.3237455	138.61383056640622	38252.83984375	87.65234375	1463279756.1115875	7682.933364868164	1.05119	21.487564000000006	0.12302413	-0.0197320125	0.026623667799999997	0.0619124426	-0.0548441726	-0.0011493300999999999	-0.016164253400000002	-0.029841826600000006	0.0561203384	-0.0062342672	-0.0114190952	-0.087820229	-0.0393736002	0.0135856935	-0.0480837258	0.0201800057	-0.096783392	-0.0186970168	0.021206954500000003	0.066280946	-0.0575148401	-0.0002442071	0.008705960799999999	0.0594517125	0.06554613940000001	-0.1072388326	0.1092166006	-0.063286045	0.052038603200000005	0.0490897895	0.0278228867	0.0453275194	0.0393803647	0.061474805	0.005884630300000001	0.09414639359999999	-0.0638623881	0.0157793032	0.0081674048	-0.0012394548	-0.028448644500000002	-0.0181286195	0.0143100185	-0.0748990483	0.0407102841	0.0222707096	0.0358768016	0.0126193423	0.0642738909	-0.0366403864	0.0384418069	-0.0646919909	-0.0031589211	0.04213422730000002	0.0707733592	-0.0168844537	0.092160391	0.0317047749	0.0810002123	0.07253941629999999	-0.0138715237	-0.0373269984	-0.0761049944	0.0524680725	0.1318257213	0.0236745424	0.0285150183	-0.0266712613	0.012062261699999998	-0.030155926800000007	-0.045877318099999995	0.08294682269999999	0.0826510855	0.082158971	0.0814716484	0.0805907508	0.07951837120000001	0.0782570576	0.07680980679999999	0.17718699999999998	0.002942999999999973	0.031395232968999987	8.661248999999844e-06	0.0434574	0.0543192	0.00295057548864	0.00188854561476	-0.0373716	-0.02936798	0.0008624782492804001	0.0013966364865600001	0.00176921	-0.0001752399999999999	3.1301040241e-06	3.070905759999997e-08	-0.00108427	0.0003735500000000001	1.3953960250000006e-07	1.1756414329e-06	0.000568156	-0.000179089	3.2280124033600003e-07	3.2072869921e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58230.546875	-1.10546875	1.2220611572265625	3390796589.3615727	38116.83203125	29.7734375	1452892884.098526	886.4575805664062	38177.66796875	-75.171875	1457534331.5321198	5650.810791015625	1.052285	21.509933	0.10457286	-0.0365845844	0.0356608682	0.0371502194	0.0032175161999999998	-0.009495579799999999	-0.021588801600000002	-0.0396713187	0.0606779679	0.0089737098	-0.0606866368	-0.0193738271	-0.000340095	-0.06365407349999999	-0.1162605345	0.0641639731	-0.053181489000000005	-0.0781280847	-0.0432617282	0.060096113	-0.0326489525	0.0344426716	-0.0578855717	0.0051893651	-0.0322145411	-0.0282741607	0.0745551855	-0.0446893048	-0.0016478524	0.0757197004	-0.0193004131	0.028783439900000006	0.0591929236	-0.0058499569	-0.1299877259	0.0518215313	0.048790977	-0.021019583900000003	-0.0089797059	-0.012254756799999999	-0.0288544536	-0.0257224515	0.0101683426	-0.0817678181	-0.024742294300000002	0.0395075379	-0.0049354776	0.0292551501	0.0460285337	-0.032717413199999996	0.0417458146	-0.10311351769999999	0.0302117416	0.0411011914	0.0480451939	-0.0126328391	0.0823221785	-0.043836168499999995	0.0557886976	0.071986147	-0.0100151809	-0.0847462756	-0.0589323377	0.0284105252	0.0223366783	0.0849302447	0.0553228642	0.031179840299999997	-0.011823518100000001	0.09177096130000001	0.0081030652	0.0828981175	0.0824565533	0.0817223544	0.08069812650000001	0.0793875044	0.0777951396	0.0759266832	0.0737887663	0.16025799999999998	-0.016929	0.025682626564	0.000286591041	0.00409459	-0.03936281	0.0015494308110961	1.6765667268100006e-05	-0.0103929	0.0269787	0.0007278502536899999	0.00010801237041	0.00185486	8.565000000000005e-05	3.4405056196e-06	7.335922500000009e-09	-0.000823585	0.000260685	6.795666922499999e-08	6.782922522250001e-07	0.000647868	7.971200000000001e-05	4.1973294542399997e-07	6.354002944000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57960.2265625	-270.3203125	73073.07135009767	3359387863.1763306	38095.37109375	-21.4609375	1451257298.770523	460.5718383789063	38098.5390625	-79.12890625	1451498678.6968384	6261.383804321289	1.042718	21.314384	0.09730294	-0.0354229364	0.0140888171	-0.0020034531	-0.01264139	-0.010513488	-0.0099377215	-0.0585044359	0.0724078596	0.0025559311	-0.0220451779	-0.0070587121	-0.0035783136	-0.0348739967	-0.09260884800000001	-0.0109818884	-0.0071865772	0.025877380800000002	-0.0300661186	0.14150449310000002	-0.0011315484	-0.0417845912	-0.0431816775	0.0259500012	0.07066407059999999	-0.042955173	0.0697368179	-0.0907053518	-0.0468382092	0.12424349359999999	-0.037267232000000004	0.066345296	0.012794908899999999	-0.0006982028	-0.0731236487	0.014990158100000001	-0.1022141224	0.0540323663	-0.008721218499999999	-0.007913723499999999	-0.0132997731	-0.0226432446	0.0307400777	-0.08533277660000001	-0.0218694337	0.052754923200000005	0.0056384599	0.0277471244	0.0428448267	-0.0190546462	0.030628969500000002	-0.046706333499999995	0.077263275	0.0717790012	0.0568489888	-0.011413606299999999	0.0908633466	-0.0374952659	0.1040560736	0.0022225664999999998	-0.0265692248	-0.0640227543	-0.0072469970999999985	0.0010187662	0.0254209599	0.0828127872	-0.032554911	-0.0188916079	0.0101139183	0.0036722649	0.0273089837	0.0828396838	0.08222331570000001	0.0811994303	0.0797731022	0.0779514008	0.07574335459999999	0.07315990730000001	0.0702138631	0.156358	-0.003899999999999987	0.024447824164	1.5209999999999897e-05	-0.0204362	-0.02453079	0.0006017596580240997	0.00041763827044	0.021952	0.0323449	0.0010461925560099998	0.00048189030400000004	0.00156617	-0.00028869000000000014	2.4528884689e-06	8.334191610000005e-08	-0.0012227	-0.00039911499999999985	1.5929278322499993e-07	1.49499529e-06	0.000690608	4.273999999999999e-05	4.76939409664e-07	1.8267075999999988e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58024.96875	64.7421875	4191.550842285156	3366896998.438477	38113.01171875	17.640625	1452601662.2735748	311.191650390625	37999.06640625	-99.47265625	1443929047.7465973	9894.809341430664	1.679145	34.323689	0.31378972000000005	-0.0275803944	-0.0074550569	-0.0236126084	0.0472839732	-0.0056793949	-0.0289708653	0.0539324077	-0.11112244710000001	0.0088328429	0.0216876323	-0.041213827	0.08219856889999999	-0.07993280059999999	0.010330071	0.009615963299999999	-0.0053908239	-0.024574233199999997	0.0705796029	0.0440752417	-0.0062090942	0.0293314802	0.0233543225	0.0482593167	-0.0629816504	-0.0611086088	0.0369213858	0.0054617068000000005	-0.013991491299999999	-0.0168084178	0.007651800699999998	-0.1648264393	-0.0590714506	-0.0131590145	0.034107061800000005	-0.014979850500000001	0.0217475746	0.0184194258	-0.022132448500000002	-0.0037595401	-0.0283734343	-0.0153597871	-0.0505912622	0.0531606766	0.009537558100000001	-0.012378604	-0.002189545	-0.09296042619999999	-0.0567008529	0.0207648514	0.0024592273	-0.0058359014	0.0108110631	-0.0433579549	-0.018887693400000002	0.0641572542	0.0209267688	-0.0095995263	0.0109030649	0.073140097	0.0758478338	0.036806830299999996	-0.1047440256	-0.04739920190000002	0.0380922535	0.0619339765	0.1141956834	0.0547555042	-0.0160279509	0.024191797999999997	-0.0255844977	0.0827715286	0.0819514821	0.0805907508	0.0786983123	0.0762866522	0.0733716817	0.0699726326	0.0661119306	-0.037292	-0.19365	0.001390693264	0.0375003225	0.0316967	0.0521329	0.00271783926241	0.0010046807908900002	0.00351593	-0.01843607	0.0003398886770449	1.23617637649e-05	0.00128501	-0.0002811599999999999	1.6512507001e-06	7.905094559999995e-08	-0.0008737969999999999	0.000348903	1.2173330340899998e-07	7.635211972089999e-07	0.00105196	0.00036135199999999995	1.1066198416e-06	1.30575267904e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57618.21484375	-406.75390625	165448.74024963382	3319858681.780533	38109.30859375	-3.703125	1452319401.4936676	13.713134765625	37946.77734375	-52.2890625	1439957910.7761385	2734.1460571289067	1.053455	21.533857	0.08609957000000001	-0.0320525518	0.006817586800000001	-0.0165272803	0.0598038734	-0.0182920744	-0.0274349833	0.015017966899999999	-0.0299269915	0.034535305499999995	-0.0214380987	0.04803467559999999	0.0349288964	-0.029758936	0.0263328912	-0.1234387768	-0.0008590932000000001	0.09834253050000001	-0.1515785052	-0.036580243900000003	-0.0176990529	-0.0282976406	-0.02797688	-0.0358811166	-0.032520329300000005	0.015713716000000003	0.0423125959	0.0036791594	0.0019401751000000002	-0.0015638086999999999	-0.041323157799999996	-0.0531412048	0.006400864300000001	-0.0186201337	-0.0335946972	-0.1541829341	-0.0038045672999999997	0.032292160099999995	0.061854520499999996	-0.0191534452	-0.0179322745	-0.0075473225	-0.022787687400000003	0.0232416064	-0.0158179207	-0.0134700177	-0.015385296299999997	-0.0745892266	-0.0002353255	0.006378008399999999	0.0328147624	0.011297545	0.0292421436	-0.018263144	-0.019866706499999998	0.064033554	0.0675501123	-0.0167600149	0.0375387289	0.06225336240000001	-0.0121184971	0.0444548817	-0.0193142905	0.0322789105	-0.026154541400000002	0.0091240876	-0.0628625012	0.0393866156	-0.0215527077	-0.0443680226	-0.0384677409	0.08269365969999999	0.0816411802	0.0798969589	0.0774757746	0.0743981418	0.0706901371	0.06638317839999999	0.061513758200000004	-0.0284946	0.008797399999999999	0.00081194222916	7.739424676e-05	-0.021149	-0.0528457	0.0027926680084900003	0.0004472802010000001	0.0113314	0.00781547	6.108157132089999e-05	0.00012840062596	0.00128501	0.0	1.6512507001e-06	0.0	-0.0008737969999999999	0.0	0.0	7.635211972089999e-07	0.00138478	0.00033281999999999995	1.9176156484e-06	1.1076915239999995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57987.84375	369.62890625	136625.52833557132	3362590022.774414	38083.3046875	-26.00390625	1450338095.9209595	676.2031402587892	37970.99609375	24.21875	1441796544.3515778	586.5478515625	1.038172	21.221457	0.07483530000000001	-0.0214874054	0.0005919023	-0.0190158088	-0.0098238714	-0.014627265700000001	-0.014456106299999999	-0.0013637258	-0.0226843054	3.77627e-05	-0.0227656619	0.0060231829	-0.0101597005	0.029894180899999998	0.0736992038	-0.0949264943	0.060263524699999994	0.0138115806	-0.012421606000000002	0.005018931	-0.0698945338	0.015114084299999999	-0.030156321	-0.007894412	-0.0183192053	-0.0571555443	0.0347962508	-0.0231762873	-0.0002527153	-0.0346067592	-0.0109546959	0.0031939179	-0.0015420435	0.0192762695	0.1029265805	-0.0665476291	0.0047235227	-0.0298366299	0.0446661761	-0.0152916687	-0.013689056599999999	-0.017059422	-0.0133586896	0.0231160076	-0.0131141129	0.011409114	0.0174746975	-0.0478490158	-0.0083456622	0.0289230332	0.0583609726	0.0009126739	0.0387966329	0.0004225798	-0.0397242398	0.0388033425	0.0148582018	-0.0415371517	0.0442541688	-0.0519283025	-0.017439428	0.024508461000000002	0.047254379400000004	0.0614104166	-0.035237401099999996	0.020622127	-0.024901599500000003	-0.1101300832	0.019249647800000002	-0.0407619804	-0.0524702201	0.0826060864	0.0812925556	0.0791187872	0.0761077842	0.0722914088	0.067710046	0.0624121757	0.05645386	-0.032235900000000005	-0.0037413000000000064	0.0010391532488100003	1.399732569000005e-05	-0.0247364	-0.0035874000000000006	1.2869438760000008e-05	0.0006118894849600001	0.025521400000000003	0.014190000000000003	0.0002013561000000001	0.0006513418579600003	0.00102215	-0.00026286	1.0447906225000002e-06	6.909537959999998e-08	-0.00122523	-0.00035143299999999995	1.2350515348899995e-07	1.5011885528999997e-06	0.000932741	-0.0004520389999999999	8.700057730810002e-07	2.0433925752099987e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
