csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52
68765.25	n/a	n/a	4728659607.5625	48681.19921875	n/a	n/a	2369859157.3756256	46268.359375	n/a	2140761079.2541504	n/a	n/a	n/a	n/a	0.004344032	0.0351350408	-0.0100171551	-0.0065139252	0.0429915805	-0.008017796800000001	0.01142014	-0.016636419	0.017090848999999998	-0.0014463842999999999	0.00928232	0.011250086299999998	-0.011521468100000001	0.0160058913	-0.0379051486	-0.0046860353	0.012538724	4.16975e-05	-0.0665859291	-0.013068985600000001	-0.018752573	0.0365284563	-0.0093521769	0.0242170791	-0.0078900595	0.0063088692	-0.0032536372	0.023160172599999997	-0.0046000163	0.0149007505	-0.0218086993	0.018091274299999998	-0.0272303967	0.015666267299999998	-0.0155681069	0.0830442616	0.083040607	0.083034516	0.0830259889	0.0830150259	0.0830016274	0.0829857937	0.08296752519999999	-0.07281069999999999	n/a	n/a	0.005301398034489999	-0.118855	n/a	n/a	0.014126511025	-0.043786	n/a	n/a	0.001917213796	0.000567109	n/a	3.2161261788099997e-07	n/a	0.000706692	n/a	n/a	4.994135828639999e-07	-0.00144159	n/a	2.0781817281e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68816.796875	51.546875	2657.080322265625	4735751532.13501	48566.72265625	-114.4765625	13104.883361816406	2358726549.569107	46067.76171875	-200.59765625	2122238669.7755282	40239.41969299317	0.711155	22.818808	0.27394645	0.0137676372	0.0232509417	-0.0008350919	-0.0094493543	0.0031157840000000003	0.012004898200000001	0.0088112755	0.0089021317	0.0033904962	0.0165893575	0.050117849299999996	0.0463157624	-0.027787228799999997	-0.0022490132	-0.0288762425	-0.0120367898	0.0018901436	0.021503158199999997	-0.0408330977	0.0024013221	-0.006407900500000001	-0.0083378092	-0.0129818077	0.0021344157	-0.0385891381	-0.01892104	-0.029809355099999997	0.0638454697	-0.027511984500000003	0.0045182462	-0.0213124287	-0.0051209359999999995	-0.039066243199999996	-0.0076256799	-0.0037354802000000003	0.083034516	0.0830016274	0.08294682269999999	0.0828701163	0.0827715286	0.0826510855	0.0825088188	0.0823447662	-0.0683022	0.0045084999999999995	2.0326572249999992e-05	0.004665190524839999	-0.159135	-0.04028	0.0016224783999999994	0.025323948224999997	0.110185	0.153971	0.023707068841	0.012140734224999998	0.000318198	-0.000248911	1.01249967204e-07	6.195668592099999e-08	-0.0	-0.000706692	4.994135828639999e-07	0.0	-0.0008934539999999998	0.0005481360000000001	7.982600501159999e-07	3.0045307449600005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68073.0390625	-743.7578125	553175.6836547853	4633938647.204651	48442.39453125	-124.328125	15457.482666015625	2346665587.92128	45915.46875	-152.29296875	2108230270.5322266	23193.14833068848	0.763447	24.496679	0.236796	-0.0025540768	-0.0083671702	0.0281183344	0.0157149348	-0.0228764847	0.0094528625	0.0528323148	0.0055966078	-0.0061647142	0.035651345200000004	0.061441888	0.0009784626	-0.0137099549	0.02569107	0.0124562446	0.0005342923	0.010985988200000001	-0.0136186372	0.007151821	0.038548120400000004	0.0201793498	-0.0092034231	-0.016856347600000002	0.0411474434	-0.0577970818	-0.033257879	-0.0415853265	0.0196418585	-0.021311786099999997	0.0328060331	0.0032549128000000003	-0.0261484232	-0.0028109255	-0.0006961249000000001	-0.00038616540000000003	0.0830150259	0.08292368650000001	0.0827715286	0.0825586637	0.08228524799999999	0.0819514821	0.0815576107	0.0811039227	-0.0467184	0.021583799999999997	0.0004658604224399997	0.00218260889856	-0.0805395	0.0785955	0.006177252620249999	0.00648661106025	0.0332633	-0.07692169999999998	0.0059169479308899976	0.0011064471268900002	0.00111141	0.000793212	1.2352321881e-06	6.29185276944e-07	-0.000110722	-0.000110722	1.2259361284000001e-08	1.2259361284000001e-08	-0.00118342	-0.000289966	1.4004828963999998e-06	8.4080281156e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68443.9375	370.8984375	137565.6509399414	4684572580.503906	48655.859375	213.46484375	45567.23951721192	2367392651.5197754	46171.8671875	256.3984375	2131841319.5801392	65740.15875244139	0.712249	22.85391	0.1528694	0.013839911100000001	-0.0194428674	0.0077651766000000014	-0.0132921199	0.0155247308	0.0317244647	0.0440164836	0.0300163118	0.0010675751	0.014926165600000001	-0.0226041279	-0.005363801999999999	0.012039493100000001	-0.0007533964	-0.021676403700000003	-0.0085042044	-0.0213965997	0.0236684116	0.0097173954	0.0033494392999999997	-0.0145906601	0.0057507238	-0.0343666528	0.0191867597	-0.0596255548	-0.0036174974	0.008528368100000001	-0.011086330600000001	0.0377054168	-0.0037465079	-0.0221495473	0.0052286349	0.005066349699999999	-0.0148818057	-0.0351025114	0.0829857937	0.0828068209	0.0825088188	0.0820922158	0.0815576107	0.0809057719	0.0801376364	0.0792543084	-0.0270493	0.0196691	0.00038687349481000014	0.0007316646304899999	-0.110934	-0.030394499999999987	0.0009238256302499994	0.012306352355999998	0.048536800000000005	0.015273500000000002	0.0002332798022500001	0.002355820954240001	0.00110166	-9.749999999999993e-06	1.2136547555999998e-06	9.506249999999986e-11	0.0011512	0.001261922	1.592447134084e-06	1.32526144e-06	-0.0007044460000000001	0.0004789739999999999	4.962441669160001e-07	2.2941609267599983e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68855.3125	411.375	169229.390625	4741054059.472656	48727.375	71.515625	5114.484619140625	2374357074.390625	46386.671875	214.8046875	2151723327.638916	46141.053771972656	0.820459	26.326025	0.13991645000000005	0.015002868600000004	0.0458342525	-0.0122228631	-0.0093167541	0.0351580748	0.0671867512	0.0185404388	-0.0021747526	0.014812146699999999	0.0031570046999999995	-0.011741929199999999	0.0069300199	-0.0089279637	-0.005971168000000001	-0.013430958	0.00043950449999999997	0.0119790817	0.0782750813	-0.013052006000000001	-0.0139440897	-0.020571051599999998	0.00981243	-0.0664645918	0.010313289100000001	-0.0126168746	0.0189727573	0.0068424341	0.008316650600000001	0.0049267731	-0.0151736783	-0.0150408551	0.0036806259999999998	-0.0017814969000000001	-0.0077943561	-0.0053526153	0.08294682269999999	0.0826510855	0.082158971	0.0814716484	0.0805907508	0.07951837120000001	0.0782570576	0.07680980679999999	-0.0519196	-0.0248703	0.0006185318220900003	0.00269564486416	-0.0987832	0.012150799999999991	0.00014764194063999973	0.00975812060224	0.0486181	8.129999999999249e-05	6.609689999998779e-09	0.00236371964761	0.0014349600000000005	0.0003333000000000005	2.0591102016000017e-06	1.1108889000000038e-07	-0.0005717809999999999	-0.0017229810000000002	2.968663526361e-06	3.2693351196099986e-07	-0.0007044460000000001	0.0	4.962441669160001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68841.9296875	-13.3828125	179.09967041015625	4739211283.098694	48808.8359375	81.4609375	6635.884338378906	2382302465.5737915	46312.1171875	-74.5546875	2144812198.388733	5558.401428222656	0.8755040000000001	28.092253000000003	0.3819161	0.0027945966999999997	0.029453362	-0.029161874700000007	-0.0054709286	0.0632177616	-0.0036330490999999998	0.0032776084	-0.06392676509999999	0.006776509399999999	0.0020657147	-0.013662573300000001	-0.059368928099999996	0.0543519671	0.0753681928	0.08720421769999999	-0.0023312754	0.0057936047	0.012614658999999999	-0.04691480519999999	-0.0385560202	-0.0209171179	0.053471619299999995	-0.019721335	0.035405746	0.070998888	-0.0159017093	-0.0088444218	-0.0611465896	0.0443453637	0.0804596739	0.0308466174	-0.0479346941	-0.0216520836	0.1073695812	-0.0167219812	0.0828981175	0.0824565533	0.0817223544	0.08069812650000001	0.0793875044	0.0777951396	0.0759266832	0.0737887663	-0.035048800000000005	0.0168708	0.00028462389264	0.0012284183814400002	0.0182077	0.1169909	0.013686870682810002	0.00033152033929000004	-0.0546722	-0.1032903	0.010668886074089999	0.00298904945284	0.00299831	0.0015633499999999994	8.9898628561e-06	2.4440632224999987e-06	0.000230674	0.000802455	6.439340270249999e-07	5.321049427600001e-08	-0.00017496900000000005	0.000529477	3.0614150961000006e-08	2.80345893529e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68676.8671875	-165.0625	27245.62890625	4716512086.689514	48768.21875	-40.6171875	1649.7559204101562	2378339160.047852	46207.4296875	-104.6875	2135126558.3252566	10959.47265625	0.8442879999999999	27.090635	0.27037625	0.0161492211	0.0203034093	-0.021145835	-0.0195254226	0.0448196628	-0.0103911661	-0.010608713700000001	-0.022683814500000003	-0.011603738799999999	-0.0070233165000000005	-0.0021020558	-0.00015578450000000002	0.0111134678	0.028306599900000007	0.04498907059999999	-0.0144134762	0.0031693062	0.0036190403999999997	-0.0389174271	-0.0260332359	-0.0290909141	0.0335369222	-0.005361187	-0.0038204940000000002	0.026136287799999998	-0.0097305222	0.0157856233	-0.0095961054	0.0054611316	0.0436458215	0.0040174783	-0.0494315855	0.0286420698	0.0181763345	-0.010588681499999999	0.0828396838	0.08222331570000001	0.0811994303	0.0797731022	0.0779514008	0.07574335459999999	0.07315990730000001	0.0702138631	-0.0214813	0.013567500000000008	0.00018407705625000017	0.0004614462496899999	-0.0578776	-0.07608530000000001	0.005788972876089999	0.00334981658176	0.0253746	0.0800468	0.006407490190239999	0.0006438703251599999	0.00174869	-0.00124962	3.0579167161e-06	1.5615501444000003e-06	0.0006103780000000001	0.000379704	1.4417512761600002e-07	3.7256130288400007e-07	-0.000559178	-0.000384209	3.12680035684e-07	1.47616555681e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68655.71875	-21.1484375	447.2564086914063	4713607717.0791025	48691.98046875	-76.23828125	5812.275527954102	2370908961.9691315	46152.2578125	-55.171875	2130030901.1914675	3043.935791015625	0.849816	27.268005	0.1090759	-0.0119730983	0.012979784099999999	-0.0024339902	0.0116611338	0.0254821429	-0.0012973455	0.04120306	0.0092526395	0.013291517099999999	0.0048805857000000005	0.0144468301	-0.0273140979	0.00073839	0.0508571506	0.0073363556	0.011530487800000001	0.0075722390000000014	0.0065874313	-0.0246908914	-0.005985919399999999	0.0041172405	0.0291536855	-0.0071631593	0.038667302	-0.029965520099999997	0.0021327011	-0.022846654700000003	-0.0251900462	0.0038578387	0.0495966675	-0.025462702400000002	-0.0142879776	-0.030141464700000002	0.0204014532	-0.009209599	0.0827715286	0.0819514821	0.0805907508	0.0786983123	0.0762866522	0.0733716817	0.0699726326	0.0661119306	-0.0117807	0.009700599999999998	9.410164035999997e-05	0.00013878489249	-0.042389800000000005	0.015487799999999987	0.00023987194883999966	0.0017968951440400004	-0.032650099999999994	-0.058024699999999985	0.0033668658100899987	0.0010660290300099997	0.00158249	-0.00016620000000000006	2.5042746001e-06	2.7622440000000012e-08	0.000280545	-0.00032983300000000013	1.0878980788900004e-07	7.8705497025e-08	-0.000580401	-2.122300000000001e-05	3.3686532080100003e-07	4.5041572900000035e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68585.9453125	-69.7734375	4868.332580566406	4704031894.409241	48722.44921875	30.46875	928.3447265625	2373877057.8736725	46141.98828125	-10.26953125	2129083082.5470126	105.46327209472656	0.712182	22.851748	0.18753612	-0.0078581309	0.0170624747	-0.0111209935	0.004963873	0.0356609976	-0.0077942984	0.042343272599999995	0.007215032099999998	0.013358749199999999	-0.0180064024	0.0188781861	-0.018207621	-0.0160863726	0.0115491694	-0.0166126464	0.0053995153	0.0106715634	0.0113410377	-0.0182476399	-0.013329582900000001	-0.0048509265	0.0407811706	-0.005805015300000001	0.0400921392	-0.0329225572	0.0167252574	-0.0209239054	-0.0188490761	-0.032141768	0.0111288227	-0.011740925800000001	-0.0037750616	-0.0605675517	0.0228782583	0.0125923609	0.08269365969999999	0.0816411802	0.0798969589	0.0774757746	0.0743981418	0.0706901371	0.06638317839999999	0.061513758200000004	-0.0350579	-0.023277200000000005	0.0005418280398400002	0.00122905635241	0.00752577	0.049915570000000006	0.0024915641284249004	5.66372140929e-05	-0.09234510000000004	-0.05969500000000005	0.0035634930250000056	0.008527617494010008	0.0006498340000000001	-0.000932656	4.222842275560001e-07	8.698472143359998e-07	0.000316811	3.626599999999997e-05	1.3152227559999974e-09	1.0036920972099996e-07	-0.0007044460000000001	-0.00012404500000000004	4.962441669160001e-07	1.5387162025000008e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68806.328125	220.3828125	48568.584045410156	4734310790.045166	48860.25390625	137.8046875	18990.131896972656	2387324411.7832184	46227.375	85.38671875	2136970199.390625	7290.891738891602	0.675983	21.69025	0.20380927	-0.010780010900000001	0.0205673086	-0.021526589900000004	-0.0032796483	0.057088571799999994	-0.0127745747	0.013351229899999999	-0.0174195847	-0.0021411038	-0.0134053179	-0.0089131232	0.0044003906	0.0098311374	-0.0441670865	-0.0293406529	0.0091154802	0.0077019025	-0.0007819759	-0.040385552000000005	-0.0301364954	-0.0195789979	0.048600657	-0.0102175823	0.0183841305	0.0088786512	0.0117944144	0.0250683446	-0.011000758000000001	-0.0021340649	-0.046444152999999995	0.0173787632	0.0338937183	-0.0006424268	-0.014650386000000001	-0.00046137019999999997	0.0826060864	0.0812925556	0.0791187872	0.0761077842	0.0722914088	0.067710046	0.0624121757	0.05645386	-0.0351054	-4.749999999999893e-05	2.2562499999998986e-09	0.0012323891091600002	-0.0507997	-0.05832547	0.0034018604507209	0.0025806095200899995	-0.0242148	0.06813030000000005	0.0046417377780900064	0.0005863565390399999	0.000649415	-4.1900000000009204e-07	4.21739842225e-07	1.7556100000007713e-13	0.0013834	0.0010665890000000002	1.1376120949210005e-06	1.91379556e-06	-0.000225334	0.00047911200000000007	5.0775411556000015e-08	2.295483085440001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
