csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39
76395.7265625	n/a	n/a	5836307037.012268	48584.13671875	n/a	n/a	2360418340.706192	49350.82421875	n/a	n/a	2435503851.069961	n/a	n/a	n/a	-0.0330308881	-0.0017905455	-0.0559608051	-0.010250268100000001	0.0038428086	-0.004372383499999999	0.0370488453	-0.0328638325	0.0546545043	-0.0228444429	0.011664224499999999	-0.0295189543	0.0088577842	-0.0306961617	0.0652197199	-0.0427363717	0.0441725716	-0.0071625008	0.05145167690000002	-0.046701957999999995	0.0712073639	0.06642563259999999	-0.0394689763	0.0438222236	-0.0241614579	0.1134855935	-0.034942819900000005	0.0429773549	-0.028871633100000002	0.0206867675	-0.0512043701	0.0209303087	-0.0125936371	0.0584636192	-0.0645239662	0.0674643326	0.012101220800000001	0.0469660164	-0.0063693536	-0.0314664634	0.056790105599999995	-0.030500961899999998	0.023052652200000003	-0.0242366939	-0.0086089023	0.0010431975	0.0018149148000000002	-0.0386431634	0.0346153354	-0.0344066875	0.0296322061	0.0406541193	-0.0205438799	0.019146178899999998	-0.0671167755	0.0160894675	-0.047228390999999995	0.0040622226	-0.09949922130000001	0.027004757400000003	-0.06824185349999999	0.057871618	-0.04792723769999999	0.0229205938	-0.00710961	0.06952993889999999	-0.0357653692	0.025887589500000002	-0.0663091749	0.053196464900000004	-0.0036791183	0.023217457200000003	-0.0097592525	-0.0771522426	0.0703264551	-0.0550117522	-0.022509341699999998	0.04251681	-0.073801672	-0.0065633728	0.07658061320000001	0.0830442616	0.083040607	0.083034516	0.0830259889	0.0830150259	0.0830016274	0.0829857937	0.08296752519999999	-0.0234786	n/a	n/a	0.0005512446579600001	0.0237245	n/a	0.0005628519002499999	n/a	-0.0636578	n/a	0.0040523155008400005	n/a	0.000563472	n/a	3.17500694784e-07	n/a	0.00071352	n/a	n/a	5.091107904000001e-07	-0.000222201	n/a	4.9373284401e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76572.4140625	176.6875	31218.47265625	5863334595.358948	48637.56640625	53.4296875	2854.7315063476562	2365612865.9223785	49391.37109375	40.546875	1644.049072265625	2439507538.520523	0.7286159999999999	13.8242	0.1019484633	0.012582901899999999	0.0298988481	-0.043246831	-0.0213257086	-0.0177920987	0.026781420099999998	0.047688042	-0.062477111900000014	0.0466595803	0.02971633	-0.0064361503	-0.0033619364	-0.0075272931000000005	-0.0418774177	-0.0317996315	-0.0449936054	0.0509397474	-0.0203779894	0.0061872522	-0.0142809945	0.0014588459	0.0412802897	0.0171523226	0.0616758788	0.018615715300000002	0.015616348200000001	-0.0325121891	-0.0309197794	0.0222534815	-0.0833829229	-0.006783738	-0.0171335437	0.0075235526	0.0374327493	-0.1450398635	0.0686819427	-0.021540611600000002	-0.0991441725	0.039422811	0.0102697341	0.0679614593	-0.0120263226	-0.001427665	-0.0124182031	-0.0156507776	-0.019770397	-0.021625993700000002	-0.0447968154	0.0641619538	-0.027737824900000003	-0.0482082578	0.050239906699999996	-0.0290410465	-0.0372621874	-0.045417523200000004	-0.0307940663	-0.0012395658	0.0021836909	-0.0221781275	0.0219800907	0.0117884403	0.026783095299999997	0.0373530744	0.0197857805	-0.0102211455	0.0449546678	0.0046563928	-0.06851541929999999	-0.0022053684	-0.005358031	-0.0488431805	-0.0287611765	0.006291282	-0.09461669130000001	0.0279687642	0.0674222112	0.0695222113	0.0391523333	-0.1323476358	-0.0928291651	0.0300144752	0.083034516	0.0830016274	0.08294682269999999	0.0828701163	0.0827715286	0.0826510855	0.0825088188	0.0823447662	-0.0234809	-2.300000000003688e-06	5.290000000016965e-12	0.0005513526648100001	-6.30233e-05	-0.023787523300000002	3.971936342890001e-09	0.0005658462647480428	-0.00522684	0.05843096	2.73198563856e-05	0.003414177086521601	0.000613854	5.038200000000008e-05	3.7681673331600006e-07	2.538345924000008e-09	0.0008909309999999998	0.00017741099999999974	3.14746629209999e-08	7.937580467609995e-07	-5.54404e-05	0.00016676060000000002	3.07363795216e-09	2.780909771236e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76282.2734375	-290.140625	84181.58227539062	5818985240.793518	48567.67578125	-69.890625	4884.699462890625	2358819130.792618	49387.0859375	-4.28515625	18.362564086914066	2439084257.3980107	0.7268179999999999	13.790089000000002	0.1155519633	-0.0176195079	0.0005675994	-0.0312147233	-0.0170855447	0.0073290701000000005	-0.0074101721	0.0147489399	-0.0377809438	0.0224305104	0.011877594699999999	0.0044837062	-0.0089499156	-0.0088407224	-0.0320153677	0.0648736954	-0.0016901377	0.0028745189000000003	0.0022124289	-0.0083708977	-0.08747104439999999	-0.0329182149	-0.054698001600000004	-0.0669912204	0.0699613665	0.0006743786999999999	0.0836959514	-0.0404786237	-0.0172882775	-0.0065274303	-0.0772290558	0.0420408193	-0.0756680755	-0.0216937982	-0.0303354871	-0.042842958099999995	0.0264986447	-0.035419880099999995	0.0105341276	-0.0031617701	-0.0063756236	0.0311332947	-0.0158316275	-0.007721486	-0.0064212703	-0.0179795793	0.0050760062	0.0052773014	-0.014358834	0.032028729900000004	-0.0081738379	-0.0027807208000000003	0.0200799811	0.000156641	0.006581544	-0.005460395799999999	0.0727495695	-0.06864441519999999	-0.0022685979999999997	-0.0019892223000000002	-0.06515589179999999	-0.0791189063	0.0014184854	0.0914746166	0.0296434825	0.027821443799999998	0.0089340633	-0.0547299304	0.012412603000000001	-0.0580343229	0.0729120009	-0.1173394224	-0.0561704043	-0.0037014405	-0.0078445679	-0.0010270251	0.0027463940999999997	-0.020084066299999998	0.0038696851	-0.0030587784000000004	-0.054221198899999996	-0.08361001259999999	0.0830150259	0.08292368650000001	0.0827715286	0.0825586637	0.08228524799999999	0.0819514821	0.0815576107	0.0811039227	-0.0234872	-6.29999999999728e-06	3.9689999999965724e-11	0.00055164856384	0.0222137	0.022276723300000002	0.00049344846769	0.0004962524009847628	-0.0413908	-0.03616396	0.00171319832464	0.0013078320028815993	0.000255077	-0.0003587770000000001	6.506427592899999e-08	1.2872093572900008e-07	0.000380838	-0.0005100929999999997	2.6019486864899964e-07	1.4503758224400004e-07	-0.00032867	-0.0002732296	1.080239689e-07	7.465441431615999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76395.6640625	113.390625	12857.433837890625	5836297487.550354	48593.19140625	25.515625	651.047119140625	2361298251.044449	49395.7109375	8.625	74.390625	2439936259.021057	0.7325109999999999	13.898105	0.1107720562	0.0098026016	0.0203642254	-0.0328138154	-0.0147934496	-0.001390969	0.014729000800000001	0.022391107200000003	-0.0446756309	0.0687078604	-0.0090718509	-0.0036860042999999998	-0.025169812200000002	-0.0286119538	-0.0070661408	-0.0074870231	-0.0345758342	0.0068855194	0.0333117503	-0.0349350301	-0.06332101679999999	-0.0534516571	-0.036823055	0.0049164327	0.079197851	0.013266816	0.1023555962	0.0061433947	-0.0077716805	-0.0031987861	0.0249292092	0.0358948925	-0.01616198	-0.049039937699999994	-0.06627078	0.05766598200000001	0.0476796496	-0.0232442971	-0.0213114462	0.026252516899999998	0.0150715702	0.052943222000000005	-8.1313e-06	-0.0053131927	-0.008051640300000001	-0.0100689312	-0.0039455808	-0.015141605700000001	-0.027266803	0.052831666900000004	-0.05705538690000001	0.0110031031	0.0093409413	-0.0162324365	0.020040898799999998	-0.0161273797	0.0333317891	-0.0280499381	-0.0370656334	-0.0174780069	-0.01426659	-0.0308959882	0.0462766809	0.033668017200000004	-0.0052376889	0.053226210499999996	-0.0703261409	-3.27546e-05	0.10302108199999999	-0.0305146888	0.1267274451	-0.0035620406	0.012811614099999999	0.016636179299999998	0.056234067199999994	-0.0097775849	0.007373064300000002	-0.009135925	0.0894420294	0.0772496019	-0.0095822027	0.0298060308	0.0829857937	0.0828068209	0.0825088188	0.0820922158	0.0815576107	0.0809057719	0.0801376364	0.0792543084	-0.00720828	0.01627892	0.0002650032363664	5.19593005584e-05	-5.44162e-05	-0.0222681162	2.9611228224399995e-09	0.0004958689990967023	-0.00916233	0.032228469999999995	8.39482910289e-05	0.0010386742785408996	0.000317316	6.223900000000001e-05	1.00689443856e-07	3.8736931210000026e-09	0.0007898599999999998	0.0004090219999999997	1.6729899648399974e-07	6.238788195999996e-07	0.0	0.00032867	0.0	1.080239689e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76527.890625	132.2265625	17483.863830566406	5856518043.511963	48617.046875	23.85546875	569.0833892822267	2363617246.8459477	49422.3828125	26.671875	711.388916015625	2442571922.8652954	0.771602	14.639776	0.0610728352	0.0190479081	0.0469565378	-0.038587937999999995	-0.007993581999999999	-0.0073397306	0.017592726200000002	0.0051094108	-0.0415712211	0.019711775600000002	-0.0242553143	-0.0095997744	-0.026409989	-0.017789538	-0.030962145400000002	0.014491064599999999	0.0346217665	0.0140766328	0.044138635	-0.058653875099999996	-0.0877831072	0.051561248399999995	0.0411648638	-0.1204988738	-0.014741858100000001	0.0657927011	0.0413583342	-5.86057e-05	0.1093225265	0.0192379132	-0.0290036839	-0.039015552200000005	0.0426308009	0.022195298500000002	-0.0104764749	-0.055078030599999994	0.043304193600000006	0.028053650299999996	0.0188509421	0.0162382256	0.0259270382	0.0218587846	-0.028055933300000002	-0.0045766468	0.0133288123	-0.0049548199	-0.0106758931	-0.020134213	-0.0073933224	0.053159774800000004	-0.0246509523	0.031125212599999997	-0.0024433466	0.015922304499999998	0.050109009	0.006888867	0.0501092183	0.014462061699999999	0.0276633102	0.0092657996	-0.0333942029	-0.027605749	0.13896450859999998	0.0235599011	-0.0368047496	0.0194664378	0.156113998	0.026054923100000002	0.025461266899999998	-0.0379708709	0.0372987595	0.0073490714000000006	-0.0479594625	-0.0014129007000000002	-0.034640803	-0.036907874900000005	-0.0184069122	0.060690236200000004	0.0395024935	0.08473450199999999	-0.053887331600000005	-0.0264506795	0.08294682269999999	0.0826510855	0.082158971	0.0814716484	0.0805907508	0.07951837120000001	0.0782570576	0.07680980679999999	-0.018192	-0.01098372	0.00012064210503839998	0.00033094886400000003	-5.3551e-05	8.651999999999929e-07	2.8677096010000002e-09	7.485710399999879e-13	-0.0193066	-0.010144269999999995	0.00037274480355999984	0.00010290621383289992	0.000258674	-5.864199999999998e-05	6.691223827600001e-08	3.4388841639999972e-09	4.96224e-05	-0.0007402375999999997	5.479517044537597e-07	2.4623825817600003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76172.484375	-355.40625	126313.6025390625	5802247375.859619	48551.0625	-65.984375	4353.937744140625	2357205669.8789067	49361.8359375	-60.546875	3665.924072265625	2436590847.1206665	0.700345	13.287814	0.07903384599999999	0.0063954536	-0.015025188600000001	-0.0226666838	-0.020601463	-0.0115201846	-0.0101750846	0.0010707681	0.0024833978	0.0123395501	0.0229671888	0.0138280846	-0.0280700808	-0.0028695871000000003	-0.023176548199999997	-0.032837282200000005	-0.0189244153	0.0502748652	0.027834717999999998	-0.014176132099999999	-0.094561535	-0.0125082141	-0.014555556899999999	-0.0026053365	0.0317551352	0.0650192713	0.0455981677	0.0288780467	-0.046319606299999996	0.0441234407	-0.0057492662	0.06734864269999999	0.0324249253	-0.011749374199999999	-0.0391982275	-0.0318245102	0.0360336573	-0.0148965843	-0.0358931095	0.012585608799999998	-0.0034042014	0.0230993008	0.0454287254	-0.016801455	0.0095548819	-0.0212865407	-0.011725423700000001	0.012808351499999999	-0.0002079214	-0.00043066690000000016	0.006622985600000001	-0.0063652503	0.017270001200000003	-0.0294119769	-0.00039416839999999994	-0.0254302523	0.0313722087	0.0346542859	0.006526760899999999	-0.0311108517	-0.0569268719	-0.0338119567	0.09068874380000001	0.0549096066	-0.0644294966	-0.0028973558	-0.021229712400000003	-0.0003639179	0.03667862	0.0189299757	0.095563175	0.021323785	-0.027229213999999998	0.0600760431	-0.0221363733	0.0065601342000000005	0.0800438111	-0.0180064506	-0.0167719515	0.0149859418	-0.0487279151	-0.0628699644	0.0828981175	0.0824565533	0.0817223544	0.08069812650000001	0.0793875044	0.0777951396	0.0759266832	0.0737887663	-0.008411959999999998	0.009780040000000002	9.564918240160004e-05	7.076107104159998e-05	0.0191844	0.019237951	0.00036804120336	0.000370098758678401	-0.027886200000000003	-0.008579600000000007	0.0007776401504400003	7.360953616000011e-05	-1.93325e-05	-0.00027800650000000003	3.7374555625000006e-10	7.728761404225003e-08	0.000600341	0.0005507186	3.0329097638596004e-07	3.60409316281e-07	-1.6543599999999996e-24	-1.6543599999999996e-24	2.7369070095999986e-48	2.7369070095999986e-48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76379.53125	207.046875	42868.408447265625	5833832793.9697275	48557.11328125	6.05078125	36.61195373535156	2357793250.208145	49414.83203125	52.99609375	2808.585952758789	2441825624.676651	0.761089	14.440319	0.127094065	0.0456381818	-0.0094688677	-0.018906325	-0.024915210099999998	-0.0365025421	0.0407979026	-0.0028270483	0.0170058634	0.0184538656	-0.0171477628	-0.0044476488	-0.0541878414	0.0207562154	0.0169843299	-0.029602384500000002	0.0069420322999999996	0.029452374700000002	-0.046237365499999995	-0.031038742	-0.08856527019999999	-0.028181640299999998	-0.0245699472	0.013357798	0.0275084696	0.08641546970000001	-0.0424879338	0.0197947669	-0.0577455318	0.0010696965	0.005134954000000001	0.0515379891	0.0184733841	0.015181148899999997	0.0461190707	0.10255397599999999	0.0023038562	0.0046109316	0.0089391975	0.0511813051	0.0053162618	0.0162183002	0.024750439500000002	-0.025088678700000002	0.0156532024	-0.021847920299999997	-0.0391309616	-0.0396980209	0.0010312059	-0.0160059249	-0.0164965165	0.0329394554	-0.0232856964	-0.0452064517	0.037745582400000005	-0.0148543194	-0.006175369599999999	-0.020760383	0.0424692592	0.0227214709	-0.0671399202	0.0096675354	0.0741063755	0.060829099500000004	-0.0464221039	-0.0026795649	-0.0592368416	0.0309053739	-0.0079443169	0.0341266106	-0.0243443064	-0.0066867622	0.0164759285	0.0735188972	0.0385918308	-0.055053455099999996	0.0011388678999999999	-0.032180328599999995	-0.0025759257	-0.0509103056	0.0589940959	-0.0743869688	0.0828396838	0.08222331570000001	0.0811994303	0.0797731022	0.0779514008	0.07574335459999999	0.07315990730000001	0.0702138631	-0.0198301	-0.011418140000000002	0.00013037392105960004	0.00039323286601	-0.0142678	-0.0334522	0.00020357011684	0.00111904968484	0.03864	0.06652620000000001	0.0014930496	0.004425735286440001	0.000130853	0.00015018549999999998	1.7122507609000002e-08	2.2555684410249998e-08	0.000436576	-0.00016376500000000002	2.6818975225000004e-08	1.90598603776e-07	0.0	1.6543599999999996e-24	0.0	2.7369070095999986e-48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76184.484375	-195.046875	38043.283447265625	5804075659.484619	48566.0625	8.94921875	80.08851623535156	2358662426.7539067	49348.18359375	-66.6484375	4442.014221191406	2435243224.002457	0.867174	16.453085	0.1028151	0.0111738269	-0.0050847681	-0.021699937000000002	-0.02004587	0.008722914	-0.0071104285	0.0076846081	-0.0046328771	0.0035999283	0.0020622112	-0.0021675967	0.020354173899999998	0.012493602	-0.026901537599999997	0.0685637503	-0.0355745347	-0.043280664100000005	0.0180715127	0.003638298	-0.0126601299	0.038511494300000004	-0.032740229100000004	-0.007336776999999998	-0.0086560039	-0.0238076021	-0.0662711067	0.005551457199999999	-0.0245672706	0.0030904993	0.092703707	0.0309653186	-0.0015243267000000001	0.07823797860000001	0.009216111800000001	-0.06673270099999999	0.0402285099	0.0020998647	-0.057614516799999994	0.0043581603	-0.0262466724	0.004220134600000001	-0.019744565800000002	-0.0136938057	0.0003248261	-0.0231741894	0.0068282408	0.0062626925	-0.0036419139	0.0026732209000000003	-0.0162210675	0.0028194886	-0.0075962942	0.0148802753	-0.0349829597	-0.0389058952	0.019630578899999997	-0.05691003240000001	-0.0206036779	0.0155882921	-0.014965954299999999	-0.0655901849	-0.0204988245	0.0071479371	0.0168032388	-0.0494908571	0.0308418391	-0.015382028899999999	-0.0749445685	0.0396827389	-0.0004515524	0.0752802323	-0.052214957	0.0086473428	0.0459343354	0.072104414	-0.0126111678	0.0020754884	0.0045973545	-0.06994352820000001	0.0091240609	-0.027203872599999998	0.0827715286	0.0819514821	0.0805907508	0.0786983123	0.0762866522	0.0733716817	0.0699726326	0.0661119306	-0.0173254	0.0025046999999999986	6.273522089999992e-06	0.00030016948516000004	0.0304461	0.0447139	0.00092696500521	0.00199933285321	-0.0122822	-0.0509222	0.00015085243684	0.00259307045284	0.000121849	-9.00400000000001e-06	1.4847178801e-08	8.107201600000019e-11	0.000436576	0.0	0.0	1.90598603776e-07	8.448199999999998e-05	8.448199999999998e-05	7.137208323999997e-09	7.137208323999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76372.1015625	187.6171875	35200.20904541016	5832697897.072815	48576.76171875	10.69921875	114.47328186035156	2359701779.0802155	49364.90625	16.72265625	279.6472320556641	2436893969.071289	0.735005	13.945414	0.111575	0.056290932300000006	0.0042171268	0.0031738723	-0.028973818	-0.030010058	0.0405721152	0.0031590928000000003	-0.0104462465	-0.0047947559	0.016282266200000003	-0.0215868952	-0.032336389300000004	0.0086106408	-0.0292087482	-0.0187283351	-0.0412280306	-0.0025978973	0.0069324751	0.0361800236	-0.0154757903	0.0189100621	-0.0289688301	0.1048542792	-0.0040861568	0.0592190391	-0.006661976899999999	-0.0264565737	-0.09217496119999999	-0.0486181329	0.0757246702	0.006439933199999999	0.0115470847	-0.0140514018	-0.0219286094	-0.0315396627	-0.023758266299999997	0.0456818271	-0.0028646223	0.0511018392	0.0091160752	-0.0014823664999999999	0.0137011934	-0.0104630013	0.0156700667	-0.0251817223	-0.028379821099999997	-0.0346408704	-0.0013089232	0.003309994	0.0064908522	-0.0196702482	-0.0159895329	-0.0204429002	0.0059212651	-0.079758279	0.0059567603	0.0073157145999999985	-0.043650200599999994	-0.0383550562	-0.005851631600000001	-0.0321097364	-0.0070252943	-0.0576824712	-0.0664467391	0.012251860900000001	-0.1569924167	-0.0030081501000000003	-0.0769684959	-0.0086623774	-0.056037370999999996	0.05912302360000001	-0.0238905661	0.0011261785	-0.0199793184	0.010011185	-0.0090222327	-0.023554864100000003	-0.020134239499999998	-0.0299176773	-0.031571249100000004	-0.0651576109	0.08269365969999999	0.0816411802	0.0798969589	0.0774757746	0.0743981418	0.0706901371	0.06638317839999999	0.061513758200000004	-0.017728999999999998	-0.000403599999999997	1.6289295999999758e-07	0.00031431744099999986	-0.0083735	-0.038819599999999996	7.011550225000001e-05	0.0015069613441600002	0.052610300000000006	0.06489249999999999	0.002767843666090001	0.0042110365562500005	0.000186553	6.470400000000001e-05	3.4802021808999996e-08	4.186607616000001e-09	0.000436576	0.0	0.0	1.90598603776e-07	0.0	-8.448199999999998e-05	0.0	7.137208323999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76022.3515625	-349.75	122325.0625	5779397937.092346	48495.51171875	-81.25	6601.5625	2351814656.8634186	49331.6640625	-33.2421875	1105.0430297851562	2433613079.175354	0.8888290000000001	16.863952999999995	0.230202866	-0.0045429647999999994	-0.020845663400000002	-0.0008129669	0.0113074522	0.0105502421	-0.0419463196	-0.011978332099999999	0.038896261	-0.0569663552	0.0240855094	-0.027336805099999997	0.015497308700000004	0.0113459663	-0.0527775214	0.0313247356	-0.0322213821	-0.059413700800000004	0.0152279123	-0.072084864	-0.0058942132	0.0406033544	0.0042375992	-0.0087700882	-0.0392749343	0.029173912599999997	0.025503293700000002	0.0685194833	0.0057378657	-0.0448415424	0.0318587581	-0.023203522799999998	0.008051365100000001	-0.042305940099999995	-0.010451173000000001	0.0136716174	-0.0236626559	0.062450673899999996	-0.045898916100000006	-0.0239439833	-0.0081715019	-0.038216281	0.0028794696	-0.020329838700000002	0.0604935759	0.0044396398	0.011881568899999998	0.0495260691	0.00945668	-0.0387985859	0.030484784900000002	-0.0077279293	-0.015042121299999999	0.0534272752	-0.034979043599999995	-0.0467575171	0.0378160024	-0.05941234	-0.0359002359	0.0700202387	0.0398820836	0.0147659676	0.0245510071	-0.0317825365	-0.011766663899999998	-0.0209878985	-0.0228608489	0.0668640292	-0.0137070251	-0.0588940253	0.0002100283	0.018711816200000002	0.0010121597	-0.0546384186	0.07659241209999999	0.015232336	0.0090461673	-0.0517192095	0.0678958945	0.0702115866	-0.0293914053	0.0182940972	0.0826060864	0.0812925556	0.0791187872	0.0761077842	0.0722914088	0.067710046	0.0624121757	0.05645386	-0.0110065	0.006722499999999999	4.5192006249999986e-05	0.00012114304224999998	0.0123683	0.0207418	0.00015297484488999998	0.00043022226723999984	-0.113923	-0.1665333	0.012978449929	0.02773334000889	-9.14355e-05	-0.00027798849999999996	8.360450660249998e-09	7.727760613224999e-08	-9.540820000000003e-06	-0.00044611682	1.990202170869124e-07	9.102724627240007e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
