csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	non_steady_state_outlier04	non_steady_state_outlier05	non_steady_state_outlier06	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
59574.125	n/a	3549076369.515625	n/a	41362.64453125	n/a	1710868362.6185455	n/a	39879.8125	n/a	n/a	1590399445.0351562	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.67164e-05	n/a	1.3480940289599999e-09	n/a	-5.3176e-05	n/a	2.827686976e-09	n/a	-0.035706800000000004	n/a	0.0012749755662400002	n/a	0.00134186	n/a	1.8005882596e-06	n/a	-0.000348226	n/a	n/a	1.2126134707599998e-07	0.000524947	n/a	n/a	2.75569352809e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59494.5234375	-79.6015625	3539598319.055237	6336.408752441406	41353.2421875	-9.40234375	1710090639.4180298	88.40406799316406	39883.00390625	3.19140625	10.185073852539062	1590654000.5859528	0.8166100000000001	14.328756	0.1209139204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.00316197	0.0031986864	9.9980542809e-06	1.023159468554496e-05	-0.00660662	-0.006553443999999999	4.36474278244e-05	4.2947628261136e-05	-0.013871	0.0218358	0.00019240464100000004	0.0004768021616400001	0.000652531	-0.0006893289999999999	4.2579670596100004e-07	4.75174470241e-07	0.000138347	0.000486573	2.3675328432899998e-07	1.9139892409000003e-08	-8.56708e-05	-0.0006106178	3.7285409767684004e-07	7.33948597264e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59420.6015625	-73.921875	3530807890.0493774	5464.443603515625	41372.53515625	19.29296875	1711686665.2551422	372.21864318847656	39843.48046875	-39.5234375	1562.1021118164062	1587502935.8636627	0.8449479999999999	14.825987	0.07444842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-0.00316197	0.0	9.9980542809e-06	0.0287694	0.03537602	0.00082767837636	0.0012514627910404	-0.00917196	0.004699040000000002	8.41248502416e-05	2.208097692160001e-05	0.000252321	-0.00040021	6.366588704099999e-08	1.601680441e-07	-0.0	-0.000138347	1.9139892409000003e-08	0.0	0.0	8.56708e-05	7.33948597264e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59393.85546875	-26.74609375	3527630067.4427648	715.3535308837891	41382.28125	9.74609375	1712493201.4541016	94.98634338378906	39850.4375	6.95703125	48.40028381347656	1588057368.9414062	0.918052	16.108716999999995	0.05845003624300001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.36243e-07	2.36243e-07	5.5810755049e-14	5.5810755049e-14	-0.00657751	-0.03534691	4.32636378001e-05	0.0012494040465481002	-0.0215019	-0.01232994	0.00046233170361	0.00015202742040360006	0.000252321	0.0	6.366588704099999e-08	0.0	-0.0	0.0	0.0	0.0	0.000215459	0.000215459	4.6422580681000014e-08	4.6422580681000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59421.23828125	27.3828125	3530883558.8770905	749.8184204101562	41389.546875	7.265625	1713094590.5178225	52.789306640625	39885.328125	34.890625	1217.355712890625	1590839399.638916	0.919389	16.132179	0.13650520204299998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-2.03558e-05	-2.0592043e-05	4.1435859364e-10	4.24032234913849e-10	-0.00661622	-3.870999999999996e-05	4.37743670884e-05	1.498464099999997e-09	0.0409404	0.06244230000000001	0.0016761163521600002	0.0038990408292900007	-0.000604464	-0.000856785	3.65376727296e-07	7.34080536225e-07	0.0004078280000000001	0.0004078280000000001	1.6632367758400007e-07	1.6632367758400007e-07	0.0	-0.000215459	4.6422580681000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59231.48046875	-189.7578125	3508368278.5199127	36008.02740478516	41397.671875	8.125	1713767236.670166	66.015625	39808.08203125	-77.24609375	5966.958999633789	1584683395.0067294	1.036663	18.189939000000006	0.08836542699999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-1.01988e-05	1.0157000000000001e-05	1.0401552144000001e-10	1.0316464899999998e-10	-0.00662878	-1.2560000000000003e-05	4.39407242884e-05	1.5775360000000003e-10	0.0337461	-0.0071943000000000016	0.00113879926521	5.175795249000001e-05	-0.00130779	-0.0007033260000000001	1.7103146841e-06	4.946674622760001e-07	5.27618e-05	-0.00035506620000000003	1.2607200638244002e-07	2.78380753924e-09	-0.000564576	-0.000564576	3.1874605977600004e-07	3.1874605977600004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59441.2890625	209.80859375	3533266845.411682	44019.64601135254	41428.46875	30.796875	1716318022.9697266	948.447509765625	39838.91796875	30.8359375	950.8550415039062	1587139384.9207914	1.142009	20.038418	0.07379322809999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.34793e-05	2.36781e-05	1.8169152849e-10	5.6065241961e-10	-0.00669012	-6.134e-05	4.47577056144e-05	3.7625956000000005e-09	0.0718745	0.038128399999999986	0.005165943750249999	0.0014537748865599994	-0.00163243	-0.00032463999999999995	2.6648277049e-06	1.0539112959999997e-07	0.000304558	0.00025179619999999995	6.340132633443997e-08	9.275557536399998e-08	-0.000429416	0.00013516	1.82682256e-08	1.84398101056e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59424.3046875	-16.984375	3531247987.5928345	288.468994140625	41552.0234375	123.5546875	1726570651.7505493	15265.760803222656	39621.30859375	-217.609375	47353.84008789063	1569848094.6811676	2.21215	38.815784	0.2764010007	0.0417991667	-0.0570315909	0.0198647444	-0.0109680996	0.0203497143	-0.049967166699999996	0.1082766648	-0.0695446425	0.1348735221	-0.08382687259999999	0.0486927683	-0.0496083378	-0.018965336	0.0058923216	-0.029084328700000002	0.0321743499	-0.0687017728	0.0324887367	-0.024708433300000002	0.0768198002	-0.0480666762	0.054177769699999996	-0.0699134551	-0.031071825600000002	0.0599547933	-0.0293447159	0.0469239168	-0.0006870912	0.0017675386	-0.0758635718	0.12914386	-0.024279839100000002	0.042273780999999996	-0.0373546138	0.0231600172	-0.0020689655	0.060192692400000004	-0.0094616452	-0.1350938212	0.0173284285	-0.040151811600000004	-0.0376393713	0.00739654	-0.0055474209	0.010861706399999999	-0.0236231858	0.0607389988	-0.1111844791	0.0097672334	0.0092591099	-0.048389118700000004	-0.0466885087	0.119700769	-0.10482643189999999	0.1303526284	-0.06527370860000001	0.039180533	-0.0091088985	0.0166593097	-0.0309351515	0.0101085894	-0.023531676600000002	0.0086524458	-0.0019763109	0.024500344500000003	-0.0829883571	0.0509503321	-0.0136448366	-0.008051363800000001	0.058806392	-0.0646891981	0.0804219408	-0.0595875043	0.0055733652	-0.0752524686	0.0393610214	-0.019229171899999998	0.038409496800000005	-0.0237887494	0.0737094391	-0.0691035527	0.13341459390000002	-0.0039855831	-0.030933366099999998	0.059960059800000014	0.0028006646000000002	0.051225183	-0.0479756585	0.0016718132000000001	-0.0896707206	0.08406497539999999	0.0840610905	0.0840546159	0.0840455517	0.0840338982	0.0840196558	0.08400282490000001	0.08398340609999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0203438	0.0203303207	0.00041387019844	0.0004133219397648484	-0.0440187	-0.037328579999999986	0.0019376459496899996	0.0013934228848163995	0.0307308	-0.041143699999999984	0.00094438206864	0.0016928040496899993	0.000463071	0.002095501	2.1443475104100002e-07	4.3911244410010006e-06	-0.000565846	-0.000870404	7.576031232159999e-07	3.2018169571599987e-07	0.00015664700000000002	0.0005860630000000001	3.434698399690001e-07	2.4538282609000005e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59342.25	-82.0546875	3521502635.0625	6732.971740722656	41451.30078125	-100.72265625	1718210336.4576569	10145.053482055664	39468.296875	-153.01171875	23412.5860748291	1557746458.2131348	1.413652	24.804829	0.5262720000000001	-0.0217161612	-0.0556722882	0.051728783099999995	-0.1124595768	0.030044076200000002	-0.1294520186	0.0591256066	-0.0663728333	0.0636659537	-0.046654830099999996	0.0482310937	-0.2105666691	-0.0060517375	0.0785700044	0.0467302731	-0.0361390715	-0.0097795635	-0.06620979490000001	0.1569747757	0.027602836800000002	0.0175157459	-0.0245635403	0.0418658809	-0.0193141992	-0.0995285601	-0.029134405699999998	-0.036257585499999995	-0.0672707493	-0.08674199279999999	-0.0223738501	0.1390496011	-0.048302074800000004	0.0703466879	0.0314272784	-0.037124982200000003	0.024219522	-0.0261793284	0.0033622253000000005	0.0076079882	-0.0418248479	0.0542733165	0.0401848064	0.0730990987	0.0159437971	0.1373146711	-0.0302567606	-0.0020388580999999998	-0.11177864	0.0337218504	-0.004219178400000001	0.106886983	-0.1243115241	0.0785470422	-0.09101790679999999	0.0553442512	-0.0420579815	0.0760118065	-0.208261195	-0.0685126469	-0.0240609631	-0.0487735993	-0.0612096684	-0.0805274963	-0.0491740085	-0.021246607400000003	0.0478292623	-0.0109505826	-0.09093500630000001	-0.0012417216	-0.06043751980000001	-0.0371547861	-0.0009067377	0.1091736784	0.11446750439999999	-0.0967909091	0.0124865213	0.0486879787	0.0448092816	-0.0580982854	0.0830349784	0.09394047130000001	-0.0133023054	0.010669271299999998	-0.0049832558	-0.0002732625	0.0132207673	0.045136719699999994	0.0650668449	0.0003639917	0.1520619397	0.0840546159	0.0840196558	0.0839613998	0.083879864	0.0837750711	0.08364705	0.0834958362	0.08332147179999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0561617	0.0358179	0.0031541365468899995	0.00128292196041	-0.116208	-0.0721893	0.013504299263999998	0.00521129503449	0.226835	0.1961042	0.051454117224999985	0.03845685725763999	-0.00246896	-0.002932031	6.0957634816e-06	8.596805784961e-06	-0.0020361	-0.0014702539999999998	2.161646824516e-06	4.14570321e-06	0.000197574	4.092699999999998e-05	1.6750193289999984e-09	3.9035485475999996e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59139.59375	-202.65625	3497491548.915039	41069.5556640625	41434.48828125	-16.8125	1716816819.1290436	282.66015625	39435.8359375	-32.4609375	1053.7124633789062	1555185156.0894165	1.117948	19.61622	0.16005493	-0.1392585625	-0.1126489827	0.008573909000000001	0.0102955862	0.049037189	-0.0944090574	0.0839480976	-0.0746377933	0.07467659809999999	0.0148276344	0.0564171503	-0.0748800687	-0.059435791200000004	0.10728296	0.1401473849	-0.0030968031	-0.0691861587	-0.0534376686	0.045424061200000004	0.061676972300000014	-0.0631276073	0.0493245948	-0.053628567	0.0334490365	-0.040783973599999995	-0.0864715207	0.0643686788	-0.053864620700000004	0.0157728785	-0.0315410735	0.1476214574	-0.048139323899999996	-0.0017826	0.0102279841	-0.055543308	-0.0001567497	0.0041548902000000006	0.0051855035999999995	-0.1088502007	0.0066402297	0.0374586434	0.0197905045	0.1620032029	-0.0014546678	-0.062197032699999995	-0.0179683749	0.0041294639	-0.0857783322	0.0346580717	0.009064651600000001	0.0058692463	-0.08497026349999999	0.09062590820000001	-0.095885939	0.0611005356	-0.0333202679	0.0736382981	-0.10967964919999999	-0.11947823689999999	-0.06568044099999999	-0.0319681688	-0.1394690939	0.0428929084	0.0187126189	-0.0289143031	-0.0859063268	-0.0011251052	-0.1004588077	-0.0129095972	0.0066508693999999995	-0.1173933024	0.0360758413	0.0020055064000000004	0.049794241100000004	-0.045427656600000005	0.0197262611	0.047116177	0.0155132583	0.0257618668	0.0101576298	-0.011553003999999999	0.0576647062	-0.0344238878	0.027518536899999998	0.0133981255	-0.014149691899999999	-0.0060171404	-0.005905533199999999	0.07947949809999999	-0.051165534900000004	0.0840338982	0.0839368069	0.0837750711	0.08354881530000001	0.0832582139	0.08290349059999999	0.0824849187	0.0820028204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05682130000000001	0.0006596000000000103	0.0032286601336900004	4.3507216000001344e-07	-0.0839651	0.032242899999999984	0.00705013801801	0.0010396046004099997	0.180075	-0.04675999999999997	0.032427005625000005	0.002186497599999997	-0.00140874	0.0010602200000000002	1.9845483876e-06	1.1240664484000003e-06	-0.00160572	0.00043038	1.852269444e-07	2.5783367184e-06	8.03254e-05	-0.0001172486	1.374723420196e-08	6.45216988516e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
