csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
48798.41796875	n/a	n/a	2381285596.252823	32318.189453125	n/a	n/a	1044465369.5280801	32056.927734375	n/a	n/a	1027646615.7669412	n/a	n/a	n/a	0.0554926733	0.0378920491	-0.001227176	0.028677649	-0.0012546651	-0.0117109891	0.077748703	-0.047783390499999995	0.030624025200000002	-0.0301876043	0.017255808799999998	-0.0199324356	0.0692584366	-0.0244319144	0.08567349490000001	-0.0297005359	0.10734551519999999	-0.08934392140000001	0.08465598	-0.0878125748	0.0983381407	-0.0220745133	0.066226794	-0.033234406699999997	0.1019339294	-0.0116434843	0.0497822306	-0.0209295359	0.0817846614	-0.11301565640000001	0.1030487964	-0.0075332961	-0.0127947325	0.1195975361	-0.019229486299999998	-0.0244765056	-0.0634538106	0.087411801	-0.0248913391	-0.011742788	0.0914596945	-0.029491549	0.040031879	-0.0336975832	0.0191045579	-0.064884208	0.0111365331	-0.0847932083	0.0008054838999999999	-0.0032268121000000004	0.0335639587	-0.0028143498999999997	0.0349161421	-0.0842552536	0.0161599814	-0.0040211809999999995	0.0140988055	-0.0006748756	0.043113693200000004	-0.0194668879	0.015701187	-0.009864148599999999	0.0684995774	0.0349371084	-0.0247740773	0.1607410061	-0.048992649900000004	0.0809235496	-0.0692546165	0.0507327379	-0.0334563932	0.0466616049	-0.05534140269999999	0.0200970985	-0.0484481298	0.1404843666	-0.0764511019	0.029331031400000002	-0.0446183691	0.0078353435	0.0376561936	0.0428562343	-0.1230335653	-0.0728556573	0.048787888099999996	-0.115210257	0.0084264285	-0.0399197837	0.0183068004	-0.0003132225	0.0830442616	0.083040607	0.083034516	0.0830259889	0.0830150259	0.0830016274	0.0829857937	0.08296752519999999	-0.007944579999999998	n/a	6.311635137639996e-05	n/a	0.00305053	n/a	9.3057332809e-06	n/a	-0.0361695	n/a	n/a	0.00130823273025	1.0587899999999999e-22	n/a	1.1210362640999998e-44	n/a	-0.0007760529999999999	n/a	6.022582588089997e-07	n/a	-0.00110373	n/a	n/a	1.2182199129e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48594.76171875	-203.65625	41475.8681640625	2361450866.5020905	32307.95703125	-10.232421875	104.70245742797852	1043804087.5330963	32032.0078125	-24.919921875	621.0025062561035	1026049524.5000609	1.217934	21.929102	0.1084249573	0.0551454447	0.0081382922	-0.0897512125	-0.023305306499999998	-0.0020687084	-0.06885810839999999	-0.0014528689999999999	-0.0491585499	0.0667205565	-0.041792599300000004	0.006841133100000001	0.0127653276	-0.1009306849	0.06714889480000001	0.0410122181	-0.0142475173	0.026707334500000002	-0.0345859913	-0.0502631642	-0.0731476724	0.054298734	-0.0210258556	-0.06815918110000001	-0.0764088267	0.0767495256	0.029324302400000002	0.015781172	-0.0126333253	-0.0184326794	-0.0943956012	0.0277886854	0.0605422845	-0.0182213521	-0.053088120999999995	-0.0261607658	-0.0044198894	-0.0193505722	0.0732239109	-0.1149982591	-0.1715971882	0.047259076500000004	-0.009275654599999999	0.031305657599999995	-0.0309742602	0.0003060487	-0.006435432	0.08224675969999999	0.0412795169	0.077948614	-0.0312259059	0.0245492752	-0.0018029065	0.0768401387	-0.0010814778	0.0175827673	-0.0168558662	-0.0761074305	0.0128598126	0.0284859363	0.0281181802	0.0573098788	-0.001308489	0.0415356204	-0.0627610602	-0.0615221064	0.0894907624	-0.008912007900000001	0.14231443119999998	-0.0316580496	0.0397996794	0.062494413099999986	-0.0278788618	0.0056772509	-0.1602352553	0.013354281200000002	0.044040450099999996	-0.0325742941	0.0466936032	0.07224447120000001	0.0620669976	0.0014551564000000001	0.022860924300000002	-0.08492344119999999	0.0265253275	0.0568503579	0.0062961081	-0.0061669141	-0.1162879875	0.049909083099999994	0.015301140800000003	0.083034516	0.0830016274	0.08294682269999999	0.0828701163	0.0827715286	0.0826510855	0.0825088188	0.0823447662	-7.319269999999998e-05	0.007871387299999998	5.357171333289998e-09	6.195873802660125e-05	0.028841	0.025790470000000003	0.0008318032810000003	0.0006651483428209001	-0.06775340000000002	-0.03158390000000002	0.000997542739210001	0.004590523211560003	2.1175799999999998e-22	1.0587899999999999e-22	4.484145056399999e-44	1.1210362640999998e-44	-0.00129092	-0.0005148670000000002	1.6664744464000004e-06	2.650880276890002e-07	-0.000755013	0.00034871699999999996	1.21603546089e-07	5.700446301690001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48614.36328125	19.6015625	384.2212524414063	2363356317.2413483	32292.115234375	-15.841796875	250.96252822875977	1042780706.310154	32002.71875	-29.2890625	857.8491821289062	1024174007.3916016	1.139345	20.514105	0.06534850591000001	0.0486000764	0.0527587475	-0.0023309449	0.05831153820000001	-0.0017286692999999998	-0.063068624	-0.014593668999999997	-0.0213365786	-0.0354025958	0.082386561	-0.0966495866	0.0429858508	-0.0547422713	0.0371531339	0.0290102594	0.0820698959	0.012081369599999999	0.0052788443	-0.1153714401	-0.0383976081	0.022919806299999998	-0.0329584778	0.0644525698	0.05302893559999999	-0.0328562469	-0.0035358226000000007	0.1416422893	0.0088150544	0.0068612689	-0.0253052236	0.1116817918	-0.0853863887	0.0048421011	-0.007608639	0.0560231327	-0.0676055571	-0.12000596779999999	0.0331835605	-0.0129811959	-0.1491592535	0.0012589936	0.0351644446	0.0695333237	0.0029266868	0.025349393799999998	-0.041271883100000004	-0.0376479035	0.086195745	-0.048833366399999995	-0.0626619502	0.0035570065000000007	-0.0018171776	0.0631264318	0.0154112639	0.0212072075	-0.055408221900000006	-0.0210222579	0.0158188135	0.14807102689999999	0.0318579582	0.0753108099	-0.031301582	-0.044636265599999995	-0.043917373499999995	-0.0127277747	-0.0384451556	0.0678150797	0.032199440499999996	-0.0294697127	0.0397249832	0.0658990467	0.1243125487	0.0426347061	0.0888057878	0.09046206949999999	0.0195245441	-0.0403743287	-0.0534604205	0.0003673752	-0.027470125800000002	0.0382997292	-0.0080138987	-0.011432203200000001	0.0278289214	0.0100537897	-0.07358246610000001	0.0014300237	-0.0856586842	0.1125561079	0.07189460339999999	0.0830150259	0.08292368650000001	0.0827715286	0.0825586637	0.08228524799999999	0.0819514821	0.0815576107	0.0811039227	4.46321e-06	7.765590999999997e-05	1.9920243504099997e-11	6.030440357928098e-09	0.0225451	-0.006295900000000004	0.0005082815340099999	3.9638356810000046e-05	-0.0649677	0.002785700000000016	7.760124490000089e-06	0.00422080204329	-0.000274191	-0.000274191	7.518070448099997e-08	7.518070448099997e-08	-0.000492456	0.0007984640000000001	2.42512911936e-07	6.375447592960002e-07	-0.000806143	-5.113000000000003e-05	2.6142769000000033e-09	6.498665364490001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48681.84765625	67.484375	4554.140869140625	2369922291.2263336	32272.0234375	-20.091796875	403.68030166625977	1041483496.7505492	31967.298828125	-35.419921875	1254.5708656311035	1021908194.366642	1.151151	20.726664000000003	0.08030607641000001	0.0505563484	0.038704216	0.025569303999999998	0.0027527175	-0.0005475693	-0.0504174072	-0.0403330545	-0.0170902055	0.0487512964	0.0107346503	-0.0280367094	-0.06798987349999999	0.012026594199999999	0.0964877909	0.035035518	0.0229656589	-0.0788778563	-0.029876685	-0.0186151344	-0.10242382800000001	0.0075311079	-0.06991093799999999	-0.014404088899999999	-0.011676555600000001	-0.0010754727	0.0447631942	0.0641166311	0.026879008500000003	0.0595764282	-0.1022095546	0.12212966119999999	0.0067169422	0.0140713555	-0.0180740241	-0.0278989417	-0.059968143200000004	-0.0672057552	0.0072465172	0.008030397600000001	-0.0031723622	0.0050822454	-0.0355699858	-0.011868230300000001	0.0041667867	0.026939779	-0.0333629533	-0.0043642595	-0.070952517	-0.0272098821	-0.0062983126	0.021698270699999998	-0.0018428579000000001	0.046427913700000004	0.0379413896	0.0048418637	-0.0438799304	-0.0894795768	-0.0537476788	0.0364289142	0.0020491684	0.0156011503	-0.0489446346	0.0572333324	-0.0853622043	0.0145103301	0.034165948599999996	-0.0832164103	0.0455078536	-0.0018995021	0.0381419209	0.1097369994	0.063040496	-0.043045625700000006	-0.0262889529	-0.030229260299999998	0.040387450400000004	-0.0706103642	-0.012780264199999999	-0.0269358622	-0.0095140665	0.0681402085	-0.0002435247	0.0069195433	-0.010443221899999999	-0.0651803596	-0.0454808857	-0.0161686468	-0.0266651976	-0.0135026477	0.0095907991	0.0829857937	0.0828068209	0.0825088188	0.0820922158	0.0815576107	0.0809057719	0.0801376364	0.0792543084	-4.70632e-05	-5.1526409999999996e-05	2.2149447942400003e-09	2.6549709274881004e-09	0.0473142	0.0247691	0.0022386335216399997	0.0006135083148100001	-0.0516795	0.013288200000000007	0.0001765762592400002	0.00267077072025	0.0	0.000274191	0.0	7.518070448099997e-08	-0.00106221	-0.0005697540000000001	1.1282900841000002e-06	3.2461962051600014e-07	-0.000806143	0.0	0.0	6.498665364490001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48848.51953125	166.671875	27779.513916015625	2386177860.3949127	32273.576171875	1.552734375	2.4109840393066406	1041583718.9218178	32011.322265625	44.0234375	1938.0630493164065	1024724753.1936989	1.193221	21.48414	0.07192586120000001	0.0872229573	0.0007750347999999999	-0.0606676842	-0.03980219	-0.0031752841999999996	-0.019601178799999997	-0.0441893404	-0.0139536012	0.1200945225	0.015257591200000004	-0.024089285800000002	-0.0041947681	-0.0240967117	0.055865605199999994	0.0337997798	0.074072107	0.0103983006	0.085677129	0.0013651699	0.00047258699999999995	-0.1311380859	-0.0948416866	0.047809806399999995	-0.0593370932	-0.0077715504000000005	0.0057621603	0.0473154768	-0.0448627584	0.0775884917	0.059185565499999995	0.0008297339	0.040772526	0.0502385996	0.0065451949	0.066384658	0.0307013429	-0.028141723799999997	-0.0580694102	0.008722848299999999	-0.0502405713	0.0472924477	-0.0962715807	-0.0082348868	-0.0372382975	0.019232199	-0.041849383399999995	0.0582430172	-0.0411256459	0.0652088859	-0.0210939773	-0.0255089009	-0.0028585239000000003	0.022320826600000003	0.0500702187	0.0082424151	-0.0958888935	-0.1047655465	0.0199875258	0.0072399611	-0.0670149505	0.0740469275	-0.08057023719999999	-0.041020412	0.05957560980000001	-0.008682788299999999	-0.0665940019	-0.101735424	-0.0009105802000000001	-0.1093950604	0.0121732727	0.0676307675	0.0028898679	0.025557029900000004	0.0572123345	-0.0114278637	-0.0460871121	0.0270528863	0.07109594150000001	0.035438475899999995	0.018640871200000002	0.044047389900000004	0.0652152854	0.0056548279	-0.043890811200000004	-0.0305744556	-0.0371044317	-0.0818082611	-0.0433401788	-0.0560703498	0.0408158329	0.08294682269999999	0.0826510855	0.082158971	0.0814716484	0.0805907508	0.07951837120000001	0.0782570576	0.07680980679999999	1.7947999999999998e-05	6.50112e-05	3.2213070399999994e-10	4.226456125440001e-09	0.0473436	2.939999999999887e-05	0.00224141646096	8.643599999999337e-10	-0.060846400000000016	-0.009166900000000013	8.403205561000023e-05	0.0037022843929600006	-0.000377044	-0.000377044	1.42162177936e-07	1.42162177936e-07	-0.000264835	0.0007973750000000001	7.0137577225e-08	6.358068906250002e-07	-0.000727271	7.887200000000001e-05	6.220792384000002e-09	5.289231074410001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48734.83203125	-113.6875	12924.84765625	2375083853.114151	32278.48828125	4.912109375	24.12881851196289	1041900805.7227936	32017.45703125	6.134765625	37.63534927368164	1025117554.7479401	1.139242	20.512247	0.126859093	0.0630222903	-0.0115925174	-0.0769475144	0.0914622759	-0.0036505273	-0.00313969	-0.04910484	-0.0407465989	0.0891921091	-0.0100725868	-0.11633125710000004	-0.007099105600000002	0.0154400093	0.0542692367	0.0159588944	-0.0081475589	-0.0251101391	-0.0095954251	-0.0583700086	0.0088958723	0.018334817399999998	0.0652320602	-0.0167260698	-0.0552738038	0.1222175507	-0.0724040692	0.022459844500000003	0.0806304875	-0.0277796514	0.0251461402	0.0468949974	-0.0738657804	0.0836714368	-0.0709667912	-0.0041333645	0.0199172889	0.13248305970000002	0.0198746433	0.19188668039999998	-0.0167046872	-0.0642135906	0.0850736057	0.082723055	-0.0652724706	-0.0288910352	-0.0635748131	-0.0441310293	-0.0224146207	0.029879286600000002	-0.0748717774	0.0431069691	-0.002221061	0.014268635900000003	0.0472417767	0.027155514	-0.0488487448	-0.15738994	-0.0032266698	0.09681838570000001	0.029217125899999998	-0.0746435976	-0.0180363699	0.014257642	-0.0020727641	0.0069751567	0.049674253099999996	-0.0173204208	-0.005633932800000001	0.0375298891	-0.0684526957	-0.0048141839	-0.041981892300000004	0.0720954167	-0.0608321345	0.09943471640000001	-0.021301276600000002	-0.006067979499999999	0.0156054153	-0.0197062421	0.0385221505	-0.2244930032	-0.12193883130000001	0.1358097666	0.1283685114	0.06574156469999999	0.0906025533	-0.021641564500000002	0.0275679014	-0.05764720070000001	0.0174094761	0.0828981175	0.0824565533	0.0817223544	0.08069812650000001	0.0793875044	0.0777951396	0.0759266832	0.0737887663	-0.00816319	-0.008181138000000001	6.663767097610002e-05	6.693101897504402e-05	0.066868	0.0195244	0.004471329424	0.00038120219535999985	0.00226573	0.06311213	0.003983140953136901	5.1335324329e-06	-9.20105e-05	0.00028503350000000003	8.465932110249998e-09	8.124409612225003e-08	-0.000621758	-0.00035692300000000004	3.86583010564e-07	1.2739402792900006e-07	-0.000806143	-7.887200000000001e-05	6.220792384000002e-09	6.498665364490001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48807.73828125	72.90625	5315.3212890625	2382195316.1309967	32308.189453125	29.701171875	882.159610748291	1043819105.7390176	32012.15625	-5.30078125	28.09828186035156	1024778147.7744141	1.156891	20.830015	0.147245315	0.08281288839999999	0.0411155986	0.0323007337	-0.0156193675	-0.0022004505	-0.0392011502	0.015825763200000002	-0.0277642756	0.0704916054	0.0491163021	0.005866640500000001	0.013802205500000001	0.0184531908	0.057884212699999986	0.0460705136	0.0815798494	0.0735646893	-0.035929567	0.054280774000000004	-0.0700101729	-0.0481929774	-0.0730623982	-0.0053252264	-0.022478961000000002	-0.0017615537	-0.0943674515	-0.0196043921	0.0627857746	-0.0012367571	0.1049831942	-0.044798453700000004	0.0796600047	0.041338383199999995	0.0255535619	-0.0326504716	0.028614315499999998	-0.0027869784000000004	-0.10321618279999999	0.029254753199999997	0.055373252000000005	0.020593621	0.021980463500000002	-0.0817316842	-0.0028100084000000003	0.06570429309999999	-0.0471421199	0.0425722716	-0.0826833923	-0.024165008199999997	-0.06115495150000001	0.039672941600000004	-0.0041909781	0.0400326813	-0.0111124555	0.0078202925	-0.0768395227	-0.042010245999999994	0.070861677	0.0447347061	-0.032097086000000004	0.0356806301	-0.0034001493	-0.053298375	-0.024018427000000002	0.011257012700000001	0.0328401788	-0.08048913740000001	-0.0341551762	-0.0630549594	0.0249337304	-0.0938719075	-0.0487753449	0.0786574516	-0.0004479061	-0.0947720184	-0.0595240525	0.0796213309	0.0194588913	-0.0900007811	-0.027871746699999998	0.011765306599999999	0.0050096887	0.057534133	-0.004851714	0.06706288690000001	0.0938741441	-0.0058166405	-0.0306949258	0.0114739888	-0.0725347828	0.0828396838	0.08222331570000001	0.0811994303	0.0797731022	0.0779514008	0.07574335459999999	0.07315990730000001	0.0702138631	-0.0250859	-0.01692271	0.0006293023788100001	0.0002863781137441	0.0473753	-0.019492699999999998	0.0022444190500900004	0.0003799653532899998	-0.046092900000000006	-0.048358630000000014	0.0023385570954769005	0.0021245554304100004	-0.0009313800000000002	-0.0008393695000000002	8.674687044000003e-07	7.045411575302505e-07	-0.000211702	0.000410056	4.4817736804e-08	1.68145923136e-07	-0.000806143	0.0	0.0	6.498665364490001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48672.12890625	-135.609375	18389.902587890625	2368976132.2666173	32287.126953125	-21.0625	443.62890625	1042458566.8872107	31943.36328125	-68.79296875	4732.4725494384775	1020378457.7179108	1.175966	21.173473	0.1095114	0.029586746	-0.0343865642	-0.057708185	-0.0335948688	-0.0032276615000000003	0.0045234888	0.0072451148	-0.0466006944	0.021271248399999998	0.0267766564	-0.0007303703	-0.0035958177	-0.0885521433	0.0158594681	0.0448435032	0.0812806507	0.039122262000000005	-0.0161115554	0.1020597381	-0.06814060450000001	-0.0065231766000000005	0.031204402599999997	-0.0014837942000000002	-0.1069608158	-0.045749984900000006	-0.0029043529999999997	-0.0248332206	-0.0188077688	-0.013838618200000001	-0.0513055163	-0.024999833500000002	-0.0198395112	-0.033508755	-0.0105318272	-0.0892795258	0.0408018384	0.0339088589	-0.13647486	0.0115548457	-0.0242290665	-0.0492883298	0.0566072519	-0.1083692845	-0.041648619500000005	-0.010017304	-0.0216477344	0.062993171	0.0388560933	0.038189441	0.011406055200000001	-0.023304035600000002	-0.0036453843	0.0043957331	-0.0150467011	0.0361378144	-0.0351708076	0.0282892149	0.0127068357	0.0543812443	-0.0089783665	0.10375984349999999	-0.0095425022	-0.052374211600000005	-0.0195213861	-0.0014634075	0.1523032754	-0.0673093211	-0.0013658729999999999	0.0250036451	-0.0731096871	-0.0474456406	-0.0358044072	-0.0183980698	-0.0166371019	0.0079904873	-0.09041501730000001	0.0109668607	-0.0160749467	-0.0194270867	-0.059006816399999995	0.0819116924	0.0354963332	0.0803668369	0.08983357939999999	-0.0005397907	0.030962676600000006	0.0002033482	-0.0440416664	0.012421701499999998	-0.0689824851	0.0827715286	0.0819514821	0.0805907508	0.0786983123	0.0762866522	0.0733716817	0.0699726326	0.0661119306	-0.030083	-0.0049970999999999965	0.000904986889	2.497100840999997e-05	0.0740423	0.026667000000000003	0.005482262189290001	0.0007111288890000001	0.00219075	0.04828365	0.0023313108573225004	4.7993855625e-06	-0.0009313800000000002	0.0	8.674687044000003e-07	0.0	-0.000419798	-0.00020809600000000006	1.7623036080400004e-07	4.330394521600001e-08	-0.00118932	-0.000383177	1.4682461332899998e-07	1.4144820624e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48507.92578125	-164.203125	26962.666259765625	2353018863.5992584	32239.767578125	-47.359375	2242.910400390625	1039402613.4915199	31906.203125	-37.16015625	1380.877212524414	1018005797.8537598	1.048434	18.87723	0.08424633	-0.0113555742	-0.0182117265	-0.003557798	0.062061258200000004	-0.0024894685	0.0030269038	-0.0233058242	0.0166794813	-0.0315596383	0.0860607075	-0.09398877039999999	0.0086248001	-0.0576237227	-0.0267580292	-0.0270545472	0.06891698240000001	-0.0226226635	-0.07600706480000001	0.0089916496	0.0125686775	0.0361681873	-0.029540155499999998	-0.032599032400000005	0.0118508074	0.1005467934	0.0059399414	-0.027365780899999997	-0.014303171699999999	-0.0829182063	0.031856360099999995	0.0236086282	-0.017598293799999998	-0.0334619754	0.0848925781	-0.0632623301	0.0324504174	0.0179588648	-0.0354521108	0.0741983353	0.019163801100000002	-0.0161997813	0.10930118359999999	-0.021816537200000003	0.0023701298999999998	0.0044349197	-0.0012280714	-0.0576648859	0.0804660613	-0.0178391647	-0.0545668346	0.0011057219	-0.0017895403	-0.011328151699999999	0.0229614933	-0.0107217976	-0.0600303878	0.027896138100000002	-0.025930278199999997	0.07534492940000001	0.059134298099999996	0.0517279916	0.07330828589999999	-0.033882004900000005	-0.0503498183	0.09692377869999999	-0.0110010527	0.07365252309999999	0.047255106799999995	-0.0279496511	-0.044516520700000006	-0.0870329759	-0.0563167792	0.0421474136	-0.0040067538	-0.0257289937	-0.0080654825	0.0460350125	-0.0518832303	-0.0965230247	-0.056922729299999995	0.0565379249	-0.0749286585	0.0092752407	0.0329504004	0.046265202000000005	0.0899934215	0.021992328199999998	0.047867456100000004	0.0130663354	0.0062595339	0.08269365969999999	0.0816411802	0.0798969589	0.0774757746	0.0743981418	0.0706901371	0.06638317839999999	0.061513758200000004	-0.035195099999999986	-0.0051120999999999936	0.0012386950640099995	2.6133566409999946e-05	0.07243539999999997	-0.0016069000000000359	0.0052468871731599954	2.582127610000116e-06	-0.0321316	-0.034322349999999995	0.0011780237095224994	0.0010324397185599997	-0.00101747	-8.608999999999971e-05	1.0352452008999995e-06	7.411488099999951e-09	-1.28854e-05	0.0004069126	1.6603353315999998e-10	1.6557786403876005e-07	-0.0008182229999999998	0.00037109700000000025	1.3771298340900018e-07	6.694888777289996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48565.3359375	57.41015625	3295.926040649414	2358591854.722229	32239.896484375	0.12890625	0.0166168212890625	1039410925.3232156	31896.53125	-9.671875	93.545166015625	1017388705.7822266	1.128292	20.315092	0.07048637	-0.0161714941	0.018089879	0.0338837607	0.0401145817	-0.0006844736999999999	0.0116198655	-0.0489531925	0.024883145699999998	-0.0098265238	0.0809825552	-0.08312708490000001	0.0285373653	-0.0167411984	0.0046023483000000006	0.1142459101	0.08144036240000001	0.1241281818	0.0532204466	0.0267075876	-0.15690272019999998	-0.14269410800000001	0.20216975	-0.0012790462	0.14492503699999998	-0.1139653191	-0.1437283135	-0.011982068899999998	-0.09642172060000001	0.1239998563	-0.010191501700000001	-0.1867972198	0.1001776554	0.058791478	-0.0103293788	0.024174614599999998	-0.0340682148	0.0394833394	0.0084083071	0.000230958	0.1695566376	0.0230733514	0.0400352119	-0.0150164557	0.014428111100000003	0.0081294217	-0.018913596100000003	-0.0515852168	-0.012574640900000001	-0.0431324353	0.003399235	0.009338961	-0.0011917523	-0.0142872354	0.0656355317	-0.007826735	-0.0727010815	0.0448088401	0.0659881122	0.1542908865	-0.008361360600000001	0.0341053806	0.0464643075	-0.1256094502	-0.053158587400000006	-0.1790341556	0.055482207900000004	0.0076509938	-0.2850158583	0.0191317319	0.1585069224	-0.0761974605	-0.030898568900000006	-0.1020975524	-0.0075088587	0.0510612807	-0.1143131834	-0.0408765836	0.0002821561	0.0083613479	0.0331010954	0.015177806399999999	0.0804143464	0.0769967622	-0.1244042702	-0.0838772372	0.060510481399999996	-0.049819305700000004	0.154561411	0.0063098339	-0.0437125643	0.0826060864	0.0812925556	0.0791187872	0.0761077842	0.0722914088	0.067710046	0.0624121757	0.05645386	-0.0345772	0.0006178999999999907	0.0011955827598399999	3.818004099999885e-07	0.0498156	-0.022619799999999968	0.0024815940033600004	0.0005116553520399987	-0.0278676	0.004263999999999997	1.818169599999997e-05	0.00077660312976	-0.00147843	-0.0004609600000000001	2.1857552649e-06	2.1248412160000005e-07	0.00017382099999999995	0.0001867064	3.0213740040999986e-08	3.485927980095999e-08	-0.00103025	-0.00021202700000000018	4.495544872900007e-08	1.0614150625e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
