csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35
30603.591796875	n/a	936579830.8697547	n/a	22019.23828125	n/a	484846854.4864655	n/a	21016.62109375	n/a	441698362.1982575	n/a	n/a	n/a	n/a	-0.016846608500000002	-0.0017704016	-0.0458860216	0.0960240217	-0.1556224462	0.0548356718	-0.013234071799999999	0.049435234	-0.11266531960000001	0.030420767999999997	-0.0532717496	0.0969170248	-0.0982620497	0.1407927702	-0.050942055800000004	0.12716305320000001	-0.0587614368	0.034234131699999996	-0.0399086944	0.0356713094	-0.0360205817	0.0019961209	-0.10125050210000001	0.0921723634	0.006738941899999999	-0.0788039608	0.005570685400000001	-0.12955341410000001	-0.0473383389	-0.019749153999999998	0.12222830650000001	-0.059460628200000004	0.1489991896	-0.0486859575	0.0564087666	-0.055733420199999995	-0.1509587794	0.0690354192	-0.0231100286	0.017639907	-0.1167296808	0.0363111459	-0.0819152992	0.1797371784	-0.1264834285	0.0399171247	-0.009893515	0.1121166457	-0.0039976127	0.0263450949	-0.0607705666	0.051985417699999995	-0.0615707917	0.07525309	-0.12060340859999999	0.0102731561	-0.0866756804	0.0509839993	-0.0554810037	0.0102133616	-0.0681351764	0.0207765404	-0.024652629199999998	0.056294919000000006	-0.0848467686	0.1047707609	0.0830442616	0.083040607	0.083034516	0.0830259889	0.0830150259	0.0830016274	0.0829857937	0.08296752519999999	-0.0203715	n/a	n/a	0.00041499801225	-7.286879999999997e-05	n/a	5.309862013439996e-09	n/a	-0.0196678	n/a	n/a	0.00038682235684	0.0	n/a	n/a	0.0	0.000209836	n/a	4.4031146895999994e-08	n/a	-0.0008476610000000001	n/a	n/a	7.185291709210002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30486.6796875	-116.912109375	929437638.3682252	13668.441318511963	22002.796875	-16.44140625	484123070.32250977	270.319839477539	21001.84765625	-14.7734375	441077604.9763336	218.25445556640625	0.792226	15.358242	0.10905716879999997	-0.0240659534	0.0036585433000000003	-0.0389492763	0.0885131862	-0.1492154335	0.0235215833	0.0213699965	0.057329278	-0.1116425991	0.1009950632	-0.043353656500000004	0.0932913672	-0.0690758776	0.1028499695	-0.0437355234	0.0843783432	-0.10893744710000001	0.00499604	-0.0591044983	-0.05763111200000001	-0.0554630712	0.0444363179	-0.0326085627	-0.0021143405	0.060098932800000004	-0.0546280175	-0.0095193094	-0.0121468499	-0.0411772471	-0.0290215663	0.0793179838	-0.0865949712	0.1475452341	-0.1239644992	0.0584687126	-0.0373653484	-0.1445376258	0.0331737017	-0.0595746956	-0.0462400247	-0.1160507302	0.0457833388	-0.1064045466	0.1526269643	-0.0993480725	0.0378105024	-0.0289546238	0.05592366730000002	0.0009967866	0.0088961202	-0.0637293495	0.024575972	-0.07214722280000001	-0.0822420599	-0.0272520342	0.0585665712	-0.0766666125	-0.0335383116	-0.08610234119999999	0.010432676	0.0115609309	-0.0233934948	0.0546412206	0.040484549700000004	-0.0850864158	0.005467903499999999	0.083034516	0.0830016274	0.08294682269999999	0.0828701163	0.0827715286	0.0826510855	0.0825088188	0.0823447662	-0.0266825	-0.006310999999999997	3.982872099999997e-05	0.0007119558062499999	0.045200800000000006	0.045273668800000014	0.0020431123206400004	0.002049705086612094	-0.0496711	-0.030003300000000007	0.0009001980108900002	0.0024672181752100003	-0.000242884	-0.000242884	5.8992637456000006e-08	5.8992637456000006e-08	0.000261531	5.1694999999999985e-05	6.839846396099996e-08	2.6723730249999984e-09	-0.000592856	0.0002548050000000001	6.492558802500004e-08	3.5147823673600003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30607.525390625	120.845703125	936820610.5377539	14603.683963775637	22010.44921875	7.65234375	484459874.8111725	58.55836486816406	21067.55859375	65.7109375	443842025.1010895	4317.927307128906	0.896984	17.389097	0.095732555	0.0276610587	0.032847604700000005	-0.0172991857	0.1176901267	-0.1407867414	-0.0200596585	0.0115382974	0.0333345677	-0.0792663475	0.06577371280000001	-0.044046243	0.1285555454	-0.0872041616	0.1447820962	-0.0098704726	0.0375794634	-0.0767703387	-0.028509110299999998	0.0161151926	0.010158048000000001	-0.0076109023	-0.0053831571	0.0703851046	-0.0052623665	-0.029400083599999998	-0.0007529758	-0.0154566076	0.11777160369999999	-0.022943874700000002	0.0344252913	0.0949347428	-0.0614858625	0.1616669632	-0.1055262253	0.0817145417	-0.051431603799999996	-0.138068399	-0.010078478100000001	-0.0485325012	-0.0041671802	-0.09029105960000001	0.0005973988999999999	-0.0838037853	0.12569635869999998	-0.1319588663	0.09640062630000001	-0.0146464478	0.0356635583	-0.0334110793	-0.013443801100000001	0.0283306912	-0.0262133292	0.0306400092	-0.0853633366	0.1212407386	0.007053964100000002	0.0700666019	0.0518603749	0.0053052979	-0.066044114	-0.0143805608	-0.001859481	0.0094045098	-0.05068976769999999	-0.009209488100000001	-0.1058243881	0.0830150259	0.08292368650000001	0.0827715286	0.0825586637	0.08228524799999999	0.0819514821	0.0815576107	0.0811039227	-0.017891	0.008791499999999997	7.729047224999997e-05	0.00032008788100000004	0.0192041	-0.025996700000000008	0.00036879745681	0.0006758284108900004	-0.033891500000000005	0.015779599999999998	0.00024899577615999994	0.0011486337722500005	-2.94799e-05	0.00021340410000000005	4.554130989681001e-08	8.690645040100001e-10	-0.000167107	-0.000428638	2.7924749449000002e-08	1.83730535044e-07	-0.0008541089999999999	-0.0002612529999999999	6.825313000899995e-08	7.295021838809999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30648.94921875	41.423828125	939358088.2135162	1715.933536529541	22036.990234375	26.541015625	485628938.5899392	704.4255104064941	21109.9921875	42.43359375	445631770.15631104	1800.609878540039	0.842708	16.336879999999994	0.09005120499999998	0.040077609900000005	0.052217581299999996	0.0231426354	0.1372125358	-0.1428226971	0.0209135141	-0.0170255073	0.0102033179	-0.0867884645	0.10475718880000001	-0.052810810199999995	0.1107582977	-0.09692502720000001	0.09144685699999999	-0.0108833231	0.1494592093	-0.049536394000000004	-0.0365859356	0.016644511	-0.015697157	0.0072330713	-0.0158108829	-0.0007631311	0.015387013	0.0422855864	-0.0804029402	0.0102916535	0.0088763143	-0.0039360787	0.0461588511	0.0817403585	-0.07916474700000001	0.17408016920000002	-0.0762635516	0.1443417243	-0.0551603329	-0.1416920763	0.0336834765	-0.024309736499999998	-0.0536680057	-0.0822650961	0.0080581558	-0.0637329722	0.1624385815	-0.1210112052	0.045020455300000005	0.0470879274	0.1035819255	0.023194851699999998	0.053101716900000005	0.019386329	0.11642895810000001	-0.0438731974	0.0141939782	0.0117157257	0.036633404	0.0157018321	-0.007332315600000002	-0.007499154799999999	-0.0015756676999999998	0.052159320499999995	0.0350468678	-0.0079210363	-0.008205042099999999	-0.012541812099999999	0.0604988872	0.0829857937	0.0828068209	0.0825088188	0.0820922158	0.0815576107	0.0809057719	0.0801376364	0.0792543084	-0.0252924	-0.007401399999999998	5.478072195999998e-05	0.00063970549776	0.06960119999999999	0.05039709999999999	0.004844327041439998	0.0025398676884099986	-0.0193347	0.014556800000000003	0.0002119004262400001	0.00037383062408999997	-0.00014957	-0.0001200901	1.4421632118009997e-08	2.23711849e-08	-0.000343062	-0.000175955	1.17691535844e-07	3.0960162025e-08	-0.0007962359999999998	5.787300000000017e-05	3.3492841290000195e-09	6.339917676959996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30593.18359375	-55.765625	935942882.4008943	3109.804931640625	22025.251953125	-11.73828125	485111723.5986366	137.78724670410156	21078.470703125	-31.521484375	444301927.1824989	993.6039772033693	0.924269	17.918053	0.06224080000000001	0.044442109400000006	-0.0633893431	0.0284332669	0.07654101740000001	-0.1251630397	-0.014523818400000001	0.0009136022	0.0626584537	-0.0653687791	0.1160158159	-0.0934781915	0.11757397	-0.0874285111	0.0770819095	-0.0024851189	0.0774495682	0.0021861062	-0.0338115383	0.046598793799999996	0.08504547470000001	0.0196255913	-0.0450436392	0.0577855175	-0.0222533192	0.016992653700000002	0.0129344959	-0.0066272239000000005	0.0033522413	-0.0818912638	0.049167208	0.060643487300000014	-0.0609079393	0.11344497029999999	-0.0638069191	0.1553685757	-0.0929493119	-0.1271697087	-0.0069569220999999995	-0.0626243849	-0.0544508692	-0.068325926	0.0324330095	-0.0525494801	0.165071549	-0.1024884277	0.0388971512	0.0413743858	0.061937307000000004	-0.054198259400000004	0.0391903681	0.08391764130000001	0.036897074700000004	0.0358135329	-0.0037339454	0.0489595229	0.0085156018	-0.0309491259	-0.0080294452	0.0593587959	-0.0305218523	-0.009915639	0.0355930545	-0.0149254874	0.008699662	0.0832727028	0.0073467146	0.08294682269999999	0.0826510855	0.082158971	0.0814716484	0.0805907508	0.07951837120000001	0.0782570576	0.07680980679999999	-0.0219998	0.0032926	1.0841214759999997e-05	0.00048399120004000005	0.0860163	0.016415100000000016	0.0073988038656899995	0.00026945550801000054	-0.0286134	-0.0092787	8.609427369000002e-05	0.00081872665956	-0.000351596	-0.000202026	4.0814504676e-08	1.2361974721600002e-07	-0.000159117	0.000183945	2.5318219689000004e-08	3.3835763024999985e-08	-0.000517119	0.00027911699999999973	7.790629968899986e-08	2.6741206016100004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30520.986328125	-72.197265625	931530606.4415932	5212.445163726808	22037.802734375	12.55078125	485664749.35922617	157.52210998535156	21056.9609375	-21.509765625	443395603.9234009	462.6700172424317	0.8696939999999999	16.860032999999998	0.13082866	-0.0038896474	-0.05171849269999999	0.0198483533	0.0494214192	-0.1217388382	-0.0295379102	0.016012713	0.061227311	-0.0252272452	0.06599931469999999	-0.0923823596	0.1115884381	-0.08783376820000001	0.1068498382	-0.0061441404	0.09910073	-0.0140559146	-0.0355327609	-0.016637044099999998	0.0750336758	0.062372692800000004	0.0048443604999999995	-0.012909843	-0.0070437593000000015	0.0050299882	0.0453891853	0.050708181	0.1151922525	-0.0655708904	0.0086007576	0.0779606447	-0.0457908992	0.102425241	-0.0431904442	0.12777783880000002	-0.1166095529	-0.1204985526	-0.0256610687	-0.0562768542	-0.0141981923	-0.024450391499999998	0.043831461399999994	-0.0632150842	0.1593419671	-0.1202407299	0.0706844214	0.0015538955	0.032190248	-0.0828482708	0.0265630559	0.038368331	0.0113142659	0.0103792742	-0.016265636200000003	0.0300156131	-0.1007765374	0.0465945916	-0.0154221033	0.1010830607	0.0549482533	0.039649779100000004	0.027696483199999997	-0.021964517000000003	-0.025915292599999997	0.0779240376	-0.048620474299999994	0.0828981175	0.0824565533	0.0817223544	0.08069812650000001	0.0793875044	0.0777951396	0.0759266832	0.0737887663	-0.0221546	-0.00015480000000000008	2.3963040000000024e-08	0.00049082630116	0.059637	-0.0263793	0.003556571769	0.00069586746849	0.0190666	0.04768	0.0022733823999999997	0.00036353523556	1.91252e-05	0.00037072120000000003	1.3743420812943995e-07	3.6577327504000005e-10	-0.000697389	-0.000538272	4.863514173209999e-07	2.89736745984e-07	-0.0007404169999999999	-0.0002232979999999999	4.9861996803999967e-08	5.482173338889999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30447.501953125	-73.484375	927050375.1855508	5399.953369140625	22007.330078125	-30.47265625	484322577.1675453	928.5827789306641	20998.3359375	-58.625	440930112.144104	3436.890625	0.893352	17.318672	0.07264993000000003	-0.0246682744	-0.0492886842	-0.050578973799999996	-0.0134819665	-0.12412854710000001	-0.0079972017	0.0372533087	0.1018840234	-0.0531732462	0.0918851115	-0.069676393	0.1066146884	-0.0755328652	0.0821621077	-0.0174050816	0.046883605300000006	-0.0100819751	0.021216643599999998	-0.07068015429999999	0.0571655475	-0.0041745296	0.0007783079	-0.0199814676	-0.06631687780000001	0.0026595329	0.023157955600000002	0.0340000372	0.0962859825	-0.09189462289999999	-0.0105506385	0.0713062218	-0.0732071395	0.0756251964	-0.09698831710000001	0.0382500722	-0.1304925143	-0.1198451703	-0.007568703299999998	-0.0876511428	-0.0352365717	-0.06124941530000001	0.0464469983	-0.0979192295	0.1340583283	-0.0946878589	0.0484081374	-0.0111341123	-0.0035108254999999997	-0.0370622403	0.06651908690000001	-0.0094322222	-0.0277579995	0.0005982622	-0.004967942899999999	0.0388185822	-0.014997463999999999	0.0561836284	-0.0584691217	0.09201444859999999	0.10470765300000001	0.015824726	-0.0392875011	-0.0125257396	-0.0523222625	0.0112679794	-0.057820507800000004	0.0828396838	0.08222331570000001	0.0811994303	0.0797731022	0.0779514008	0.07574335459999999	0.07315990730000001	0.0702138631	-0.0168787	0.005275899999999999	2.7835120809999998e-05	0.00028489051369000003	0.07115139999999999	0.011514399999999987	0.005062521721959997	0.0001325814073599997	-0.00194377	-0.02101037	0.0004414356475369	3.7782418129e-06	-0.000209082	-0.0002282072	5.2078526131840004e-08	4.3715282724000004e-08	-0.000942869	-0.00024548	8.890019511609999e-07	6.026043039999998e-08	-0.000517119	0.0002232979999999999	4.9861996803999967e-08	2.6741206016100004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30432.7265625	-14.775390625	926150846.0278932	218.3121681213379	22126.240234375	118.91015625	489570506.9092751	14139.625259399414	20892.88671875	-105.44921875	436512715.44252014	11119.537734985352	3.002369	58.204464	0.24726029	-0.05962997480000001	-0.0074383389	0.011611193	-0.0534867779	-0.0825007892	-0.050600259	0.0269847644	-0.0303622214	0.0743777935	-0.0711239007	0.045653751799999996	-0.1172170532	0.104116856	-0.0874813402	0.0719128189	-0.08196343519999999	0.133717906	-0.0607649034	-0.0060870165	-0.04806162730000002	0.0698906324	0.07583273459999999	0.0490956862	-0.1229311698	-0.0215156783	0.0518469812	0.0018017126999999998	-0.11665337880000001	0.0361362554	-0.0799165142	0.029177672400000007	0.051746660199999996	-0.0075751599	0.067922522	-0.0507932989	-0.031531732	-0.08584498939999999	-0.0555034392	0.015303928999999999	0.0276171667	0.0885933612	-0.0102558302	0.0851253627	-0.1465551642	0.1277343695	-0.0337216856	0.0160096347	-0.1522900551	-0.0051956509	-0.0207013331	-0.0795005137	-0.0447309653	0.06171548950000001	-0.0979711915	-0.0266681501	-0.0422414889	-0.058367895499999996	-0.0250315893	0.028410600299999998	-0.057126457699999994	0.088352074	0.1003822802	-0.1371861775	-0.16374487210000002	0.0068358674	0.0704688755	0.0827715286	0.0819514821	0.0805907508	0.0786983123	0.0762866522	0.0733716817	0.0699726326	0.0661119306	-0.00668398	0.01019472	0.00010393231587840002	4.46755886404e-05	0.0232197	-0.0479317	0.0005391544680899999	0.002297447864889999	0.106667	0.10861077	0.0117962993599929	0.011377848889000005	-0.0006698660000000001	-0.0004607840000000001	2.1232189465600012e-07	4.4872045795600006e-07	-0.000415673	0.000527196	1.7278404292900002e-07	2.7793562241599997e-07	0.000105363	0.0006224819999999999	3.87483840324e-07	1.1101361768999998e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30360.376953125	-72.349609375	921752488.7358435	5234.465976715088	22103.955078125	-22.28515625	488584830.095768	496.62818908691406	20826.87109375	-66.015625	433758559.5556793	4358.062744140625	1.035775	20.079721	0.06736763	-0.0664775512	0.014505579	-0.021747513599999997	0.006443481	-0.07195109849999999	-0.0545007077	0.0387727938	-0.0387808748	0.019705952199999998	-0.0163660575	-0.0071705788	-0.06756436610000001	0.091631357	-0.1378335706	0.0586467311	-0.1360021726	0.0177971364	-0.0666675685	-0.039689416899999996	-0.0571087052	0.0543209479	0.032701440400000004	0.0196706878	-0.12774901560000002	0.0278872833	0.0666283657	0.0091032518	0.021936170499999998	0.043440026	-0.0486146263	-0.009871653900000001	-0.026373213399999998	-0.0438422874	-0.0837023179	-0.0327819617	0.011270361999999999	-0.0814132161	-0.0589855369	-0.0128720476	0.012554826399999998	0.0368725485	0.0093302058	0.0709156849	-0.1060836983	0.1138550966	-0.0513985973	0.0083603358	-0.166215583	-0.026740875299999998	0.0006627461999999999	-0.0233828159	-0.0650918037	0.027527854900000003	-0.1098732834	-0.0093992744	0.0257797872	-0.042346511399999995	-0.035996423900000005	0.0345544931	0.017699357199999998	0.043582481900000004	-0.03567454	-0.027096405299999998	-0.0907770577	0.0163388154	-0.0129963905	0.08269365969999999	0.0816411802	0.0798969589	0.0774757746	0.0743981418	0.0706901371	0.06638317839999999	0.061513758200000004	0.00015795	0.00684193	4.68120061249e-05	2.49482025e-08	0.045476800000000005	0.022257100000000002	0.0020681393382400003	0.0004953785004100002	0.103925	-0.0027420000000000088	7.518564000000046e-06	0.010800405625	-0.0008282409999999999	-0.00015837499999999974	2.5082640624999928e-08	6.859831540809997e-07	-0.000712388	-0.000296715	5.07496662544e-07	8.803979122499998e-08	0.000360805	0.00025544200000000004	6.525061536400003e-08	1.30180248025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30543.34375	182.966796875	932895847.4306641	33476.84875869752	22131.478515625	27.5234375	489802341.28757095	757.5396118164062	20896.01953125	69.1484375	436643632.2503815	4781.506408691406	0.917953	17.795597	0.127682653	-0.001610155	0.0187367106	0.0145277706	-0.0134773198	0.0842512234	-0.0007089807	-0.0084303244	-0.030162169500000002	0.0128008406	-0.0442925846	0.046561547300000006	-0.0338506013	0.066441699	-0.0892969003	0.033114142400000005	-0.057906506600000004	-0.0031687599	-0.026889905	0.0029074451000000003	0.0058238242	-0.0005823528	-0.019430578100000002	0.044783845	-0.0387474783	0.0075852026	0.0388523219	0.0532299601	-0.0089506878	0.0337059463	-0.005503136600000001	-0.0829926513	0.0351662752	-0.0755336345	-0.0121191071	-0.030089305400000002	0.052914399699999996	0.0783199445	-0.0049285498	0.039024498	0.020652880800000002	0.017807425800000002	-0.024349666000000002	0.014491579199999997	-0.08816475859999999	0.0820601036	-0.051998578499999996	0.026369280800000002	-0.0694690585	0.022279429	0.0146903304	0.0096311097	-0.0073420672	0.018361207	-0.0257186766	0.0004508528	0.0232383858	0.0241978704	0.006908760799999999	-0.1197942939	0.0229140606	-0.0510433907	-0.1299553939	-0.011858405700000001	0.0320220883	0.0158389364	-0.055059578600000006	0.0826060864	0.0812925556	0.0791187872	0.0761077842	0.0722914088	0.067710046	0.0624121757	0.05645386	0.00013828200000000002	-1.966799999999997e-05	3.8683022399999904e-10	1.9121911524000004e-08	0.046173800000000015	0.0006970000000000032	0.0021320198064400013	4.858090000000046e-07	-0.000186385	-0.104111385	0.010839180486618223	3.4739368225000005e-08	-0.00111828	-0.00029003900000000013	8.412262152100005e-08	1.2505501583999998e-06	-0.000671516	4.087199999999996e-05	4.50933738256e-07	1.6705203839999964e-09	0.000234624	-0.000126181	1.5921644761e-08	5.504842137600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
