csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31
43494.45703125	n/a	n/a	1891767792.4432528	30816.353515625	n/a	n/a	949647643.9999733	30622.40625	n/a	937731764.5400393	n/a	n/a	n/a	n/a	0.019240758400000002	-0.0176249543	0.027103671699999998	-0.0719891332	-0.0212918761	0.0079679183	-0.0268164409	0.01225505	-0.005156967199999999	0.059653712699999986	-0.0178207456	0.0100227267	-0.10199013369999999	0.0078518638	-0.0465837796	0.0241426408	-0.0107684934	0.1083939786	-0.031706973	0.01443657	-0.0493002021	0.0243074977	-0.06495351070000001	0.0412689898	0.0029060962	-0.058088825999999996	0.0721183926	-0.0097627558	0.09327514949999999	-0.017986554199999998	0.1818530065	-0.024980328	0.0137145099	-0.0101650924	0.0848780274	-0.0356941754	0.0034254982	-0.0212222964	0.0152576671	-0.0294004066	0.0088522552	-0.0158790011	0.0494497946	-0.0102990698	0.0837300554	-0.021763559	0.0080236751	-0.023902408700000002	0.0057526138000000004	-0.0685620057	0.11029868150000001	-0.0157793045	0.0064474308	-0.057282747099999996	0.08537188820000001	-0.0300135002	0.0832584244	0.0440572923	-0.1340951522	0.0647023289	-0.1060146748	0.0298263283	-0.0517392617	0.0102268176	-0.09263809349999999	0.0648332965	0.0830442616	0.083040607	0.083034516	0.0830259889	0.0830150259	0.0830016274	0.0829857937	0.08296752519999999	-0.0178174	n/a	0.00031745974276	n/a	0.0530224	n/a	0.002811374901760001	n/a	0.0433978	n/a	0.00188336904484	n/a	-0.00124931	n/a	n/a	1.5607754761e-06	0.000768804	n/a	5.91059590416e-07	n/a	-0.000476225	n/a	2.26790250625e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43546.33203125	51.875	2691.015625	1896283033.3758695	30833.30078125	16.947265625	287.20981216430664	950692437.067032	30640.580078125	18.173828125	938845147.5239906	330.288028717041	1.137542	24.260654	0.06063220000000001	0.0338732503	0.0340580143	0.0490962609	0.014856659599999999	-0.0224352037	-0.0062127476000000004	-0.0094337998	0.011264663400000001	-0.0028211284	-0.0027331591	0.0375723941	-0.0474282679	-0.060815275099999996	-0.08381711530000001	0.0251886144	0.042694212999999995	0.0188703341	0.0430908282	-0.047899674	0.039660379700000005	0.0063594877	-0.036256419500000005	-0.0517745066	0.0505846317	-0.0054096543	-0.023844691499999997	0.16044184179999998	0.0040629628	-0.0003642425	0.0083690526	0.048672611799999994	-0.0133899484	-0.023456846200000003	0.0814360946	-0.0117096515	0.043060595099999995	-0.0150797936	-0.0193934142	-0.0033215714000000003	-0.0109335402	0.0221644514	0.0089530987	0.0202890582	0.0280628739	0.0668116602	-0.0576710546	-0.011755112199999999	-0.0406494212	-0.0338906794	-0.0817900451	-0.0351468794	0.0439743416	0.0375602971	-0.0109938144	0.0143750576	-0.0051728174	0.040420367799999996	0.1152315283	-0.046024847	0.1199843352	-0.0461869554	0.09733326980000001	0.0062806185	0.0296192029	-0.021712469300000002	0.0630650965	0.083034516	0.0830016274	0.08294682269999999	0.0828701163	0.0827715286	0.0826510855	0.0825088188	0.0823447662	-0.017812	5.399999999999156e-06	0.00031726734400000007	2.915999999999088e-11	0.0589109	0.005888499999999998	0.00347049413881	3.467443224999997e-05	0.0673627	0.0239649	0.00453773335129	0.0005743164320099999	-0.0008706509999999997	0.00037865900000000027	1.4338263828100018e-07	7.580331638009996e-07	0.000531995	-0.00023680900000000004	2.8301868002499994e-07	5.6078502481000016e-08	-0.000476225	0.0	2.26790250625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43558.4296875	12.09765625	146.35328674316406	1897336796.8408813	30813.294921875	-20.005859375	400.2344093322754	949459143.9424477	30623.77734375	-16.802734375	937815738.7995758	282.33188247680664	1.12253	23.940483	0.06947099999999999	0.0036266999	0.0824557968	-0.0555923114	0.048091914900000005	-0.0195118755	0.0016213253	-0.0021829414	0.0036950986999999998	-0.033639307	0.0252438579	-0.0058317753000000005	0.032362682000000004	0.0024114089999999998	-0.1031380703	-0.0328339784	0.0181693632	-0.0106875797	0.042520323	-0.0418247641	0.038591444	-0.05966673	0.0090400127	-0.0168380606	-0.0026987535999999997	-0.086468959	-0.0318760619	0.1169442024	0.0620221621	-0.0401328647	-0.0844707715	0.1035044354	-0.0098947542	0.05278830809999999	-0.0152923953	-0.07413306230000001	0.0434632049	-0.0033540692	-0.0209082612	0.0014107343	-0.0048376708	0.002776513	0.0007879972	0.0442046057	-0.0094417841	0.0579569643	-0.017507173100000002	-0.04549491519999999	-0.06049888110000001	-0.0021506168	-0.0081474522	0.0039244075	0.005095375300000001	0.049238797599999995	-0.0458297521	0.0189219329	0.0442204537	0.08534288050000001	0.10843328039999996	-0.0339772935	0.0963563344	-0.0683776935	0.09977622720000001	0.0124622983	-0.028586998199999998	0.0369343811	-0.031762654	0.0830150259	0.08292368650000001	0.0827715286	0.0825586637	0.08228524799999999	0.0819514821	0.0815576107	0.0811039227	-0.029369	-0.011556999999999998	0.0008625381609999999	0.00013356424899999995	0.07143330000000002	0.012522400000000015	0.005102716348890003	0.00015681050176000042	0.0585559	-0.008806800000000005	0.0034287934248099987	7.755972624000006e-05	-0.000427054	0.00044359699999999973	1.9677829840899977e-07	1.82375118916e-07	0.000431857	-0.000100138	1.8650046844899995e-07	1.0027619044e-08	-0.000288264	0.000187961	8.309613369600001e-08	3.5329337520999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43321.40234375	-237.02734375	56181.96168518066	1876743901.029068	30816.4765625	3.181640625	10.12283706665039	949655227.7271117	30577.908203125	-45.869140625	935008470.0787393	2103.9780616760254	1.324842	28.255251	0.06013915000000001	0.0424232009	-0.026029946600000003	0.015574063899999999	-0.0736983679	-0.0202082149	-0.0179035508	0.0070218146	-0.0066324592	-0.011349813700000001	0.0740574852	0.0317452393	0.0308787169	-0.050984301399999994	0.045459236900000005	-0.0041046152	0.0348764251	0.022158862	0.03655396	0.0087535277	-0.0286575381	-0.0278572597	-0.0155615689	0.0545115465	-0.0165642878	-9.994950000000001e-05	-0.0850046592	0.0635757589	0.035297516800000005	0.030374525	0.0345933418	0.1033957956	-0.046794909	-0.0120482133	-0.035228362	0.08010961009999999	-0.027485188799999997	0.0082229603	-0.0193195419	-0.0151481569	0.0076622012	0.0012416172999999999	0.0184950722	0.07236966339999999	0.0083374474	0.03470462	0.0263034883	-0.0631532774	0.022207633799999998	-0.009789328199999999	-0.011114957	0.045278484199999997	-0.0033854983000000003	-0.060781483	-0.0058657662	-0.0472856679	0.048783559000000004	-0.022238213599999997	0.0388008512	-0.0577577671	0.06591759330000001	0.0212522846	0.0306677242	-0.026919931299999998	0.0358646615	-0.1014370233	0.0017091221	0.0829857937	0.0828068209	0.0825088188	0.0820922158	0.0815576107	0.0809057719	0.0801376364	0.0792543084	-0.0240657	0.005303299999999997	0.0005791579164900003	2.812499088999997e-05	0.0541188	-0.017314500000000014	0.00292884451344	0.00029979191025000064	0.07202069999999999	0.0134648	0.005186981228489999	0.00018130083904	-0.0007428979999999998	-0.0003158439999999997	9.975743233599984e-08	5.518974384039998e-07	0.000587602	0.00015574500000000005	3.45276110404e-07	2.4256505025000016e-08	-0.000278722	9.541999999999969e-06	7.768595328400001e-08	9.104976399999945e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43539.66015625	218.2578125	47636.472717285156	1895702006.5217443	30815.390625	-1.0859375	1.17926025390625	949588299.3713381	30674.275390625	96.3671875	940911170.7399024	9286.634826660156	1.18005	25.167233	0.07607894999999998	0.0290266775	0.011252622299999999	0.059439443700000004	0.0264067038	-0.015550361499999997	-0.0196337527	-0.0047917548999999995	-0.0028292151	0.0235469585	-0.0033667823999999997	0.0200555928	-0.0712105825	-0.0206561191	-0.024538756000000002	0.030343045899999997	0.024304000299999996	0.0223560239	-0.0071152546	-0.053192189699999996	0.029681553399999998	0.0344707527	-0.036281509100000005	-0.0277487049	0.0131203698	-0.0306915883	-0.014314446000000003	0.1050287768	-0.0041506303	-0.0314419421	-0.0723265846	0.0434749647	-0.0028436906	-0.0433083212	0.0717601583	-0.0101031011	0.0247174459	0.009030009	-0.0139419828	-0.018435566100000002	-0.0063089179000000006	0.0045310627000000004	-0.0061005156	0.0068629513	0.0115019363	0.002851315	-0.0387572244	0.008504701199999999	0.0249308582	-0.060677365	-0.0758166517	-0.032716748999999996	0.030814402799999998	0.0133012131	0.0307720962	-0.0250581446	-0.0028889295000000003	0.0154670544	0.0691835999	-0.0233446762	0.0612030987	-0.0361803329	0.0157685495	-0.0500968812	-0.0359745016	-0.0101915377	0.029878606800000002	0.08294682269999999	0.0826510855	0.082158971	0.0814716484	0.0805907508	0.07951837120000001	0.0782570576	0.07680980679999999	-0.016938400000000003	0.0071273	0.00028690939456000014	5.0798405290000003e-05	0.0443674	-0.0097514	0.0019684661827599997	9.508980195999999e-05	0.113577	0.0415563	0.012899734929	0.0017269260696900007	-0.000502408	0.00024048999999999975	5.783544009999988e-08	2.5241379846399997e-07	0.000587602	0.0	3.45276110404e-07	0.0	-0.000391111	-0.00011238899999999996	1.5296781432099998e-07	1.263128732099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43402.5546875	-137.10546875	18797.90956115723	1883781753.4014282	30821.576171875	6.185546875	38.260990142822266	949969557.7186928	30680.07421875	5.798828125	941266954.0680084	33.626407623291016	1.172607	25.008484	0.106574415	-0.0022001667999999998	-0.0134612339	-0.1028300793	0.064640205	-0.011780450500000001	-0.023075564399999998	0.0042346148	0.014106710900000001	-0.017177318799999997	-0.0066009047	0.04167842	0.0318780882	0.0258293694	-0.0479931708	-0.0361180661	-0.0059007077000000005	-0.037934996299999996	-0.0118774002	-0.0441331099	0.0032678564	0.0164126258	0.044396406	0.0567098324	0.0300801402	-0.0451872333	0.0136799249	0.0080152733	-0.0322626514	-0.0211340251	-0.10161796109999999	0.0322472379	0.0038373068	0.0065444774	-0.08638991630000001	-0.0875772622	0.0298788661	0.0063818041	-0.0122307959	-0.026362191099999998	-0.0041773018	0.013220796100000001	0.012753336799999999	0.015884388500000002	0.0422253749	0.0182541662	-0.0025823671	0.0048826936	-0.011434276399999999	-0.0117439917	0.016457278	4.6315699999999994e-05	0.0235139847	0.049405428	0.0280465974	0.0236646865	0.0434922512	0.0056431129	0.011992798899999999	-0.0494505263	0.021654191	0.0157703623	-0.0511509988	-0.0597609681	0.026854420099999998	-0.0192970808	0.061861622699999994	0.0828981175	0.0824565533	0.0817223544	0.08069812650000001	0.0793875044	0.0777951396	0.0759266832	0.0737887663	-0.0213174	-0.0043789999999999975	0.00045443154276	1.917564099999998e-05	0.06919589999999999	0.02482849999999999	0.004788072576809999	0.0006164544122499994	0.0804816	-0.033095400000000004	0.0064772879385600005	0.0010953055011599998	-0.0009010550000000002	-0.00039864700000000013	1.5891943060900022e-07	8.119001130250005e-07	0.000453814	-0.00013378799999999995	2.0594714659600003e-07	1.7899228943999992e-08	-3.81157e-05	0.0003529953	1.45280658649e-09	1.2460568182208998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43231.91796875	-170.63671875	29116.8897857666	1868998731.256729	30800.7421875	-20.833984375	434.0549049377442	948685719.3008424	30661.43359375	-18.640625	940123510.023941	347.472900390625	1.272397	27.136744	0.07529468499999999	0.0413504503	-0.056571773600000014	0.0182117578	-0.0826543526	-0.010949647	-0.0146579329	-0.0003158709	-0.009257499	0.0366464507	0.059715960199999994	0.0159610702	-0.0250628529	-0.0785010257	0.0686716019	-0.032547898799999996	0.0074623419	0.0353320451	0.028359069100000002	0.0029827294	-0.0155664835	-0.0411731058	0.0039548269	0.0206853503	-0.0151190988	-0.022245219	-0.0461541649	0.0594167975	-0.017402386399999997	0.0321080344	-0.0280948473	0.0450830315	-0.047111953899999996	-0.0294225299	-0.029788257599999996	0.0859400145	-0.039157996800000004	-0.0043492984999999994	-0.0100340147	-0.006090455	0.0007378117	-0.0065861287	-0.022028940299999997	0.0435566941	0.0285148711	0.020165606399999998	-0.0278507745	0.028076199399999998	0.040073883399999996	0.0006118734	-0.06974893089999999	0.060836901299999996	0.0101986708	-0.0592644377	0.0007290641999999999	-0.0123781528	0.040248411	0.0435605802	0.0426276957	-0.0815557803	0.0540064579	-0.0042670035	-0.0494277761	-0.0682464242	0.010018253100000001	0.13659419039999998	0.0630894845	0.0828396838	0.08222331570000001	0.0811994303	0.0797731022	0.0779514008	0.07574335459999999	0.07315990730000001	0.0702138631	-0.0128966	0.008420799999999999	0.00016632229156000002	7.090987263999998e-05	0.08181569999999999	0.012619799999999999	0.006693808766489999	0.00015925935204000002	0.080433	-4.859999999999587e-05	0.006469467489000001	2.3619599999995984e-09	-0.000438197	0.0004628580000000002	2.1423752816400021e-07	1.9201661080899998e-07	0.000102013	-0.0003518010000000001	1.0406652168999995e-08	1.2376394360100005e-07	0.000231335	0.0002694507	5.3515882225e-08	7.260367973049001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43593.5703125	361.65234375	130792.41773986815	1900399372.5908813	30848.06640625	47.32421875	2239.581680297852	951603201.0044098	30709.935546875	48.501953125	943100141.2932168	2352.439456939697	1.255078	26.767372	0.08510545000000001	0.0047598367	0.027495241299999997	0.0550799584	0.011467650800000001	-0.0176293956	0.0049282287	0.0112882052	0.013070596399999999	0.005317676899999999	-0.0042462056	0.0222151042	-0.06644405	0.0007234322	-0.0627426823	0.0287453794	0.0014380444	-0.0029717709	-0.028245429199999998	-0.0107255656	0.0494041775	0.0300749831	0.0569478456	0.0162458178	-0.0092234953	-0.0190132945	-0.0385788865	0.0179314861	0.0193297371	0.046120764	0.0341682048	-0.041345960099999995	0.0127479233	-0.012403136200000001	0.0703709033	-0.020517529099999997	0.028138367400000003	-0.0045715760999999995	-0.0176003929	0.0005646628	0.011816331000000001	0.0241138091	0.0031249268	0.0235366854	0.0094973176	-0.006886850600000001	-0.0426336093	0.014681371399999999	-0.0147164678	-0.024160727599999998	-0.020201286000000002	-0.0791588313	-0.0315275416	0.051939038099999994	0.0283701079	0.040767052799999995	0.0477033655	0.0130434959	0.029490648199999997	-0.022839663700000002	-0.0356384086	0.0220008529	-0.0289881274	-0.029228944399999998	0.0213499631	0.0857525135	-0.0853276139	0.0827715286	0.0819514821	0.0805907508	0.0786983123	0.0762866522	0.0733716817	0.0699726326	0.0661119306	-0.0301395	-0.0172429	0.00090838946025	0.00029731760040999994	0.06922619999999999	-0.012589500000000005	0.004792266766439997	0.00015849551025000008	0.101971	0.021537999999999998	0.010398084841	0.0004638854440000001	-0.00029182	0.000146377	2.1426226129e-08	8.51589124e-08	0.00048859	0.000386577	2.387201881e-07	1.4944177692900006e-07	0.000373082	0.00014174699999999996	1.3919017872399996e-07	2.009221200899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43494.73046875	-98.83984375	9769.314712524414	1891791578.5492094	30856.259765625	8.193359375	67.13113784790039	952108766.7237283	30676.90625	-33.029296875	941072577.0712893	1090.9344520568848	1.195601	25.498884	0.04633849999999999	-0.025049605899999997	-0.0818081442	-0.0808558985	0.0068948635	-0.0156014695	-0.0202968163	0.0091078311	0.0558544423	-0.024142644799999998	0.0266596019	0.026102051400000003	0.0546055104	0.040747433900000005	-0.006762708	-0.0512190284	0.0112696572	-0.0142480119	0.0011397661	0.007431659599999999	0.0322189212	0.013458453300000001	0.046453468	0.0621910015	0.0018466532	0.023295819	0.0300512498	0.0126196078	-0.0338759604	0.0351582433	-0.0699829614	-0.0539919051	0.0139032664	0.0050245278	-0.1045371714	-0.027409490499999998	0.0177141772	-0.0139037677	-0.0150841635	-0.021256397599999997	-0.0043325925	0.0544975908	0.0132186693	0.027173426	0.0071642937	0.0090321549	0.009146239399999999	-0.0350946527	0.006351484	0.0283075771	0.021910284199999998	0.0333506221	-0.0280201056	0.0345212562	0.0058154425	0.0242714684	0.0749075621	-0.0152768975	-0.06708151400000001	-0.0848167894	-0.030956308	0.0193125126	-0.027568177000000003	-0.036497900800000004	0.0180838922	-0.036848395299999996	0.010411740899999999	0.08269365969999999	0.0816411802	0.0798969589	0.0774757746	0.0743981418	0.0706901371	0.06638317839999999	0.061513758200000004	-0.0301342	5.299999999999749e-06	0.0009080700096399999	2.8089999999997347e-11	0.06917369999999999	-5.2499999999996994e-05	0.004785000771689999	2.7562499999996843e-09	0.120849	0.018877999999999992	0.014604480800999999	0.0003563788839999997	-0.0007768929999999999	-0.00048507299999999993	2.3529581532899991e-07	6.035627334489997e-07	0.00048859	0.0	2.387201881e-07	0.0	0.000436063	6.29810000000001e-05	1.9015093996900004e-07	3.966606361000012e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43531.953125	37.22265625	1385.526138305664	1895030942.8771973	30869.384765625	13.125	172.265625	952918915.8082008	30687.4140625	10.5078125	941717381.8433226	110.41412353515624	1.232016	26.275532	0.08488585	0.0083877877	-0.0573103649	0.038152732599999996	-0.0304849086	-0.010307479	-0.0256827992	0.008778505	0.0401894711	0.029984225099999998	0.031641937200000005	0.028372507400000007	-0.0392689986	-0.0341262267	0.0532537204	0.0490884912	0.0077282929	-0.0063237859	-0.0022012432	0.0543168838	0.02963962	0.032970448	-0.0871341725	0.042957626900000004	0.0100797171	0.0172594874	0.0954013898	-0.025905055299999997	0.0164299023	-0.054824518600000004	0.0248482973	-0.0224569809	-0.0023932915	-0.055288691200000004	0.003413718	0.0611185422	-0.0067528452000000004	-0.012947704499999999	-0.0097778328	-0.0216331022	0.0003375047	0.0507957808	-0.0076526066	0.0163040997	0.013658826	0.0007628824	0.025375525099999997	0.042406863899999994	0.022410625	-0.0013827534	-0.043776055300000005	-0.022336105499999998	-0.041465514700000004	-0.0320994764	0.040659284	-0.0861010694	0.0058959224	-0.0777018281	-0.0585175379	0.067509292	0.0127046762	0.011316441100000001	0.00038626050000000004	-0.0068044866	-0.0015126737	-0.02982157	-0.0010702166000000001	0.0826060864	0.0812925556	0.0791187872	0.0761077842	0.0722914088	0.067710046	0.0624121757	0.05645386	-0.0301092	2.500000000000072e-05	0.0009065639246400001	6.250000000000358e-10	0.0692247	5.100000000000937e-05	0.00479205909009	2.601000000000956e-09	0.157164	0.036315	0.024700522896	0.001318779225	-0.000380417	0.00039647599999999983	1.571932185759999e-07	1.4471709388899994e-07	0.000149999	-0.000338591	2.2499700001e-08	1.14643865281e-07	0.000201233	-0.00023483000000000005	4.0494720289e-08	5.5145128900000025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
