name	volume	thickness	area	meancurv
Left-bankssts	3032.0	2.714	1205.0	0.10800000000000001
Left-caudalanteriorcingulate	1531.0	3.088	509.0	0.11699999999999999
Left-caudalmiddlefrontal	5943.0	2.594	2033.0	0.11800000000000001
Left-cuneus	2730.0	1.7169999999999999	1569.0	0.134
Left-entorhinal	1514.0	3.487	308.0	0.086
Left-fusiform	10030.0	2.7739999999999996	3293.0	0.127
Left-inferiorparietal	13247.0	2.747	4356.0	0.131
Left-inferiortemporal	11405.0	2.8280000000000003	3455.0	0.13
Left-isthmuscingulate	2321.0	3.009	767.0	0.12
Left-lateraloccipital	12333.0	1.9769999999999999	6019.0	0.136
Left-lateralorbitofrontal	7623.0	2.793	2468.0	0.145
Left-lingual	6395.0	2.019	3238.0	0.149
Left-medialorbitofrontal	4593.0	2.605	1633.0	0.126
Left-middletemporal	11761.0	2.99	3214.0	0.128
Left-parahippocampal	1750.0	2.5869999999999997	575.0	0.064
Left-paracentral	3253.0	2.363	1323.0	0.10400000000000001
Left-parsopercularis	4693.0	2.6260000000000003	1670.0	0.106
Left-parsorbitalis	2342.0	2.8819999999999997	604.0	0.146
Left-parstriangularis	4807.0	2.609	1600.0	0.125
Left-pericalcarine	1736.0	1.444	1435.0	0.14300000000000002
Left-postcentral	9464.0	2.085	4159.0	0.111
Left-posteriorcingulate	2865.0	2.838	965.0	0.13
Left-precentral	13089.0	2.641	4574.0	0.106
Left-precuneus	10835.0	2.6660000000000004	3949.0	0.126
Left-rostralanteriorcingulate	2818.0	3.03	800.0	0.128
Left-rostralmiddlefrontal	14933.0	2.444	5423.0	0.134
Left-superiorfrontal	23261.0	2.9210000000000003	6998.0	0.124
Left-superiorparietal	14699.0	2.2319999999999998	6007.0	0.122
Left-superiortemporal	12513.0	2.801	3926.0	0.107
Left-supramarginal	11386.0	2.648	3908.0	0.127
Left-frontalpole	1121.0	2.9739999999999998	281.0	0.138
Left-temporalpole	2055.0	3.9939999999999998	360.0	0.138
Left-transversetemporal	985.0	2.33	421.0	0.12300000000000001
Left-insula	7173.0	2.9819999999999998	2353.0	0.13
BrainSegVolNotVent	1096856.0	1096856.0	85388.3	1096856.0
eTIV	1151354.669797	1151354.669797	1096856.0	1151354.669797
