name	volume	thickness	area	meancurv
Left-bankssts	4085.0	2.944	1423.0	0.102
Left-caudalanteriorcingulate	2026.0	2.7680000000000002	637.0	0.135
Left-caudalmiddlefrontal	7450.0	3.0010000000000003	2284.0	0.11
Left-cuneus	2245.0	2.187	1067.0	0.146
Left-entorhinal	2395.0	3.4610000000000003	512.0	0.10099999999999999
Left-fusiform	13062.0	3.1910000000000003	3397.0	0.11900000000000001
Left-inferiorparietal	15160.0	2.7569999999999997	5004.0	0.10400000000000001
Left-inferiortemporal	14506.0	3.128	3906.0	0.11599999999999999
Left-isthmuscingulate	3225.0	2.7769999999999997	1072.0	0.11800000000000001
Left-lateraloccipital	11533.0	2.215	4867.0	0.12300000000000001
Left-lateralorbitofrontal	9898.0	2.9760000000000004	3069.0	0.127
Left-lingual	7446.0	2.41	2905.0	0.14
Left-medialorbitofrontal	5937.0	2.727	1969.0	0.102
Left-middletemporal	14372.0	3.2110000000000003	3645.0	0.12
Left-parahippocampal	2847.0	3.236	791.0	0.084
Left-paracentral	4456.0	2.9389999999999996	1365.0	0.10300000000000001
Left-parsopercularis	6391.0	3.072	1843.0	0.10099999999999999
Left-parsorbitalis	3416.0	3.293	816.0	0.147
Left-parstriangularis	6839.0	2.846	2021.0	0.113
Left-pericalcarine	1770.0	1.6369999999999998	1181.0	0.14
Left-postcentral	9425.0	2.314	3726.0	0.106
Left-posteriorcingulate	3992.0	2.708	1311.0	0.138
Left-precentral	16043.0	2.99	4901.0	0.099
Left-precuneus	10706.0	2.802	3618.0	0.121
Left-rostralanteriorcingulate	3843.0	3.23	987.0	0.126
Left-rostralmiddlefrontal	16100.0	2.688	5287.0	0.13
Left-superiorfrontal	26519.0	3.222	7251.0	0.122
Left-superiorparietal	14534.0	2.5610000000000004	5140.0	0.113
Left-superiortemporal	14493.0	3.15	3930.0	0.095
Left-supramarginal	14877.0	2.927	4481.0	0.113
Left-frontalpole	933.0	2.635	246.0	0.17300000000000001
Left-temporalpole	3765.0	4.503	527.0	0.124
Left-transversetemporal	1196.0	2.943	388.0	0.11599999999999999
Left-insula	9908.0	3.3710000000000004	2837.0	0.105
BrainSegVolNotVent	1304452.0	1304452.0	88391.0	1304452.0
eTIV	1901087.41165	1901087.41165	1304452.0	1901087.41165
