csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
121635.34375	n/a	14795156849.180662	n/a	81794.75	n/a	6690381127.5625	n/a	79128.6484375	n/a	n/a	6261343003.545471	n/a	n/a	n/a	-0.0222151934	-0.0193788652	-0.0814942627	0.0146639397	-0.0118058658	0.0151616152	-0.0212494108	0.029087618399999998	-0.004757944	0.0240553835	-0.023454219199999998	0.071319016	-0.0162035123	0.0246593273	-0.0457479377	0.0383847679	-0.0305111901	0.037468392	-0.1084173375	0.06338358820000001	-0.0330690866	0.028731526299999997	-0.0645415997	-0.047952558799999996	0.0257029935	-0.046396869900000005	-0.0644088461	0.06865952139999999	-0.0052569488	0.0204630667	-0.0195482911	0.031478814	-0.023882503700000002	-0.0225258708	-0.036819705	0.0052241378000000005	-0.0585229746	0.029158108999999998	-0.0576974483	0.0496288599	-0.019654891299999998	0.005455455400000001	0.0205132606	-0.021822785	0.0116627282	-0.013556583	0.0635218683	-0.0352124598	0.0079943559	-0.0335831634	0.0266759906	-0.0643960322	0.04580140519999999	-0.0628047122	0.0612747463	-0.0168920003	0.08398462150000001	-0.0275717008	0.0242603939	0.0403807641	-0.0515270179	0.0135497816	-0.0138055325	0.0538515608	-0.0015129589	0.044276072	-0.045444211100000007	0.0746223404	-0.0015502788	0.014062208100000001	-0.069841526	0.024421835899999998	-0.0008359897	-0.06294412719999999	0.0332250799	0.0830442616	0.083040607	0.083034516	0.0830259889	0.0830150259	0.0830016274	0.0829857937	0.08296752519999999	-0.0146064	n/a	0.00021334692096	n/a	-0.0228677	n/a	0.00052293170329	n/a	0.025966000000000003	n/a	n/a	0.0006742331560000001	-0.000157655	n/a	2.4855099025000004e-08	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
121322.375	-312.96875	14719118675.640625	97949.4384765625	81819.546875	24.796875	6694438250.830322	614.885009765625	79065.2734375	-63.375	4016.390625	6251317463.746643	0.8393950000000001	18.80731	0.07354383492999997	-0.0233100053	-0.0015880441	-0.0144763631	0.0199409196	-0.0062335139	0.0194822382	0.0054570702000000006	0.028575231	-0.0064358533	-0.0035000711	-0.025489875699999998	-0.0050528588	0.012565589299999999	0.0158947707	-0.0310626565	-0.0019256083	0.10398997189999999	-0.054304829299999996	-0.072487003	0.0933308416	0.024702158	-0.028652629500000002	0.0408592037	-0.0635671594	0.0058485239	-0.0831502535	-0.0073095839000000004	0.0388977061	0.0426915487	-0.1117866349	0.001253003	0.033126589	-0.011900161999999999	-0.016797238500000002	-0.0088178078	0.0311870892	-0.0190831876	0.0207046919	0.0223499321	-0.023876150699999998	-0.0210570464	-0.007573037199999999	0.0218305803	0.0176174647	0.0120785976	-0.0007704535000000001	0.0184208353	0.011431144499999999	-0.0395132215	-0.0603900254	-0.008668892099999999	-0.0477730221	-0.004852443	-0.0509597336	0.0208376677	-0.058347210999999996	-0.0166557499	0.0435605942	0.027266923300000002	0.011638751000000001	-0.0456834546	0.0706809472	0.002183652	0.029872595800000002	0.07337290240000001	-0.0921041794	-0.1174457876	-0.107009437	0.0478607479	0.0026416042999999998	-0.0669102578	0.0605842916	-0.012087007700000001	-0.0352559608	0.0018826298	0.083034516	0.0830016274	0.08294682269999999	0.0828701163	0.0827715286	0.0826510855	0.0825088188	0.0823447662	2.13493e-06	0.014608534929999997	4.5579261049000006e-12	0.00021340929280103002	-0.0554393	-0.032571600000000006	0.003073515984490001	0.0010609091265600004	0.0206173	-0.0053487000000000005	2.8608591690000013e-05	0.00042507305929000014	0.0	0.000157655	0.0	2.4855099025000004e-08	0.000262645	0.000262645	6.8982396025e-08	6.8982396025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
121121.5	-200.875	14670417762.25	40350.765625	81679.78125	-139.765625	6671586665.0478525	19534.429931640625	79041.5546875	-23.71875	562.5791015625	6247567367.417053	0.939292	21.045563	0.12173719492999995	0.026594082400000003	0.0362602131	0.0498532007	-0.0036508633	-0.0351236095	0.034673766	0.0353392134	-0.0181501534	-0.0010443896000000002	-0.0365143772	-0.0291833551	-0.0059506927	-0.0267771383	-0.0201211256	0.044438747800000004	0.0020033372	0.0067026785	0.026679703399999997	0.036413875	-0.044262824000000006	0.0557457131	0.0253615649	0.08716841980000001	0.0177119008	-0.0432714816	0.046356777800000006	-0.031360934300000004	0.0020685875	0.025606840099999997	-0.0180126694	-0.0067631735	0.0236195471	0.0091330153	0.0366683903	0.040348026099999997	-0.0054123695	0.014414829099999997	-0.0128221365	0.0706143107	0.0103120585	-0.023941655099999997	0.0243902683	0.0335970984	0.0173445081	-0.0088712533	0.0128625698	-0.0106583946	0.0250320835	-0.0182405605	0.0290373359	-0.0702685948	0.0050289040999999994	-0.0200301133	0.0366184624	0.0121578422	0.0665727302	-0.014756432	-0.0532223246	-0.0136691981	-0.0417884314	-0.0171646832	-0.0205065046	-0.008041582	-0.013560685	-0.0200049656	-0.0429064834	-0.008410278299999999	-0.046459488	0.0957615834	-0.0042101890000000005	0.043435866100000005	-0.0110007371	-0.0355623273	0.0138680155	-0.0027796851	0.0830150259	0.08292368650000001	0.0827715286	0.0825586637	0.08228524799999999	0.0819514821	0.0815576107	0.0811039227	-0.0103717	-0.01037383493	0.00010757216089000002	0.00010761645115488813	0.012924200000000002	0.06836350000000001	0.00016703494564000005	0.00467356813225	0.0370759	0.016458599999999997	0.00027088551396	0.0013746223608100002	-3.86552e-05	-3.86552e-05	1.4942244870400001e-09	1.4942244870400001e-09	-0.000229525	-0.00049217	5.2681725625000005e-08	2.422313089e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
121403.9921875	282.4921875	14738929319.06256	79801.83599853517	81830.0546875	150.2734375	6696157850.159241	22582.106018066406	79326.4296875	284.875	81153.765625	6292682446.965881	0.982893	22.022482	0.06285769000000001	0.06314118490000001	-0.030245268399999997	-0.0659890506	0.0021963954	-0.0058766968	0.0072952838	0.022901299700000002	0.007135700300000001	-0.0311585345	0.0360243956	-0.029176399199999998	-0.0305685345	-0.026990280699999997	-0.0347051009	0.025096790299999998	0.0286986675	-0.011260120600000001	0.0561550193	0.0123426879	-0.0290503244	-0.08481779730000001	0.0358635577	-0.06284564969999999	0.054821231799999995	0.0226540943	-0.036116577000000004	-0.0554380035	0.0581675429	-0.0750102561	0.0394153104	0.0026278611	0.0291242872	-0.028666256600000002	0.0242171108	-0.0395130727	-0.030384715099999998	-0.052540332099999996	0.0648533237	-0.06855291150000001	-0.0244826294	-0.0102539786	0.004934225	0.009770705400000001	0.0135270963	0.0094166237	-0.0222580764	-0.0224888031	-0.0273142162	-0.033949185800000004	0.0191537858	-0.0485071825	0.0155878726	0.0164925719	-0.0053282555	-0.0294537138	0.0879565996	0.0193125317	0.0021353419	0.0200976394	0.0310354943	-0.029976102799999998	-0.070305747	-0.0515586488	0.0423782708	-0.0084442301	0.0575201926	-0.0965324685	0.1400130301	0.023180640099999997	-0.0018631137	-0.015305152399999999	-0.0153278886	0.0018033734	-0.0678975785	-0.0347971225	0.0829857937	0.0828068209	0.0825088188	0.0820922158	0.0815576107	0.0809057719	0.0801376364	0.0792543084	-0.0155453	-0.0051735999999999996	0.00024165635209	2.6766136959999986e-05	0.0144729	0.0015486999999999964	0.00020946483441	2.398471689999989e-06	0.0245194	-0.012556500000000002	0.00015766569225000006	0.00060120097636	-0.00011892900000000005	-8.027380000000005e-05	1.4144107041000011e-08	6.4438829664400075e-09	0.000221817	0.000451342	4.9202781488999995e-08	2.03709600964e-07	0.000339962	0.000339962	1.1557416144399998e-07	1.1557416144399998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
121633.453125	229.4609375	14794696919.111572	52652.321838378906	81861.8203125	31.765625	6701357624.876039	1009.054931640625	79310.34375	-16.0859375	258.75738525390625	6290130625.743164	0.8630620000000001	19.337587	0.067462505	0.0135110071	-0.0443151543	0.0266785178	-0.0005650788	-0.005295229100000001	-0.0079224142	0.0132526498	0.0109014545	-0.0208718981	0.049884160999999996	0.0219824365	-0.0371429639	0.0015918882000000001	0.0070018974	0.049985112400000004	-0.06645484480000001	0.08797619109999999	-0.008378532900000001	-0.018910155	0.022235524700000002	-0.0733267763	-0.0187687695	0.0770760063	-0.021245108999999998	-0.042866982000000005	-0.0375298161	-0.0095659231	0.0913283731	-0.052001445	0.024095715299999997	-0.0293978003	0.02112119	-0.0105126592	0.0019886552	-0.026607434300000003	-0.0005054406	0.0402923066	-0.0083709991	0.0033045128999999998	-0.0662223388	-0.0028650921	0.0081601829	-0.009193111700000001	0.021238267400000004	0.0054728834	-0.033759415099999995	-0.0045093861	-0.055103656900000006	-0.044334949900000004	0.0336730992	-0.020101492	0.0358248004	0.0532802595	-0.009377798	-0.0383034858	-0.0451912934	0.024457030499999997	0.07562160400000001	0.012826326899999999	0.0089398758	-0.0593081422	-0.08231600559999999	0.0390572536	0.0078082992	-0.0388533476	-0.0216552373	-0.0962755759	-0.0057207161	-0.1315419571	-0.0018893156	0.0562939788	-0.02228185	0.027705575299999997	-0.010975378700000002	-0.1176683019	0.08294682269999999	0.0826510855	0.082158971	0.0814716484	0.0805907508	0.07951837120000001	0.0782570576	0.07680980679999999	-0.0147652	0.0007800999999999987	0.00021801113104000006	6.085560099999982e-07	-0.0202185	-0.0346914	0.00040878774225	0.0012034932339599995	0.0347101	0.0101907	0.00010385036649	0.0012047910420099998	-2.93879e-05	8.954110000000005e-05	8.6364866641e-10	8.017608589210008e-09	0.000370937	0.00014911999999999995	1.3759425796899993e-07	2.2236774399999987e-08	0.00014261700000000002	-0.00019734499999999995	2.0339608689000005e-08	3.894504902499998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
121236.9296875	-396.5234375	14698393120.051819	157230.8364868164	81811.0546875	-50.765625	6693048669.081116	2577.148681640625	79111.546875	-198.796875	39520.197509765625	6258636848.955322	0.974718	21.83931	0.08178893403999997	-0.0140048952	0.0017791368	0.0316236892	-0.0131331411	-0.0175314063	-0.011469631499999999	0.011416828899999999	0.0024228888	-0.0181397476	0.031265905	-0.0122880023	-0.0042854022999999995	-0.0159036279	0.012427603600000002	0.0169757446	-0.0322157091	0.028355461800000002	0.0119478274	-0.0116411907	0.0333417319	-0.0106382948	-0.0222428214	0.0755893499	0.061602567000000004	-0.039092798399999996	0.0978736994	-0.0065386317	0.0653004387	-0.0025694627	-0.020884008	0.015512435900000001	0.0800782186	0.0606697204	0.0044845847	0.0012981536	-0.0174536001	0.0188767315	-0.07688561370000001	0.041578432400000004	6.87905e-05	-0.0025626503	0.0209954851	-0.0065920488	0.0186996483	-0.0022100607	-0.024938101299999998	0.016890028799999998	-0.0299841135	-0.027166412200000004	0.0030954235999999997	-0.0340628754	-0.006959528100000001	0.0461583548	-0.0323795489	-0.0257648311	-0.0091668736	0.0171931725	0.051752365300000006	0.0232441977	-0.0722129558	-0.0748551404	-0.0310996107	0.0685020006	0.025243701400000002	-0.0297900077	-0.0228304694	-0.097397579	0.0199320633	-0.0125034428	-0.00770197	0.0717490873	-0.057850571399999995	0.034274920099999995	0.0613420823	-0.1553108704	0.0828981175	0.0824565533	0.0817223544	0.08069812650000001	0.0793875044	0.0777951396	0.0759266832	0.0737887663	-7.70096e-06	0.01475749904	5.93047849216e-11	0.00021778377791560093	0.00328497	0.02350347	1.07910279009e-05	0.0005524131020408999	0.0556678	0.0209577	0.0004392251892899998	0.00309890395684	-0.00012618	-9.679209999999997e-05	1.5921392399999997e-08	9.368710622409997e-09	1.63238e-05	-0.00035461319999999995	2.6646644644000005e-10	1.2575052161423993e-07	0.00014261700000000002	0.0	2.0339608689000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
121143.515625	-93.4140625	14675751377.98462	8726.187072753906	81808.484375	-2.5703125	6692628115.734619	6.60650634765625	79107.65625	-3.890625	15.136962890625	6258021277.368164	0.990424	22.191231	0.06308609404	0.0084337605	0.0245282239	-0.0746359444	-0.0328425229	-0.0292511581	-0.0089241856	-0.0102711112	-0.0128019606	-0.0011485192	-0.0218006887	-0.0351264994	0.0470475763	-0.0214495347	-0.0104794881	0.012166237600000001	0.0814916317	0.049949781	0.0279554731	0.0723313397	0.0102896349	-0.0768145014	0.0379109898	-0.0496892152	0.0155967648	-0.0062086269999999995	0.0306324031	-0.032337181	0.028398096600000002	-0.0663010322	0.0501344883	0.0287404812	0.0457671235	0.0718584075	0.022229633500000002	0.0060961821	0.018429316799999998	-0.06374725190000001	0.024813529700000003	-0.0165213496	-0.0037681617999999997	0.008682884699999999	0.0421842654	-0.0075347009	-0.0220911265	-0.0269947015	0.0017422989	0.0405695316	0.0241726923	0.024326748999999998	-0.0150718391	-0.040015777599999997	9.77384e-05	-0.0159829222	-0.0136592413	-0.0845890705	0.0932191511	0.044997536	-0.0008346089999999999	-0.024411449900000003	-0.0067131112	-0.0214464623	-0.0105996142	0.0429257292	0.0033823723	-0.0454469648	0.0239122076	-0.046281838799999996	0.1130726634	0.0020499401999999997	0.0430680471	-0.016933148500000002	0.0134222398	0.0674910408	-0.0136926139	0.0311831677	0.0828396838	0.08222331570000001	0.0811994303	0.0797731022	0.0779514008	0.07574335459999999	0.07315990730000001	0.0702138631	-0.00523852	-0.00523081904	2.74420917904e-05	2.7361467829226524e-05	0.042599300000000014	0.039314330000000015	0.0018147003604900003	0.0015456165433489007	0.0590246	0.0033568000000000005	1.126810624e-05	0.00348390340516	9.43914e-05	0.0002205714	8.90973639396e-09	4.8651742497960004e-08	9.94353e-05	8.311149999999999e-05	9.88737888609e-09	6.9075214322500004e-09	0.00014261700000000002	0.0	2.0339608689000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
121676.7109375	533.1953125	14805221984.567932	284297.24127197266	81888.90625	80.421875	6705792966.821289	6467.677978515625	79067.3046875	-40.3515625	1628.2485961914062	6251638670.545959	1.076739	24.125172	0.08735616850000001	-0.0315115024	-0.0495343334	0.03849331	0.0241187073	0.0101077414	0.0212950671	-0.013468230800000001	0.0209453	0.0054269814	0.0252552427	0.0039241872	-0.0403127086	0.0500986615	0.0056559224	-0.0079837483	-0.0778119912	-0.0770375673	0.083098225	-0.0395301577	0.0183015778	0.0018785178	-0.0035218442999999998	0.058248947	-0.0402086272	-0.0034997348	-0.0973932225	0.050145347199999996	0.005791380699999999	0.053942329500000004	0.0130960304	-0.0016900309	0.0067076685	0.0119068795	-0.0284957539	-0.023820759900000002	-0.0108476309	0.058072583399999995	-0.021336652200000004	-0.0102923644	-0.030108595499999998	-0.0089578763	-0.0192022203	0.0252842327	-0.0044617875	0.022556612099999998	0.018705701499999998	-0.0377910242	-0.021672873	-0.0504635421	0.0296605652	0.0527053413	-0.0107845583	0.1217953676	0.0006133572	0.0505371982	-0.0350620793	0.0343277171	-0.0371623688	0.0211151862	0.0464755596	0.0175383544	-0.0653582451	-0.0486084144	0.0418961478	0.0184437264	-0.0510766821	0.0538873264	0.004556144099999999	0.0392361408	0.0031160834	0.031422643	0.0755776271	0.0744000904	-0.0626444198	0.0335571669	0.0827715286	0.0819514821	0.0805907508	0.0786983123	0.0762866522	0.0733716817	0.0699726326	0.0661119306	-0.0122383	-0.006999779999999999	0.00014977598688999995	4.8996920048399984e-05	0.011919	-0.030680300000000008	0.00014206256100000002	0.0009412808080900004	0.0455667	-0.013457900000000002	0.00018111507241000004	0.0020763241488899998	0.000287312	0.0001929206	8.2548185344e-08	3.7218357904360006e-08	6.24513e-06	-9.319016999999999e-05	3.9001648716900004e-11	8.684407784628901e-09	0.00058087	0.00043825300000000005	3.3740995690000004e-07	1.9206569200899998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
121176.6171875	-500.09375	14683772553.005919	250093.7587890625	81857.7421875	-31.1640625	6700689956.035217	971.1987915039062	78948.9296875	-118.375	14012.640625	6232933498.801819	0.936295	20.978413	0.0359177639	-0.0185887576	0.0022707356	0.0338316814	0.014244078899999997	0.0013889107999999998	0.0134587367	-0.0010364807	0.0198138508	0.0002465583	0.0068221627	-0.0394147202	-0.0335504621	0.0089141442	0.0074650649	-0.0128329431	-0.0558985699	0.0006231496	0.0529648719	-0.041217966200000004	0.0156322332	0.0351550955	-0.0164562491	0.0016875172	0.0467085521	-0.0088499006	0.057208771100000014	0.021255666800000003	-0.030138609700000006	0.06478621309999999	-0.076058517	-0.008361088000000001	0.0102570202	-0.0554693754	-0.0170056409	-0.0031102264	-0.0199008135	0.0227835034	-0.0439758041	0.0577718537	0.0110052636	-0.0098615052	-0.0065070576	0.0140101068	0.0071159694999999995	0.019017372299999998	0.0308488936	0.011623774299999999	-0.0055480152	-0.0615045413	-0.0175121359	-0.0083793105	-0.042245673	0.0668462181	0.0013147095	0.0229019045	-0.027436182599999998	0.0048507461	0.0025374582	-0.0131370357	-0.0263762744	0.026075226099999998	0.0294859308	-0.0657643126	0.019996808600000002	0.0652373975	0.024185099900000003	0.0308192023	-0.025819404700000003	0.0223200716	-0.03856219	0.039516543700000004	-0.0251355264	0.0628250579	-0.0520564737	-0.0310977823	0.08269365969999999	0.0816411802	0.0798969589	0.0774757746	0.0743981418	0.0706901371	0.06638317839999999	0.061513758200000004	6.516390000000001e-05	0.0123034639	4.246333863210001e-09	0.00015137522393860318	0.0119381	1.910000000000106e-05	0.00014251823161	3.6481000000004054e-10	0.06626	0.020693300000000005	0.0004282126648900002	0.0043903876	0.000315905	2.859299999999999e-05	9.9795969025e-08	8.175596489999992e-10	6.24513e-06	0.0	3.9001648716900004e-11	0.0	0.000551425	-2.9445000000000014e-05	3.0406953062500003e-07	8.670080250000007e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
120618.6796875	-557.9375	14548865889.555725	311294.25390625	81722.890625	-134.8515625	6678630852.105713	18184.94390869141	78706.6796875	-242.25	58685.0625	6194741427.430725	1.008691	22.600513	0.0941780866	-0.011558028400000002	0.07637417980000001	-0.06059891570000001	0.009263164300000001	-0.0234444413	0.021838393199999997	0.0172270317	0.0346730329	0.021387407400000003	-0.06375690769999999	-0.0750527666	-0.0549459975	-0.0024133266	-0.059028020999999986	0.0040686216	0.023487843300000002	0.0130183506	0.0873496991	-0.0149471542	-0.0203529484	0.0083292055	-0.042603072699999994	-0.0413631764	0.00879882	-0.025213538100000002	-0.019921718799999998	0.0071768153	-0.0027741115000000003	0.044861797599999996	0.0010996741	-0.0197773322	0.0104067183	-0.0560521246	-0.0043740352	0.0337116552	0.039299617200000005	-0.09478239949999999	0.0470935442	0.0286178967	-0.0017253913	-0.022729844500000002	0.0104764218	0.0234363024	0.029755390899999998	0.0113839934	0.0785565077	-0.0411082226	0.0303541373	-0.0593055302	0.0180910887	-0.0571324222	-0.0270442735	0.047000798499999996	0.042346771	0.0616060046	0.058976742	-0.0161725788	0.0101360176	-0.043282933899999994	0.027156299900000003	0.0100371635	0.0393162425	-0.045053574400000004	0.0082280793	-0.0043396137	0.0014060789000000001	-0.0039367075	0.0140868225	0.046207528899999996	-0.023040375099999996	0.0069543936	-0.0048415682	0.0249702986	0.0574971443	0.0311922698	0.0826060864	0.0812925556	0.0791187872	0.0761077842	0.0722914088	0.067710046	0.0624121757	0.05645386	0.000137844	7.26801e-05	1.9000968336000003e-08	5.282396936009999e-09	0.0415086	0.0295705	0.00172296387396	0.00087441447025	0.0662182	-4.1799999999994626e-05	1.74723999999955e-09	0.00438485001124	0.0005741419999999999	0.0002582369999999999	3.296390361639999e-07	6.668634816899996e-08	-0.000426775	-0.00043302012999999997	1.82136900625e-07	1.875064329852169e-07	0.00115003	0.000598605	1.3225690009e-06	3.58327946025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
