csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47
67308.0390625	n/a	4530372122.439026	n/a	44038.01953125	n/a	1939347164.2347567	n/a	45581.7109375	n/a	2077692371.9898074	n/a	n/a	n/a	n/a	-0.0165382282	-0.011334127	0.0711115951	-0.0291128039	0.0514564273	-0.0088560565	0.0576316903	-0.0986528348	0.0091683363	-0.046773103200000006	0.1233524732	0.0541671712	-0.0180189407	0.0335341552	-0.0758872761	0.0494692932	-0.1220684666	0.1831766625	-0.0337423808	0.025624892599999997	-0.0229004648	0.022477096600000003	-0.0189232124	0.0133412536	-0.054826473099999995	-0.020817655	-0.030502357999999997	0.0566835024	-0.0121604748	0.0876294482	-0.0304321466	-0.050656121299999995	0.08528367210000001	-0.06633096	0.0081676513	-0.0110947308	0.0383175646	-0.0700307239	-0.1273706006	0.0897817806	-0.1292017862	0.12887860880000002	-0.016432246799999998	0.001146225	-0.1135143589	0.0430993833	-0.0495360667	0.033819827999999996	-0.0008064986	0.0764289547	-0.0514015925	0.015740423400000002	-0.0646710642	0.0734002554	-0.0073847589	0.0465186518	-0.0499660329	0.0671893189	-0.023175997900000002	-0.0557327947	0.0830442616	0.083040607	0.083034516	0.0830259889	0.0830150259	0.0830016274	0.0829857937	0.08296752519999999	0.0083852	n/a	n/a	7.031157904000001e-05	0.0391567	n/a	0.0015332471548899994	n/a	-5.5143700000000005e-06	n/a	n/a	3.0408276496900003e-11	-6.23645e-05	n/a	n/a	3.889330860249999e-09	0.00057064	n/a	n/a	3.256300096e-07	-0.000450939	n/a	2.0334598172100001e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67274.109375	-33.9296875	4525805792.199463	1151.2236938476562	43992.734375	-45.28515625	1935360677.7893066	2050.745376586914	45609.77734375	28.06640625	2080251789.3464508	787.7231597900391	0.8775469999999999	20.129353	0.20398363517	-0.00946432	0.0340279627	-0.0199690169	-0.027090862099999998	0.0258691718	0.016410770800000002	0.08697606039999999	-0.0907802152	0.050068125199999994	-0.0841974774	0.1282566032	-0.07849186030000001	-0.0573488615	0.0287439026	0.04603109230000002	0.1016408107	0.068488183	0.1668342199	-0.09798848519999999	0.0383854601	0.0859613467	0.0488249813	0.0783739097	0.0113489025	0.0081043991	-0.0125075841	-0.0277364127	0.044477784400000005	0.0377357765	0.0042671891	-0.0299075838	0.0029293474	0.1037531191	-0.0999356002	0.046568084100000004	-0.0737411092	0.0449822377	-0.14534948279999998	-0.1027410486	0.0744366056	-0.11542123539999999	-0.0124731931	-0.0718215393	-0.05150377019999999	0.0065250559999999996	-0.013101341200000002	-0.0043530589	0.1466421155	-0.0271859011	-0.053449337300000004	-0.0754627806	-0.017199055	0.0159355186	0.0821460209	0.017013830900000002	-0.0071486132	0.0330436707	-0.0770773082	-0.0508060436	0.008355025	0.083034516	0.0830016274	0.08294682269999999	0.0828701163	0.0827715286	0.0826510855	0.0825088188	0.0823447662	-3.21158e-05	-0.0084173158	7.085120527692964e-05	1.03142460964e-09	-0.0397784	-0.07893510000000001	0.0015823211065599998	0.006230750012009999	0.0910921	0.09109761437	0.008298775343905232	0.008297770682410001	-6.79066e-05	-5.5421000000000015e-06	3.0714872410000024e-11	4.6113063235600005e-09	0.000324372	-0.00024626799999999995	6.064792782399997e-08	1.0521719438400002e-07	-0.000192077	0.000258862	3.6893573929e-08	6.700953504400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67176.6875	-97.421875	4512707343.472656	9491.021728515623	44020.0390625	27.3046875	1937763839.0640254	745.5459594726562	45621.05078125	11.2734375	2081280274.3853915	127.09039306640624	0.8335059999999999	19.119123	0.1635124858	-0.023513668799999998	-0.0253314629	-0.0123590028	-0.0309532444	0.010954941299999998	0.0237733123	0.0340360133	-0.1252115244	0.0775599942	-0.062581017	0.12297650210000001	-0.029833855099999997	-0.0026272234000000003	0.033451780699999996	-0.09367863800000001	0.0582829784	-0.0469410878	0.1660436435	-0.0622170976	0.0040471795	-0.0337288218	-0.0113978639	-0.08716383970000001	0.0155765798	0.0494849312	0.0123386302	0.0072810161	0.0326807588	0.0237836937	0.0337798554	-0.0329971058	-0.0264775046	0.0930363719	-0.0824603607	0.0291179146	-0.1080195608	0.0547928279	-0.0601906213	-0.10898706550000001	-0.0001834494	-0.102767389	0.06242830360000001	-0.0556951445	0.0465418075	-0.1043071236	-0.0051524229	0.0800941373	-0.0485284456	0.0032421972999999997	-0.11112772259999999	0.0361572646	-0.0861071298	-0.0604935733	-0.1061925958	-0.030387317400000002	0.0301221684	0.0005827378	-0.0741467356	0.0419665391	0.0803742186	0.0830150259	0.08292368650000001	0.0827715286	0.0825586637	0.08228524799999999	0.0819514821	0.0815576107	0.0811039227	0.0195578	0.0195899158	0.0003837648010510896	0.00038250754084	0.0211441	0.060922500000000004	0.00044707296481	0.00371155100625	0.0325292	-0.058562900000000015	0.003429613256410001	0.00105814885264	-0.00021673	-0.0001488234	2.2148404387560002e-08	4.69718929e-08	0.000250974	-7.339800000000002e-05	5.3872664040000025e-09	6.298794867599999e-08	-0.000458599	-0.00026652200000000005	2.10313042801e-07	7.103397648400003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67040.921875	-135.765625	4494485205.8498535	18432.304931640625	44048.97265625	28.93359375	1940311992.0710602	837.1528472900391	45670.1796875	49.12890625	2085765312.6885376	2413.649429321289	0.883703	20.270548	0.2158623	-0.0138215167	-0.057529646	0.108358047	-0.0177767412	0.0045277754	-0.0040126454	0.06300450519999999	-0.100227331	0.0554775953	-0.0606213497	0.100580863	0.0108206417	-0.026762759900000002	0.04820733	0.0772696098	0.052429337199999995	0.09881632189999999	0.19654334510000002	-0.0641404557	0.0076397895	0.008735819799999999	0.11039569560000001	-0.061421772199999995	-0.0660137495	-0.052347235	0.0231829286	-0.024187650499999998	0.049643693200000005	0.0206077308	0.049306209299999994	-0.0193064436	-0.0137750043	0.0835878014	-0.0962783652	0.0471099184	-0.0809418925	0.0171760645	-0.137768944	-0.04586648559999999	0.0619526366	-0.0916122791	0.083038878	-0.1290044873	0.0385871105	-0.12334568779999999	0.011824411399999998	0.09682264289999999	0.052007245	-0.034334843999999996	-0.0553874143	-0.0167562572	0.0073620477	0.0227540451	-0.025360159500000003	-0.0342974713	0.0036638684000000004	-0.0349529413	-0.013345466200000001	0.0706703166	-0.08281516900000001	0.0829857937	0.0828068209	0.0825088188	0.0820922158	0.0815576107	0.0809057719	0.0801376364	0.0792543084	0.027082	0.007524199999999998	5.661358563999998e-05	0.000733434724	-0.0168736	-0.038017699999999995	0.00028471837696	0.00144534551329	0.0941458	0.061616599999999994	0.00379660539556	0.00886343165764	0.0007461949999999997	0.0009629249999999996	9.272245556249995e-07	5.568069780249997e-07	0.000756253	0.000505279	2.55306867841e-07	5.71918600009e-07	0.000247273	0.000705872	6.1143936529e-08	4.98255280384e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67313.65625	272.734375	4531128317.743164	74384.03930664062	44045.54296875	-3.4296875	1940009855.4120023	11.76275634765625	45782.1328125	111.953125	2096003684.8613887	12533.502197265625	0.935746	21.464321	0.195496255	0.013762645	-0.0209980487	-0.048026981600000004	-0.0274359269	-0.016239139399999998	0.0119115212	0.04609792099999999	-0.08591297630000001	0.1063517481	-0.0775895668	0.0847597061	-0.0346827578	-0.056447647999999996	-0.0093074525	-0.09346559859999999	0.015215808899999999	0.0001200234	0.1661619604	-0.068251603	0.0248769844	-0.0405747261	-0.0050970948	-0.0341487225	0.0130286343	0.0709096081	0.0337034407	-0.010578727	0.0166146373	0.0521826174	7.35734e-05	-0.029127558300000002	-0.006423075699999999	0.054121917199999994	-0.0818934835	0.0668371634	-0.09301503300000001	0.0418882466	-0.0255492202	-0.0552368191	0.0744760993	-0.0902027224	0.0608037576	-0.053903626399999995	8.383639999999999e-05	-0.0361627297	-0.0306095344	0.0678309654	0.0273942579	0.0820317717	-0.0400583065	0.009107056700000001	-0.0297345209	-0.026865973799999998	0.049440826900000005	0.0976561919	0.0564173867	0.0034533181	0.0283726575	0.1112578229	0.048020262300000005	0.08294682269999999	0.0826510855	0.082158971	0.0814716484	0.0805907508	0.07951837120000001	0.0782570576	0.07680980679999999	0.0168565	-0.010225499999999998	0.00010456085024999997	0.00028414159225	0.0274571	0.044330699999999994	0.0007538923404099999	0.00196521096249	0.0579635	-0.0361823	0.0013091588332899999	0.0033597673322499997	4.42399e-05	-0.0007019550999999997	4.927409624160095e-07	1.9571687520100003e-09	-0.00013793399999999998	-0.0008941870000000002	7.995703909690002e-07	1.9025788356e-08	-0.00025174	-0.0004990130000000001	6.337302760000001e-08	2.4901397416899995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67351.546875	37.890625	4536230866.455322	1435.699462890625	44149.76171875	104.21875	1949201459.8224032	10861.5478515625	45819.78125	37.6484375	2099452353.797852	1417.4048461914062	0.8857229999999999	20.316889	0.174832005	0.025193563399999997	-0.0015390039999999998	0.0137997124	-0.0218728374	0.0168994433	-0.0393689366	0.040468279100000004	-0.0383288433	0.09143785300000001	-0.055718175	0.0896035347	0.0863873984	0.0135967968	0.09672446859999999	0.0175161234	0.0079507201	0.0071002183999999986	0.20936731690000002	-0.0205721902	-0.0174500416	-0.09795028289999999	0.0270154483	-0.0478701801	0.0387995575	-0.0479111301	0.0007795037	-0.041592478100000004	0.0452001283	0.0113615818	0.005274175799999999	-0.023443129700000002	-0.04976862519999999	0.033843259300000005	-0.0771385961	0.0957195767	-0.0220596892	0.0880871635	-0.0649119088	-0.045098938899999996	0.0091538799	-0.0819900085	0.0615766508	-0.1199362619	-0.0387732395	-0.0709561611	0.0110788294	0.1335844285	0.0018714476999999998	-0.12048384039999999	0.0290779342	-0.0479329291	0.0691002537	0.08924201779999999	0.0016527798000000001	0.0439024668	-0.0019965454	0.06686583089999999	0.0231840781	-0.0049341159	-0.0964765708	0.0828981175	0.0824565533	0.0817223544	0.08069812650000001	0.0793875044	0.0777951396	0.0759266832	0.0737887663	0.028723200000000008	0.011866700000000004	0.0001408185688900001	0.0008250222182400003	0.0711816	0.0437245	0.005066820178560001	0.00191183190025	-0.0275546	-0.0855181	0.00731334542761	0.00075925598116	0.00012731000000000005	8.307010000000006e-05	6.900641514010011e-09	1.6207836100000014e-08	-0.000278359	-0.000140425	1.9719180625000003e-08	7.748373288099999e-08	0.000199219	0.000450959	3.9688209961000014e-08	2.03364019681e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67330.8359375	-20.7109375	4533441468.042542	428.9429321289063	44095.22265625	-54.5390625	1944388661.1042638	2974.5093383789062	45725.60546875	-94.17578125	2090830995.4837801	8869.077774047852	0.966214	22.163208	0.18572474	0.0092612152	0.0457663292	-0.0292028313	-0.0190041216	0.0259617963	0.0013964167000000002	0.0708814817	-0.00037989050000000003	0.0707505967	-0.073899539	0.0907395584	-0.040583781400000005	-0.11251468419999999	0.033986395499999995	-0.052171638799999996	0.0355271756	0.009116271700000001	0.17731316390000001	-0.0564925655	0.029830900499999997	0.0015693845999999998	0.04412138980000002	0.15469178050000001	-0.0162047416	-0.0327110751	-0.020387913100000002	-0.041666803100000004	0.0288257086	0.0409796933	-0.0261018383	-0.0194474426	-0.0015575244	0.0453018958	-0.052141371	0.0827816178	0.0040102809000000005	0.09778219519999999	-0.0622005042	-0.018446608	0.1447904012	-0.09934522970000001	0.0707023317	-0.09204286699999999	-0.09073293630000001	-0.024544266800000002	0.0034167099	-0.0230881987	0.07139155679999999	0.0253161652	0.0346342199	0.0059849451	0.012616601000000002	-0.0349035828	0.0726426359	-0.0542948968	-0.0457288881	0.10987272349999999	-0.020343201	-0.0320136128	0.2129274625	0.0828396838	0.08222331570000001	0.0811994303	0.0797731022	0.0779514008	0.07574335459999999	0.07315990730000001	0.0702138631	0.00780036	-0.02092284	0.00043776523366560017	6.08456161296e-05	0.0492334	-0.021948199999999998	0.0024239276755600005	0.0004817234832399998	0.0249132	0.0524678	0.0027528700368399995	0.00062066753424	-0.000487525	-0.000614835	3.78022077225e-07	2.37680625625e-07	-0.00145461	-0.001176251	1.3835664150010004e-06	2.1158902521e-06	0.000182587	-1.6632000000000013e-05	3.3338012569e-08	2.7662342400000045e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67112.0703125	-218.765625	4504029981.629944	47858.39868164063	44239.0078125	143.78515625	1957089812.234436	20674.171157836918	45498.80859375	-226.796875	2070141583.4506989	51436.822509765625	1.888892	43.327766	0.16994774	-0.026079941000000002	-0.0295975863	0.0261298705	-0.0096115864	0.026230444300000003	0.0041827841	-0.0478572571	0.0503593379	0.010036097800000001	-0.0056429118999999995	-0.043715610099999996	0.0834875169	0.048593078899999996	-0.0367680184	0.0056966556	-0.0633762437	-0.011887811100000001	-0.1895915633	0.1262816564	-0.013223503700000002	0.0216917336	0.09299451660000001	0.0712849598	-0.0344301133	-0.0880916572	-0.0161068697	0.045082736500000005	0.0306017802	-0.0440249969	-0.0098143424	-0.0083043243	-0.0193208299	-0.00897327	0.05528425309999999	0.0486837816	0.042101259	0.0076972927	0.07605468480000001	0.0682131288	-0.0608593722	0.0954360006	-0.0731634808	0.043551745700000005	-0.0172679031	0.045018252	0.08416787949999999	-0.07031916099999999	0.0242749368	-0.14163222779999998	0.1117410569	0.026783419300000003	-0.0218038418	-0.0340994069	-0.11984432539999999	-0.0270056004	0.1100087494	-0.016380702	0.0362208881	-0.014958628500000001	-0.0078043879	0.0827715286	0.0819514821	0.0805907508	0.0786983123	0.0762866522	0.0733716817	0.0699726326	0.0661119306	0.0283606	0.02056024	0.0004227234688576	0.0008043236323600001	0.0563454	0.007112	0.0031748041011600003	5.0580544e-05	-0.0465365	-0.07144969999999999	0.0051050596300900005	0.00216564583225	-0.000911638	-0.00042411300000000005	1.79871836769e-07	8.31083843044e-07	-0.000940068	0.000514542	2.6475346976399997e-07	8.837278446240002e-07	0.000660448	0.000477861	4.36191560704e-07	2.2835113532100001e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67457.59375	345.5234375	4550526954.540039	119386.4458618164	44224.65625	-14.3515625	1955820220.430664	205.96734619140625	45552.67578125	53.8671875	2075046270.8316805	2901.6738891601562	0.9715720000000002	22.286108	0.13989084999999998	0.016338926	0.0445197781	-0.0741820392	-0.0036744811	-0.0124101619	-0.0086913173	-0.0348175404	0.028282582599999998	0.0297869283	0.0012431909	-0.0999539614	-0.0484570386	-0.0200661327	0.031981152799999996	0.030998505	-0.016224339299999998	0.0960120053	-0.1084190628	0.1079752425	-0.0633257649	0.0557952152	0.0637478378	0.0989591981	-0.031326635299999996	-0.0073709528	0.0039289727	0.00984319	-0.0105642824	-0.0292766193	-0.083070119	-0.0027239994	0.0031580949	-0.0365445942	0.0079429205	0.010690706999999999	-0.0047264948	0.0101699554	0.0930126755	0.029728192400000002	-0.0284185836	0.1146076396	-0.0402518665	-0.0565059394	-0.0010357079	0.0289266998	-0.00015978770000000002	-0.0052604023	-0.0339993746	-0.1030572973	0.1095944269	-0.0671091244	-0.0039674972	-0.0032313678999999996	-0.027392176299999998	-0.0756856202	0.013166406499999998	0.0626245049	0.027854323599999998	-0.0364411954	0.037115051499999996	0.08269365969999999	0.0816411802	0.0798969589	0.0774757746	0.0743981418	0.0706901371	0.06638317839999999	0.061513758200000004	0.0116265	-0.016734100000000002	0.0002800301028100001	0.00013517550225000002	0.0442648	-0.012080600000000004	0.0019593725190400002	0.0001459408963600001	0.0098833	0.0564198	0.0031831938320400002	9.767961888999997e-05	-0.000507513	0.000404125	1.6331701562499994e-07	2.57569445169e-07	-0.00162907	-0.000689002	4.74723756004e-07	2.6538690649e-06	0.000660448	0.0	4.36191560704e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67431.5390625	-26.0546875	4547012460.337463	678.8467407226562	44249.75	25.09375	1958040375.0625	629.6962890625	45549.51953125	-3.15625	2074758729.5277245	9.9619140625	0.942756	21.625122	0.20642915	-0.006844509	0.0218861209	-0.0217298111	-0.0026802627000000003	0.018006415300000002	0.0012999704	-0.049386714299999995	0.045606727699999995	0.0744257237	0.0445335678	-0.0749334836	0.038267559300000004	0.027532687599999998	0.0347067902	-0.0322270206	-0.075523153	-0.0631370243	-0.10949172509999999	0.0656406631	-0.021105540099999997	-0.0151208771	0.011203458400000001	-0.0747967229	-0.047295788899999996	0.013293303700000002	-0.02018113	0.0333870964	-0.0228119556	0.0186683326	-0.053302956	-0.0012344951	-0.0361669319	-0.0101490266	0.0283579398	-0.0052568358999999995	0.0346484955	0.06883041320000001	0.132933801	0.0609233783	-0.065331986	0.1120479566	0.0261689165	0.0647594279	0.011682573100000001	-0.015298358100000001	0.0276193902	-0.0688346665	-0.0694655635	0.0317461955	0.0390099072	-0.0878944806	-0.0154371867	0.014673739	-0.0526989468	-0.023923184	0.0497008876	-0.0235148507	-0.057209608499999995	0.074772203	0.0259941854	0.0826060864	0.0812925556	0.0791187872	0.0761077842	0.0722914088	0.067710046	0.0624121757	0.05645386	0.061583800000000015	0.04995730000000001	0.002495731823290001	0.003792564422440001	0.0451585	0.0008936999999999973	0.00203929012225	7.986996899999951e-07	-0.0461661	-0.056049400000000006	0.00314153524036	0.00213130878921	-0.00035777300000000003	0.00014974	2.24220676e-08	1.28001519529e-07	0.000211765	0.001840835	3.388673497225001e-06	4.4844415224999987e-08	0.000660448	0.0	4.36191560704e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
