csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
31932.662109375	n/a	n/a	1019694909.3915137	21475.431640625	n/a	n/a	461194164.15115744	22305.5859375	n/a	497539164.01519775	n/a	n/a	n/a	n/a	-0.0035665533	-0.0021350685	-0.0008130667	-0.0005923254	-0.0114260871	0.0051018376	-0.0824677616	-0.0030428071000000003	-0.0024675935	0.0830442616	0.083040607	0.083034516	0.0830259889	0.0830150259	0.0830016274	0.0829857937	0.08296752519999999	0.0341226	n/a	0.0011643518307600002	n/a	0.0292886	n/a	0.0008578220899599999	n/a	-6.54073e-05	n/a	n/a	4.27811489329e-09	-0.00111065	n/a	1.2335434224999998e-06	n/a	0.000278035	n/a	7.7303461225e-08	n/a	0.000167353	n/a	n/a	2.8007026609e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32091.93359375	159.271484375	25367.40573501587	1029892201.7856598	21444.40234375	-31.029296875	962.8172645568848	459862391.8806305	22267.80859375	-37.77734375	495855299.5678864	1427.127700805664	0.954824	24.383974	0.0860630427	-0.0033548793	-0.0008169658000000001	-0.0018063365	-0.001296103	0.0130457019	0.0086561914	0.0555065476	-0.0005454322000000001	-0.0039709913	0.083034516	0.0830016274	0.08294682269999999	0.0828701163	0.0827715286	0.0826510855	0.0825088188	0.0823447662	0.0157408	-0.018381800000000004	0.00024777278464	0.00033789057124000016	0.0380471	0.008758500000000002	0.0014475818184100002	7.671132225000005e-05	-0.0219604	-0.0218949927	0.0004793907053330533	0.0004822591681600001	-0.000455463	0.0006551869999999999	2.0744654436900004e-07	4.292700049689999e-07	0.000225314	-5.2720999999999985e-05	5.0766398596e-08	2.7795038409999984e-09	0.0002	3.2647000000000015e-05	1.065826609000001e-09	4e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31950.1796875	-141.75390625	20094.169937133793	1020813982.0635377	21480.84375	36.44140625	1327.976089477539	461426648.21191406	22260.990234375	-6.818359375	495551686.2149392	46.49002456665039	0.836843	21.371017	0.06804545	-0.0027387641	-0.0024757895	-0.0005901736	0.000723004	-0.0042078902	-0.0027380321	-0.0345703235	-0.0019087978	-0.0027685004	0.0830150259	0.08292368650000001	0.0827715286	0.0825586637	0.08228524799999999	0.0819514821	0.0815576107	0.0811039227	0.013968200000000002	-0.0017725999999999977	0.00019511061124000004	3.142110759999991e-06	0.0368541	-0.0011929999999999994	0.00135822468681	1.423248999999999e-06	-0.05832390000000001	-0.036363500000000014	0.0013223041322500005	0.003401677311210001	-0.00034997	0.000105493	1.224790009e-07	1.1128773049000004e-08	0.000494148	0.000268834	2.4418224590400004e-07	7.227171955600001e-08	0.0	-0.0002	4e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31855.0859375	-95.09375	9042.8212890625	1014746500.0855104	21461.330078125	-19.513671875	380.783390045166	460588688.7222328	22257.619140625	-3.37109375	495401609.8091164	11.364273071289062	0.8276540000000001	21.136347	0.02979585	-0.0026123298000000003	-0.0004135103	-0.00048255330000000003	0.0060443026	-0.014294586599999999	-0.0031940552000000004	-0.101165614	-0.0011023553	-0.0040985094	0.0829857937	0.0828068209	0.0825088188	0.0820922158	0.0815576107	0.0809057719	0.0801376364	0.0792543084	0.0161869	0.002218699999999999	0.00026201573161	4.922629689999995e-06	0.048611	0.0117569	0.002363029321	0.00013822469761	-0.058329499999999986	-5.5999999999875585e-06	3.1359999999860674e-11	0.003402330570249999	-0.0006662630000000001	-0.00031629300000000004	4.4390638516900004e-07	1.0004126184900003e-07	0.000494148	0.0	2.4418224590400004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32128.859375	273.7734375	74951.89508056639	1032263604.7385254	21481.22265625	19.892578125	395.7146644592285	461442926.8073883	22306.353515625	48.734375	497573407.16403586	2375.039306640625	0.969154	24.749949	0.02477885	-0.0025456391	-0.0018990995000000002	-0.0017898157999999996	-0.0025940615	0.0103677562	0.0091519963	0.06454859190000001	-0.001405835	-0.0037375146	0.08294682269999999	0.0826510855	0.082158971	0.0814716484	0.0805907508	0.07951837120000001	0.0782570576	0.07680980679999999	0.0138188	-0.002368100000000001	0.00019095923344	5.607897610000007e-06	0.0441628	-0.004448199999999999	0.0019503529038400005	1.9786483239999994e-05	-0.0583375	-8.000000000008e-06	6.400000000012802e-11	0.00340326390625	-0.0005952430000000001	7.101999999999998e-05	3.5431422904900005e-07	5.0438403999999975e-09	0.000206077	-0.000288071	4.2467729929000004e-08	8.298490104099999e-08	-2.64698e-23	-2.64698e-23	7.0065031204e-46	7.0065031204e-46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32197.501953125	68.642578125	4711.803531646729	1036679132.0214883	21498.9375	17.71484375	313.81568908691406	462204313.6289063	22318.125	11.771484375	498098703.515625	138.56784439086914	0.804892	20.555079	0.03940665000000002	-0.0022769026	-0.0018955568	-0.0015755763	-0.0038231740999999995	0.0089683698	0.0048967282	0.0486862556	-0.0022563601000000003	-0.0010772024000000001	0.0828981175	0.0824565533	0.0817223544	0.08069812650000001	0.0793875044	0.0777951396	0.0759266832	0.0737887663	0.0138349	1.6099999999999795e-05	0.00019140445801	2.592099999999934e-10	0.0270878	-0.017075000000000003	0.0007337489088399999	0.0002915556250000001	-0.0675554	-0.0092179	8.496968041000002e-05	0.00456373206916	-0.000505312	8.993100000000014e-05	2.5534021734399993e-07	8.087584761000022e-09	0.000378099	0.000172022	1.42958853801e-07	2.9591568484e-08	0.0	2.64698e-23	7.0065031204e-46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32018.525390625	-178.9765625	32032.609924316406	1025185968.1900977	21509.0703125	10.1328125	102.67388916015624	462640105.7080689	22305.64453125	-12.48046875	497541777.95448303	155.76210021972656	0.7661569999999999	19.565863	0.06531319999999999	-0.0025085944	-0.0025224417	-0.0009557357000000001	0.0003159925	-0.0038104753000000003	-0.0039259340999999994	-0.0415241769	-0.0031062725	-0.0011403641	0.0828396838	0.08222331570000001	0.0811994303	0.0797731022	0.0779514008	0.07574335459999999	0.07315990730000001	0.0702138631	0.032957	0.019122100000000003	0.001086163849	0.0003656547084100001	0.0432274	0.0161396	0.00186860811076	0.00026048668816	-0.0519265	0.015628899999999998	0.00024426251521	0.00269636140225	-0.000497794	7.517999999999977e-06	2.47798866436e-07	5.652032399999967e-11	0.000551333	0.00017323399999999995	3.03968076889e-07	3.001001875599999e-08	0.0001077	0.0001077	1.159929e-08	1.159929e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31924.669921875	-93.85546875	8808.849014282227	1019184549.6206703	21521.037109375	11.966796875	143.20422744750974	463155038.2630959	22243.4453125	-62.19921875	494770859.3701782	3868.742813110352	1.3426	34.286896	0.12415422000000002	-0.0024811051	-0.0022163726999999997	-0.0007383555000000001	-7.349840000000001e-05	-0.011998331599999999	0.0014774341	-0.0810612137	-0.0024603281	-0.0007975648	0.0827715286	0.0819514821	0.0805907508	0.0786983123	0.0762866522	0.0733716817	0.0699726326	0.0661119306	-0.00562506	-0.03858206	3.16413000036e-05	0.0014885753538436	0.0413514	-0.0018759999999999962	0.0017099382819600005	3.519375999999984e-06	-0.012898	0.0390285	0.0015232238122499999	0.00016635840399999998	-0.0008166249999999998	-0.0003188309999999998	6.668763906249996e-07	1.0165320656099986e-07	9.91088e-05	-0.0004522242	9.822554237439998e-09	2.0450672706564e-07	0.000229998	0.000122298	1.4956800804000006e-08	5.2899080004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32256.61328125	331.943359375	110186.39383316039	1040489100.376114	21537.62890625	16.591796875	275.28772354125977	463869458.90333563	22265.322265625	21.876953125	495744575.5921363	478.60107803344727	1.032303	26.362623	0.096564145	-0.0032002843	-0.0032017452000000003	-0.0039699624	-0.009341502	0.019637458	0.005944392299999999	0.0901281231	-0.0021510845000000003	-0.0031284075	0.08269365969999999	0.0816411802	0.0798969589	0.0774757746	0.0743981418	0.0706901371	0.06638317839999999	0.061513758200000004	-0.007823899999999998	-0.002198839999999998	6.121341120999998e-05	4.834897345599992e-06	0.0271209	-0.014230500000000004	0.00073554321681	0.0002025071302500001	-0.0561689	-0.0432709	0.0018723707868099997	0.0031549453272099997	-0.0008722149999999998	-5.559e-05	7.607590062249995e-07	3.0902481e-09	0.000632865	0.0005337562000000001	4.00518108225e-07	2.848956810384401e-07	8.20661e-05	-0.0001479319	2.188384703761e-08	6.7348447692100006e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32247.65625	-8.95703125	80.22840881347656	1039911333.6181641	21559.4140625	21.78515625	474.59303283691406	464808334.7183228	22267.3828125	2.060546875	495836337.3184204	4.2458534240722665	0.891532	22.767668	0.1309198284	-0.0027833060999999997	-0.0029584812	-0.0037664820000000002	-0.0063131498	0.0050905218	-7.33985e-05	0.0362246963	-0.0020927516	-0.0025001707	0.0826060864	0.0812925556	0.0791187872	0.0761077842	0.0722914088	0.067710046	0.0624121757	0.05645386	6.923340000000001e-05	0.007893133399999998	4.793263675560002e-09	6.230155487019554e-05	0.027167	4.6100000000000314e-05	0.000738045889	2.1252100000000285e-09	0.011691600000000005	0.0678605	0.004605047460250001	0.0001366935105600001	-0.0015911	-0.0007188850000000003	2.53159921e-06	5.167956432250004e-07	0.00032409400000000003	-0.000308771	1.0503692083600003e-07	9.5339530441e-08	0.00015681200000000002	7.474590000000001e-05	5.586949566810002e-09	2.459000334400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
