csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33
44779.38671875	n/a	2005193474.9073641	n/a	32708.509765625	n/a	n/a	1069846611.087986	32449.359375	n/a	n/a	1052960923.8479004	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.00670156	n/a	n/a	4.49109064336e-05	0.0159898	n/a	0.00025567370403999995	n/a	-3.03204e-06	n/a	n/a	9.1932665616e-12	7.702219999999998e-05	n/a	n/a	5.932419292839998e-09	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44831.50390625	52.1171875	2009863742.496109	2716.201232910156	32732.2109375	23.701171875	561.745548248291	1071397632.8569945	32449.13671875	-0.22265625	0.0495758056640625	1052946473.7921296	1.396083	21.432425	0.04656358406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.45724e-06	-0.006696102759999999	4.483779217247961e-05	2.97814684176e-11	-0.00998037	-0.02597017	9.96077853369e-05	0.0006744497298289	-2.45074e-06	5.813000000000003e-07	3.379096900000003e-13	6.0061265476e-12	-6.22614e-05	-0.00013928360000000002	1.939992122896e-08	3.876481929960001e-09	-1.8790699999999997e-24	-1.8790699999999997e-24	3.5309040648999985e-48	3.5309040648999985e-48	-0.000138651	-0.000138651	1.9224099800999998e-08	1.9224099800999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44796.390625	-35.11328125	2006716613.027588	1232.9425201416016	32730.671875	-1.5390625	2.36871337890625	1071296881.388916	32369.990234375	-79.146484375	6264.165988922119	1047816267.7735329	1.420404	21.805794	0.05863680227000001	0.3591724515	-0.0354088163	-0.0235429336	0.019001780700000002	-0.2768980801	-0.24160996489999997	-0.022417885800000002	0.045736950199999994	-0.0125430866	0.0066590204	-0.0312586161	0.023086327900000002	-0.0493697284	0.009766920699999999	-0.064320821	0.0522493093	-0.039467418	0.0846532478	-0.0497276658	0.049098259500000005	-0.0288114056	0.025026833199999998	-0.0552891303	-0.0006883887	0.008648361700000001	-0.020058324	-0.341389555	0.0923684993	-0.0045350074	0.0345884495	-0.04443675230000002	0.0096693923	-0.0734075263	0.035833847599999996	-0.2596874401	-0.2564691041	0.0519828357	0.057086463	-0.0052593380000000006	0.0116738336	0.0412620244	-0.0713153745	0.0033859259999999996	-0.1080015627	0.044872643899999995	-0.0237261605	0.0372945748	-0.0330025345	0.0387904407	-0.0218202975	-0.1264575345	0.0387674865	-0.0689385634	0.0071732971	-0.0018632807000000002	1.75592e-05	0.08333209379999999	0.0833283754	0.0833221782	0.08331350230000001	0.083302348	0.0832887156	0.0832726056	0.0832540185	0.0	0.0	-1.67567e-06	-7.1329100000000015e-06	5.08784050681e-11	2.8078699489e-12	0.0179476	0.027927970000000003	0.0003221163457600001	0.0007799715083209003	-1.75801e-05	-1.5129360000000003e-05	2.2889753400960002e-10	3.0905991601000004e-10	0.000261344	0.0003236054	1.0472045490915999e-07	6.830068633600001e-08	0.000151475	0.000151475	2.2944675625000003e-08	2.2944675625000003e-08	0.0	0.000138651	0.0	1.9224099800999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44863.359375	66.96875	2012721014.4104004	4484.8134765625	32717.044921875	-13.626953125	185.69385147094727	1070405028.4199867	32428.720703125	58.73046875	3449.2679595947266	1051621926.4412881	1.339573	20.56488	0.06074814443	0.3720066267	-0.020681599499999998	-0.0049974017	0.1029092101	-0.2791248672	-0.2445712729	-0.0047986354	0.0231953653	0.047275120700000006	0.0214911354	0.034534544900000005	-0.035948140499999996	-0.038208745499999995	0.0142642694	0.0570609024	-0.0173091083	-0.06512346969999999	-0.0020458073000000003	-0.0419712713	0.0332810498	0.0410408343	-0.0195774835	0.060655556799999996	-0.0019278231	0.0439885243	0.0505340546	-0.3369169291	0.0774246841	0.0384782388	-0.0292490625	-0.11406420199999999	0.0036117628000000004	-0.0206645882	0.0954707182	-0.2617658606	-0.2591762462	0.0234877946	0.017497409499999998	0.057529671799999994	-0.0189534814	0.0166751048	0.010989066799999999	-0.0711607387	0.0222645777	-0.0643390194	0.0885359309	0.0127137658	-0.021730817799999996	0.017034343700000003	-0.0022228371	0.005935335999999999	-0.0670603386	0.0600526526	-0.1000354638	-0.0096401936	-0.037078497	0.0833221782	0.0832887156	0.0832329547	0.08315491030000001	0.0830546033	0.0829320606	0.0827873149	0.0826204051	0.0	0.0	-0.00601053	-0.00600885433	3.610633035915974e-05	3.61264708809e-05	-0.00922139	-0.02716899	8.503403353209999e-05	0.0007381540176201	0.0226354	0.022652980099999998	0.000513157507410996	0.00051236133316	0.000301116	3.9771999999999984e-05	1.5818119839999986e-09	9.0670845456e-08	9.29006e-05	-5.857440000000001e-05	8.630521480359999e-09	3.4309603353600017e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45002.15234375	138.79296875	2025193715.570084	19263.48817443848	32720.49609375	3.451171875	11.910587310791016	1070630864.621109	32448.82421875	20.103515625	404.1513404846192	1052926193.1793363	1.322837	20.307953	0.1094698715	0.3708648625	-0.0272502716	0.0084473427	-0.011300766399999999	-0.2811939133	-0.2560318764	-0.0014350447	0.0156439349	0.035140275299999996	0.0048765795	0.0023919909	0.0025236816	0.0215328002	-0.0202119334	-0.0339935236	-0.004707354600000001	-0.0160364134	0.0017589638	-0.0113506568	-0.0176643304	-0.054740061900000005	0.016192595900000002	-0.0289072366	0.0333018162	-0.0806295088	-0.0486400106	-0.3518570018	0.0733430723	0.0316362221	0.004790285	-0.0185013005	0.0072809341000000015	-0.0908632853	0.0680847358	-0.2631174095	-0.2701210182	0.0184798597	0.0194766863	0.0460955278	-0.02011863	0.0096851853	0.008738309100000001	-0.0263864293	-0.0401669735	0.021141308900000003	-0.0388364716	0.022547646299999998	-0.0478859142	0.0575939394	0.025960091	0.028112686499999998	0.0145538144	0.0038187458	-0.0684323952	-0.0856658082	-0.0093960818	0.083302348	0.0832094149	0.0830546033	0.0828380282	0.0825598507	0.0822202777	0.08181956160000001	0.0813580006	0.0	0.0	-1.19685e-05	0.0059985615	3.598274006928225e-05	1.4324499225e-10	0.0216411	0.03086249	0.0004683372092099998	0.0009524932890000998	0.00683396	-0.01580144	0.0002496855060736	4.67030092816e-05	0.0005952409999999999	0.00029412499999999995	8.650951562499998e-08	3.543118480809999e-07	-0.000297598	-0.0003904986	8.8564569604e-08	1.5248915660195995e-07	-0.000451524	-0.000451524	2.0387392257600006e-07	2.0387392257600006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44810.76953125	-191.3828125	2008005065.9828036	36627.38092041016	32717.44140625	-3.0546875	9.33111572265625	1070430972.171402	32428.90625	-19.91796875	396.72547912597656	1051633960.5712893	1.366001	20.970613	0.0979201715	0.36797959950000003	-0.0360186229	0.0005379605	0.021423318700000003	-0.2858170259	-0.2385408276	-0.040396453900000004	0.0359605345	0.0161275988	0.044232162	0.0365744217	0.0160232529	-0.0606115425	-0.02006201	0.0305042276	-0.0447775253	0.0368499348	-0.08698752259999999	0.0232324341	-0.038267384	0.0599073662	-0.036903291	0.051889679800000005	0.004615344699999999	-0.0346386321	0.040219125099999996	-0.32794343530000003	0.0890803584	0.0248198719	0.08857038390000001	-0.1125815726	-0.007822763299999999	-0.048333130499999995	0.0359529366	-0.26879730399999996	-0.2505347	0.0656016287	0.025796640899999997	0.003974393400000001	-0.1041518919	-0.010264876899999999	-0.0028740992	0.008014843399999999	0.038935011400000004	-0.0412146041	0.0350509608	-0.0358442836	-0.0133625605	-0.056184863499999994	0.0079427477	0.1047341626	0.0002580595	0.0436451056	0.05376659599999999	0.038188354300000005	-0.032323621600000005	0.0832726056	0.08309051099999999	0.0827873149	0.0823634592	0.08181956160000001	0.0811564149	0.08037498559999999	0.0794764126	0.0	0.0	-0.017947399999999995	-0.017935431499999994	0.00032167970309119205	0.00032210916675999985	-0.0170681	-0.0387092	0.00029132003761	0.00149840216464	0.00994052	0.0031065599999999995	9.650715033599996e-06	9.881393787039997e-05	0.0006613439999999999	6.610299999999997e-05	4.369606608999996e-09	4.3737588633599994e-07	9.29006e-05	0.0003904986	8.630521480359999e-09	1.5248915660195995e-07	-0.000144746	0.000306778	2.0951404516000004e-08	9.4112741284e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44763.734375	-47.03515625	2003791915.1955566	2212.305923461914	32701.38671875	-16.0546875	257.75299072265625	1069380693.3292387	32446.03125	17.125	293.265625	1052744943.8759766	1.3575370000000002	20.840673	0.10423132	0.3820409621	-0.0795575437	0.0595464907	0.0043579639	-0.276212183	-0.2283275296	-0.0417377558	0.0448976837	0.0242859627	0.022262439199999998	0.0478544445	0.05306904690000002	-0.0304939595	-0.0173917054	-0.09619349560000001	0.025820832000000002	0.0341387362	-0.0259917556	0.0608106696	-0.0043087305	-0.0469516246	0.0014800155999999999	-0.0208672198	-0.0018913212	0.0360847452	0.0262458221	-0.35498687700000003	0.1078722438	0.0800277601	0.0246704758	-0.0065607878000000005	-0.006114975999999999	-0.0680547889	0.082683143	-0.2566950786	-0.2364267057	0.0701423939	0.0428684335	-0.0119648491	-0.09146814210000001	-0.0675522228	-0.0075554045	0.0256611531	-0.0614209325	0.0201921798	-0.0863916064	-0.0451727242	0.054739458	-0.0641691014	0.0239928988	-0.0523663133	0.0177072549	-0.0031959133	0.1704677209	0.0114079018	0.0802678013	0.0832329547	0.0829320606	0.0824313758	0.0817321067	0.08083593780000001	0.079745028	0.0784620054	0.076989961	0.0	0.0	-0.00990585	0.008041549999999995	6.466652640249991e-05	9.81258642225e-05	0.0226008	0.039668899999999986	0.0005107961606399999	0.0015736216272099993	-0.010832	-0.02077252	0.0004314975871504	0.00011733222400000001	0.0007608239999999999	9.948e-05	9.896270399999998e-09	5.788531589759997e-07	9.29006e-05	0.0	8.630521480359999e-09	0.0	-0.000760233	-0.0006154870000000001	5.779542142890001e-07	3.788242471690001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45552.44921875	788.71484375	2075025629.8267972	622071.1047515869	32398.20703125	-303.1796875	91917.92291259766	1049643818.8397367	32398.373046875	-47.658203125	2271.30432510376	1049654576.0844764	4.566113	70.098152	2.68889717	-0.074906365	0.1567469096	-0.0183215671	-0.0830346595	-0.1013308722	0.2557251834	0.0341767285	-0.0711165792	-0.01031646	-0.2227588018	0.06304812929999999	0.19951601859999998	0.2992398866	0.2284809379	0.1545336223	0.2793328612	0.1505493981	0.1028334576	0.5539303974	0.0147465364	-0.08983819720000001	0.1679007885	-0.0683141737	-0.0709281407	-0.024855179100000003	0.0898315831	-0.10847400550000001	-0.2517187015	-0.1079922432	-0.10759490630000001	0.1501719053	0.058823908700000004	0.31153904649999997	-0.2558285889	-0.1068793331	0.257913665	-0.092354189	-0.09387658619999999	-0.0970143703	-0.0113254905	-0.1479413705	0.13428319589999999	0.0374981197	0.1606704429	0.06775935179999999	-0.1289039465	0.114214895	0.21400150329999998	-0.12235968119999999	-0.1075461575	-0.1142336194	0.0844748533	0.0878523685	-0.0406419017	0.0164905614	0.3123625197	0.0831833998	0.08273413889999999	0.0819871672	0.0809451725	0.0796119044	0.0779921606	0.07609176940000001	0.07391756940000001	0.0	0.0	-1.52093	-1.51102415	2.2831939818832216	2.3132280649	-0.054869900000000006	-0.0774707	0.003010705926010001	0.006001709358490001	-0.0184239	-0.0075918999999999995	5.763694561000001e-05	0.00033944009120999994	0.00112901	0.0003681860000000001	1.3556093059600006e-07	1.2746635801e-06	0.00880149	0.008708589400000001	7.74662262201e-05	7.583952933779238e-05	0.0120192	0.012779433	0.00014446116864000002	0.00016331390780148904	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42389.08984375	-3163.359375	1796834937.7815094	10006842.53540039	32413.6484375	15.44140625	238.43702697753903	1050644605.0298463	31883.859375	-514.513671875	264724.3185462952	1016580488.6447754	2.478324	38.046799	0.19761717000000006	-0.1597787755	-0.0683214182	-0.0005175271	-0.0058009226	-0.0608705255	0.3157471689	0.0922555942	-0.1331701415	-0.216706483	0.29148743850000003	-0.013401226499999998	-0.3084661703	-0.2582484502	-0.4836857034000001	-0.15787048720000002	-0.04812147940000002	0.034092823	0.13582500390000002	0.1705044896	-0.1105340526	-0.0108221857	0.0758587829	0.0269849486	-0.027111217000000003	0.026517732599999996	0.0806572519	0.3339913921	0.1005930625	0.3162075046	0.2659722988	-0.14586601429999999	0.5910229164999999	-0.1562539356	0.1656042277	-0.0963353984	0.2613110609	-0.0935241091	-0.0522246564	-0.1066272125	0.0571673108	-0.022370479900000004	0.081474856	0.055126517400000005	-0.06034705980000001	0.054301803200000005	-0.1594400946	0.13754574390000002	0.1209801065	-0.12447296949999999	-0.0682969189	0.025167799700000004	0.0378140768	-0.0039633978	-0.1068446411	-0.0560903443	-0.12196197439999999	0.083123947	0.0824968403	0.0814551646	0.08000415450000001	0.0781511019	0.0759053187	0.0732780908	0.0702826205	0.0	0.0	-1.53199	-0.01106000000000007	0.0001223236000000015	2.3469933601	-0.00768923	0.047180670000000015	5.91242579929e-05	0.0022260156216489012	0.0346536	0.0530775	0.00281722100625	0.00120087199296	0.00144196	0.00031295	9.79377025e-08	2.0792486416e-06	0.00919012	0.0003886299999999992	8.44583056144e-05	1.5103327689999937e-07	0.0130436	0.0010244000000000002	0.00017013550096	1.04939536e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44308.140625	1919.05078125	1963211325.6447754	3682755.901016235	32460.353515625	46.705078125	2181.364322662353	1053674550.3593484	32133.62109375	249.76171875	62380.9161529541	1032569604.596695	1.6256620000000002	24.956879	0.15752683000000006	-0.1028793054	0.1479273542	-0.033024788799999996	0.043579011900000006	-0.0893974299	0.27648349920000004	0.10145493960000004	-0.0806524872	-0.069554611	-0.0321702913	0.0490955417	-0.16865915920000002	-0.0174209118	-0.09084098289999999	0.0041538306	0.0190396224	-0.0015200862	0.0658686603	0.020604835800000002	-0.0510887127	-0.025155187000000002	0.0088431837	-0.0330030296	-0.0033906982000000002	-0.10623988599999999	-0.0415716643	0.10520439179999999	-0.1551290869	0.12841754689999998	-0.0043811719	-0.0748942109	0.2494964707	0.1013318722	-0.032099285299999995	-0.11101615029999999	0.2353770915	-0.11045614050000001	-0.0514945267	-0.0477293058	0.1005808934	-0.0826885893	0.0798689533	-0.0040337998	0.0236020232	0.0608783507	-0.0388540973	0.1473419998	0.1046071202	-0.011312311799999999	-0.0135021683	-0.0306451972	0.013217533	-0.032813899900000006	-0.1002881626	0.0410244428	-0.1048799564	0.0830546033	0.0822202777	0.08083593780000001	0.0789108441	0.0764578747	0.0734934387	0.0700373668	0.0661127784	0.0	0.0	-1.5605	-0.02851000000000004	0.000812820100000002	2.43516025	0.0478087	0.05549793	0.0022856717956899995	0.0030800202342849	0.0227992	-0.011854399999999998	0.00014052679935999993	0.0005198035206400001	0.00154878	0.00010682000000000009	1.1410512400000019e-08	2.3987194884000003e-06	0.00951689	0.00032677000000000053	9.05711952721e-05	1.0677863290000037e-07	0.0122439	-0.0007997000000000021	0.00014991308720999996	6.395200900000034e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
