csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	a_comp_cor_118	a_comp_cor_119	a_comp_cor_120	a_comp_cor_121	a_comp_cor_122	a_comp_cor_123	a_comp_cor_124	a_comp_cor_125	a_comp_cor_126	a_comp_cor_127	a_comp_cor_128	a_comp_cor_129	a_comp_cor_130	a_comp_cor_131	a_comp_cor_132	a_comp_cor_133	a_comp_cor_134	a_comp_cor_135	a_comp_cor_136	a_comp_cor_137	a_comp_cor_138	a_comp_cor_139	a_comp_cor_140	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	non_steady_state_outlier04	non_steady_state_outlier05	non_steady_state_outlier06	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
58264.85546875	n/a	3394793382.794327	n/a	40215.65625	n/a	n/a	1617299007.618164	40105.52734375	n/a	1608453323.520279	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.00345819	n/a	n/a	1.19590780761e-05	0.0199918	n/a	0.00039967206724	n/a	-0.0354026	n/a	0.00125334408676	n/a	-5.23089e-05	n/a	n/a	2.73622101921e-09	-0.0	n/a	n/a	0.0	0.0006122359999999999	n/a	3.748329196959999e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58166.55078125	-98.3046875	3383347629.787735	9663.811584472656	40212.375	-3.28125	10.7666015625	1617035103.140625	40115.359375	9.83203125	1609242057.7854006	96.66883850097656	1.130357	20.309881	0.143831135745871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	7.45871e-10	0.0034581907458709994	1.1959083234827823e-05	5.563235486410001e-19	-0.0143099	-0.0343017	0.00020477323801	0.0011766066228899993	0.0183903	0.0537929	0.00033820313408999993	0.00289367609041	0.000381022	0.0004333309	1.8777566889481e-07	1.4517776448399994e-07	-0.0	0.0	0.0	0.0	0.0	-0.0006122359999999999	0.0	3.748329196959999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57917.26171875	-249.2890625	3354409204.998184	62145.036682128906	40214.30078125	1.92578125	3.7086334228515625	1617189987.3248446	40042.29296875	-73.06640625	1603385226.1952055	5338.699722290039	1.202192	21.600595	0.067092300745871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	-7.45871e-10	5.563235486410001e-19	0.0	0.0162098	0.0305197	0.00026275761604	0.00093145208809	-0.0159642	-0.0343545	0.00025485568164000004	0.0011802316702499995	0.00033666	-4.436199999999994e-05	1.9679870439999944e-09	1.133399556e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58215.91796875	298.65625	3389093104.944229	89195.5556640625	40230.82421875	16.5234375	273.02398681640625	1618519217.3199615	40150.48828125	108.1953125	1612061709.2227936	11706.225646972656	1.128199	20.271122	0.1328321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.00521845	0.00521845	2.7232220402500005e-05	2.7232220402500005e-05	-0.022833000000000003	-0.0390428	0.0005213458890000001	0.0015243402318400002	0.0214888	0.037453	0.00046176852543999993	0.001402727209	-0.000207879	-0.000544539	2.9652272252100005e-07	4.3213678641e-08	0.000368017	0.000368017	1.3543651228900002e-07	1.3543651228900002e-07	-0.000109801	-0.000109801	1.2056259601e-08	1.2056259601e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58310.66796875	94.75	3400133998.9618073	8977.5625	40217.6875	-13.13671875	172.57337951660156	1617462387.8476562	40202.7265625	52.23828125	1616259223.059143	2728.8380279541016	1.03193	18.541378	0.0902300033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.02067e-05	-0.0051882433	2.6917868539994892e-05	9.1244472489e-10	-0.036376	-0.013542999999999996	0.001323213376	0.0001834128489999999	0.0443789	0.022890099999999997	0.0019694867652100003	0.0005239566780099999	0.000250711	0.00045859	2.103047881e-07	6.285600552100001e-08	-0.0	-0.000368017	1.3543651228900002e-07	0.0	3.57652e-05	0.0001455662	1.2791495310400002e-09	2.1189518582440003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58107.75	-202.91796875	3376510610.0625	41175.702041625984	40207.9609375	-9.7265625	94.60601806640624	1616680122.7515259	40121.7109375	-81.015625	1609751688.5523071	6563.531494140625	1.032123	18.544859	0.14500166890000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.36556e-05	2.34489e-05	5.498509112099999e-10	2.8789234113600002e-09	0.0237033	0.0600793	0.00056184643089	0.0036095222884899997	-0.008536959999999998	-0.05291586	7.287968604159997e-05	0.0028000882395396	-0.000239646	-0.000490357	2.4044998744899995e-07	5.7430205315999995e-08	-0.0	0.0	0.0	0.0	-0.000113539	-0.0001493042	1.2891104521e-08	2.2291744137639998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58309.97265625	202.22265625	3400052911.172623	40894.002700805664	40213.8828125	5.921875	35.068603515625	1617156370.857483	40132.72265625	11.01171875	1610635427.803482	121.25794982910156	1.2318460000000002	22.133411	0.042105945599999986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0117634	-0.0118170556	0.0001396428030534914	0.00013837757956	0.017680999999999995	-0.006022300000000005	0.00031261776099999984	3.6268097290000064e-05	-0.00626897	0.0022679899999999984	3.92999848609e-05	5.1437786400999925e-06	-0.000571426	-0.00033178	1.100779684e-07	3.2652767347600004e-07	-0.0	0.0	0.0	0.0	-0.000221731	-0.00010819200000000001	4.9164636361e-08	1.1705508864e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57930.6015625	-379.37109375	3355954597.3931274	143922.42677307132	40275.28515625	61.40234375	3770.247817993164	1622098594.4172516	39850.28515625	-282.4375	1588045227.034439	79770.94140625	2.613202	46.953159	0.10445052	0.014172243999999999	0.0420116558	-0.0416607602	-0.062394150599999997	0.0002772509	-0.0191923684	0.021884621400000002	-0.023049776	0.0413551787	-0.0489992328	0.045044739699999996	-0.0398014929	0.0303594204	-0.053217264800000004	0.0362519431	-0.073761158	0.0003049512	-0.012144116200000001	0.012727251799999999	-0.0002460373	-0.015550195400000001	-0.0223466693	0.0220753077	-0.0116357875	0.0349218337	-0.0046147001	0.0038489575	-0.0147745383	0.0536883173	-0.054727375099999996	0.0125958725	-0.059912804199999996	-0.041685932099999996	0.0915511807	-0.0208389945	-0.0283951732	0.040163836099999996	-0.0318178884	-0.0279245077	-0.1015857712	0.07888866509999999	-0.07852715860000001	0.045916983099999996	-0.0264346594	0.0506883005	-0.0951650317	0.0152056173	-0.0416864667	0.0602146151	-0.1147761738	0.0833908069	-0.0080593409	0.0391100503	-0.034336198	0.0544428289	-0.0309550998	0.0564655147	-0.0063330745	0.0021599968	0.056409364800000014	-0.08458011130000001	0.0876482173	-0.0169648167	-0.0358441977	0.0729350403	-0.0342095033	-0.0619315224	0.1308909287	-0.0398007082	-0.0155978724	-0.013201565600000001	0.0251741181	-0.06406969700000001	0.0050221191999999994	-0.0113329702	0.0019845104000000002	-0.004279927	0.0404088534	-0.006290950500000001	0.0015631063	-0.0039132995	0.022509796000000002	-0.0326323133	0.0665377729	-0.09466001560000001	0.0046260513	-0.0367359541	0.0082628763	-0.024686795299999998	0.0207836179	-0.007987725	0.0205119847	-0.0020450747	0.0318271283	-0.0158233068	0.0040727383	-0.008587645	0.0345034853	-0.005428945	0.046356924800000004	-0.0302291763	0.0459899233	-0.0556455853	-0.0282348743	0.013649245800000001	0.021174347599999997	-0.050105152400000005	-0.04666463	0.058024445599999995	0.07885988320000001	-0.0211960416	0.057097886500000014	-0.0128163582	0.0762196083	-0.0266750433	0.1089443319	-0.0470769763	0.0566880596	-0.0266128123	0.0294888585	-0.045303335800000004	0.0177855996	-0.0013586737	0.1191534244	-0.0614762982	0.003502377	-0.0701029691	0.0206875519	-0.0468102015	0.0850131918	-0.058104665800000004	0.0225417175	0.0123878226	-0.028063421	-0.0245954473	0.0583727533	0.1100075386	-0.0409291481	-0.0166870252	0.10653786679999999	-0.0153700205	-0.0023355845	0.0139619206	0.0339853529	-0.013948843300000001	0.08406497539999999	0.0840610905	0.0840546159	0.0840455517	0.0840338982	0.0840196558	0.08400282490000001	0.08398340609999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0298121	0.0415755	0.0017285222002499999	0.0008887613064099998	0.0237007	0.006019700000000006	0.0005617231804900001	3.623678809000008e-05	0.0161945	0.02246347	0.00026226183025	0.0005046074844409	-0.000589818	-1.8392e-05	3.3826566399999984e-10	3.47885273124e-07	-0.00040355	-0.00040355	1.6285260250000002e-07	1.6285260250000002e-07	-0.000487626	-0.00026589500000000004	2.37779115876e-07	7.070015102500003e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57968.0	37.3984375	3360289024.0	1398.6431274414062	40306.27734375	30.9921875	960.5156860351562	1624595993.3112946	39733.9453125	-116.33984375	1578786410.0967407	13534.959243774414	1.167339	20.974373	0.112008915	0.015026398600000001	-0.0708100851	-0.03199392	0.0048838195	0.05886337110000001	-0.0131225025	0.0231100531	0.0724182259	0.010426792399999999	0.0027631617	-0.0392998123	0.0373147639	-0.0702636814	0.0069099577	0.005889500600000001	0.047461331600000004	-0.0425017845	-0.0720992953	0.0006036230000000001	-0.0245688713	-0.043555199100000004	-0.0171479488	-0.067339652	0.043745628099999996	0.054893972199999995	-0.0743070535	0.0477905121	0.0018545607000000001	-0.0211596579	0.0204049294	0.0477670891	-0.054038976100000004	0.0208320803	0.1263717874	0.0078376902	-0.1337394637	0.049783963099999995	-0.0385732985	-0.009688725799999999	0.0014038091	0.0333080258	0.0174479002	-0.0642301344	0.0821675449	0.0033427245	0.0379744333	-0.0719374014	-0.05140604	-0.0045486986	-0.0509241229	-0.043543714500000004	-0.0352711211	-0.0258489793	-0.08966393269999999	0.1125146537	0.034639075899999996	0.0276606917	0.0285883623	-0.0487533865	0.0112298872	-0.0106603383	-0.0160126898	0.048842311799999996	-0.015336272199999999	0.0691776315	-0.0063826811	0.09659430050000001	0.0079663592	0.0177150295	0.0619005776	0.0041433007	-0.0715402491	0.0083550375	-0.0087993011	0.00038091160000000004	0.054386059199999996	-0.0207418761	0.0170470927	0.0325127213	0.0047388624	-0.0256167493	-0.0602588613	0.0563832225	0.008895280600000001	0.0457073155	0.0131224268	0.0220027457	-0.0576122777	-0.0523986817	0.062885862	-0.0055486471	-0.031931411	0.054677408200000006	-0.0591597134	0.0410846134	-0.010337900300000001	0.0247421889	0.0416996123	0.0224785417	0.1202267415	-0.0398129692	-0.0707622942	-0.063413675	-0.0071593633999999995	0.0210722496	-0.0232116204	-0.0168373439	-0.0290262404	0.024513479100000003	-0.0435577053	-0.0649789728	-0.0255076654	0.0611323571	0.021885609	-0.0676729599	0.004898757	-0.0180612369	-0.0671524978	-0.0160207113	-0.0531067724	0.0494372646	0.0171634456	-0.0398885117	-0.019141651000000003	-0.0348937926	0.022897064900000003	-0.0302858298	0.0070407670999999995	-0.0352127215	-0.055088467099999996	0.0148451285	0.1004430272	0.0356813595	-0.06498485080000001	-0.0030848869	-0.0666223444	0.0645621512	-0.11092836980000001	-0.056617495	0.0690443729	0.07649272389999999	0.012995820600000001	0.0491401997	-0.013812266100000001	-0.023691666899999998	0.0840546159	0.0840196558	0.0839613998	0.083879864	0.0837750711	0.08364705	0.0834958362	0.08332147179999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0178578	-0.0119543	0.00014290528848999993	0.00031890102084	0.0237163	1.559999999999756e-05	0.0005624628856900001	2.4335999999992387e-10	0.0665668	0.0503723	0.004431138862239999	0.0025373686072899995	-0.000681657	-9.183900000000004e-05	8.434401921000005e-09	4.6465626564899996e-07	-0.0	0.00040355	1.6285260250000002e-07	0.0	1.03193e-05	0.0004979453	1.0648795249000001e-10	2.4794952179208995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58090.8984375	122.8984375	3374552481.27594	15104.025939941406	40326.85546875	20.578125	423.459228515625	1626255271.9974518	39755.98828125	22.04296875	1580538604.2188873	485.89247131347656	1.197585	21.517818	0.069752865	0.04284061980000002	-0.0195419501	0.0883026281	0.0232441503	0.0600963114	-0.0009478428999999999	0.0409711093	-0.08544424980000001	-0.0153863398	-0.0098535446	-0.030633314100000007	0.0881922381	0.0014466863	0.0041290736	0.0542529492	0.0636906695	-0.055878434500000004	-0.025961201099999998	-0.0345982236	0.033325670099999996	-0.018219066699999998	0.0119337303	0.0073028754000000005	-0.0680775155	0.0059744678	-0.0767413352	-0.0638237339	0.0392858847	-0.032338822999999996	-0.0659699361	-0.036534867900000004	-0.010886597	0.0691081479	-0.05920448	-0.0316262871	0.0135210708	-0.0124712953	0.0051679862	-0.0172138515	-0.0336468154	0.0232422321	0.0338989696	-0.00033100519999999995	0.0484916633	-0.0363947079	0.1054347922	0.0621468054	0.0346251408	-0.0375543176	-0.0045724966999999995	0.1188306974	0.0082442236	0.0038536990999999995	-0.014348858700000001	0.0718750227	0.028310206400000006	0.014075383600000001	-0.0919644093	0.09554263460000001	0.036714934399999996	-0.0142887074	-0.052651425999999994	0.0843436618	-0.0118298755	-0.1073128025	-0.0184807811	0.0396320041	-0.005864843000000001	-0.0332001132	0.0350354702	0.0535098397	0.0405830729	0.057772919299999996	0.026503924300000002	0.0013889880999999999	0.0634376968	-0.0196220488	0.032563172	-0.0932034029	-0.0137798773	-0.052775867000000004	0.0631691623	0.0501944183	-0.0410100425	0.045535135	0.031922438500000004	0.0318983661	-0.0566619411	-0.0356744355	0.0789713952	-0.0288909196	-0.0424218152	-0.0357045561	0.0027881913	0.0081369346	0.033304125899999995	0.0247748627	-0.0424052607	-0.0645151737	0.0393036327	0.006267866899999999	0.0613188249	0.1150030164	-0.0391088011	-0.0321127637	-0.0368704842	0.0340517382	-0.0409676503	0.0611873524	0.0045980896999999995	-0.0081124678	0.0715038662	-0.0323799818	-0.0555640689	-0.0162911141	0.0024626657	0.0452221237	-0.10533713060000001	0.054301494000000006	-0.01341525	-0.0889986086	-0.0417632254	-0.0723749736	0.013529425500000001	-0.0233505677	0.0022066514	-0.0166880014	0.028107656499999998	0.039884251	0.0615444342	0.0263978184	-0.0560311014	0.1039121537	-0.011872480800000001	0.0794053665	-0.0169473689	-0.061311542300000015	0.0282514331	-0.0248331921	0.0089900143	-0.0365716328	-0.0126600824	0.064797442	0.0484264186	0.012103553999999999	0.0840338982	0.0839368069	0.0837750711	0.08354881530000001	0.0832582139	0.08290349059999999	0.0824849187	0.0820028204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0101886	-0.007669199999999998	5.881662863999999e-05	0.00010380756996000003	0.0119257	-0.011790599999999998	0.00014222232049000005	0.00013901824835999994	0.0886721	0.02210530000000001	0.007862741318410001	0.0004886442880900004	-0.00106997	-0.000388313	1.5078698596899993e-07	1.1448358009e-06	-0.0	0.0	0.0	0.0	-0.00016512299999999998	-0.0001754423	2.7265605128999995e-08	3.0780000629289994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
