csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
46497.93359375	n/a	2162057828.4887853	n/a	30187.650390625	n/a	n/a	911294236.1066016	30300.6328125	n/a	918128348.8379515	n/a	n/a	n/a	n/a	0.0981359582	-0.0795122094	0.0306829791	-0.0347091875	0.0434648153	-0.012682683899999998	-0.0042015315	0.025438015699999997	-0.0035096223999999997	0.061462265099999996	-0.0327232813	0.0557092483	-0.0182167473	0.0086711087	-0.012100105	0.0592500354	-0.0338013811	0.0732024205	-0.073244924	0.0410285483	-0.0188789591	0.0001748956	-0.045289740700000004	0.051670207	-0.038659618	-0.0880851485	0.0243642876	-0.0832669764	0.0235337417	-0.076672697	0.0023353635	-0.0662532538	0.0038360407	-0.023005887000000003	0.0040140717	-0.0162638256	0.0198058699	-0.0957068468	0.0411810251	0.0221538839	-0.0970136767	0.0008141741999999999	-0.0895561291	0.058434318	-0.005758292700000001	0.0328103431	-0.015466465700000001	0.0042706059	-0.0524071696	-0.0040075460999999995	0.0247302546	0.0008536682000000001	-0.0402077092	0.017972065	-0.0275724218	0.0073171721	-0.0137825473	0.0437632321	-0.0288973408	0.0162217458	-0.0259618592	0.0447889892	-0.047172383899999996	0.0163913448	-0.0118621092	0.013152938999999999	-0.08850474900000001	-0.026901239700000003	0.0155831474	-0.0926592911	0.0083652243	-0.0628454251	0.020585429	-0.01340679	0.012545323999999998	-0.0088170057	0.0504681002	-0.0037324985999999997	0.0510581871	-0.0019566163	0.014346468999999999	0.0439562185	-0.0008097242	-0.0156632805	-0.0294166993	0.0296086072	0.0654449177	0.0830442616	0.083040607	0.083034516	0.0830259889	0.0830150259	0.0830016274	0.0829857937	0.08296752519999999	-4.00165e-06	n/a	1.60132027225e-11	n/a	1.52214e-05	n/a	2.3169101796000004e-10	n/a	4.86553e-05	n/a	2.36733821809e-09	n/a	-0.000498249	n/a	n/a	2.48252066001e-07	-0.000757733	n/a	5.74159299289e-07	n/a	0.000196194	n/a	3.8492085636000004e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46264.8515625	-233.08203125	2140436490.1001587	54327.23329162598	30148.125	-39.525390625	1562.256504058838	908909441.015625	30231.671875	-68.9609375	913953984.357666	4755.610900878906	1.0142080000000002	18.190718	0.09766993665	0.0209958226	-0.041873126499999996	0.0224657003	0.0677826294	-0.0047557085	-0.049847032199999995	-0.0124410642	0.0045367828999999995	0.0145141263	0.0375886997	-0.020526669299999998	-0.0142835013	-0.0221738119	-0.0883942501	0.009774501	0.006079707199999999	-0.021052911299999998	0.0547947212	-0.0645074843	0.0141590251	-0.0524228063	-0.0351891587	-0.0362182968	0.0210349156	-0.0118136605	0.0409654113	0.0263415154	-0.0691106804	-0.029589410400000002	-0.0020240564000000003	0.0593431555	-0.0632341175	0.0008221705000000001	0.0358079217	0.0419167579	0.0803995158	0.0038010362	-0.0519844053	0.035035836699999996	0.0200311517	-0.0205310074	-0.0349725636	-0.0131351667	0.0339233216	-0.1066412517	-0.0309606247	0.0376683441	0.0071406171	0.0031721972	-0.013503703999999998	0.0063872963	0.021768056400000003	-0.0308177369	-0.012592065500000001	-0.0038896489	0.071765517	0.0200082076	0.0615737262	-0.0083907576	0.020357486299999998	-0.0033190863	0.043079523	-0.0183308875	0.0390103783	0.0293405705	0.0443096916	0.010877765	-0.0108581876	0.031681262	-0.0822449681	-0.0204485511	-0.0582156703	0.0402462416	0.0219388537	-0.0327435238	-0.0014591985	-0.0566899987	-0.0036492144	0.0265929323	-0.0548381897	0.046822910700000005	0.0377841263	0.015647851299999998	0.0411775614	-0.037999087599999995	-0.0962495842	0.0188495175	0.083034516	0.0830016274	0.08294682269999999	0.0828701163	0.0827715286	0.0826510855	0.0825088188	0.0823447662	-0.007996609999999998	-0.007992608349999998	6.394577149209998e-05	6.388178823648969e-05	0.0328129	0.0327976786	0.0010766864064100001	0.0010756877215488978	0.0195565	0.0195078447	0.00038245669225	0.0003805560048393182	-0.000745958	-0.00024770900000000004	6.135974868100002e-08	5.56453337764e-07	-0.00098813	-0.000230397	9.764008969e-07	5.308277760900001e-08	-7.313609999999999e-05	-0.0002693301	5.348889123209999e-09	7.253870276601e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46249.4453125	-15.40625	2139011191.7139282	237.3525390625	30170.470703125	22.345703125	499.3304481506348	910257302.448124	30238.509765625	6.837890625	914367472.8457985	46.75674819946289	0.8915429999999999	15.990620000000002	0.03855578500000001	-0.0074212692	0.0183104033	-0.0343874045	-0.051216765	-0.0578692739	-0.0509630664	-0.0091632934	0.0088352202	0.0220157227	0.0241187392	-0.0429558247	-0.015815116	-0.013804363500000002	-0.0679097257	-0.001800277	-0.0404095878	-0.061012522	-0.0428644205	-0.0187219467	0.0115852049	-0.0600754545	-0.057960827300000003	-0.0757882458	0.00019374369999999999	0.015354116599999999	-0.0643901529	-0.0212406279	-0.0190634155	-0.014704065300000001	-0.0385097371	0.0234963326	-0.0655324841	-0.007313081099999999	-0.0048104515	0.0228042062	0.0319807956	-0.0729157843	-0.0827894258	0.027091266	-0.0040018555	0.0009127616	-0.058709450499999996	-0.0103021926	-0.0194144983	0.0450561751	-0.0991706302	0.016388033	-0.006017735400000001	-0.003394715	-0.008136612	0.010517665	0.0223507601	-0.0307492713	0.0180823887	-0.013562393899999999	0.0388828791	0.029985402400000007	0.0740254924	-0.044518086799999995	0.0011753922	0.008190851800000001	0.0158690289	-0.0452057629	0.0620675129	0.037888201499999996	-0.0044387328	-0.06987118980000001	-0.0387923594	-0.032600036299999996	-0.036090638599999995	0.0104841846	-0.059489757000000004	0.0477136494	0.0572332529	-0.0409721442	0.0117710854	-0.0294152914	-0.0668491236	0.0278302216	0.028098852	0.09697187609999999	-0.0283357641	-0.036483594700000004	0.0189479725	-0.053915428	-0.046293966299999996	0.011423018500000002	0.0830150259	0.08292368650000001	0.0827715286	0.0825586637	0.08228524799999999	0.0819514821	0.0815576107	0.0811039227	-0.0145146	-0.006517990000000003	0.00021067361316	4.2484193640100043e-05	0.0477882	0.014975299999999997	0.0022837120592399994	0.0002242596100899999	0.0144882	-0.0050683	0.00020990793924000002	2.5687664890000008e-05	-0.000905019	-0.00015906099999999995	2.5300401720999984e-08	8.190593903609998e-07	-0.00098813	0.0	9.764008969e-07	0.0	-0.000153959	-8.082290000000003e-05	2.3703373681e-08	6.532341164410002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46334.09375	84.6484375	2146848243.633789	7165.357971191406	30190.564453125	20.09375	403.7587890625	911470181.9982947	30271.529296875	33.01953125	916365485.9715613	1090.2894439697266	0.8076260000000001	14.485497	0.0860842	0.031448745800000004	-0.0052170136	-0.0002106503	-0.042831017699999994	-0.0444584717	-0.0226381044	-0.002731252	0.013351855800000001	0.015405880600000001	0.0205340823	-0.0163527869	0.0201027453	0.0130394997	-0.0082957671	-0.0144730276	-0.0378983034	-0.0400706574	0.026962941600000002	-0.0213824117	0.038910868700000004	-0.006687177	-0.012211020500000001	-0.0353769381	0.042434458200000004	0.0718177871	-0.0614084651	-0.050496998700000004	0.0398436331	0.0376819905	-0.0236832034	0.0373312985	-0.1295400988	0.050552409900000005	0.0186932088	-0.0259984775	-0.0157052543	-0.034239480499999995	0.0032128013	0.0106782301	0.0007967978	-0.026587557400000003	0.0109809711	-0.0033436209	0.0010241708	0.028368584900000007	-0.0188471094	0.0312850999	0.0004940441	0.0468168318	-0.003186939	0.0123000824	0.0172678056	-0.022880268199999998	0.017286024	-0.0303194425	0.0063473786	-0.0126055042	0.0295007646	-0.0610274104	0.0132232091	-0.0050462818	-0.0041702753	-0.0479049393	-0.000912843	0.06721159389999999	-0.0166706568	-0.1125788298	-0.0666905462	0.006687211	0.0007805361999999999	0.0445691504	-0.0831910579	0.0230874158	0.0331838785	0.0961461898	0.0582773938	0.017544433300000002	-0.0381239438	-0.0821807386	-0.0275325411	-0.061609529	0.0761914082	-0.0350413089	-0.0518367474	0.044035770700000004	-0.0212748627	0.041307062	0.0829857937	0.0828068209	0.0825088188	0.0820922158	0.0815576107	0.0809057719	0.0801376364	0.0792543084	-0.0178992	-0.0033846	0.00032038136063999997	1.1455517159999998e-05	0.0268496	-0.0209386	0.0007209010201599999	0.00043842496996	0.0274058	0.0129176	0.00075107787364	0.00016686438976000004	-0.000498249	0.00040677	1.6546183289999998e-07	2.48252066001e-07	-0.000571991	0.0004161390000000001	3.27173704081e-07	1.7317166732100004e-07	0.0	0.000153959	0.0	2.3703373681e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46278.11328125	-55.98046875	2141663768.8722079	3133.8128814697266	30182.203125	-8.361328125	69.91180801391603	910965385.4787598	30268.83984375	-2.689453125	916202665.4865876	7.2331581115722665	0.8385479999999998	15.040103	0.10849103795	-0.010639896499999999	0.0146688764	-0.0259586202	-0.0146254681	-0.0446538469	0.0060390228	-0.0106922309	0.0051026199	0.0229771046	0.0092770598	-0.0063347526	0.0016297055	0.0117971577	-0.042487697000000005	0.0112594235	-0.07547707690000001	-0.0471795296	-0.0444234457	-0.016666237	0.0504863794	-0.0669750328	0.0105731969	-0.0462454113	0.0267666227	0.0472704086	-0.0051797342	0.0502864221	-0.0176920349	0.048053724699999995	-0.0062032114	0.05839287150000001	-0.11211213589999999	0.00029952470000000004	0.0121983015	-0.0185041145	-0.0119234478	-0.0755065763	0.0074269464	0.0139867054	-0.0065679329	0.0185276377	-0.0028343469	0.0124197626	-0.0353137143	0.025219408500000002	-0.0369378271	-0.0164304771	-0.0089944626	0.0088546844	-0.011175911699999999	0.0084160359	0.024988435899999998	-0.0187521857	0.012268093	-0.0268375394	0.017335601399999997	0.0372665962	0.0528071348	-0.0699182475	0.0239408559	-0.0326387646	0.031025244	-0.0197980303	0.0878848185	0.0511529658	0.0282831963	0.005799522099999999	-0.0916685087	-0.0338246273	-0.052892147599999995	0.0648790649	-0.0259553004	-0.007396094699999999	-0.0187693875	0.069721762	0.037788640899999996	-0.0078700895	-0.0225819662	-0.050142938899999996	0.0475385861	0.0301520994	0.07602986639999999	-0.0024815143	0.0160542341	0.0132594084	-0.057798791900000014	0.0459781263	0.08294682269999999	0.0826510855	0.082158971	0.0814716484	0.0805907508	0.07951837120000001	0.0782570576	0.07680980679999999	-4.06205e-06	0.01789513795	1.6500250202499992e-11	0.00032023596224953015	0.064613	0.0377634	0.0041748397690000005	0.0014260743795600002	0.032341900000000014	0.004936100000000007	0.0010459984956100003	2.4365083210000056e-05	-0.000498249	0.0	0.0	2.48252066001e-07	-0.00108949	-0.000517499	1.1869884601000002e-06	2.6780521500100005e-07	-0.000440429	-0.000440429	1.93977704041e-07	1.93977704041e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46203.8828125	-74.23046875	2134798786.951233	5510.162490844727	30183.47265625	1.26953125	1.6117095947265625	911042021.5905914	30236.833984375	-32.005859375	914266129.3986547	1024.3750343322754	0.8175409999999999	14.663329	0.08027018795	-0.0353856709	-0.011565206599999999	-0.033593998	-0.0069977799	-0.0275139571	0.0167868823	-0.0106186671	0.014165956	0.0322038822	0.011520386499999999	-0.024466081	0.0150362107	0.0077209501	-0.0325260494	0.0122207443	-0.033081413999999996	-0.0193615071	-0.0899233999	-0.0273696914	0.011049606000000002	0.008702400899999999	0.0572269156	-0.0588050885	0.0432345216	0.0680760958	-0.030292544900000006	0.023206310499999997	-0.0195634293	0.052630770800000004	-0.006244675999999999	0.06285137959999999	-0.127059639	-0.047971444	0.0060281917	-0.0188396932	-0.031094031	-0.0536856249	0.0468389441	-0.0004562913	-0.0003172728	0.0330944812	-0.0113277262	-0.0298477202	-0.053872875300000005	0.013974879099999999	-0.0250469017	-0.0719543498	-0.0136255541	-0.0056064267	-0.0107774754	0.0155212342	0.035139828	-0.0098041559	0.0290142608	-0.030467973500000002	0.002241342	0.043200452599999994	0.047995841399999996	-0.028845487599999997	0.0088292189	-0.0485082818	0.060400076799999994	-0.0626270647	-0.0018921220000000002	0.0389440106	-0.061391814	0.014718360500000001	-0.1147385069	-0.049254112999999995	-0.07824805280000001	0.0641513829	-0.07072139940000001	-0.014056560400000001	0.0453209471	0.028359874	0.0193535382	0.040755940299999995	-0.0051064056	0.0391149518	0.015959483700000002	-0.0047276074	0.0460269822	0.0082999496	0.0351351189	-0.0059237208	-0.04769046230000002	0.0039600421	0.0828981175	0.0824565533	0.0817223544	0.08069812650000001	0.0793875044	0.0777951396	0.0759266832	0.0737887663	-0.008531299999999999	-0.008527237949999999	7.278307968999997e-05	7.271378705592019e-05	0.0666319	0.0020188999999999897	0.004439810097609999	4.07595720999996e-06	0.0416913	0.009349399999999994	0.0017381644956900003	8.741128035999987e-05	-0.00093303	-0.000434781	1.8903451796099998e-07	8.705449808999998e-07	-0.000576542	0.000512948	3.3240067776399995e-07	2.6311565070400004e-07	-0.000180665	0.000259764	3.2639842225e-08	6.7477335696e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46310.0859375	106.203125	2144624059.5386355	11279.103759765625	30178.109375	-5.36328125	28.76478576660156	910718285.4494627	30278.01953125	41.185546875	916758466.7347565	1696.2492713928225	0.8233789999999999	14.768041	0.11069614999999997	0.0042536341	-0.0295485958	-0.0322545349	0.0141555233	0.0178317537	0.0344138452	-0.0056072652	0.012092823600000002	0.0345696129	-0.0051995785	-0.0160738243	0.021845382799999997	0.047928378	-0.0051368149	-0.018595775	-0.011674816999999999	-0.028855799900000006	-0.011644083500000001	-0.026499594100000003	0.047781004	0.0019464162	0.066020833	-0.030775855	0.0823298569	0.057984241900000004	-0.0392860481	0.0686527698	0.029829741899999998	0.091585551	-0.0229388908	0.0350636951	-0.0504643572	0.0275812521	0.06631102	-0.0498072901	-0.0033463407	-0.0739534566	-0.0273176766	-0.0340917102	-0.0194935113	0.0113969678	0.0304228902	-0.0180632214	-0.030916416699999998	0.005424909499999999	0.0690753332	-0.0229343772	-0.0017003715	-0.0088900345	-0.0046210046999999995	0.013847003200000001	0.0371481471	-0.0005883958	0.040583597	-0.027077638199999997	0.0180897446	-0.0010381204	0.0226178575	-0.0271159925	0.0014763932000000002	-0.0625993059	0.0452514179	-0.0424756481	0.012621698	0.0235608327	-0.011713203500000002	-0.0020498772	-0.0883964108	0.0284461853	-0.020358442	0.113234726	-0.033409621800000004	-0.0362783603	-0.0337304888	-0.0098493751	0.0907526603	0.0379437367	0.0218349504	0.0261015354	-0.006137416	-0.0040627072	-0.0614533815	0.0376610321	-0.036077767999999996	-0.0415801068	-0.0868747259	0.07561879519999999	0.0828396838	0.08222331570000001	0.0811994303	0.0797731022	0.0779514008	0.07574335459999999	0.07315990730000001	0.0702138631	-0.00815891	0.0003723899999999985	6.65678123881e-05	1.3867431209999887e-07	0.0410858	-0.025546099999999995	0.00168804296164	0.0006526032252099997	0.0795955	0.0379042	0.00633544362025	0.00143672837764	-8.73458e-05	0.0008456841999999999	7.151817661296399e-07	7.62928877764e-09	-0.000637742	-6.119999999999997e-05	4.067148585639999e-07	3.745439999999996e-09	-0.00015008	3.0584999999999986e-05	2.25240064e-08	9.354422249999997e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46138.80078125	-171.28515625	2128788937.531876	29338.604751586914	30147.580078125	-30.529296875	932.0379676818848	908876584.5669594	30236.33203125	-41.6875	914235774.7039948	1737.84765625	0.8929749999999999	16.016293	0.06984795	-0.021526674	-0.0324606386	0.014244138100000001	0.09330966560000001	0.009353462	-0.0060485799	-0.0082239736	-0.0044035259	0.014141889599999999	0.0009656895	-0.0302987545	-0.0277566723	0.014107013	-0.0750945544	0.0231878032	0.0011839798	-0.0175923686	0.041607864	-0.0345372177	0.0175861551	-0.0347235162	0.0271903792	-0.0139118677	0.0443331978	0.0327861821	0.0025428237	0.0699871861	-0.0200387624	0.0231298686	0.1264057359	0.0176553734	0.0173609284	0.007374864	0.0149721751	0.0185559008	-0.024991873799999998	0.0035917428999999996	0.0498763637	-0.0537722059	0.0149385875	0.0204230934	-0.0260410423	0.0076443064	-0.0054543295	-0.11228198910000001	0.0303873713	0.0019653836	-0.0009048453	-0.0435506696	-0.0113312478	-0.0037390962	0.020361031	-0.0066604315	0.029893969700000002	0.018554935800000002	0.0658630521	0.0204120757	0.0555137414	0.0036686515999999995	0.008109793	-0.011174958899999999	0.014012591699999999	-0.0253653862	0.0534950407	0.024992852700000002	0.003949873400000001	0.017454793700000002	-0.0148984674	-0.0006646801	0.0379986565	0.0170441116	0.0172105554	-0.07112121269999999	-0.0095454492	0.0087918222	0.0049743934999999994	-0.0024738125	0.0435146619	-0.009443079200000001	-0.048497784800000006	-0.0150107301	0.0326189492	0.06747488480000001	0.0534788261	-0.0046110752	-0.10271131720000001	-0.09421963009999999	0.0827715286	0.0819514821	0.0805907508	0.0786983123	0.0762866522	0.0733716817	0.0699726326	0.0661119306	-0.0185204	-0.01036149	0.00034300521616	0.00010736047502009997	0.0646785	0.0235927	0.00418330836225	0.0005566154932900001	0.07673249999999998	-0.0028630000000000183	0.005887876556249997	8.196769000000104e-06	-0.00015978	-7.243419999999999e-05	5.246713329639999e-09	2.55296484e-08	-0.00033991	0.00029783199999999994	1.155388081e-07	8.870390022399996e-08	-0.000440429	-0.000290349	1.93977704041e-07	8.430254180099998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46170.046875	31.24609375	2131673228.4396973	976.3183746337892	30169.56640625	21.986328125	483.398624420166	910202737.1411283	30243.85546875	7.5234375	914690793.6146393	56.60211181640625	0.93016	16.683240999999995	0.06932745	-1.72492e-05	-0.024206064700000002	-0.0236299191	-0.021775504100000002	0.021586137000000002	-0.0746184136	-0.0068657889	0.0123623391	0.0149612827	0.0053834227	-0.0417106078	0.0170775964	-0.0157945414	-0.026017739900000003	-0.0015770197	0.0181143228	-0.0346657192	0.012232846399999999	-0.022273350499999997	0.0484067589	-0.0326602002	-0.057529750199999986	-0.035419854199999996	0.0091835239	0.050853365899999996	-0.0536328598	0.0194895816	0.0080385719	0.0094694566	0.0584457665	0.0080206015	-0.0013594802	0.08584404679999999	-0.09440092119999999	-0.0637479749	0.013442852199999999	-0.072596598	0.0066413454	0.022215247200000003	0.0064730909	-0.0023460220999999997	-0.0376146147	-0.0406192455	-0.0013044097	-0.0016259627	-0.021512068500000002	0.0511418192	0.0622354316	-0.0646201415	-0.0072241749	0.0089272149	0.0193703942	-0.0040433882	0.030711336699999998	-0.0214816312	0.0242295937	0.022162125499999998	0.048508989800000006	-0.0135502746	0.0202860606	-0.012035522	-0.0107666593	-0.04950842849999999	0.0151619238	0.0219179555	0.0381558059	-0.034149793	-0.0674588995	0.010382318599999999	0.0066980039	0.0386212361	-0.0240029394	-0.056869070099999995	-0.0304116473	0.0621395868	-0.0439734154	-0.046795318899999994	-0.0817946035	-0.0128317698	-0.0629842233	0.0053870611	-0.002157108	0.1028992243	-0.009408361899999999	-0.0372295308	0.0332290304	0.0116149442	0.08269365969999999	0.0816411802	0.0798969589	0.0774757746	0.0743981418	0.0706901371	0.06638317839999999	0.061513758200000004	-0.0295749	-0.011054500000000002	0.0008746747100100001	0.00012220197025000006	0.0423349	-0.0223436	0.0017922437580099998	0.0004992364609599999	0.0526071	-0.024125399999999974	0.0027675069704100005	0.0005820349251599988	-0.000390304	-0.000230524	5.314131457600001e-08	1.52337212416e-07	-0.000334355	5.555000000000024e-06	1.11793266025e-07	3.0858025000000266e-11	-0.000440429	0.0	1.93977704041e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46254.3984375	84.3515625	2139469374.8150024	7115.186096191406	30177.80859375	8.2421875	67.93365478515625	910700131.5210114	30286.435546875	42.580078125	917268178.1350137	1813.0630531311035	1.12781	20.228271	0.16228938999999998	-0.029510023399999998	-0.0008785446000000001	0.007673811	-0.0307628919	-0.0603641507	0.0527710678	0.0169151957	-0.024133278199999997	0.015134793700000001	0.0298073525	0.030039447099999998	0.0043888641	0.027068850699999997	-0.0036666865000000003	-0.0051055531	-0.0521101792	-0.041422915299999995	-0.0178175812	-0.0124299598	0.0322625107	-0.0410899449	-0.0376902816	-0.0012146531	0.045220323300000004	0.07348672860000001	0.0227156509	0.0125097723	0.0811301305	-0.0146840771	-0.0226152524	0.0190263205	0.0188762565	-0.009530705799999999	0.0037624984	0.028849072599999998	-0.0243423752	-0.059646054000000004	-0.056015703	0.0357177531	0.0359921854	0.0204102698	0.054630012400000004	0.0027586868	-0.0167824932	0.0428717654	-0.0644667444	0.0107755051	-0.009733395	0.044797316	0.0152779434	-0.0253179696	0.0214362946	-0.037927229	-0.005931063100000001	-0.013302735900000001	-0.0112559136	0.0008570562	0.0090534747	-0.0335883826	0.014491356100000003	-0.020543803200000002	-0.021675507000000004	-0.0175659061	0.0580893903	0.0822490361	0.021849518300000002	-0.007270683399999998	-0.045535289400000005	0.0083060744	0.04485434519999999	-0.0345918467	0.0257108294	-0.047290445199999996	-0.0075149777000000015	-0.0039825762	-0.0454050259	0.0669442738	-0.0275916037	-0.0298753299	0.1108034228	0.053936839900000005	-0.0172093126	-0.13532456240000001	-0.0155760007	0.0962658341	0.1404136508	0.04568441349999999	0.0826060864	0.0812925556	0.0791187872	0.0761077842	0.0722914088	0.067710046	0.0624121757	0.05645386	0.016643400000000003	0.0462183	0.0002770027635600001	0.0021361312548900005	0.0423295	-5.400000000002625e-06	0.00179178657025	2.9160000000028356e-11	-0.00754664	-0.06015374	5.695177528960001e-05	0.0036184724359876	0.000638742	0.001029046	1.058935670116e-06	4.07991342564e-07	-0.000350912	-1.6556999999999998e-05	1.2313923174399998e-07	2.74134249e-10	-0.0003677930000000001	7.263599999999995e-05	1.3527169084900006e-07	5.275988495999992e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
