csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62
76707.2421875	n/a	5884001004.01178	n/a	58587.10546875	n/a	3432448927.206436	n/a	56248.61328125	n/a	3163906496.063614	n/a	n/a	n/a	n/a	0.0010261074	0.0233224353	0.0138518102	-0.0178085283	-0.0110645243	0.009204365400000001	-0.0096264676	0.0030738971999999995	-0.0325259231	0.008596724699999999	-0.0056374834	0.0195495303	-0.0067892913	0.0298647897	-0.0064423336	0.004981363	-0.0695173085	0.013472554599999999	-0.025391732599999998	0.0085008185	-0.0013931274	0.0281608073	-0.0250326536	0.053979224299999996	-0.0440978407	-0.09242172789999999	0.0076888542	-0.0336314561	0.0091433467	-0.0350682583	0.0817724999	-0.0145602945	-0.0242032254	0.0096175571	-0.0136515068	0.019639287	-0.042116751900000006	0.0665853212	-0.022940858999999997	-0.0093651888	-0.01063476	0.0005276278	-0.0186920646	0.019770518600000002	-0.0091456629	0.0003143041	-0.0070608508	0.023604357200000002	-0.0242518465	0.0176942945	-0.06464413599999999	0.0204735957	-0.0645203307	0.0031419372999999997	-0.015814785	0.0111532579	-0.0430599768	0.0213519131	-0.1035453531	0.0119785491	-0.0247814643	0.0138132647	-0.0521179998	0.08583751839999999	-0.036999907799999995	0.0455518346	-0.009062738	0.040703865	0.0830442616	0.083040607	0.083034516	0.0830259889	0.0830150259	0.0830016274	0.0829857937	0.08296752519999999	-0.028592400000000007	n/a	n/a	0.0008175253377600002	0.08257649999999997	n/a	n/a	0.006818878352249995	-0.0246992	n/a	n/a	0.0006100504806399999	-1.5959599999999995e-05	n/a	2.5470883215999983e-10	n/a	-0.0010794	n/a	n/a	1.1651043600000002e-06	3.30872e-24	n/a	n/a	1.0947628038399994e-47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76181.890625	-525.3515625	5803680459.199463	275994.2642211914	58475.9296875	-111.17578125	3419434352.8174443	12360.054336547852	56001.22265625	-247.390625	3136136938.994889	61202.12133789063	0.898367	21.873316	0.107679425	-0.021565070099999997	-0.0335782762	0.0337372806	-0.0353212157	-0.0109650432	-0.0142570812	-0.0091823418	0.0030593603000000002	0.0202496178	0.0200195662	0.0021179201	-0.042665185700000004	-0.042937282599999994	0.0251602689	-0.025254925	0.010784271599999999	-0.0526089849	0.02384751	0.0561645201	-0.0023931322	0.0632089282	-0.0014407436	-0.0333544345	-0.0002505507	0.0380786898	-0.0332185897	-0.008103419399999999	0.0009362958	0.11378895609999999	0.0019038135999999998	0.0065845463	-0.000110824	0.042404699500000004	0.0384571257	-0.0034716769000000002	-0.0736616944	-0.003668712	0.033647015499999995	-0.0221870418	-0.013145468700000001	0.0075947725	-0.014030243799999998	-0.0135632074	-0.0267920946	-0.0240032402	-0.006157994599999999	0.0429873646	0.054368146299999996	-0.0155343632	-0.0043983167	-0.0050931972999999995	-0.0015487108999999999	-0.0382550754	-0.0312823411	-0.0036545594	-0.0426169934	-0.0639882581	-0.0365278999	0.0140108099	0.007539933100000002	-0.0212601638	0.027331071600000003	-0.0334699095	0.0349588989	-0.0364872194	-0.029606732	-0.0049106746000000005	0.033798469	0.083034516	0.0830016274	0.08294682269999999	0.0828701163	0.0827715286	0.0826510855	0.0825088188	0.0823447662	-0.0413848	-0.012792399999999995	0.00016364549775999988	0.00171270167104	0.0911315	0.008555000000000035	7.31880250000006e-05	0.008304950292249999	0.0253126	0.0500118	0.00250118013924	0.0006407277187599999	-6.00501e-05	-4.4090500000000014e-05	3.6060145100100003e-09	1.9439721902500008e-09	-0.00121998	-0.00014057999999999996	1.9762736399999992e-08	1.4883512004e-06	0.000541734	0.000541734	2.93475726756e-07	2.93475726756e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76061.0	-120.890625	5785275721.0	14614.543212890625	58583.7890625	107.859375	3432060340.9194946	11633.644775390625	56182.69921875	181.4765625	3156495691.504532	32933.742736816406	0.8691459999999999	21.161852	0.096878655	0.006895871600000001	-0.0080836787	-0.0595197256	0.0332279288	-0.023063918500000002	-0.001831019	0.007264214699999999	-0.014808986599999999	0.0017805651999999999	0.025911449700000002	0.0093474962	0.0031953945	0.0193832099	0.023712549399999998	-0.0648660942	-0.018873086100000002	0.019836502199999998	0.0329307358	0.0088546678	-0.0335663907	0.0849233056	-0.0326663813	0.042230993700000004	0.023123583	0.0148624546	-0.021986211800000002	0.023307935	0.0681502056	0.029181403300000002	-0.0285948114	-0.0435348183	0.0156677851	0.0315084713	-0.044015180099999995	0.047946048399999996	-0.0483559951	0.0112993626	-0.051360970199999995	-0.0097828067	-0.020471708300000002	0.0085429312	0.0034130904	0.0185278686	0.0080515533	-0.0207521671	0.0008159475999999999	0.0198045011	0.0497957886	-0.0195943565	-0.0142498552	-0.012308306000000001	0.048882795300000004	0.0410341339	0.0301587727	0.0560859018	-0.0468141443	-0.0393948809	-0.0161497803	0.018101571299999997	-0.0167037501	-0.0765566599	0.015292635	-0.021781420899999997	-0.06335354900000001	0.0482878157	0.05985399280000001	-0.0039173376	0.08428298960000001	0.0830150259	0.08292368650000001	0.0827715286	0.0825586637	0.08228524799999999	0.0819514821	0.0815576107	0.0811039227	-0.0647782	-0.023393399999999998	0.0005472511635599998	0.004196215195239999	0.0920612	0.0009296999999999916	8.643420899999846e-07	0.008475264545439998	-0.0194506	-0.0447632	0.00200374407424	0.00037832584036	0.000314104	0.00037415410000000006	9.866132281599999e-08	1.3999129054681e-07	-0.0012493	-2.932e-05	8.596623999999998e-10	1.56075049e-06	0.000389361	-0.00015237300000000005	2.3217531129000007e-08	1.5160198832099994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76977.765625	916.765625	5925576400.617432	840459.2111816406	58674.578125	90.7890625	3442706118.1467285	8242.653869628906	56389.83984375	207.140625	3179814037.603775	42907.23852539063	0.8864290000000001	21.582647	0.07551050000000001	0.065495869	-0.0036261238	-0.06318957730000001	0.048684635999999996	-0.0085712098	-0.0273108237	-0.013340945900000001	-0.0019529542	-0.054683937	0.038948131600000005	-0.0246735717	0.0301815784	0.08995032800000001	0.0534308643	-0.0572852445	-0.028150298900000002	-0.0279001831	0.027674123199999998	-0.0187996213	0.0015183295	-0.016154773	-0.0470454008	0.030410465299999998	-0.0072379697	-0.0124156803	-0.06621179599999999	0.0220642161	-0.0284726607	-0.0552472397	0.0381333711	0.0147059779	0.0620710708	-0.045542158799999996	-0.0524967124	0.0152609021	0.08925771769999999	-0.0408590233	0.0539646533	0.0204056314	-0.0114404239	0.0130740759	-0.0243207256	-0.0096855342	0.049675451399999994	-0.0316805014	-0.022505564	0.0128037529	0.0388667677	-0.062330835999999994	-0.0023606388000000002	-0.0701973194	0.052060370999999994	0.0352425476	-0.0016489344	-0.0083370624	0.0035301912	2.46438e-05	-0.0105706136	-0.0487719569	0.0456119512	-0.0320838752	0.0148343149	0.0124687297	-0.060397093099999986	-0.0159488386	0.0034467801	0.0001947115	-0.0595050057	0.0829857937	0.0828068209	0.0825088188	0.0820922158	0.0815576107	0.0809057719	0.0801376364	0.0792543084	-0.0648646	-8.640000000000037e-05	7.464960000000063e-09	0.004207416333159999	0.07734839999999997	-0.014712800000000026	0.00021646648384000082	0.005982774982559996	-0.0148012	0.004649399999999998	2.1616920359999978e-05	0.00021907552144	0.000166827	-0.00014727700000000002	2.7831247929000003e-08	2.1690514729e-08	-0.0007972519999999999	0.0004520480000000002	2.0434739430400007e-07	6.356107515039999e-07	-0.000132552	-0.0005219129999999999	2.7239317956899995e-07	1.7570032704e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76825.34375	-152.421875	5902133442.305664	23232.427978515625	58716.88671875	42.30859375	3447672785.94252	1790.017105102539	56390.46484375	0.625	3179884525.294205	0.390625	0.8054569999999999	19.611147	0.18187125	0.0402484381	-0.0071995882	0.033859596400000004	-0.070803375	-0.0109018126	-0.0450351473	-0.0072403287	-0.0336558513	-0.0389767145	0.042114764299999996	0.0111400279	-0.043809460700000004	0.0308377848	0.0184554951	-0.0202748143	-0.0207635126	0.0003314332	-0.014080654299999999	0.0870170739	-0.0522769839	0.0010626656	-0.0723977802	0.059925725199999995	-0.0446017527	-0.025670922000000002	-0.0227356542	-0.0712376901	-0.0148484497	0.0458289412	0.0878638165	-0.0336526933	0.0240809325	-0.0276315066	0.0192727493	-0.046508358799999996	0.0046648429	-0.0362676063	0.04503104559999999	0.033950644700000004	-0.0135059773	0.03787076	-0.0372985694	0.0169096642	0.0441231821	-0.0255624852	0.0062255745	0.055393520700000004	0.0320642966	-0.0267913122	-0.028298316299999998	0.015046988700000001	-0.004065588	0.0674496179	-0.0667708088	0.0808024587	-0.023447128799999998	0.0281792552	-0.010710582199999999	0.0027019837	-0.0004536829	-0.0263608717	0.0082105397	0.0660687559	-0.0774649208	-0.0005333015	-0.0972006117	0.0560974083	0.025640166000000002	0.08294682269999999	0.0826510855	0.082158971	0.0814716484	0.0805907508	0.07951837120000001	0.0782570576	0.07680980679999999	-0.0882097	-0.02334510000000001	0.0005449936940100003	0.0077809511740900015	0.12179	0.04444160000000004	0.0019750558105600035	0.014832804100000003	0.0297503	0.0445515	0.0019848361522499997	0.0008850803500899999	0.00117262	0.001005793	1.3750376644000003e-06	1.0116195588490002e-06	-0.00118212	-0.0003848680000000001	1.481233774240001e-07	1.3974076944000002e-06	-0.000132552	0.0	0.0	1.7570032704e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76802.09375	-23.25	5898561604.383789	540.5625	58678.9765625	-37.91015625	3443222290.422425	1437.179946899414	56293.9609375	-96.50390625	3169010038.0327764	9313.003921508787	0.786979	19.161255	0.14955385	-0.0208126657	0.0517341602	0.0265030677	-0.0636880336	-0.021051507599999998	0.0042633266	0.0172311785	-0.0627156118	-0.035199126000000004	0.023972459900000003	0.0049008107	-0.0193004931	-0.005603237	0.0366703929	-0.0024421825	-0.0180503556	-0.0056363628	0.0181964953	0.0414111062	-0.0588500661	-0.009468958000000001	-0.038098996600000004	0.022641416	0.0027423065	-0.0098402218	-0.0733220644	-0.0046119206	-0.017278576	0.06591458160000001	0.007983305500000001	-0.015713609099999998	-0.0567439771	-0.0139530765	0.0067703392	-0.0049310927000000004	-0.0472365825	-0.056164618	0.08103825769999999	0.061449163200000004	-0.0193251508	0.016666291399999998	-0.0021242548	0.044697005199999994	0.0449295847	-0.017062641899999998	-0.00013147280000000002	0.010113167900000001	0.0292776123	-0.016372284299999998	-0.029074372999999997	0.0111908805	0.030152456299999998	0.0035850041999999998	-0.021713724700000003	0.052670469299999995	-0.0071208712	0.0190116583	-0.0150340483	-0.0096120501	0.0466216532	-0.0338589341	0.036575576400000004	0.0001259989	-0.055226603799999996	-0.004061602	-0.0074800931000000015	0.0130362132	0.0674723795	0.0828981175	0.0824565533	0.0817223544	0.08069812650000001	0.0793875044	0.0777951396	0.0759266832	0.0737887663	-0.08821269999999999	-2.9999999999891225e-06	8.999999999934735e-12	0.007781480441289999	0.0795686	-0.042221400000000006	0.0017826466179600004	0.006331162105960001	-0.0413627	-0.071113	0.005057058769	0.0017108729512899995	0.0009182010000000002	-0.0002544189999999999	8.430930764010005e-07	6.472902756099992e-08	-0.00071221	0.00046991	2.2081540810000005e-07	5.072430841e-07	-0.000132552	0.0	0.0	1.7570032704e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75853.140625	-948.953125	5753698942.676025	900512.0334472656	58494.17578125	-184.80078125	3421568600.327774	34151.32875061035	56087.8671875	-206.09375	3145848845.642639	42474.6337890625	0.913836	22.249949	0.12724069999999998	0.0047182838000000005	-0.0749247456	-0.024717632599999997	0.009765104	-0.0231059419	-0.0355412458	-0.0113709517	0.0117544625	0.007827491800000001	0.0365510203	0.014233964699999999	-0.043805018099999996	0.030620534300000002	0.033847076000000004	-0.057029982199999996	0.0052419088	0.014682979099999997	0.0398432722	0.078566814	0.0070552257999999994	0.0736839634	-0.0626401581	-0.0148283648	0.0023507818	-0.0103927015	0.0417116008	0.0364726484	0.005086937	0.088311637	-0.016747725	-0.0404241456	0.055699100300000005	0.0619687779	-0.0057762527	0.0103718239	-0.0486064716	0.044355034	-0.0304643517	-0.021313197000000002	-0.022255179	0.0216610576	-0.022983677200000004	-0.0054476775	-0.0047221957	-0.019903768	0.0093766364	0.0786821762	0.0534449103	-0.0419255519	-0.027090256899999998	0.0326042536	0.045662042300000004	0.053993171	-0.0473354687	0.0267047986	-0.0413856637	-0.0373267298	-0.0507007081	0.029120818599999997	-0.0525576675	0.0382337044	0.0317437047	-0.0008785818	-0.0285589627	-0.0179644098	0.0040613994	0.025287654	0.0282598996	0.0828396838	0.08222331570000001	0.0811994303	0.0797731022	0.0779514008	0.07574335459999999	0.07315990730000001	0.0702138631	-0.08420230000000001	0.0040103999999999826	1.6083308159999866e-05	0.007090027325290001	0.0994162	0.019847599999999996	0.00039392722575999975	0.009883580822440001	0.033623900000000005	0.07498660000000001	0.00562299017956	0.0011305666512100006	0.0007528939999999999	-0.00016530700000000028	5.66849375236e-07	2.732640424900009e-08	-0.000998005	-0.00028579499999999993	8.167878202499997e-08	9.96013980025e-07	-0.000249372	-0.00011681999999999997	1.3646912399999997e-08	6.218639438399999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76087.828125	234.6875	5789357588.779541	55078.22265625	58609.3359375	115.16015625	3435054259.034729	13261.861587524414	56245.0625	157.1953125	3163507055.6289067	24710.366271972656	0.769455	18.734594	0.07360339000000002	-0.0011543924	-0.0122123528	-0.007625624	-0.0207013551	-0.0206010142	-0.0175434519	0.007422801	-0.0037406610999999998	0.008225033199999999	0.0376631947	0.008769215300000001	-0.0314559779	0.025478599900000003	0.015249313200000001	-0.0502791142	0.0026089479000000002	0.0220428468	0.0053331853	0.0416345604	-0.05615548980000002	0.0901630011	0.0002980463	-0.0250038257	0.012381069299999999	0.058780016500000004	-0.0450641525	-0.0346780821	0.1202154449	0.0043838338000000004	0.0013212132999999998	-0.0128779575	0.0070627009999999985	0.0102299134	0.0042189309	0.0069711114000000005	-0.019929059199999998	-0.0168203724	-0.0734254372	0.0158788535	-0.021273071299999998	0.0230408125	-0.0031300534999999996	-0.0018535091	-0.0022056773	-0.024594257	0.0024852511	0.0645955313	0.0373635123	-0.0313896211	0.00038885790000000003	0.0070094634	0.041895929	0.063368073	0.042673143200000006	0.045046946500000004	-0.0299622788	-0.042758112800000005	-0.013160047099999999	0.0626405221	0.0438228488	-0.1215726902	0.0124901615	0.013713859299999999	-0.027552775499999998	-0.0282882614	-0.027993021200000003	0.0022541614000000003	0.012197143999999998	0.0827715286	0.0819514821	0.0805907508	0.0786983123	0.0762866522	0.0733716817	0.0699726326	0.0661119306	-0.08820410000000001	-0.0040018	1.6014403239999998e-05	0.007779963256810001	0.104802	0.005385799999999996	2.900684163999996e-05	0.010983459203999998	0.00368766	-0.029936240000000006	0.0008961784653376002	1.35988362756e-05	0.00111678	0.000363886	1.2471975683999998e-06	1.32413020996e-07	-0.00120289	-0.0002048850000000001	4.1977863225000055e-08	1.4469443521e-06	-0.000132552	0.00011681999999999997	1.3646912399999997e-08	1.7570032704e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76644.984375	557.15625	5874453629.843994	310423.0869140625	58695.28515625	85.94921875	3445136499.5735016	7387.268203735352	56292.4296875	47.3671875	3168837640.122132	2243.650451660156	0.846504	20.610561	0.05319552	-0.0040088449	-0.0037725707	-0.0546595074	0.0505205857	-0.0146808635	-0.0283468577	0.0072968196999999985	-0.025921013	-0.041527172200000004	0.02699301	-0.005566486	0.0025557448000000003	0.0689106599	0.046955276399999996	-0.0161199138	-0.0178845551	0.0271958533	0.0616095946	-0.0150508776	0.010656742299999999	0.0359110143	-0.0550106805	0.0040572862	0.0284133547	0.0100551041	-0.081784815	0.025445004	-0.0346921154	-0.08977023140000001	0.0366838607	-0.040400696800000004	0.0145594022	-0.0083763945	-0.0203413416	0.0211601763	0.1113398474	-0.0476539012	0.0247861731	0.0444442287	-0.013059456200000001	0.028203332999999997	-0.0151947901	0.010728845800000001	0.0474709354	-0.010773143600000002	-0.0069635187	0.0186132254	0.0048307765	-0.0823021699	-0.0350185933	-0.0006280221	0.0709434298	0.05247415019999999	0.027361124900000002	-0.0173521604	-0.0538265947	0.0056564114	-0.0047809098	-0.048750382099999996	0.0824555482	-0.0268507899	0.0361358452	-0.0377721694	-0.048469339699999996	0.0573308654	-0.005765141999999999	0.012712106	-0.0711838615	0.08269365969999999	0.0816411802	0.0798969589	0.0774757746	0.0743981418	0.0706901371	0.06638317839999999	0.061513758200000004	-0.0838536	0.004350500000000007	1.8926850250000063e-05	0.00703142623296	0.08264529999999999	-0.0221567	0.0004909193548899999	0.006830245612089999	0.00584198	0.00215432	4.6410946624e-06	3.4128730320400003e-05	0.00111678	0.0	1.2471975683999998e-06	0.0	-0.00071221	0.0004906800000000001	2.407668624000001e-07	5.072430841e-07	-0.000132552	0.0	0.0	1.7570032704e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76326.5703125	-318.4140625	5825745335.669006	101387.5151977539	58683.33984375	-11.9453125	3443734375.2170568	142.69049072265625	56192.99609375	-99.43359375	3157652809.992203	9887.03956604004	0.765537	18.639181	0.12474687000000002	-0.0028930822999999996	-0.0311642581	0.0059935977000000005	-0.0501577023	-0.0151373591	-0.0439802151	0.0045553697	-0.0316524369	-0.035963010499999996	0.0329528646	0.008861686	-0.0546392215	0.0195005989	0.0319689744	0.0100666951	-0.0045881899	-0.009191168199999999	0.0026628196	0.0862524175	-0.0249075765	0.026389483	-0.060578685	0.0615268886	-0.0734825926	-0.022508148	0.018409813100000002	-0.0301783676	-0.060052074800000015	0.0097590061	0.053569863899999993	-0.0190146491	0.0108749384	0.0272149858	0.012558536100000002	-0.0379688526	-0.0022219383	-0.022572223199999998	0.037948231	0.0004912579	-0.0145406341	0.043928603	-0.0292257502	0.0125973793	0.046501862000000005	-0.016060765	-0.0059521228	0.057441461	0.0184175627	-0.046566159100000004	-0.033509451600000004	0.041858619300000004	-0.024735059700000003	0.0109280177	-0.0854560026	0.0769375354	-0.022839200499999997	0.042414640700000006	-0.036120060600000004	-0.005917529699999999	0.034746424	0.0202596685	0.0214359848	0.0369504612	-0.0257687032	0.0422162141	-0.0510954638	0.0065517976	0.025294936	0.0826060864	0.0812925556	0.0791187872	0.0761077842	0.0722914088	0.067710046	0.0624121757	0.05645386	-0.0882034	-0.004349800000000001	1.8920760040000007e-05	0.007779839771560001	0.133748	0.05110270000000002	0.002611485947290001	0.017888527504000003	0.0461454	0.040303420000000006	0.0016243656636964006	0.00212939794116	0.00144982	0.00033304000000000016	2.1019780324e-06	1.1091564160000012e-07	-0.000958989	-0.0002467789999999999	6.089987484099996e-08	9.196599021209999e-07	-0.000132552	0.0	0.0	1.7570032704e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
