csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54
45245.5234375	n/a	n/a	2047157391.1333613	33634.1796875	n/a	1131258043.2510376	n/a	33306.8984375	n/a	n/a	1109349483.52594	n/a	n/a	n/a	0.060129945899999995	-0.0028258884999999997	-0.06045944690000001	-0.0276014883	0.0620698637	-0.0131012785	0.0461758637	-0.0529127469	0.0143176026	-0.0661008274	-0.094234118	0.0399156752	-0.0477291133	0.0039810598	-0.0737966446	0.0040055372	-0.0341298067	0.1353486801	-0.0388900666	0.1391225325	0.0244227586	-0.0428067133	0.1813142185	-0.012222938400000001	0.055974278200000005	-0.055413400099999996	0.0505272943	-0.03640337	0.075581574	-0.0680047627	-0.0673062572	0.0007830114	0.0115656475	-0.0867064394	-0.0616932575	-0.0351593559	-0.0530435618	0.0375818266	-0.0572400621	0.07246183769999999	-0.0296798067	0.0449470955	0.08352395209999999	-0.0077993831000000005	0.06610013099999999	-0.0108160609	0.096368685	-0.0689723012	0.1743954939	-0.026974377999999997	0.0380441117	0.1498588956	-0.0389925306	0.0272156383	-0.0085038404	0.0211502949	-0.0064147541	0.09221055140000001	-0.0331979013	0.0460665159	-0.0322652758	0.1193299255	-0.0338904296	0.0830442616	0.083040607	0.083034516	0.0830259889	0.0830150259	0.0830016274	0.0829857937	0.08296752519999999	0.0340231	n/a	n/a	0.00115757133361	0.0303605	n/a	0.00092175996025	n/a	-0.0212776	n/a	0.0004527362617599999	n/a	-0.0006807769999999999	n/a	n/a	4.634573237289999e-07	-0.000148316	n/a	2.1997635856e-08	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45060.6640625	-184.859375	34172.988525390625	2030463445.753479	33619.5	-14.6796875	1130270780.25	215.49322509765625	33370.39453125	63.49609375	4031.753921508789	1113583231.1712801	1.212211	23.845181	0.08926959999999999	0.0608639935	-0.0552293354	-0.0709689903	-0.0309980482	0.052906362900000004	0.0049512136	0.0707726679	-0.0347819708	0.0158144849	-0.0429248613	-0.032159272999999995	0.0171195518	-0.1269231686	-0.0164664218	-0.0923540265	0.006917016999999999	-0.1192491157	0.0239326019	0.0223224312	0.0801897436	0.0740817593	-0.05173929769999999	0.0041833506	0.0390170329	0.049241718200000006	-0.0540815544	0.0007186738	0.0621219654	-0.023403767000000002	-0.0113106161	-0.0671328362	0.0604649711	-0.034003173	0.0265635586	-0.0714619067	-0.028731137599999998	-0.050915122800000004	0.026124933700000002	-0.0638235176	0.0280524073	-0.0184936352	0.049064639699999996	0.0546197191	0.0042752309	0.126646936	0.0060154537	0.11926385240000001	0.0597193699	0.1071217706	0.0095960184	-0.0205161477	0.08603242960000003	-0.010071589	0.060455902	0.0559862079	0.0333892471	0.0117695919	-0.09095158869999999	0.08949675060000001	0.0390334016	-0.0020860754	0.043150803099999996	0.054304287199999995	0.083034516	0.0830016274	0.08294682269999999	0.0828701163	0.0827715286	0.0826510855	0.0825088188	0.0823447662	0.0381187	0.004095599999999998	1.6773939359999982e-05	0.0014530352896900002	0.0393232	0.008962699999999994	0.0015463140582399994	8.032999128999988e-05	-0.062036699999999986	-0.040759099999999986	0.003848552146889999	0.0016613042328099993	-0.00108712	-0.00040634300000000014	1.6511463364900008e-07	1.1818298944e-06	-0.000451017	-0.00030270099999999995	2.03416334289e-07	9.162789540099996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45138.91796875	78.25390625	6123.673843383789	2037521915.3895414	33663.5703125	44.0703125	1133235966.1846313	1942.192443847656	33379.765625	9.37109375	87.81739807128906	1114208753.1799316	1.115705	21.946825	0.11317335	0.06258480599999999	-0.014753256599999999	-0.0639063009	-0.0311752796	0.0374896467	0.0297510937	0.022056017	-0.0318027883	0.0360862579	-0.11186530550000001	0.0077954154	-0.0231959359	-0.1275670163	0.015141706000000001	-0.11775330939999999	0.067316097	-0.036504329700000004	0.10586417470000001	-0.0175134362	0.12484656400000001	-0.0245902768	-0.009365073100000001	0.08628332	0.0098578468	0.006725799300000001	-0.0500095845	0.09996547380000001	0.0624649579	0.1569451947	0.0162317913	-0.0656169263	0.013197134199999998	0.004959692700000001	-0.0465641122	-0.0659795983	-0.0349405183	-0.0499323132	-0.008256644399999999	-0.0263081237	0.0451012335	-0.031087354100000002	0.1104416711	-0.0053761804000000005	-0.0141543885	0.1623303023	-0.0012184102000000001	0.1202079133	-0.0224716574	0.0985379516	-0.010549239699999999	0.055823968499999994	0.0929077369	0.0230653688	-0.0088885957	-0.044888648899999994	0.1267674412	0.0714174618	-0.034728746	-0.0293027934	0.0748680462	0.11015716460000001	0.0839418841	-0.1169070049	0.0830150259	0.08292368650000001	0.0827715286	0.0825586637	0.08228524799999999	0.0819514821	0.0815576107	0.0811039227	0.0377566	-0.0003621000000000041	1.3111641000000296e-07	0.0014255608435599994	0.0303743	-0.008948899999999996	0.0009225981004900001	8.008281120999993e-05	-0.109255	-0.047218300000000005	0.011936655024999998	0.0022295678548899995	-0.000654749	0.000432371	1.86944681641e-07	4.2869625300100006e-07	2.70501e-23	0.000451017	7.317079100099999e-46	2.03416334289e-07	0.000249493	0.000249493	6.224675704899999e-08	6.224675704899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45418.70703125	279.7890625	78281.91949462889	2062858948.3905184	33701.3359375	37.765625	1135780043.972229	1426.242431640625	33634.41796875	254.65234375	64847.816177368164	1131274072.0965726	1.465964	28.836716	0.20933135	0.025760202200000002	-0.05991371030000001	-0.038770167599999995	-0.0013824867	0.0322371699	0.0121816489	0.029204648	-0.0019352621	0.11614053070000001	0.0076850040000000005	0.0370678209	0.0441733975	0.0094420087	-0.0703167487	-0.1019895791	-0.0192935304	-0.058447646299999996	0.077637053	0.0853007219	0.056507683899999994	0.14977430220000001	-0.052038082699999995	0.13228226640000001	-0.0828184869	0.083195623	-0.14270265570000001	-0.0224107498	-0.050657134000000006	-0.058749978700000004	-0.0348718273	-0.0300581909	0.056983071399999995	-0.034338617	0.066196538	-0.0410086397	0.0002665943	-0.0335441278	0.018610735	-0.0190239394	0.0030715515000000002	0.1170256771	0.057589974599999996	0.0178517741	0.0136790252	0.002450776	0.0263600869	0.11377961369999999	-0.0662509337	0.1477622828	0.09258946529999999	0.017497759499999998	0.1047515458	-0.0712794159	0.0384348279	-0.0324900814	-0.0102461562	-0.11604813130000001	-0.0718766346	-0.010905526499999998	-0.011610745	-0.011086404	0.05986643	0.1722039104	0.0829857937	0.0828068209	0.0825088188	0.0820922158	0.0815576107	0.0809057719	0.0801376364	0.0792543084	0.0584568	0.0207002	0.0004284982800400001	0.00341719746624	0.02191	-0.008464300000000001	0.0004800480999999999	7.164437449000001e-05	-0.133718	-0.024463000000000013	0.017880503524000002	0.0005984383690000008	0.00175403	0.002408779	5.802216270840999e-06	3.0766212409e-06	0.000217783	0.000217783	4.742943508899999e-08	4.742943508899999e-08	-0.000238022	-0.000487515	2.37670875225e-07	5.6654472484e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45635.30859375	216.6015625	46916.236877441406	2082581390.4467926	33688.76171875	-12.57421875	1134932666.1427155	158.11097717285156	33676.12890625	41.7109375	1739.8023071289062	1134081658.1103668	1.211992	23.840887	0.1310605	0.0053426807	-0.0589409983	-0.0599878399	-0.0170791209	-0.002726314	-0.044384450199999995	0.0891314609	0.0315846436	0.0723564579	0.0098150437	0.0913824293	0.0150383425	0.0007880121000000001	-0.0625414432	-0.0770148148	0.0113635753	0.0186400893	0.1334643333	0.0590596479	-0.0189523807	0.0424747803	-0.021278599	0.044037062	-0.0861785823	-0.0626390193	-0.0484232333	0.0157358893	-0.08813902929999999	-0.0471482439	-0.026634297400000003	-0.0084980383	0.05887589400000001	0.0324667626	-0.016695229199999998	-0.0626407562	-0.017307142299999998	0.0212304695	0.048696505	-0.0663105138	-0.0359202062	0.0825294291	0.041524367799999996	-0.0393078263	0.016848642	0.0043195243	0.038947456899999996	0.1003815349	-0.0935520273	0.0575045438	0.0915729705	0.0791156004	-0.0054320272	-0.047275655599999994	0.0208217078	-0.0966191193	-0.0320910966	-0.0352788155	-0.0132481022	-0.0291851383	-0.11669812269999999	0.024943310899999998	0.014706423400000003	0.08797348880000001	0.08294682269999999	0.0826510855	0.082158971	0.0814716484	0.0805907508	0.07951837120000001	0.0782570576	0.07680980679999999	0.0360479	-0.022408899999999995	0.0005021587992099998	0.00129945109441	0.0489581	0.0270481	0.0023968955556100003	0.0007315997136100001	-0.147782	-0.014063999999999991	0.021839519524	0.0001977960959999998	0.00102229	-0.00073174	5.354434276000001e-07	1.0450768441e-06	0.000510323	0.00029254000000000004	2.60429564329e-07	8.557965160000002e-08	-0.000564532	-0.00032651	1.0660878009999998e-07	3.18696379024e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45280.07421875	-355.234375	126191.46118164062	2050285121.2555087	33641.89453125	-46.8671875	1131777067.651749	2196.533264160156	33688.609375	12.48046875	155.76210021972656	1134922401.6213381	1.242309	24.437239	0.25257295	0.0085247962	-0.0249149889	-0.0706405278	-0.0328150824	0.04985219900000002	0.0211666245	0.0391056255	0.06437173480000001	0.0925913817	-0.0729307568	0.0354516613	0.014504328799999999	0.0143106826	0.034558867400000005	-0.08912547900000001	-0.078127751	0.0459991793	-0.0525110036	-0.0236186784	-0.0308660468	0.0040212559	0.0494845478	-0.0993424465	-0.0198465219	0.0228545031	-0.0306588665	-0.0047205888	-0.0256298252	-0.04568316730000002	-0.0723154346	-0.0191751302	0.030077727599999996	-0.0028231784	0.0934541566	-0.069335182	-0.0319693617	-0.0572725741	0.0118121881	-0.041133872200000005	-0.044102849400000005	0.0467885061	0.1188269568	-0.0099973518	0.0417823774	-0.0105237841	-0.057350486	0.0325668115	-0.0335057054	-0.049090604100000004	-0.020096655	-0.0525020716	-0.0644932736	0.0677190646	-0.0013982304	-0.0938749398	0.011437136899999999	-0.0374234681	-0.06344146860000001	0.1182190867	-0.0559554579	-0.0504087499	0.0681896198	0.0466739074	0.0828981175	0.0824565533	0.0817223544	0.08069812650000001	0.0793875044	0.0777951396	0.0759266832	0.0737887663	0.0481648	0.0121169	0.00014681926561000002	0.00231984795904	0.07411389999999997	0.025155799999999968	0.005492870173209995	0.0006328142736399987	-0.276013	-0.12823099999999998	0.076183176169	0.016443189361000005	0.0006979060000000001	-0.0003243839999999998	1.0522497945599989e-07	4.870727848360003e-07	0.000112175	-0.000398148	1.2583230625e-08	1.5852182990400008e-07	0.000454321	0.0010188530000000001	1.0380614356089998e-06	2.06407571041e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45699.7578125	419.68359375	176134.31886291504	2088467864.1211548	33636.1015625	-5.79296875	1131387328.322815	33.558486938476555	33708.3359375	19.7265625	389.1372680664063	1136251911.675354	1.057193	20.795851000000006	0.08395350000000001	-0.0010468536	-0.0184251427	-0.065936907	-0.0296055134	0.0428099905	0.0418838818	0.0691025784	0.0726855974	0.09697098380000001	-0.0607011848	0.0140515285	0.09039272039999999	0.0754528455	0.0342619108	-0.0428896037	0.0089413522	0.0509540337	-0.0622839534	0.0550277917	0.0321412581	0.048466400599999994	0.0020137419	-0.049569330099999996	-0.0665914233	-0.0650951294	-0.0654723371	-0.0423372995	-0.0274469223	-0.0573258642	0.0005726542	0.0020130682	0.035845031	-0.0076936349	0.0019519273	-0.0667282822	-0.030872494900000002	-0.0566526909	-0.0096241763	-0.0723092338	-0.047093528200000005	0.06586911690000001	0.1125831982	0.0317955551	0.049079883899999996	-0.06638875940000001	-0.0572300212	-0.024346064700000003	-0.023560717000000002	-0.0438494904	0.034876702999999995	-0.0697528768	0.0006590109	-0.09008843230000001	0.014937195300000001	-0.10236937439999999	-0.0089900892	-0.0772271921	-0.0287534286	0.056777832699999996	-0.056508790999999996	0.05021440889999999	0.030958411600000006	0.0605065399	0.0828396838	0.08222331570000001	0.0811994303	0.0797731022	0.0779514008	0.07574335459999999	0.07315990730000001	0.0702138631	0.0329386	-0.015226200000000004	0.00023183716644000008	0.00108495136996	0.0470647	-0.027049199999999968	0.00221508598609	0.0007316592206399982	-0.267619	0.008394000000000013	0.071619929161	7.04592360000002e-05	0.0008885189999999998	0.00019061299999999982	3.6333315768999934e-08	7.894660133609999e-07	-0.000124215	-0.00023639	1.5429366225000002e-08	5.58802321e-08	0.000215642	-0.000238679	5.696766504099999e-08	4.650147216400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45773.3203125	73.5625	5411.44140625	2095196852.430725	33759.40625	123.3046875	1139697510.352539	15204.045959472656	33764.0078125	55.671875	3099.357666015625	1140008223.562561	1.244058	24.471653	0.3215033	0.0038240163	-0.0301343422	-0.0120372011	-0.0391220862	-0.014818169499999999	0.0239012379	0.0421921339	0.045499050199999995	-0.0411701751	-0.0007767586	0.13764303449999998	-0.0089444154	-0.0310718602	0.0870429072	0.0698491637	-0.0013179417000000002	0.0120278498	-0.0416222433	-0.0312050645	0.053910024400000006	-0.164718492	-0.0063275445	-0.060301730199999994	0.0103920368	-0.024040776899999998	0.062147564100000004	-0.0049461628999999995	0.06841218730000001	-0.060046751100000004	-0.0236196721	0.0019556694	0.0394837179	0.0543799929	-0.0842959085	-0.0131447699	-0.0394189558	-0.000152829	-0.027401751600000003	-0.0413739168	-0.0400089113	-0.0253752866	-0.0072342308	-0.1336416013	0.10165414199999999	0.050381349000000006	0.0238591973	-0.055126012300000006	0.0075583201	-0.0502864383	-0.0908373023	-0.1077877255	-0.0737215541	0.0448243049	0.0020947763	0.0794731095	0.001496964	0.023128217599999997	0.0100027098	-0.009708445100000001	-0.0181012272	0.028912446600000002	0.0252200918	-0.017968124	0.0827715286	0.0819514821	0.0805907508	0.0786983123	0.0762866522	0.0733716817	0.0699726326	0.0661119306	0.0353103	0.002371700000000005	5.624960890000022e-06	0.0012468172860899999	0.112522	0.0654573	0.012661200484	0.004284658123289999	-0.129485	0.13813399999999998	0.016766365224999996	0.019081001955999998	-0.00115688	-0.002045399	4.183657069201e-06	1.3383713344000005e-06	-0.000389622	-0.00026540699999999995	1.5180530288399994e-07	7.044087564899996e-08	0.000215642	0.0	0.0	4.650147216400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45907.73828125	134.41796875	18068.190322875977	2107520434.099747	33856.15625	96.75	1146239316.024414	9360.5625	33890.17578125	126.16796875	15918.356338500977	1148544014.484024	1.392459	27.390806	0.3847668149999999	-0.0311352566	-0.0545413293	0.049273033	0.012523976499999999	0.0132737053	-0.0161823079	0.0388259003	0.0101781995	-0.0019902684	0.0477516168	0.0683952279	-0.0013907264	0.0178780605	-0.0029745846999999995	-0.0449355049	0.032788385499999996	0.0017333117000000002	0.0243043401	-0.037007997599999995	0.0870021917	0.0411702664	-0.052158841100000006	-0.0448043703	-0.049797912800000003	0.0200490406	0.0245506598	0.0163080847	-0.0158027873	-0.0969046305	0.0720217804	0.0415628641	0.0609305901	-0.057998430999999996	0.0219007638	0.047742995	0.0103645233	-0.0064439933999999996	0.0224873817	-0.023697096400000003	-0.014143091299999999	0.028998905499999998	-0.050618667199999995	-0.0546208145	0.018284636200000003	0.0191460884	0.0068648261	0.0264556423	-0.0061220242	0.042072802699999995	-0.0510157804	0.029931511299999998	0.011657106799999999	0.0104901573	0.062836771	-0.0183540425	-0.0571474367	-0.0419857883	-0.0319494692	0.0259308631	-0.0577461586	-0.0267252196	0.026923255299999997	-0.0021579202	0.08269365969999999	0.0816411802	0.0798969589	0.0774757746	0.0743981418	0.0706901371	0.06638317839999999	0.061513758200000004	0.042547900000000013	0.007237600000000005	5.238285376000006e-05	0.0018103237944100009	0.0659323	-0.0465897	0.0043470681832899994	0.00217060014609	0.0657571	0.1952421	0.00432399620041	0.03811947761240999	0.00120116	0.00235804	5.5603526416000015e-06	1.4427853456e-06	-3.37137e-05	0.00035590829999999993	1.1366135676900004e-09	1.2667071800888995e-07	0.000215642	0.0	0.0	4.650147216400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46150.1015625	242.36328125	58739.9600982666	2129831874.229065	33910.75390625	54.59765625	1149939230.4902494	2980.904067993164	34064.32421875	174.1484375	30327.678283691406	1160378184.4801178	1.2197559999999998	23.993593	0.248961965	-0.0589722525	-0.057729366399999996	0.0559177659	0.0194512125	-0.0400445028	0.0231172926	0.002273005	0.030535131	-0.0794965465	0.10762168890000001	0.0214817887	0.0102212369	-0.0279429327	-0.0175619911	0.0002761619	-0.0332834748	-0.0008006903	0.0284565582	-0.10073597220000001	-0.049701437300000005	-0.051440510300000006	0.017901054399999998	-0.0591932619	-0.0438651237	-0.0124170225	0.0166118627	0.0362526706	-0.0054448913	-0.1333275085	-0.041741225800000004	0.0576976509	0.0589567564	0.0299812315	0.0198914648	0.0546962942	0.021661759	0.0271303382	-0.0302877579	0.006343100000000001	-0.0541577958	-0.0138737224	-0.1195335331	-0.0013000412	0.0296066628	0.015308344599999999	0.0239045307	0.029535051099999998	0.0080261746	-0.0349619195	-0.1001606201	0.0575570755	-0.1287465417	0.0291088981	-0.0139766373	0.0051650807	-0.0829428398	0.009582573	-0.06686749639999999	-0.0537072249	0.0435368878	-0.091838764	0.0706653674	0.0103099719	0.0826060864	0.0812925556	0.0791187872	0.0761077842	0.0722914088	0.067710046	0.0624121757	0.05645386	0.0411115	-0.0014364000000000046	2.0632449600000127e-06	0.0016901554322500002	0.0996001	0.03366780000000001	0.009920179920010002	0.0011335207568400009	-0.0306619	-0.096419	0.0009401521116100002	0.009296623561	-0.000912845	-0.002114005	4.469017140025e-06	8.33285994025e-07	-0.00026848400000000004	-0.0002347703	7.208365825600003e-08	5.511709376209002e-08	0.000215642	0.0	0.0	4.650147216400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
