csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35
54024.125	n/a	2918606082.015625	n/a	35440.83984375	n/a	n/a	1256053128.8303375	35012.48046875	n/a	n/a	1225873788.5746002	n/a	n/a	n/a	0.013833004599999999	-0.015538888300000001	0.0127812197	-0.042092782599999996	0.024237715400000002	-0.11260165820000001	-0.008781192299999999	-0.0125693131	0.0206966874	-0.0525832651	0.0212758093	-0.029196070600000002	0.012496418	-0.0199738178	0.0010966857	-0.047588390999999994	0.0251323883	-0.0747267657	0.07986313889999999	-0.0054228528	0.0312895921	-0.033022788399999996	0.0048392838	-0.039648499	0.0082626508	0.0752566061	0.0165246467	-0.0098880286	0.007004679200000001	-0.0458629658	0.0179821628	-0.0256509282	0.0549103164	-0.0514106516	0.0811230179	-0.008387106	-0.017599358500000002	0.0237893269	-0.0097786878	0.0304784152	-0.041620642299999996	0.0260260206	-0.0673801443	0.023215938199999998	-0.0043301431	0.00040005410000000004	-0.0112388796	0.0352009241	-0.0176028204	0.040307232400000004	-0.10746264550000001	0.0047201719	-0.057872041799999996	-0.1352345635	0.0255408609	-0.04663083480000002	0.0187055823	-0.0427366679	0.0082233284	-0.0601894733	0.0830442616	0.083040607	0.083034516	0.0830259889	0.0830150259	0.0830016274	0.0829857937	0.08296752519999999	0.0549581	n/a	n/a	0.0030203927556099997	-0.0373431	n/a	n/a	0.0013945071176099998	-0.115246	n/a	n/a	0.013281640515999999	0.0011998200000000005	n/a	1.4395680324000014e-06	n/a	0.0005068130000000001	n/a	n/a	2.568594169690001e-07	-0.000680987	n/a	4.6374329416899994e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53997.640625	-26.484375	2915745193.0666504	701.422119140625	35455.1875	14.34765625	205.8552398681641	1257070320.6601562	34999.27734375	-13.203125	174.322509765625	1224949414.584732	0.682664	14.910389000000002	0.1294926	0.006095349	-0.028344086400000006	-0.008689095400000001	-0.0132633741	0.0246972277	-0.0696855673	-0.0092642856	-0.0115778432	0.000585723	-0.0308183719	0.0019569192999999998	-0.0024308862	0.027356679900000003	-0.0357356338	0.0045350482	-0.0388471765	0.0524867742	-0.0451592339	0.0678118514	0.0400156271	0.0633627553	-0.0485031407	-0.017890058700000003	-0.0146879865	-0.0093883687	0.05695141030000001	0.0151318725	0.008424513100000001	-0.0012506829	-0.0243429428	-0.0122785062	-0.0286603515	0.0316690288	-0.0278632111	0.062496568899999994	-0.0067718636	-0.0196854262	0.0152827022	0.0027414899	0.010283816099999999	0.0147521709	0.0394709759	-0.0521455186	-0.0052004441999999994	0.0096533182	0.047576664299999995	-0.0099187554	0.047591904299999994	-0.0149946072	0.031075178199999998	-0.0967214035	0.0279951965	-0.0656736463	-0.07474448389999999	-0.007709050899999998	-0.0580148153	0.0415869379	-0.0660160154	-0.0809951958	-0.0497560941	0.083034516	0.0830016274	0.08294682269999999	0.0828701163	0.0827715286	0.0826510855	0.0825088188	0.0823447662	0.0507786	-0.0041795000000000035	1.746822025000002e-05	0.00257846621796	-0.0685025	-0.0311594	0.0009709082083599998	0.004692592506249999	-0.07905779999999997	0.03618820000000003	0.0013095858192400025	0.006250135740839996	0.00117533	-2.4490000000000492e-05	1.3814006089e-06	5.997601000000241e-10	0.00130054	0.0007937269999999999	6.300025505289999e-07	1.6914042916e-06	-0.00102208	-0.00034109300000000016	1.0446475264000002e-06	1.1634443464900007e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53930.4609375	-67.1796875	2908494616.931213	4513.110412597656	35402.515625	-52.671875	2774.326416015625	1253338112.5783694	34995.19140625	-4.0859375	16.69488525390625	1224663421.560074	0.68575	14.977792	0.0480566	0.0171914939	-0.0263791341	-0.0054265545999999994	0.0055712475	0.015511889199999997	-0.0659369143	-0.0081708564	-0.0055522683	-0.009357990600000001	-0.018764156299999998	-0.0126031803	0.0142071724	-0.0128933274	-0.061350612400000004	-0.0241504129	-0.0500975223	0.013829273500000001	-0.0053871045999999995	0.0675378349	0.0028917031	0.050096493799999996	0.001877161	-0.012141863700000002	0.0440285763	-0.0020231884	0.0341698453	0.005696989300000001	0.0081179896	-0.0119550843	-0.0133764429	-0.0226042283	0.0193243616	0.028995086899999998	-0.025056262000000003	0.0295201296	-0.0079462866	-0.011745865900000001	0.010267286899999999	0.0162870261	-0.0073379733	-0.0286002794	0.057865199999999985	-0.0176445841	-0.0343104641	-0.008592167099999999	0.032448933900000004	-0.0153208446	0.0191233157	0.0312943012	5.59087e-05	-0.11229912199999999	0.053096182900000004	-0.019471819799999998	-0.11605026140000001	0.0245084431	-0.027517728300000002	-0.009090485799999999	-0.026417584700000003	-0.0595559983	-0.0639171847	0.0830150259	0.08292368650000001	0.0827715286	0.0825586637	0.08228524799999999	0.0819514821	0.0815576107	0.0811039227	0.0486059	-0.0021727	4.720625289999999e-06	0.0023625335148099997	-0.07841539999999997	-0.009912899999999976	9.826558640999948e-05	0.006148974957159995	-0.0869898	-0.007932000000000036	6.291662400000057e-05	0.007567225304040002	0.0009362900000000002	-0.00023903999999999985	8.766389641000004e-07	5.7140121599999914e-08	0.0010417	-0.00025884	6.69981456e-08	1.0851388899999998e-06	-0.00108498	-6.289999999999985e-05	1.1771816003999998e-06	3.956409999999981e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54031.66796875	101.20703125	2919421143.4852448	10242.863174438477	35417.9140625	15.3984375	237.11187744140625	1254428636.5386353	35004.00390625	8.8125	77.66015625	1225280289.4687653	0.741085	16.18639	0.0333782	-0.0154434654	0.0264808698	0.0360650983	0.0052672502	0.0348421494	0.030903992	-0.0043000671999999995	-0.012102658200000001	-0.0062680842	-0.028398619700000002	-0.0012943761000000001	-0.0013148114999999999	-0.009502207	-0.0205952064	0.0043822191	-0.0651679945	-0.0051379234	0.0006594092999999999	0.0387461518	0.0267590661	0.0415584466	-0.0009656303	-0.025756407000000002	-0.007015276	0.0174740886	-0.0065370624	0.0139100425	0.006519928100000001	0.017672698799999997	-0.0308973693	-0.0090965774	0.0267903576	-0.026360889199999998	-0.0140149899	0.0172910777	-0.0013635417999999999	-0.0105174936	0.012840769699999999	0.0136326052	-0.0040522795	-0.0106800571	0.0285122862	-0.045124337699999996	-0.0365381513	0.0030079541	0.0416756201	-0.0315792737	0.016475553400000002	-0.0407622398	0.020935644	-0.1048933599	0.09646757019999999	-0.0476448021	-0.0622629778	0.042145742800000004	0.0149019426	0.018380258400000002	-0.055305462400000005	0.0209120672	-0.0492212178	0.0829857937	0.0828068209	0.0825088188	0.0820922158	0.0815576107	0.0809057719	0.0801376364	0.0792543084	0.0531658	0.0045598999999999995	2.0792688009999992e-05	0.00282660228964	-0.0662605	0.012154899999999969	0.00014774159400999924	0.0043904538602500005	-0.0946343	-0.0076444999999999985	5.843838024999998e-05	0.008955650736490002	0.000921132	-1.515800000000025e-05	8.48484161424e-07	2.297649640000076e-10	0.00087648	-0.00016522	2.72976484e-08	7.682171904e-07	-0.00108498	0.0	1.1771816003999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54044.59765625	12.9296875	2920818535.825943	167.17681884765625	35426.0703125	8.15625	66.5244140625	1255006457.7861938	35005.7734375	1.76953125	3.1312408447265625	1225404173.9575806	0.7970319999999999	17.408365	0.08351645	-0.0104020911	0.0492018988	0.0360035572	-0.015575523700000003	0.010210796099999999	0.0729892254	-0.0079520732	0.0045835164	-0.0204847264	-0.0275819481	0.011974308400000001	0.0077982263	-0.0124062321	-0.0803359556	-0.0257648038	-0.0544182164	0.0012485483	0.0622314404	0.004593357199999999	0.0560068696	0.0407493575	0.011362704099999999	0.030724526800000002	0.036028561	0.006980770799999999	-0.0054847125	-0.005613789	0.0078301168	-0.0027050246	-0.045184725499999995	-0.0094829439	0.0586099319	-0.0451624843	0.0663692679	-0.0155489996	-0.0095205485	0.0030644034000000004	0.016142257	0.0104915425	-0.0356899484	-0.0151667217	0.0706360832	0.0043078992	-0.041572166800000004	0.0112281954	0.0390144209	-0.021883970899999997	0.0034263729	0.0403569234	0.0333050011	-0.0152348943	0.1151577779	0.0319101062	-0.0756784441	0.0300954827	0.0027862665999999997	0.0397294508	0.0015651089999999999	-0.0050475949	-0.0779110303	0.08294682269999999	0.0826510855	0.082158971	0.0814716484	0.0805907508	0.07951837120000001	0.0782570576	0.07680980679999999	0.07571339999999999	0.022547599999999987	0.0005083942657599994	0.005732518939559997	-0.06364109999999999	0.002619400000000008	6.8612563600000414e-06	0.004050189609209999	-0.0550244	0.039609899999999997	0.0015689441780100007	0.0030276845953600006	0.0008435619999999997	-7.757000000000022e-05	7.115968478439996e-07	6.0171049000000345e-09	0.00087648	0.0	0.0	7.682171904e-07	-0.0007877589999999999	0.00029722100000000013	6.205642420809998e-07	8.834032284100006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53985.91015625	-58.6875	2914478495.398697	3444.22265625	35432.40234375	6.33203125	40.09461975097656	1255455135.8493805	35014.1875	8.4140625	70.79644775390625	1225993326.2851562	0.733446	16.019558	0.07541784999999998	0.0082107382	0.0370199878	0.021617689500000002	-0.017770781	0.0075191531	0.0718346052	-0.005851922900000001	0.0140043067	-0.022190976299999998	-0.016443167800000002	0.011530798200000001	0.027394725	-0.0012393876	-0.08623846880000001	-0.0286893621	-0.0265283772	0.0292446692	0.0691548958	0.0028948303000000002	0.0484760077	-0.0182261768	-0.0117467164	0.015338816399999997	0.0748588844	-0.014016893400000001	-0.0036961860999999998	-0.0190033214	0.0152722743	-0.0247605032	-0.029672639599999998	-0.0286770981	0.0509961968	-0.0287037262	0.1123715549	-0.0183180075	-0.005069335	0.009147846999999999	0.0104242757	-0.0091388507	-0.0325224319	-0.0043046862	0.0567305429	0.015443308300000003	-0.058464441900000004	-0.0058400223999999995	0.0055365009	-0.0030550139	0.047714233099999996	0.0493923262	-0.0013808685000000001	-0.0357525597	0.13224174619999998	0.042963974800000006	0.0072344475	-0.009080381	-0.047778405	-0.0233550881	0.0071918915	0.0872394926	-0.0640693583	0.0828981175	0.0824565533	0.0817223544	0.08069812650000001	0.0793875044	0.0777951396	0.0759266832	0.0737887663	0.0859858	0.010272400000000015	0.00010552220176000029	0.00739355780164	-0.0869305	-0.0232894	0.0005423961523599999	0.0075569118302499984	-0.0368821	0.01814230000000001	0.00032914304929000025	0.0013602893004099994	0.0008766939999999999	3.313200000000017e-05	7.685923696359999e-07	1.0977294240000111e-09	0.0006124009999999999	-0.00026407900000000007	6.973771824100003e-08	3.7503498480099995e-07	-0.000610695	0.0001770639999999999	3.72948383025e-07	3.135166009599996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53980.6640625	-5.24609375	2913912092.628479	27.521499633789066	35472.59765625	40.1953125	1615.6631469726562	1258305184.482193	35037.26171875	23.07421875	532.4195709228517	1227609708.7481842	0.7036	15.367662	0.07903840000000001	0.0079499137	0.0035471098	0.0069299788	-0.053263556399999995	-0.0349442746	0.0888144008	-0.0096818299	0.0342517997	0.0031314146	-0.0120609173	0.0335881384	0.0548158588	0.0040515987	-0.0829153788	-0.0304264636	-0.0491113061	0.0164327253	0.035686099	-0.0374018307	0.026886407299999998	-0.0777898683	-0.0130548148	0.0200863493	0.044008935	0.0279576287	-0.0380477587	-0.001769507	-0.011355388300000002	-0.0554411696	-0.0249677769	0.0131383303	0.0658884639	-0.015405511399999999	0.1154973576	-0.0393158875	-0.0109194436	0.0269233749	0.021744236400000002	-0.0304143716	-0.0293577482	0.0142521079	0.0624636645	-0.0053281152000000005	-0.054815349900000004	0.0335563582	0.0139283702	0.0197543911	0.0619116422	0.0404434284	-0.0145554961	0.0196374049	0.10473572769999999	-0.0423819395	0.0317029739	-0.0278732754	-0.0029327042	0.033871137	-0.016533116599999998	0.0173184804	0.09145446289999999	0.0828396838	0.08222331570000001	0.0811994303	0.0797731022	0.0779514008	0.07574335459999999	0.07315990730000001	0.0702138631	0.0934481	0.007462300000000005	5.568592129000007e-05	0.00873254739361	-0.0674415	0.01948899999999999	0.0003798211209999997	0.00454835592225	-0.0190365	0.01784559999999999	0.0003184654393599997	0.00036238833225	0.0004938830000000001	-0.00038281099999999983	2.439204176890001e-07	1.4654426172099983e-07	0.000442623	-0.00016977799999999993	2.8824569283999973e-08	1.95915120129e-07	-0.000742936	-0.00013224100000000004	5.519539000960001e-07	1.7487682081000016e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53871.9453125	-108.71875	2902186491.752991	11819.7666015625	35438.83203125	-33.765625	1140.117431640625	1255910815.739151	34916.9921875	-120.26953125	14464.760147094728	1219196343.421936	1.162387	25.388256	0.18768234	-0.032236510499999996	-0.0018864646	0.0037289639	-0.015987513300000002	0.0053689797	0.0389515183	-0.0094336492	-0.018527443799999998	0.0042763901	0.0066817955000000005	-0.0153542281	0.0077758413	0.014019346200000001	-0.057521462	-0.012061902	-0.0862896763	0.055994283799999996	-0.0360167409	-0.0260050813	0.0173902851	-0.08148690360000001	-0.0246498415	-0.0062031604	0.029530105299999998	-0.0102583161	0.043150733	0.02294	-0.0095392398	-0.005621025500000001	0.0109320642	0.0023332548999999998	-0.0090126045	-0.0174168096	0.09642738740000001	-0.0174121543	-0.0089880938	-0.0210631053	0.0009291991	0.0278794831	7.736659999999999e-05	0.0058562263	0.08396945439999999	-0.066368817	-0.039516372200000004	0.043075620099999996	0.0145608779	0.0716273043	0.05688181320000001	-0.0236324433	0.0363985388	0.0112020681	0.09982515859999999	0.0207531749	0.0055886137	0.0305801872	-0.031979597400000004	-0.017458603200000002	-0.030126681699999998	-0.032011313300000004	-0.0425568863	0.0827715286	0.0819514821	0.0805907508	0.0786983123	0.0762866522	0.0733716817	0.0699726326	0.0661119306	0.0810827	-0.012365400000000012	0.0001529031171600003	0.006574404239289999	-0.00622856	0.06121294	0.0037470240234436	3.87949596736e-05	-0.054992	-0.0359555	0.00129279798025	0.003024120064	0.00135829	0.000864407	1.8449517241e-06	7.47199461649e-07	0.0005506819999999999	0.00010805899999999991	1.1676747480999984e-08	3.032506651239999e-07	-0.00133344	-0.0005905039999999999	1.7780622336e-06	3.48694974016e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53732.640625	-139.3046875	2887196668.5354004	19405.795959472656	35444.09375	5.26171875	27.68568420410156	1256283781.758789	34872.1875	-44.8046875	2007.460021972656	1216069461.0351562	1.142626	24.956644	0.18817504	-0.0358880501	0.0191272835	0.0275579422	0.030267385299999998	0.0912642597	0.018411373300000002	-0.0114299291	-0.025992848500000002	0.0019457175	0.013261148200000001	-0.008885973299999999	-0.026595950299999997	-0.06104227230000001	0.05465195	0.0906227761	0.0439841959	0.0168105562	-0.0533613495	0.007006945600000001	0.0698131088	0.0295499018	-0.0576695743	-0.1063950872	0.018956070800000002	0.0099001638	0.0715263813	0.0268072428	0.0149444784	0.0521085879	0.0296386644	-0.0282990985	-0.0793743604	-0.06961705259999999	0.016557981200000002	0.0069122922	-0.00846169	-0.014704346	0.0044828329	-0.0052318469	-0.033830551699999996	-0.013497879499999999	-0.1074527236	-0.0697775802	0.0858411754	-0.0292903996	0.0090622235	-0.0270633892	0.06489167	0.0004965489	0.033646002	-0.0013801933	-0.09973311650000001	0.1671446828	0.0869688911	0.0163927689	0.006585353100000001	-0.0671899921	0.0363069847	0.0042152859	0.0237199596	0.08269365969999999	0.0816411802	0.0798969589	0.0774757746	0.0743981418	0.0706901371	0.06638317839999999	0.061513758200000004	0.0385038	-0.0425789	0.00181296272521	0.00148254261444	-0.0133528	-0.00712424	5.07547955776e-05	0.00017829726784	-0.12719	-0.072198	0.005212551203999999	0.016177296100000002	0.00105983	-0.00029846	1.1232396289000003e-06	8.907837159999998e-08	0.000463454	-8.72279999999999e-05	7.608723983999983e-09	2.14789610116e-07	-0.00227323	-0.0009397900000000002	5.167574632900002e-06	8.832052441000004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54068.33984375	335.69921875	2923385373.4592443	112693.96546936035	35543.3515625	99.2578125	9852.113342285156	1263329840.2954712	35004.0	131.8125	17374.53515625	1225280016.0	1.2146629999999998	26.530043	0.1005655	-0.0207130647	0.0524242387	-0.0083436283	-0.0173411745	-0.0295479839	-0.0860171789	-0.005992621899999999	-0.009758500500000001	0.0035545369	-0.0910420864	0.045988054900000006	-0.0091400903	-0.0812993587	0.048139355	-0.0045868702	-0.0111777008	0.0753547295	-0.0879801756	0.0164603765	0.0162737821	0.0605438503	0.0842559468	-0.0027060634999999996	-0.0099268325	0.0451856995	0.036151608700000004	0.0114313858	0.0276616527	0.053594292800000005	-0.0204330246	0.021497722	-0.0018847171	0.0480760897	-0.0008490465	0.12412811550000001	-0.0068476898999999996	0.0009148864999999999	0.1025584124	-0.043216375300000005	0.0015547132999999998	-0.0784379892	-0.0066518776	-0.0285841192	0.0634351824	-0.0167349945	0.12268437130000001	0.025143352799999998	-0.0160011355	-0.007777551999999998	0.0532804783	-0.0402022608	-0.0931624696	0.0129064559	0.0695115119	0.0253457158	0.0004265684	-0.0239122766	-0.0150469079	-0.0241514608	0.0236531773	0.0826060864	0.0812925556	0.0791187872	0.0761077842	0.0722914088	0.067710046	0.0624121757	0.05645386	0.049904	0.011400200000000006	0.00012996456004000018	0.0024904092160000003	0.0150255	0.028378300000000002	0.0008053279108899999	0.00022576565025	-0.102522	0.024667999999999995	0.0006085102239999997	0.010510760483999999	0.0008895399999999998	-0.00017029000000000038	7.912814115999996e-07	2.899868410000012e-08	0.000463454	0.0	0.0	2.14789610116e-07	-0.00172114	0.0005520900000000003	2.9623228996e-06	3.0480336810000036e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
