csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
58246.4453125	n/a	3392648391.542053	n/a	42102.75	n/a	n/a	1772641557.5625	40544.56640625	n/a	1643861865.070816	n/a	n/a	n/a	n/a	-0.0253321664	-0.0298780817	-0.0492167667	0.0870464532	-0.0015213808	0.0492891542	-0.0455801028	0.037832142	-0.1496786712	0.0925337735	-0.0750148283	-0.11379280039999999	0.09444514820000001	-0.0319590624	0.0812254756	-0.022008607799999996	0.0707227377	-0.0561162699	0.0332378173	0.0477856871	-0.10064979689999999	0.1549595313	-0.0095579521	0.09185342769999999	-0.0162692129	0.030419044300000007	-0.0068558149	-0.0224967879	0.0319370305	-0.0222949307	0.018976531	-0.0684468751	0.0672076311	-0.1067734892	-0.002087468	0.0620294155	-0.0928042353	0.0227892968	-0.2168867311	0.0680853148	0.0155471649	-0.0434359126	0.019225907	-0.0759951507	0.0362961362	-0.050577202300000006	0.0264753155	-0.046693316900000004	0.1690357313	-0.0889832979	0.0557817427	-0.0443876602	0.0707655181	-0.0351891844	0.0248937112	-0.0706448366	0.1036319857	-0.0213679545	0.037045778	-0.011909708	0.060324866	-0.0457596338	0.014723626399999997	0.0536441051	0.0830442616	0.083040607	0.083034516	0.0830259889	0.0830150259	0.0830016274	0.0829857937	0.08296752519999999	0.0196621	n/a	0.0003865981764099999	n/a	-0.0229496	n/a	n/a	0.0005266841401599998	0.07046470000000002	n/a	0.004965273946090002	n/a	-0.00148596	n/a	n/a	2.2080771216e-06	-0.000490519	n/a	n/a	2.40608889361e-07	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58002.22265625	-244.22265625	3364257833.0652013	59644.705825805664	42000.20703125	-102.54296875	10515.060440063477	1764017390.6678622	40462.5234375	-82.04296875	1637215802.9302368	6731.048721313477	1.0023780000000002	18.548405	0.0973321	-0.0689586697	0.043239684199999996	0.029923993599999997	-0.011777883700000002	-0.014903784199999999	0.0978727283	-0.0936655258	0.1299766694	-0.0962386636	0.0628083081	0.06472994259999999	-0.1074324291	0.0087216935	-0.05064986269999999	0.00216081	-0.0301400848	0.06442601049999999	0.0080466825	-0.10160622230000001	-0.0263900994	-0.0541569533	0.108843905	-0.0192723817	0.0308329361	0.0371129289	-0.009016535899999999	0.0530889234	-0.032751886800000005	0.0709725051	-0.0697998856	0.006245983399999999	0.044667378	0.0096577075	-0.0261779039	-0.0200699305	0.1001853183	-0.1518678397	-0.0572770837	-0.14022090310000002	0.04900855900000002	-0.0899183836	-0.0262782404	-0.0213032882	0.00026958669999999996	-0.0569534592	-0.1436021899	-0.0009515276	-0.0014007660000000001	-0.032395231600000005	-0.0461830009	0.0406186559	0.041781506600000004	-0.0329678125	0.0605854449	0.0490628644	-0.0412889623	-0.0244420779	0.0026001028	0.1119066537	0.0999350631	-0.0530944641	-0.044041001399999995	-0.0642133238	-0.0408798181	0.083034516	0.0830016274	0.08294682269999999	0.0828701163	0.0827715286	0.0826510855	0.0825088188	0.0823447662	0.0196621	0.0	0.0003865981764099999	0.0	0.0148989	0.037848499999999986	0.0014325089522499994	0.00022197722121000002	0.035932099999999995	-0.034532600000000024	0.0012911158104099993	0.0011925004627600015	-0.00098694	0.00049902	2.490209604e-07	9.740505636e-07	-0.000490519	0.0	0.0	2.40608889361e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58406.95703125	404.734375	3411372629.650284	163809.91430664062	42385.578125	385.37109375	148510.87989807132	1796537232.9904785	40637.65234375	175.12890625	1651418788.01149	30670.13380432129	1.111627	20.569998	0.05944559000000001	-0.09082825509999999	0.07381105589999999	0.0362097086	-0.0524386586	0.0316286262	-0.0557150017	0.0135928154	0.034292503700000004	-0.016464618	-0.0630899214	-0.011927848799999998	0.063239819	-0.0342713634	-0.014929111299999999	-0.0007098477999999999	0.0491504718	-0.035733438	0.1051120575	-0.0799277429	0.0930547565	-0.06499315309999999	-0.1168005078	0.0639120588	0.0196418305	0.0485394824	-0.028637858399999997	-0.060829394	0.0204402768	0.0276332352	0.0185946501	-0.08920190089999999	0.0829633997	-0.0040904063	-0.0769539717	0.0375286722	-0.049308686	-0.0189612788	-0.0030031114000000003	0.0095849857	-0.06530193179999999	0.0404392619	0.0445383325	-0.0048502833	0.0705682612	-0.059349890599999996	0.063045034	-0.0613738804	-0.0396833271	-0.020148162600000002	0.030494601200000002	-0.1366477042	0.0471191813	-0.1016779285	0.0758827496	-0.0475327758	-0.0596528976	0.0169702557	0.0796533683	0.0106538073	-0.1214951999	0.0695061716	-0.055088232	0.051930047400000005	0.0344505702	0.0830150259	0.08292368650000001	0.0827715286	0.0825586637	0.08228524799999999	0.0819514821	0.0815576107	0.0811039227	0.0196433	-1.8799999999999373e-05	0.00038585923489	3.534399999999764e-10	-0.00351668	-0.01841558	0.0003391335867364	1.23670382224e-05	0.0358875	-4.459999999999187e-05	0.0012879126562500005	1.9891599999992748e-09	-0.00120227	-0.00021533000000000007	4.6367008900000045e-08	1.4454531529e-06	-2.56988e-05	0.00046482019999999997	2.1605781832803997e-07	6.604283214400001e-10	0.000139182	0.000139182	1.9371629124000003e-08	1.9371629124000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58845.40234375	438.4453125	3462781376.997818	192234.29205322266	42557.00390625	171.42578125	29386.79847717285	1811098581.4765773	40827.59375	189.94140625	1666892411.415039	36077.73780822754	1.314673	24.327248	0.022440860000000003	0.0347649357	-0.0741326876	0.022612191099999998	0.0250695711	0.0744868481	-0.15179042539999998	-0.0799379751	-0.015843197399999998	-0.0196450221	-0.12660344	-0.028019730099999998	-0.0396129167	0.0108785725	0.1507618478	-0.0625521453	0.011953623	-0.0465880351	-0.1153725599	0.0727676647	-0.0542403591	-0.0220178414	0.0394546238	-0.0559227319	-0.0166874513	-0.0113434347	-0.0505894707	0.0822736806	0.0045785907	-0.101565669	0.0612004201	-0.07292363730000001	-0.05559062	0.0269179989	-0.034286923399999995	0.0832242243	-0.154123153	-0.0636516796	0.0507333311	0.0739909792	-0.1330880213	0.0386162382	-0.0623947084	0.1466928883	0.0118033469	0.0252725341	-0.0299285804	-0.0102758642	-0.010086964	0.07754705440000001	0.0703680213	0.106788077	0.0185591457	-0.038795077000000004	0.0383568517	-0.0317996445	-0.011307895600000001	-0.0110720777	0.0293649457	0.0378653354	0.1046777729	-0.05688037980000001	0.015858118600000002	0.0022273292	-0.11543571300000001	0.0829857937	0.0828068209	0.0825088188	0.0820922158	0.0815576107	0.0809057719	0.0801376364	0.0792543084	0.0153571	-0.0042861999999999996	0.00023584052041	1.8371510439999988e-05	0.00158011	0.00509679	2.59772683041e-05	2.4967476121e-06	0.035869	-1.8500000000004627e-05	0.0012865851609999998	3.4225000000017116e-10	-0.00124733	-4.505999999999998e-05	2.030403599999998e-09	1.5558321289e-06	5.08466e-05	7.65454e-05	5.859198261159999e-09	2.5853767315599995e-09	0.0	-0.000139182	1.9371629124000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58891.20703125	45.8046875	3468174265.597549	2098.069396972656	42584.6875	27.68359375	766.3813629150391	1813455609.4726558	40888.625	61.03125	1671879654.390625	3724.8134765625	1.053848	19.500837	0.11710676999999994	0.0300900169	0.015118838	0.09765530039999999	0.0582482185	0.0597118576	-0.14300455210000002	-0.05700616980000001	-0.040481533199999996	0.0818385407	-0.0437759601	-0.0437249513	0.039431573399999996	0.026840473700000003	-0.0683556417	-0.061114052599999996	0.0213124796	0.0062976204000000004	0.025211505099999997	-0.09346424199999999	-0.047446042699999996	-0.0597643688	-0.0545847009	-0.0110990181	0.0048435432	0.048328519900000005	0.0659509875	-0.0622374642	0.0019958625	-0.1461449319	0.0430659671	-0.0999013466	0.0570048103	-0.0134257109	0.0396649706	0.066311436	-0.1424560741	-0.0017899982000000004	0.0038639665	0.0760060627	-0.0584594644	0.058243295199999996	0.015206975800000001	-0.0050143743	-0.0043046212	-0.09693400710000001	-0.0186687893	0.0087994023	0.0331733584	-0.0203527704	-0.0022967501	-0.0165550524	0.0247963392	0.0499804116	0.0603342087	-0.0202563904	-0.013388532600000001	0.038069595	0.0046790296000000006	0.10516529529999999	0.06661993719999999	0.1078521307	0.0543769886	0.012123483899999999	0.0641471255	0.08294682269999999	0.0826510855	0.082158971	0.0814716484	0.0805907508	0.07951837120000001	0.0782570576	0.07680980679999999	0.0148108	-0.0005462999999999996	0.00021935979664000006	2.9844368999999953e-07	0.0490366	0.04745649	0.0022521184431201	0.00240458813956	0.014529	-0.02134	0.00021109184099999995	0.0004553955999999999	-0.0008459339999999999	0.00040139600000000015	1.6111874881600016e-07	7.156043323559998e-07	-0.000503037	-0.0005538836	3.0678704234896e-07	2.53046223369e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59283.10546875	391.8984375	3514486594.018936	153584.3853149414	42700.44140625	115.75390625	13398.966812133789	1823327696.288589	41118.0078125	229.3828125	1690690566.468811	52616.474670410156	1.145204	21.19132	0.08526907000000003	0.1579770534	-0.0437641934	0.050413426799999994	-0.021741246800000003	0.09292728609999999	-0.1823017156	-0.050554258600000006	-0.0924077785	0.0589124382	-0.0062131937	0.0272309278	0.0297809965	-0.0241513645	0.044888366900000004	0.037694744599999996	-0.0238268441	-0.0012875604	-0.061991060199999996	-0.0093010561	-0.0196101287	0.052230835700000006	-0.014685286100000004	-0.0702925254	-0.0546792871	0.06102365730000001	-0.0625486729	-0.0083982788	-0.012076946299999999	-0.1829228406	0.148633534	-0.044151811299999996	-0.030543793	-0.0118256982	0.0501887547	0.0957987068	-0.17848466719999995	0.0035683424	0.0561122606	0.1167262187	0.0016426199	-0.0121541179	0.012698193200000001	-0.0133999462	-0.0776875513	0.07837914730000001	-0.0057941323	0.008545578	0.0173117174	-0.0331269159	0.0281776645	0.0375066687	0.0299029296	-0.030634444700000006	0.0064156181	0.0400739447	-0.11126872759999999	-0.010548553200000001	0.060753755	0.0024723767000000003	0.0479804963	-0.0036026904999999997	0.0041322632	0.0364401085	-0.0225937464	0.0828981175	0.0824565533	0.0817223544	0.08069812650000001	0.0793875044	0.0777951396	0.0759266832	0.0737887663	0.0146183	-0.0001925000000000017	0.00021369469489	3.7056250000000647e-08	0.0304904	-0.018546200000000002	0.00034396153443999995	0.0009296644921599999	0.00836683	-0.006162169999999998	7.000384424890001e-05	3.797233910889998e-05	-0.0008459339999999999	0.0	0.0	7.156043323559998e-07	0.00040334	0.000906377	8.215192661290002e-07	1.6268315560000006e-07	0.000300987	0.000300987	9.0593174169e-08	9.0593174169e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59330.4453125	47.33984375	3520101740.979553	2241.060806274414	42731.0	30.55859375	933.8276519775392	1825938361.0	41106.515625	-11.4921875	1689745626.8283694	132.07037353515622	1.136486	21.030001	0.05211808	0.1512838994	0.046067228200000004	-0.0339195473	0.0531604995	0.0979263376	-0.1908583416	0.051962548399999996	-0.038444923799999996	-0.0354614551	-0.000424364	0.025399938700000003	-0.0357206891	-0.015522268700000001	0.0368221375	-0.024521906099999997	-0.0781928067	-0.0329362121	0.0119165854	0.0177362972	-0.0024979629999999997	0.0276232447	0.014921808	-0.020849374099999998	0.017885773100000002	-0.0765716724	0.056914686	-0.0268185371	0.0054317761	-0.07133578730000001	0.2300657207	0.0013749809	-0.0063982014	0.049127415599999995	-0.023707846600000002	0.102381006	-0.1920026152	0.047135114400000004	0.028634694	-0.019192417	-0.0085699628	-0.0475790631	-0.028448020299999998	0.0276688387	-0.0165228802	-0.021198132	-0.0007976872999999999	-0.0038562556	0.047034094699999994	0.1009769334	0.0197047786	0.054936628200000004	0.0007470886999999999	0.0490734641	-0.0757107693	-0.027112793700000002	0.0600771272	0.007372271800000002	-0.025772177599999998	-0.052556908099999994	0.0246460098	0.0787507933	0.1207868776	0.07088422280000001	-0.0148329048	0.0828396838	0.08222331570000001	0.0811994303	0.0797731022	0.0779514008	0.07574335459999999	0.07315990730000001	0.0702138631	-0.00178096	-0.01639926	3.1718185216e-06	0.00026893572854759995	0.0160051	-0.014485299999999998	0.00020982391609000001	0.0002561632260100001	0.014551	0.006184169999999999	0.000211731601	3.824395858889999e-05	-0.0008459339999999999	0.0	0.0	7.156043323559998e-07	0.00040334	0.0	0.0	1.6268315560000006e-07	0.0	-0.000300987	9.0593174169e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58688.01953125	-642.42578125	3444283636.500381	412710.8844146729	42496.8671875	-234.1328125	54818.173889160156	1805983720.7520144	40781.68359375	-324.83203125	1663145716.7407382	105515.84852600098	1.256899	23.258169	0.12049224	-0.0172817808	0.09308118609999999	-0.0174726019	0.0033876640000000003	0.048514136500000006	-0.0886822114	0.0547099593	0.0759217968	-0.0103153647	0.008059893	0.0075628041000000016	-0.011269201000000001	0.0406318115	-0.0491706034	-0.06420862299999999	0.0128996361	0.08727731429999999	-0.0011018602000000001	0.0072912381999999986	-0.0663728012	0.0210400349	-0.1226873498	0.036478202599999995	0.0815204895	0.036150457999999996	-0.0670326629	-0.0036689647999999997	0.0210592808	0.035559621	0.0764638813	-0.073059265	0.06598445160000001	0.025096792000000003	0.0243489046	0.052720072300000004	-0.0943144477	0.012412516100000002	-0.0806950108	-0.0456212353	0.022034498700000002	-0.0026556022999999996	-0.01360452	-0.015616240900000003	-0.011763781899999999	-0.0151239993	5.02666e-05	0.0925284685	-0.0109696359	-0.024923032400000003	0.1003886593	0.018733519	0.012179136299999999	0.007172386899999998	0.10599973630000001	0.056013932300000006	0.0481028867	-0.027861239399999998	0.0628600926	0.0100884462	-0.0719620319	-0.0674447059	-0.056916662800000004	0.0571007396	-0.0103717572	0.0827715286	0.0819514821	0.0805907508	0.0786983123	0.0762866522	0.0733716817	0.0699726326	0.0661119306	-0.00976015	-0.00797919	9.52605280225e-05	6.366747305610001e-05	0.0558058	0.039800699999999994	0.00158409572049	0.00311428731364	0.0145532	2.2000000000008124e-06	0.00021179563024000005	4.840000000003576e-12	-0.000688002	0.00015793199999999995	2.4942516623999982e-08	4.733467520039999e-07	-0.0007116189999999999	-0.001114959	1.243133571681e-06	5.06401601161e-07	-0.000181312	-0.000181312	3.287404134400001e-08	3.287404134400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58874.2734375	186.25390625	3466180072.793518	34690.51759338379	42561.94140625	65.07421875	4234.6539459228525	1811518856.2690587	40788.59375	6.91015625	1663709380.102539	47.75025939941406	1.148986	21.261311	0.098618883	0.036411859500000004	-0.040083701400000005	-0.0857177013	-0.0528462457	0.0771445365	-0.1411556383	-0.0105034132	0.09764307609999999	-0.031892623700000004	-0.0232376718	0.0153718745	-0.028221612200000006	0.012143374699999999	0.0740507243	0.0025719288	0.0488552769	-0.0036457703999999997	-0.0163833442	0.0439956242	0.0020909315	0.09153648689999999	-0.142177695	-0.0103110726	-0.046114260899999995	0.0447156834	0.0164142294	0.0281692486	0.015045331299999999	0.0010521558	0.1220364243	-0.1018980892	-0.08839268939999999	-0.0134382794	0.0052984714	0.0847260483	-0.13609231759999998	-0.0673734733	-0.0285456533	-0.016005223500000002	-0.0241025832	0.0010209092999999999	-0.04106681	0.0615106086	0.01218134	0.0865861691	0.0561424933	0.017302477	-0.034615632	-0.0898391691	0.1060544903	0.0012240818	0.0041322406	-0.08644797480000001	-0.0521234275	-0.039224264700000004	0.0434078143	0.0159437407	0.021080918900000002	-0.0884094864	0.058599512699999995	0.035111844100000004	-0.0693066004	0.0372867728	-0.1515580782	0.08269365969999999	0.0816411802	0.0798969589	0.0774757746	0.0743981418	0.0706901371	0.06638317839999999	0.061513758200000004	0.000240118	0.010000268	5.7656653924e-08	0.000100005360071824	0.033419800000000006	-0.022386	0.0005011329959999999	0.0011168830320400004	0.0145644	1.1199999999999403e-05	0.00021212174736000001	1.2543999999998667e-10	-0.000680603	7.398999999999948e-06	5.474520099999922e-11	4.63220443609e-07	6.81113e-05	0.0007797303	6.079793407380901e-07	4.639149187690001e-09	0.000355987	0.000537299	2.88690215401e-07	1.26726744169e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58553.66796875	-320.60546875	3428532032.5946198	102787.86659240724	42353.828125	-208.11328125	43311.1378326416	1793846756.842041	40691.41015625	-97.18359375	1655790860.5041654	9444.65089416504	1.088261	20.137615	0.096747052	-0.005276999	0.0015543875	-0.0193740342	0.01726901	0.0155980382	-0.0169549355	-0.006525118000000001	0.013538969599999999	-0.025182264700000002	0.0473710588	-0.0418874213	0.07693709950000001	-0.0009894575	0.0075696764	0.0252280387	-0.060491129500000004	-0.0703826356	0.0163381755	-0.021892534300000002	0.022186799	-0.0284707899	0.0038391592	-0.0102803305	-0.0203419505	-0.0470695057	-0.0192086065	0.1182829105	0.0022407308	0.0133611043	0.0294247082	-0.028635821800000006	-0.0136794255	0.033384011	-0.043039055599999994	0.0203004291	-0.0160485408	-0.0220619625	0.028410934900000007	0.006987597900000001	0.0501770071	0.054997866500000006	0.0497166625	-0.0149910527	-0.032901870699999995	-0.0256576612	-0.0062558904	-0.0955155414	0.0615239188	0.0464297029	-0.0004530336	-0.021372814700000003	0.0370237898	-0.0257087499	-0.041803753	0.048012865099999996	0.1020533584	0.016433872	-0.0158554249	-0.039060138	0.049682775400000004	-0.0625418131	-0.072283129	0.0307024875	-0.0543281628	0.0826060864	0.0812925556	0.0791187872	0.0761077842	0.0722914088	0.067710046	0.0624121757	0.05645386	0.00471468	0.0044745620000000005	2.22282075024e-05	2.0021705091844e-05	-0.00015547	-0.033575270000000004	0.0011272987555729006	2.41709209e-08	0.0415535	0.0269891	0.00172669336225	0.0007284115188100003	-0.000904927	-0.0002243239999999999	5.032125697599997e-08	8.188928753289998e-07	1.42599e-05	-5.38514e-05	2.8999732819600003e-09	2.0334474801e-10	0.0	-0.000355987	1.26726744169e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
