csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46
94456.78125	n/a	8922083524.110352	n/a	64873.55078125	n/a	n/a	4208577590.9674225	64100.71875	n/a	n/a	4108902144.2666016	n/a	n/a	n/a	0.0974029895	-0.0523377032	0.0157875466	-0.043870646500000006	0.0345087594	-0.0109404381	-0.0577281038	0.0132813705	-0.0457478749	0.0184185168	-0.039884465099999995	0.0244011086	-0.0759114251	0.028861235099999997	-0.0459092047	0.0708892772	-0.0150655346	0.040526338599999996	-0.0911633632	0.0432866182	-0.0359151606	0.1226046048	-0.06300623450000001	0.1182444357	-0.0623969662	0.0708693064	-0.0097211044	0.0118513791	-0.0676304992	0.0339101536	-0.05116127	0.0013170532999999998	-0.0560644279	0.0666585326	0.0982684026	-0.015491050800000001	0.0303254056	-0.0361490608	0.0329107664	-0.0288073858	0.0384184097	-0.013611873799999999	0.0585988469	0.0139413277	-0.0453537882	0.0237716834	-0.0032523276	0.0429587565	-0.0582561547	-0.045295295199999995	0.0286637682	-0.0735375693	0.0087993248	-0.0644734726	0.014291431799999999	-0.0007665428	0.11407489960000004	-0.12329446640000001	0.106506546	-0.135878188	0.0046161586	0.0095784925	-0.0428384806	0.0300964871	-0.0372436571	3.69179e-05	-0.0375779439	0.0992183726	-0.0066684588	0.0476700341	-0.0780980479	0.010717754599999999	-0.0517851504	0.0830442616	0.083040607	0.083034516	0.0830259889	0.0830150259	0.0830016274	0.0829857937	0.08296752519999999	-1.432e-05	n/a	2.050624e-10	n/a	0.0672198	n/a	n/a	0.004518501512039999	-0.017130000000000003	n/a	n/a	0.00029343690000000014	0.00280892	n/a	n/a	7.890031566399999e-06	-0.000317514	n/a	1.0081514019600002e-07	n/a	-1.0587899999999999e-22	n/a	n/a	1.1210362640999998e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93739.703125	-717.078125	8787131941.963135	514201.0373535156	64877.75	4.19921875	17.633438110351562	4209122445.0625	63942.3671875	-158.3515625	25075.217346191406	4088626321.541077	0.914365	19.782909	0.07389901300000001	0.0393680364	-0.0223205878	-0.028471220499999998	-0.0537033885	0.00367583	-0.0158858365	-0.0570835504	0.0564395462	-0.06275112320000001	0.025528370699999997	-0.0135137796	-0.0045804363	-0.0310716104	0.0438501756	-0.014955316100000001	0.1549881236	0.0218420088	-0.0840385431	-0.0116711675	-0.0273225569	0.07367002269999999	0.1455960816	-0.1234456906	0.00041396559999999996	-0.0311273938	0.1495008046	0.0318570893	0.029375566699999998	0.0053056038	-0.0072931493	0.0641163178	-0.0280188269	-0.0128245093	0.0171549408	0.0390503414	-0.0324371728	-0.0022733045	-0.0216255375	-0.012100043500000001	-0.040641814	0.0570305468	-0.017490671399999998	0.06343559	0.0029436538	-0.0882900055	0.038504973399999996	-0.000157365	-0.0100212423	-0.029052339700000002	-0.0403029649	0.14288197490000001	0.008620781800000001	0.097368927	-0.0142480086	-0.0318694829	-0.0907883427	0.0846183991	0.0069938304000000005	0.18061412359999998	-0.0924241523	-0.0101714098	-0.05911848910000001	-0.0439969789	-0.044166314500000005	0.0399869236	-0.0182346622	-0.005117383	0.08329469469999999	-0.0691660521	-0.1106025182	-0.060580548399999996	0.120573501	-0.0289376237	0.083034516	0.0830016274	0.08294682269999999	0.0828701163	0.0827715286	0.0826510855	0.0825088188	0.0823447662	0.0208485	0.020862820000000004	0.00043465995225000015	0.00043525725835240017	0.0908042	0.02358439999999999	0.0005562239233599996	0.008245402737639998	-0.000351807	0.016778193000000004	0.0002815077603452491	1.23768165249e-07	0.00271503	-9.389000000000012e-05	8.815332100000023e-09	7.371387900899999e-06	-0.000477096	-0.00015958199999999996	2.27620593216e-07	2.546641472399999e-08	0.0	1.0587899999999999e-22	1.1210362640999998e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93164.0234375	-575.6796875	8679535263.06305	331407.1026000977	64898.93359375	21.18359375	448.7446441650391	4211871581.605972	63842.0390625	-100.328125	10065.732666015623	4075805951.657776	0.783346	16.948214	0.105935453	0.0190630174	0.028982236499999998	-0.012710258200000001	-0.0590259969	0.0292581323	-0.0083702767	0.0106564254	0.0175632585	0.0076769731999999985	-0.014415511200000003	0.0017639856	0.0133445882	-0.008214446700000001	0.028575182	-0.0028917406	0.0446507462	-0.0714769269	0.0177919098	-0.0115611568	-0.0321493385	-0.0064744577	0.0456301303	-0.08856432189999999	0.0011099128	-0.0275330685	0.0381841352	0.052436344100000004	-0.0514174949	-0.022621283399999997	-0.018129175	0.0414895452	0.0489740897	0.054226063399999996	0.0456829537	0.0070866591	0.0200814518	-0.0290308671	-0.0403161759	-0.0221987272	-0.008941489	0.0347400447	-0.0077181746999999985	-0.0108942211	-0.0162223956	-0.017138501100000002	-0.0154087302	-0.0185862559	-0.008193991999999999	-0.021087872599999998	-0.0087513738	0.0076296783	-0.0254054758	-0.0187616889	-0.029715854	0.048038156	-0.0060222344	0.042955571	0.0575255429	0.042047034000000004	-0.0458135668	-0.0209071917	-0.0565770608	-0.0524230658	0.0320597258	0.0225190743	0.0325093146	0.0583427281	0.0284136083	-0.005929089499999999	-0.0644212342	-0.1119334215	-0.0103267691	-0.0321230557	0.0830150259	0.08292368650000001	0.0827715286	0.0825586637	0.08228524799999999	0.0819514821	0.0815576107	0.0811039227	0.00853039	-0.012318110000000002	7.276755355210001e-05	0.00015173583397210005	0.117227	0.02642280000000001	0.0006981643598400005	0.013742169528999999	-0.0312582	-0.030906392999999997	0.000955205128270449	0.00097707506724	0.00300432	0.0002892900000000002	8.368870410000011e-08	9.0259386624e-06	-4.0623e-05	0.00043647300000000005	1.650228129e-09	1.90508679729e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93691.8828125	527.859375	8778168904.951233	278635.51977539057	64882.10546875	-16.828125	283.185791015625	4209687610.057999	63953.83203125	111.79296875	12497.667861938477	4090092631.4813385	0.756718	16.372107	0.09481246499999996	0.0477608907	-0.0053293037	-0.0432980024	-0.0422098925	-0.0041254835999999994	-0.0089372185	-0.0126028198	-0.009341551600000001	-0.0052382303000000005	-0.0014545456	0.021410477400000003	0.0309997004	-0.0421157491	0.0421603461	-0.0346063109	-0.0039398101	-0.0670996943	-0.0010523042999999999	0.004892169	-0.0159116966	-0.0013799004999999998	0.07763404780000001	-0.0362619104	0.0305743562	-0.0841783569	-0.0012738762	-0.012061183999999999	0.0072354149	0.0293730941	0.0026225756	-0.0468227478	0.1032009658	0.0583750926	0.0132738921	0.0448730772	-0.0082648994	-0.0209758075	-0.027766656600000002	-0.024896328399999997	0.0177978559	0.0067033513	-0.010551216	0.0122609964	0.0088461317	-0.0045768384999999995	-0.0061597883999999995	-0.0509385362	0.0144514174	-0.04407525599999999	-0.0282733018	-0.031610064199999996	-0.0261991131	0.0273800475	-0.0191416539	0.062392108200000004	-0.050305654400000004	0.0777334547	0.014747068899999997	0.030361818399999997	-0.0726390512	0.0016574493	-0.009247252099999999	-0.025796669900000003	0.035537251	0.034032357400000005	0.0254947915	0.06564557019999999	-0.0524035988	0.0265169629	-0.08765110039999999	-0.0865962356	-0.0023448725	-0.046780839000000005	0.0829857937	0.0828068209	0.0825088188	0.0820922158	0.0815576107	0.0809057719	0.0801376364	0.0792543084	0.0151057	0.006575310000000001	0.00022818217249000004	4.323470159610001e-05	0.0648947	-0.0523323	0.00273866962329	0.0042113220880900006	-0.00642874	0.02482946	0.0006165020838916	4.13286979876e-05	0.00316683	0.00016250999999999982	2.6409500099999944e-08	1.00288122489e-05	-4.0623e-05	0.0	1.650228129e-09	0.0	5.89979e-05	5.89979e-05	3.48075220441e-09	3.48075220441e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93032.0234375	-659.859375	8654957384.87555	435414.3947753906	64883.30078125	1.1953125	1.42877197265625	4209842720.270157	63858.109375	-95.72265625	9162.826919555664	4077858132.9494634	0.830759	17.974035	0.14017719469999998	-0.0230483008	0.0130992149	-0.0857676955	-0.0262199851	0.0363818379	-0.0066643624	0.0297974839	0.0126149398	-0.0006648172999999999	0.007510079100000002	0.0287525622	0.0188716822	0.023302404900000004	0.0116491746	-0.0280951255	0.0261860965	-0.0786606673	0.051890037800000004	0.0641436004	0.0518564791	0.035178712599999995	0.026602137	-0.09072629380000001	0.0474644354	-0.0380897521	0.027366324700000003	-0.044835890700000006	0.032385097599999996	-0.032447508199999996	0.0277615647	-0.0636041181	0.0734102826	-0.021765233999999998	-0.0004967441000000001	-0.026575917999999997	-0.038432274599999997	-0.0730676997	-0.0241498293	-0.030887253700000002	0.0254626219	-0.0132700702	-0.0056733212	-0.0250080408	-0.0040627379	-0.013327115	-0.0036645204	-0.030366699900000002	-0.0006432818	0.0223493044	0.0058934398	-0.003258435	-0.0676396034	0.0095717753	-0.012515259099999999	0.0267175966	-0.0071525387	0.1501166583	0.0483912957	0.0038284518	-0.0530747753	0.0381553876	-0.0190055316	-0.0189111443	-0.0320800215	-0.010831236499999999	-0.0165101206	0.039097749700000003	0.0293551302	0.0172101377	-0.0739031678	-0.0126921175	-0.0119770203	-4.00783e-05	0.08294682269999999	0.0826510855	0.082158971	0.0814716484	0.0805907508	0.07951837120000001	0.0782570576	0.07680980679999999	1.57903e-05	-0.0150899097	2.4933357409e-10	0.0002277053747541541	0.129962	0.0650673	0.00423375352929	0.016890121443999997	0.0243071	0.03073584	0.0009446918605055998	0.0005908351104099999	0.00305354	-0.00011328999999999983	1.2834624099999962e-08	9.3241065316e-06	-0.000454018	-0.0004133950000000001	2.0613234432400004e-07	1.7089542602500005e-07	0.0	-5.89979e-05	3.48075220441e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
92999.2109375	-32.8125	8648853234.99762	1076.66015625	64947.68359375	64.3828125	4145.146545410156	4218201604.1938634	63845.49609375	-12.61328125	159.09486389160156	4076247371.457047	0.970238	20.991753	0.1063752497	-0.012160418899999999	0.0266452112	-0.0195100431	-0.005471442900000001	0.1045705868	-0.0014932635	0.0015168292000000002	-0.0056543423	-0.011011251599999999	0.015025751499999997	-0.015357688100000001	-0.0007479272	-0.0339513337	0.0419370268	-0.022674795600000002	0.0379459693	-0.0459234024	0.0193207154	0.0021824338	0.10337105529999999	0.0271000295	0.0208238619	-0.06053010900000001	0.007387518199999998	-0.0117527299	0.07413276320000001	0.0580786902	0.025502996899999998	-0.014871844399999999	-0.0518295597	-0.030130152799999997	0.0396893476	0.0437698135	0.0026130662	-0.0047192644	0.0123170599	-0.04991884940000002	-0.049049347699999996	0.045098157800000004	0.0688710232	-0.033018384	-0.0005392811	8.01622e-05	0.011026333700000002	-0.0094924997	0.0185740338	0.012193693899999998	0.0077538681	-0.0476129352	-0.021441480099999997	0.0198644397	-0.0376896397	0.0172666379	-0.0434329375	-0.0167665244	0.0163288477	0.11220801960000001	-0.010448595	0.0343399284	-0.0018854921	0.030270044700000002	-0.0014107324	-0.0471442779	-0.0001278399	0.0424221803	-0.063423807	0.0627879651	-0.0070341928	-0.0344368505	-0.08124193219999999	-0.1079839259	-0.0396487206	0.0009153339	0.0828981175	0.0824565533	0.0817223544	0.08069812650000001	0.0793875044	0.0777951396	0.0759266832	0.0737887663	0.0111749	0.0111591097	0.00012487839001	0.00012452572929663407	0.10343	-0.026532	0.0007039470239999999	0.010697764899999998	-0.00362154	-0.02792864	0.0007800089322495999	1.31155519716e-05	0.00305354	0.0	0.0	9.3241065316e-06	0.000361092	0.00081511	1.3038743246399998e-07	6.644043121e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93587.7734375	588.5625	8758671336.98883	346405.81640625	64936.765625	-10.91796875	119.20204162597656	4216783529.836181	63956.73046875	111.234375	12373.086181640625	4090463372.252335	1.14913	24.862204	0.12560048999999998	0.022013999399999998	-0.09295075679999999	0.0284228766	-0.0070784141	0.0388491162	-0.0088023511	0.0103389201	-0.0258619992	-0.0132121017	0.0042026596	0.0522135158	0.0035387543	-0.052375058200000005	-0.011932609399999999	-0.0815755383	0.035994761	-0.0008707042	0.0762069338	0.0370430748	0.0842601361	-0.0546624851	0.18215048309999998	-0.0314447784	-0.0587433246	-0.0739035492	0.0125247829	-0.041075306	-0.0269302734	-0.020088998	-0.039623529	-0.0666072158	-0.0389269834	0.049546867800000005	-0.06718638519999999	0.0312726489	-0.0500774149	0.0431489503	-0.0632561851	0.0497950245	0.0382556997	-0.0795651283	-0.0095711137	-0.0108077662	0.0257662923	0.0061007735	-0.0062894715	-0.0516852791	0.0022184042000000003	-0.045623377699999995	0.0121962516	0.0036233194	-0.1059747473	0.011691007199999999	0.0913139057	0.0704093193	-0.025517564500000003	0.0939921397	-0.06287604299999999	0.12318503439999999	0.0125343413	0.0638426146	0.0286360255	0.009702004399999999	0.12393673710000001	-0.0295970316	-0.0776915146	0.0185772744	-0.0112009303	-0.0119822645	-0.1438438356	-0.0441116341	0.018460079	-0.0292265513	0.0828396838	0.08222331570000001	0.0811994303	0.0797731022	0.0779514008	0.07574335459999999	0.07315990730000001	0.0702138631	0.00234907	-0.00882583	5.5181298649e-06	7.78952751889e-05	0.0810679	-0.0223621	0.0005000635164099999	0.00657200441041	-0.00355558	6.595999999999989e-05	4.350721599999985e-09	1.26421491364e-05	0.00243872	-0.0006148199999999999	3.7800363239999984e-07	5.947355238400002e-06	-0.000454018	-0.00081511	2.0613234432400004e-07	6.644043121e-07	-0.000457002	-0.000457002	2.08850828004e-07	2.08850828004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93109.2890625	-478.484375	8669339709.724182	228947.29711914065	65006.21484375	69.44921875	4823.1939849853525	4225807968.311783	63820.07421875	-136.65625	18674.9306640625	4073001873.2867584	1.549903	33.533203	0.492629154	-0.0111352184	-0.0872240657	0.0754499049	0.0405504593	0.0130962627	-0.0174689105	-0.017401594399999998	-0.0123353179	-0.0456344947	-0.1604242873	-0.016518246	-0.0336950158	-0.037339991	-0.14979985839999999	-0.011349509399999999	-0.13214658199999998	0.0250065175	-0.01749163	0.0823185687	0.0091658655	-0.17321585350000002	-0.0063327015	0.0710190619	-0.0897327491	0.0436533859	0.022020832400000002	0.0508179038	0.0371063042	0.0190474067	0.0675085663	0.0209196226	0.0780769379	0.056610803200000004	-0.0052045919	-0.0183404052	-0.008067701	0.1262403323	0.05985163	-0.0001470372	0.023469567	0.0508636397	-0.0108653599	0.0119808299	0.056033543	-0.0192062518	-0.1438048045	0.0502494169	0.061489102699999985	0.004045242199999999	0.1720075498	-0.09232860220000001	0.0040496395000000004	0.0404451635	0.12331703449999999	0.0673336056	0.1117047603	-0.1283679308	-0.07079104230000001	0.033614714500000004	0.0635711707	0.0206955035	0.06502383440000001	-0.0286552106	-0.05806015570000001	-0.019690438	0.0218676787	0.028959964900000006	-0.08909716699999999	0.0481197321	0.0495224359	0.1126531517	0.0280405425	-0.011795013899999998	0.0827715286	0.0819514821	0.0805907508	0.0786983123	0.0762866522	0.0733716817	0.0699726326	0.0661119306	0.000155081	-0.002193989	2.4050116561e-08	4.813587732121e-06	0.0976458	0.01657790000000001	0.0002748267684100002	0.00953470225764	-0.161404	-0.15784842	0.0249161236964964	0.026051251216	-0.00281095	-0.00524967	2.75590351089e-05	7.9014399025e-06	9.66878e-05	0.0005507058	9.34853066884e-09	3.0327687815364003e-07	6.27991e-05	0.0005198011	2.7019318356121e-07	3.943726960809999e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93325.90625	216.6171875	8709724777.383791	46923.005920410156	65025.28515625	19.0703125	363.67681884765625	4228287709.6516266	63783.18359375	-36.890625	1360.918212890625	4068294509.3540187	0.8596959999999999	18.600103	0.27756601299999994	0.0163920078	-0.0425271588	0.08160822940000001	0.0249524037	0.0576185859	-0.0160285628	-0.0453245524	-0.0004653781	-0.073904227	-0.10085416380000001	-0.0394242214	-0.037507236	-0.081044903	-0.0943987891	-0.0261812861	-0.08922574300000001	-0.052191285899999995	0.037224210099999995	-0.012598806399999999	0.0637891066	-0.11593574640000001	-0.09294958910000001	-0.0266641961	-0.0100678907	0.0400158222	0.0479044182	0.045407057699999996	-0.0739186384	-0.0167783971	0.0974047044	0.05141554190000002	-0.0180484408	0.0293356054	0.0548262775	0.022089834	0.0261559898	0.09164698810000001	0.0308203736	0.0566784086	0.0359063406	0.1048525091	-0.0135946253	0.0410485985	0.066666621	-0.0504013281	-0.0788966042	0.0500456778	0.052348766500000005	-0.0626249545	0.1351894613	-0.09224015220000001	-0.0436778311	-0.0080843815	-0.0005499633	-0.019610742900000002	0.14626917609999998	-0.0213045268	-0.009723737	-0.0170275131	0.04688083690000002	0.06480453580000001	-0.0583591253	-0.0297632281	-0.023655410699999997	-0.0057781772	0.0569541725	0.0005366087000000001	-0.017890170900000002	0.053221604299999996	0.0297347473	-0.0303374606	0.0141643252	-0.1415797283	0.08269365969999999	0.0816411802	0.0798969589	0.0774757746	0.0743981418	0.0706901371	0.06638317839999999	0.061513758200000004	0.00035230900000000003	0.00019722800000000006	1.2412163148099998e-07	3.8898883984000017e-08	0.241817	0.14417120000000003	0.020785334909439998	0.05847546148900001	-0.167206	-0.0058020000000000025	3.366320400000002e-05	0.027957846436	-0.00135979	0.00145116	2.1058653456e-06	1.8490288441e-06	-0.000277734	-0.0003744218000000001	7.713617475599999e-08	1.4019168431524005e-07	0.0007851289999999998	0.0007223298999999997	5.217604844340097e-07	6.164275466409996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93742.1015625	416.1953125	8787581605.354065	173218.53814697266	65038.22265625	12.9375	167.37890625	4229970406.283951	63766.62109375	-16.5625	274.31640625	4066181965.713881	0.8865739999999999	19.18162	0.220979454	0.0406025697	-0.032231098199999995	0.041107447000000005	-0.0157027629	-0.0333462067	-0.0221316908	-0.0270442053	-0.0581337683	-0.0901481989	-0.0879704467	-0.0323814784	-0.013477443	-0.0429035091	-0.050116021100000005	-0.044195171500000005	-0.08860910890000001	0.015525878500000001	-0.024598704	0.0211013874	-0.035194118999999996	-0.0521012283	0.0034096434999999997	0.01555824	-0.027151780499999997	0.0278849104	0.05812820730000001	0.060666477300000014	-0.028660614900000006	-0.025539467000000003	0.07441042910000001	-0.0398481323	-0.0383685899	0.014542971799999999	0.0056745612	0.038753799500000005	0.0045828547	0.06784851459999999	-0.0176746545	-0.034406441499999996	-0.030169638500000002	0.0456992717	-0.0208792176	0.0241505852	0.1113874151	-0.010953502	-0.0710785995	0.044038396699999996	0.049379974900000005	-0.0144821476	0.0651538847	-0.0754440854	-0.010293137800000001	0.0643103236	0.04196424940000002	-0.014062316299999999	0.0380255702	-0.0608880138	-0.0386701718	0.0320167948	-0.0001568763	0.0266847342	-0.0311009454	-0.052120900199999994	-0.0079083174	-0.072867331	0.0064860126	-0.0420608579	-0.0394346725	-0.049660655199999994	0.042123463300000004	0.0083132235	0.0022214543	-0.0449798921	0.0826060864	0.0812925556	0.0791187872	0.0761077842	0.0722914088	0.067710046	0.0624121757	0.05645386	0.00016709	-0.00018521900000000006	2.79190681e-08	3.430607796100001e-08	0.15925799999999998	-0.08255900000000002	0.006815988481000003	0.025363110563999997	-0.08353779999999998	0.08366820000000001	0.007000367691240002	0.006978564028839997	-0.0010667500000000002	0.00029303999999999984	8.58724415999999e-08	1.1379555625000005e-06	-0.000378204	-0.00010047000000000002	1.4303826561600002e-07	1.0094220900000005e-08	8.729829999999997e-05	-0.0006978306999999997	4.869676858624896e-07	7.620993182889993e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
