csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35
51493.890625	n/a	2651620771.699463	n/a	29577.486328125	n/a	n/a	874827697.4904213	31144.05859375	n/a	969952385.6909332	n/a	n/a	n/a	n/a	0.0473073725	-0.006610676899999999	0.0059048610999999996	-0.0747698698	0.033936171	-0.0093075385	0.0201648684	-0.021484834700000004	0.0154896602	-0.08372559660000001	0.0030614157	-0.1367610416	0.05754483	-0.0618800129	0.0332108302	-0.0006145599	0.049941761200000004	-0.014686820500000001	0.084326377	-0.0225420817	0.0253378694	-0.0439070143	0.06557061559999999	-0.07238407940000001	0.002061311	-0.028580226400000002	0.0315482111	-0.0395780135	0.0377552081	-0.026071959	0.10721958300000001	-0.058689349400000014	0.08484616199999999	-0.0176260577	0.0805559068	-0.0692152115	0.0336222593	0.09396239029999999	-0.005253665899999999	-0.0841909457	-0.026276058300000002	0.0118266058	-0.048601551900000005	0.10930215509999999	-0.0070736266000000015	0.0139227757	-0.0249295447	0.059784511100000014	-0.12982544	0.026880421800000002	-0.0079750616	0.023499154100000003	-0.0014379642000000002	0.0759697675	-0.0124753585	0.0264195843	0.021490576	-0.084530026	0.0130686226	-0.057226425899999996	0.0299667359	-0.0835753161	0.0400745916	-0.04680711110000002	0.059999322699999996	0.053565756299999996	-0.0458855443	0.0353914869	-0.0025349167999999997	0.0049922678	-0.043092793600000005	0.0868314716	-0.060238864800000014	0.021784778900000003	-0.0238344642	0.0075347825	-0.0355079774	0.1217288515	-0.0164457163	-0.0183014495	0.102846094	-0.0157256234	-0.0314871502	-0.03289952	0.1081112717	-0.0227190373	0.0056122162	-0.0381076477	0.0830442616	0.083040607	0.083034516	0.0830259889	0.0830150259	0.0830016274	0.0829857937	0.08296752519999999	0.0260901	n/a	0.0006806933180100001	n/a	0.0457065	n/a	0.00208908414225	n/a	-0.0325029	n/a	n/a	0.00105643850841	-0.00011779800000000005	n/a	n/a	1.387636880400001e-08	0.000276053	n/a	n/a	7.6205258809e-08	0.00035294	n/a	1.245666436e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51505.76171875	11.87109375	2652843490.228653	140.92286682128906	29622.640625	45.154296875	2038.9105262756348	877500837.5979004	31157.357421875	13.298828125	970780921.5144694	176.85882949829102	1.105916	21.104408	0.09301397	-0.0940952666	-0.0191658206	-0.0009933836	-0.0128503633	0.0375480004	-0.0059882432999999995	-0.023821012000000003	0.09850048019999999	0.0766586553	0.05728192450000001	-0.0016756728	-0.0262729345	0.06522015839999999	-0.0723036745	-0.022316303	-0.00034862730000000016	-0.0087003446	0.0094170339	0.1364704267	0.0386824857	-0.043998793099999996	-0.0286102803	0.030539978500000002	-0.0599654207	0.02282273	0.008223889	0.0452669664	0.0308799018	0.073610158	-0.0473042703	0.0022522429	0.0432653312	-0.058172294699999995	-0.018380561899999998	0.0446901043	-0.1064955202	-0.0151204904	0.0204376314	0.1030904612	0.1216500066	0.006432623199999999	-0.1192496714	0.0316152231	-0.0093020636	-0.0320640593	-0.06452379679999999	0.0198687094	0.0448903367	-0.0232188358	0.0212199213	-0.007153026700000001	-0.0550411616	-0.0303891994	0.012751610900000002	-0.1022469698	0.0032806832	0.0336265943	-0.0266769325	-0.0383500417	-0.0215672835	0.0226053076	0.015956180900000002	-0.0371003408	-0.030786397200000006	0.0772962949	0.0865028981	0.10155468849999999	0.028109667	-0.1027233874	-0.021340477200000003	-0.0319078733	0.0073831786	-0.00620286	0.0266762794	-0.0037858677000000003	-0.0880746825	0.028397031800000007	0.0511277709	0.0311001177	0.006917845	-0.050113934900000004	0.0023328897	-0.052107977199999995	-0.0180019218	-0.020069112	0.0902834411	0.1056920817	0.1514633291	0.083034516	0.0830016274	0.08294682269999999	0.0828701163	0.0827715286	0.0826510855	0.0825088188	0.0823447662	0.0252702	-0.0008199000000000019	0.00063858300804	6.722360100000029e-07	0.00516541	-0.04054109	2.66814604681e-05	0.0016435799783880993	-0.00758247	0.02492043	0.0006210278313849001	5.74938513009e-05	0.0	0.00011779800000000005	1.387636880400001e-08	0.0	0.000609189	0.000333136	1.1097959449600001e-07	3.71111237721e-07	0.000269223	-8.371700000000003e-05	7.248102372899997e-08	7.0085360890000044e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51460.296875	-45.46484375	2648162154.4631352	2067.052017211914	29680.26953125	57.62890625	3321.090835571289	880918399.4476471	31162.80078125	5.443359375	971120152.5318756	29.63016128540039	1.2859969999999998	24.540932	0.1092879	0.014310833799999999	-0.0322525125	0.0127865269	0.0617219608	-0.0183964528	-0.008413435799999999	-0.1763058151	0.2508858076	-0.0314754607	-0.23635456370000002	-0.1277082947	-0.0259095542	0.0167417872	0.0775777771	0.11840169119999999	0.0013543466	-0.061184353399999995	0.1474404531	-0.0455650814	-0.021351909500000002	0.0579853066	-0.09145194289999999	0.0417019702	-0.0668795195	-0.13553404970000002	-0.0010514231	0.0724714753	-0.059498202800000004	-0.0211223592	-0.019827823	-0.1133021479	0.015554659399999999	-0.0313713423	-0.0252617714	-0.0347654552	-0.067578638	0.0327128422	0.0358866352	-0.09709896330000001	0.1384001099	-0.0080766346	0.014237521299999997	-0.011621983300000001	0.0197634495	-0.0261537928	0.0524653304	-0.0013361854999999999	-0.0233417372	-0.1385419628	0.0619309741	-0.0109813357	-0.30163289039999996	-0.1811231744	0.1906964343	0.10253904800000001	-0.0233501298	-0.129602204	-0.0064013324	0.021180866899999998	-0.1803556629	-0.100419483	0.0093824243	0.07553303780000001	-0.0258745396	-0.0611187508	-0.0275701909	-0.044910022699999996	0.0528181572	-0.1433944429	0.08710566	-0.0465884457	-0.051534826	-0.0249729657	-0.071502991	0.1083719598	0.0341688024	-0.0350471027	0.0129578357	-0.0666850484	-0.0795473242	-0.0356042298	0.0898181917	-0.014634634399999999	0.0520073829	0.0722831003	0.0566339416	-0.0069782487	0.0611768223	0.0830150259	0.08292368650000001	0.0827715286	0.0825586637	0.08228524799999999	0.0819514821	0.0815576107	0.0811039227	0.0256846	0.0004144000000000023	0.0006596986771600001	1.7172736000000187e-07	0.0436081	0.03844269	0.00190166638561	0.0014778404144360994	0.008709639999999998	0.01629211	0.0002654328482521	7.585782892959996e-05	0.0	0.0	0.0	0.0	-0.000204362	-0.000813551	6.618652296010001e-07	4.1763827044e-08	0.0	-0.000269223	0.0	7.248102372899997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51330.05859375	-130.23828125	2634774915.2378078	16962.009902954098	29638.974609375	-41.294921875	1705.2705726623535	878468815.8951759	31185.01171875	22.2109375	972504955.8985748	493.3257446289063	1.267547	24.188847	0.15567395935	0.0062684462	0.1020614334	0.0351119903	0.0371144327	0.0373377464	-0.0032388317	0.0073466142000000005	0.014050057	-0.029235137999999997	-0.0399986472	0.0809220199	-0.0364386757	-0.0088404717	-0.0355135356	-0.0176248298	-0.0245611008	-0.010982612	-0.082797144	0.0434222747	-0.0248494512	0.0391554763	-0.0721253407	-0.022973678900000002	0.0330924895	-0.0779651934	-0.0114957625	-0.0154004668	-0.03480046	0.021928526099999998	0.0104970857	-0.0556996011	-0.0334641921	0.003721180900000001	-0.0520249525	-0.02111398	0.06381183900000001	-0.05339181690000002	0.0376431031	0.011913300900000002	-0.020583379	0.0020024721	0.0008602856	-0.0848590402	-0.0016118393	0.0173164311	-0.0193494851	0.0051458394	0.0353427713	0.0494935307	0.1058232641	-0.0005946805	-0.0070039502	-0.0288504367	-0.0378197335	0.0293238268	0.0776466517	0.040787051	-0.0184366682	0.0626600291	0.0171254513	0.0182202392	-0.0649786456	0.052311321699999996	0.0237399249	-0.0059266258	0.0344379076	-0.00286028	0.025510985099999998	0.007639824	0.028183846800000002	-0.0064667711	0.012910726899999999	0.0689766621	-0.0153418602	-0.00667232	0.0322393821	-0.0653333287	0.0003513618	0.0372797233	0.011932307	0.0082701829	-0.0443863626	0.040602752400000004	-0.003094584	0.0663251534	-0.06539606889999999	0.0515789107	-0.0296935569	0.0829857937	0.0828068209	0.0825088188	0.0820922158	0.0815576107	0.0809057719	0.0801376364	0.0792543084	0.0202679	-0.0054167	0.00041078777041000014	2.934063889e-05	0.0209965	-0.0226116	0.0004408530122500001	0.0005112844545599998	-0.06586130000000001	-0.07457094	0.0055608250924836	0.0043377108376900005	-0.000427089	-0.000427089	1.82405013921e-07	1.82405013921e-07	-6.42613e-07	0.000203719387	4.1501588639655774e-08	4.129514677690001e-13	0.000430686	0.000430686	1.8549043059600002e-07	1.8549043059600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51501.4296875	171.37109375	2652397259.856507	29368.05177307129	29619.087890625	-19.88671875	395.4815826416016	877290367.4725685	31200.46484375	15.453125	973469006.4660797	238.799072265625	1.051273	20.061651	0.11520018064999996	-0.021710945	-0.0387376922	-0.025170466800000003	0.0001328728	0.0391570787	-0.0068864669	-0.0222122494	-0.0011335491	0.0242470719	0.0787583642	0.0022779427	-0.0173477598	-0.0461903133	-0.0365701436	0.052214597800000005	-0.0534008392	0.0242170862	-0.0392942138	0.0220297798	0.0118550302	-0.0032699182	0.0208555594	-0.0342232129	-0.017310266499999998	0.030610457200000007	-0.0051475177000000006	-0.0360034821	0.012369254199999999	0.0051103736	0.0819092936	-0.0460238508	-0.0063399505	-0.0514601964	0.046421048799999996	-0.0116324728	-0.023420624900000003	0.059231751299999996	-0.0664225486	-0.0297942194	-0.0164654994	-0.0193834848	-0.0269473296	0.0607916097	-0.0110573903	0.0153420575	0.0040221460999999995	-0.038662041099999996	0.029145670499999998	-0.0038295627	0.0593645204	-0.0043890597	-0.011269801999999999	0.0368858202	-0.0388416153	-0.0327366629	0.030387354900000007	0.0270696244	0.0147871526	0.049791567	-0.0025214582	-0.0336625126	-0.011736178600000001	0.0158738319	0.036169132799999996	0.0444566321	-0.0659568673	0.0753408598	0.04226166730000002	0.034790419700000005	0.0023200087	0.025842040499999996	-0.0313532785	-0.0106384587	0.0557474036	0.0284612425	-0.0312506627	0.092325517	-0.0628260734	-0.0078124671	-0.0480940583	-0.0819904638	-0.0226282831	0.022513495499999998	-0.04382362769999999	0.08381450480000001	-0.0552961587	-0.1890565199	0.047591172599999995	0.08294682269999999	0.0826510855	0.082158971	0.0814716484	0.0805907508	0.07951837120000001	0.0782570576	0.07680980679999999	0.0135296	-0.0067383000000000035	0.00018305007616	4.540468689000003e-05	0.023279	0.0022824999999999963	0.0005419118409999998	5.209806249999983e-06	0.007904099999999999	0.07376540000000001	0.0054413342371600025	6.247479680999998e-05	-0.000322574	0.000104515	1.0923385225000002e-08	1.04053985476e-07	0.000112436	0.000113078613	1.2786772718003769e-08	1.2641854096e-08	0.0	-0.000430686	0.0	1.8549043059600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51266.859375	-234.5703125	2628290870.176025	55023.231506347656	29606.919921875	-12.16796875	148.05946350097656	876569707.2603188	31158.408203125	-42.056640625	970846401.7525672	1768.7610206604004	1.049312	20.024231	0.08006049999999999	0.0248203334	0.099626972	0.0424133783	-0.025208435	0.005844774499999999	-0.0032332093	0.0275040056	-0.014724061699999999	0.0397579848	-0.042688807300000006	0.0465761545	0.0060518014	0.0345716482	-0.0170811735	-0.0141617453	-0.0469017858	0.06788009219999999	-0.0417590036	0.028247856000000002	-0.021241923700000002	0.06610751940000001	-0.0341552425	0.010447834	0.0664289148	-0.050125219900000004	-0.053521110999999996	0.0227565057	0.0290698494	-0.06570631240000001	-0.0033843662	-0.0133808371	-0.0011633324000000001	-0.0004616355	0.0691880875	0.0558198138	0.0812028842	-0.0041581227	0.0131962018	0.0144560186	0.0137460068	0.015112206299999997	0.0066304931999999995	-0.1032714489	0.0049311463	-0.0084095479	0.0249291517	0.0009565194	0.0933340255	0.0379879901	0.0275527089	-0.0051552302	0.0247765248	0.0089895801	0.01926888	-0.0241621055	0.0445246701	0.014371621999999999	-0.046440071500000006	0.0333326213	0.0523005225	-0.0002954688	-0.05618605	0.05910537	-0.0343414569	-0.0338527183	0.057227230999999996	-0.0595420226	-0.0153226178	-0.0046942104	0.0452272684	0.0407147248	0.011679154099999998	0.017639953	-0.0074199592	-0.022875525600000002	0.0419041103	0.1002599075	-0.0511155073	0.0086829649	0.0217943769	0.0724913675	0.0202961721	-0.056242750999999994	-0.0265648679	-0.051872919299999994	-0.0619688017	0.0266747065	-0.074612387	0.0828981175	0.0824565533	0.0817223544	0.08069812650000001	0.0793875044	0.0777951396	0.0759266832	0.0737887663	0.0278002	0.0142706	0.0007728511200399999	0.00020365002436000004	0.033019400000000004	0.009740400000000008	0.0010902807763600005	9.487539216000013e-05	-0.022611000000000003	-0.030515100000000007	0.0009311713280100002	0.0005112573210000001	-0.000323944	-1.3699999999999954e-06	1.8768999999999877e-12	1.04939715136e-07	0.000146325	3.388899999999999e-05	1.1484643209999991e-09	2.1411005625e-08	0.000475429	0.000475429	2.2603273404100003e-07	2.2603273404100003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51423.28125	156.421875	2644353854.5166016	24467.802978515625	29613.685546875	6.765625	45.773681640625	876970371.6691933	31120.814453125	-37.59375	968505092.225834	1413.2900390625	1.079741	20.60491	0.094862465	0.0012230195	-0.0348541336	0.007947938199999999	0.0104737922	0.0632303994	-0.010557538600000001	-0.0249400938	0.047376375	0.0071252902	0.0259522819	-0.0300349308	-0.0500430711	0.0022693179	-0.039502085299999996	0.0469656824	-0.0370386324	0.016363764	-0.022641450499999997	0.0629767518	0.0344439743	-0.09073080359999999	-0.07237500349999999	-0.0411638029	-0.0086107041	0.023238148900000002	-0.1029989208	0.028460439900000002	0.07695577690000001	-0.0620245971	0.0651211926	-0.09377804869999999	0.0372540897	-0.10415383980000001	0.0006413287000000001	0.057240887000000004	-0.0117664085	-0.1368555376	0.0079350549	0.0318226714	-0.0145200488	-0.0244045791	-0.0190615212	0.044202839699999996	0.0307694221	-0.004327851	0.010565998	-0.0507703837	-0.0324043136	0.0062180722999999995	0.061482478499999986	-0.0096659759	-0.0410569679	-0.0219923944	0.0040908516	-0.0389567758	-0.0158193888	0.0138645876	-0.0060178361999999996	0.018984652	-0.0517684125	0.0373987485	-0.0346095986	-0.06851436940000001	0.0457053026	0.020015063	0.0487512517	0.16122587929999999	-0.0355174857	-0.008307059	0.0248307093	0.09910625949999999	0.0268019585	0.040899054	0.0396552561	0.054333397400000004	-0.06695178190000001	0.0363642564	0.08645918179999999	0.1390322932	0.08837083800000001	-0.0380348308	0.061389564199999996	-0.0499734597	-0.06937809639999999	-0.0069856586	-0.0579140455	0.0551009638	-0.0042253377	0.0828396838	0.08222331570000001	0.0811994303	0.0797731022	0.0779514008	0.07574335459999999	0.07315990730000001	0.0702138631	0.007264419999999999	-0.020535780000000003	5.2771797936399985e-05	0.00042171826020840015	0.0284245	-0.0045949000000000025	0.0008079522002500001	2.1113106010000023e-05	0.0139785	0.0365895	0.0013387915102500002	0.00019539846225	-0.000194603	0.00012934100000000002	1.6729094281000005e-08	3.787032760899998e-08	8.824929999999998e-05	-5.807570000000001e-05	3.372786930490001e-09	7.787938950489997e-09	0.0	-0.000475429	0.0	2.2603273404100003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51217.67578125	-205.60546875	2623250312.433243	42273.608779907234	29632.888671875	19.203125	368.760009765625	878108091.0397378	31110.125	-10.689453125	967839877.515625	114.26440811157228	1.042698	19.898008	0.07845599500000001	0.036399287599999997	0.07897269559999999	0.0745925214	0.023792376	0.0415260256	-0.0076857722	0.0013448686	-0.018294976299999998	0.0100651416	-0.0664719145	0.0702996023	0.0088798138	0.020769300600000002	0.012876648999999999	-0.0146961554	-0.0012167375	0.008292531899999999	-0.0586564805	0.07203524230000001	-0.0296310189	0.000914564	-0.0176754308	-0.0189305205	0.0304772892	0.0175116247	-0.0803251856	0.020747721	-0.045126275199999996	-0.0332159211	0.0007786850999999999	-0.043584293200000006	0.0280210111	0.0308221519	0.0615736371	-0.0722491625	0.0687679186	0.0231063465	-0.038697559	0.0083287669	0.0465806408	0.014728763999999997	0.0276572731	-0.1011918625	-0.0051930763	-0.0454402243	0.0161151238	0.0026050808	0.049630296100000006	0.0224007521	0.0346663642	-0.008829205500000001	0.00031583189999999996	0.0089598421	-0.013555688	0.024716881899999998	0.0465507358	-0.022402311	-0.0133179534	0.0018339082	0.0289136662	0.0767587673	-0.0739896276	-0.0130608375	0.024824515699999997	0.0354563869	0.0619638907	-0.0131358621	-0.046566198499999996	0.0372007134	0.0995071413	0.0277587485	0.026244901600000002	-0.0091302178	0.0555586167	0.0487424317	-0.0494630129	0.0055074712	-0.1368016318	0.006148146	-0.0514399734	-0.009777748900000001	-0.0175115468	0.0275010581	0.0567530547	-0.07971613570000001	-0.0076871116	-0.0692247522	0.0387307717	0.0827715286	0.0819514821	0.0805907508	0.0786983123	0.0762866522	0.0733716817	0.0699726326	0.0661119306	0.0109112	0.0036467800000000014	0.00011905428544000002	1.3299004368400015e-05	0.0330261	0.004601599999999994	0.0010907232812099998	2.1174722559999945e-05	-0.0189478	-0.032926300000000006	0.00108414123169	0.00035901912483999986	-0.000413173	-0.00021857000000000004	4.777284490000002e-08	1.70711927929e-07	-0.00014309700000000002	-0.0002313463	5.352111052369e-08	2.0476751409000002e-08	0.00029571	0.00029571	8.744440410000003e-08	8.744440410000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51522.36328125	304.6875	2654553918.0850983	92834.47265625	29616.869140625	-16.01953125	256.62538146972656	877158937.6929054	31186.298828125	76.173828125	972585234.5971107	5802.452091217041	1.08019	20.613466	0.08220447690000003	-0.0382658136	-0.0443066024	-0.0311746517	0.0072588498	0.050465185499999995	-0.0089490529	-0.0093298359	0.029677699300000002	0.036927463	0.10005290859999999	-0.0259998117	0.0050376582000000005	-0.0239282775	-0.0734598924	0.00016451759999999994	-0.0229162119	0.0065492379	-0.0037274290999999996	0.0185564203	0.0477565384	0.0148870626	-0.0089710082	-0.0048492577	0.0040114806	-0.0361350602	-0.07104098639999999	0.0261415598	-0.0137103594	-0.0145613453	-0.0195448361	0.0895335007	-0.0416835888	0.0736544131	0.0335678946	-0.026906844300000003	0.045267326100000005	-0.049838565599999995	-0.048120131100000005	-0.0132355322	0.0077743744	-0.0065075512	-0.057853862	0.0849802133	-0.0141423602	0.0184775895	-0.0022676995	-0.0207821773	0.0371898506	0.0309603563	0.044309344	-0.0077613326	-0.0149283948	0.0189097626	-0.023601264500000003	-0.0873333303	-0.0041839657	0.068652304	-0.0089663777	-0.0336844719	-0.016873293799999998	-0.0166267866	-0.004364053	0.0058388901	0.0098052428	0.0069314824	0.0382521626	0.0412248001	0.0242254637	0.0172719503	0.0880460686	0.0069704481	0.0237382348	-0.0124977827	-0.0140489375	-0.0684690684	0.015953847099999998	-0.08651226710000001	-0.0110026052	-0.041288512400000005	0.046371908899999995	-0.0263327784	0.1430260601	0.0542277403	0.0013287106	-0.0009367837	0.0669861794	-0.022474856499999998	-0.053080351500000005	0.08269365969999999	0.0816411802	0.0798969589	0.0774757746	0.0743981418	0.0706901371	0.06638317839999999	0.061513758200000004	0.00358727	-0.007323930000000002	1.28685060529e-05	5.363995064490002e-05	-8.55469e-05	-0.033111646899999986	7.3182720996100005e-09	0.0010963811604302789	-0.0109142	0.008033599999999997	6.453872895999995e-05	0.00011911976164000002	-0.000361773	5.14e-05	2.6419600000000003e-09	1.3087970352900008e-07	0.000184499	0.00032759600000000004	1.0731913921600004e-07	3.403988100100001e-08	0.0	-0.00029571	0.0	8.744440410000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51376.93359375	-145.4296875	2639589305.496597	21149.794006347656	29606.03125	-10.837890625	117.45987319946288	876517086.3759767	31182.109375	-4.189453125	972323945.0744627	17.551517486572266	1.045372	19.949036	0.0827851269	0.058155423399999996	0.0119124721	-0.0116062808	-0.041706213900000004	-0.0209369293	-0.010898996599999999	0.0342713331	-0.0348809633	-0.016425531	-0.042964590700000006	0.0295068164	0.0082187774	0.0049544876	-0.0115116178	0.014260068	-0.008613151500000001	0.0321132024	0.0069422172	-0.040097175299999996	-0.08597103619999999	0.0287606254	0.0343197889	0.0316896856	-0.0109583509	0.043191136100000006	-0.019031433700000003	0.0227641144	0.0117350598	0.021283343	0.0029609241	0.0256441623	-0.0147309931	0.08450661109999999	0.0054558688	-0.0568125835	-0.010895863200000001	-0.11773933369999999	-0.0070158752000000005	0.0350223958	0.005692306899999999	0.0010500913	0.0480015601	-0.0389396567	0.015182752800000001	0.008080990500000001	0.0416888759	0.0126578448	0.033674299500000004	-0.0755209051	-0.08914692589999999	-0.0136362357	0.0405639633	-0.006771187	-0.0051444659999999994	0.0357005334	0.018284602900000002	0.0076416856999999986	-0.045643873200000004	0.0016569157000000001	-0.0005329326000000001	-0.044844281	-0.0352098548	0.008192404399999999	0.0384220176	-0.010187958	-0.0094576691	-0.0942672234	0.0135701214	0.0528177176	-0.046165192300000005	0.0378761653	0.0346405353	-0.0317453563	0.053137714	-0.05665143950000001	-0.0641570413	-0.1256863252	-0.011372303700000001	-0.0136834796	0.1026465459	-0.09107147	0.0378823128	0.0295249991	0.0588881437	-0.0560106042	0.1011786135	0.0637105813	-0.0091161655	0.0826060864	0.0812925556	0.0791187872	0.0761077842	0.0722914088	0.067710046	0.0624121757	0.05645386	0.0110742	0.007486930000000002	0.00012263790564000002	5.605412082490003e-05	0.042791	0.04287654690000001	0.001831069681	0.0018383982740679	-0.016969	-0.006054800000000001	3.6660603040000014e-05	0.00028794696100000003	-0.000413173	-5.14e-05	2.6419600000000003e-09	1.70711927929e-07	-0.00012426	-0.00030875900000000003	9.533212008100002e-08	1.54405476e-08	0.000167178	0.000167178	2.7948483683999998e-08	2.7948483683999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
